time_s,phase_a_grid_voltage_v,phase_a_grid_current_a,phase_b_grid_current_a,phase_c_grid_current_a,neutral_current_a,dc_link_voltage_v,active_power_w,reactive_power_var,positive_sequence_voltage_v,negative_sequence_voltage_v,zero_sequence_voltage_v,controller_frequency_hz,phase_a_duty,operating_mode,request_disposition
0.00152,296.328191266,28.8810977544,-6.23010523495,-22.6509925194,0,798.420563142,14791.9995005,1740.23351616,341.660209265,329.604993626,3.85906017539e-14,50,0.921339061753,0,0
0.00154,295.217857993,28.5393801214,-3.29033417171,-25.2490459497,0,798.377991058,15288.2471903,351.915635906,341.660209265,329.604993626,3.85906017539e-14,50,0.921339061753,0,0
0.00156,294.242215429,29.8613689844,-3.68137741966,-26.1799915647,0,798.323541006,15928.0566075,584.962291682,341.181106983,328.331856414,3.73846454491e-14,50,0.918364143875,0,0
0.00158,293.348858871,32.1890549974,-6.08732102105,-26.1017339764,0,798.267168724,16635.7217182,1800.91434555,341.181106983,328.331856414,3.73846454491e-14,50,0.918364143875,0,0
0.0016,292.268518519,32.1448540201,-7.35526294432,-24.7895910757,0,798.231717196,16268.9277323,2537.9249199,341.181106983,328.331856414,3.73846454491e-14,50,0.918364143875,0,0
0.00162,291.015336582,29.9059142709,-5.77818840303,-24.1277258678,0,798.191783856,15372.6050031,1918.8244492,340.716927125,327.053867073,3.844764603e-14,50,0.915869059493,0,0
0.00164,289.919638529,29.6151205375,-2.93917018198,-26.6759503555,0,798.147074348,15916.972443,605.227301958,340.716927125,327.053867073,3.844764603e-14,50,0.915869059493,0,0
0.00166,288.937584423,30.7229688136,-2.9010668079,-27.8219020057,0,798.091620195,16542.3066201,654.298553095,340.26399725,325.754864758,3.62549828492e-14,50,0.912891849048,0,0
0.00168,288.058878868,33.1009256112,-5.40692329124,-27.69400232,0,798.034249094,17218.2505439,1940.69887597,340.26399725,325.754864758,3.62549828492e-14,50,0.912891849048,0,0
0.0017,286.991377464,33.085863927,-6.77087779618,-26.3149861308,0,797.998631395,16826.1431884,2716.54648146,340.26399725,325.754864758,3.62549828492e-14,50,0.912891849048,0,0
0.00172,285.740211499,30.7432481503,-5.44060859242,-25.3026395579,0,797.960609007,15831.1153288,2200.83336726,339.828517347,324.453315781,3.6245419057e-14,50,0.910321141497,0,0
0.00174,284.658507744,30.5032406293,-2.70218857794,-27.8010520514,0,797.914372507,16420.3316002,960.801531438,339.828517347,324.453315781,3.6245419057e-14,50,0.910321141497,0,0
0.00176,283.657612278,31.2555873733,-1.95234654404,-29.3032408292,0,797.858161082,17041.6484014,689.376504125,339.406978424,323.133574973,3.32576854456e-14,50,0.908546238355,0,0
0.00178,282.791891776,33.6839957332,-4.55860917197,-29.1253865612,0,797.800451792,17683.2840975,2045.951517,339.406978424,323.133574973,3.32576854456e-14,50,0.908546238355,0,0
0.0018,281.466414676,30.3291301091,-4.32937983453,-25.9997502745,0,797.755915425,15828.7839843,2047.83937525,339.406978424,323.133574973,3.32576854456e-14,50,0.908546238355,0,0
0.00182,280.15120728,27.088234651,-2.64799847403,-24.440236177,0,797.709013817,14456.0298895,1328.53800518,338.999844206,321.806376001,3.33151518176e-14,50,0.914422547983,0,0
0.00184,279.081012724,26.9079372364,-0.0156251863635,-26.89231205,0,797.665382749,15098.8251395,153.556133866,338.999844206,321.806376001,3.33151518176e-14,50,0.914422547983,0,0
0.00186,278.061986035,27.3598766147,1.34822165001,-28.7080982647,0,797.61464008,15747.746129,-401.201817139,338.606720262,320.460477683,3.4301227104e-14,50,0.918015497759,0,0
0.00188,277.205801269,29.8476223617,-1.3636616622,-28.4839606995,0,797.565430378,16360.1291061,1017.45114941,338.606720262,320.460477683,3.4301227104e-14,50,0.918015497759,0,0
0.0019,275.944424244,27.2502753739,-1.58075491627,-25.6695204577,0,797.52715703,14819.644963,1180.16126189,338.606720262,320.460477683,3.4301227104e-14,50,0.918015497759,0,0
0.00192,274.665539467,24.4334395169,0.0254849541121,-24.4589244711,0,797.480771807,13701.4367021,458.685665386,338.2313155,319.109689731,3.25179084591e-14,50,0.921530912808,0,0
0.00194,273.601167492,24.3106228833,2.55173808536,-26.8623609687,0,797.437911679,14393.0370245,-648.015350606,338.2313155,319.109689731,3.25179084591e-14,50,0.921530912808,0,0
0.00196,272.57546052,24.6801658451,4.08910312065,-28.7692689657,0,797.388640464,15076.8469612,-1269.84404362,337.873489519,317.743562378,3.34602847124e-14,50,0.922809267626,0,0
0.00198,271.722269409,27.2247186529,1.27226750004,-28.4969861529,0,797.345419651,15653.9739314,214.048837534,337.873489519,317.743562378,3.34602847124e-14,50,0.922809267626,0,0
0.002,270.685018709,27.4763318002,-0.467612454521,-27.0087193457,0,797.318516425,15255.4225278,1128.57136017,337.873489519,317.743562378,3.34602847124e-14,50,0.922809267626,0,0
0.00202,269.47054135,25.5249569337,0.572489649605,-26.0974465834,0,797.278950592,14476.163925,670.134521884,337.538332261,316.377938682,3.35005708977e-14,50,0.918783197992,0,0
