time_s,phase_a_voltage_v,phase_b_voltage_v,phase_c_voltage_v,phase_a_current_a,phase_b_current_a,phase_c_current_a,zero_current_a,d_axis_current_a,q_axis_current_a,electromagnetic_torque_nm,shaft_mass_1_speed_rad_s,terminal_power_w,rotor_port_power_w,magnetic_coenergy_j,kinetic_energy_j,elastic_energy_j,dissipated_energy_j,maximum_energy_residual_j,maximum_energy_quadrature_defect_j,event_count,control_sample_count
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,188.49555921538757,0.0,0.0,0.0,31089.25386343147,0.0,0.0,0.0,0.0,0,0
1.0e-5,1.2252182327145844,-282.0688652738847,280.84364704117013,-0.0010503001254856701,-0.11117737249018263,0.11222767261566831,0.0,-0.0018818766150372826,-0.15796525037270007,-6.305523082602862e-6,188.4955570611346,62.876817331900995,-0.1428471921965935,0.0001564605265420653,31089.253152814024,0.0,0.0007106520130692433,2.9654073552178722e-9,0.00015717475658105464,0,0
2.0e-5,2.4504190523660547,-282.6754654948903,280.22504644252433,-0.0014310182697298336,-0.3348906900156326,0.33632170828536245,0.0,-0.005331090257239018,-0.47459213332406647,-3.8735490177031764e-5,188.495554906771,188.90764141953633,-0.4303404153071201,0.0014122508866094112,31089.252442160076,0.0,0.0014216697067380667,6.2307004232691615e-9,0.00015717475658105464,0,0
3.0000000000000004e-5,3.675585046138776,-283.27804827182763,279.60246322568895,-0.0009177801329188863,-0.5589975987165137,0.5599153788494327,5.551115123125783e-17,-0.010071942590237415,-0.7911276414939397,-9.954914767114351e-5,188.49555275214098,314.9020944983663,-0.715333942799492,0.003924443150729042,31089.25173141827,0.0,0.0021336631470863544,6.599303582982899e-9,0.00015717475658105464,0,0
4.0e-5,4.900698801712063,-283.8766050406616,278.9759062389495,0.0004891469683234826,-0.7834955864741957,0.7830064395058723,1.1102230246251565e-16,-0.01610383874456678,-1.1075672999753348,-0.00019110046537909085,188.49555059707566,440.8583953666822,-0.9978247620278193,0.00769210461609448,31089.251020532876,0.0,0.0028472828438888863,6.972555548559467e-9,0.00015717475658105464,0,0
5.0e-5,6.125742907507657,-284.4711272945756,278.34538438706784,0.0027894898831014527,-1.0083821388523462,1.0055926489692448,0.0,-0.023426165806895605,-1.4239066365555053,-0.0003157420786655724,188.49554844139269,566.7747638950634,-1.2778098967322449,0.012714289728436039,31089.250309443738,0.0,0.0035631788130924347,7.350780305628857e-9,0.00015717475658105464,0,0
6.000000000000001e-5,7.350699952937171,-285.06160658409226,277.71090663115507,0.005982969624041803,-1.2336547390860721,1.227671769462031,3.3306690738754696e-16,-0.03203829283398962,-1.7401411817784687,-0.0004758251253257624,188.49554628489625,692.6494210512637,-1.5552864070703745,0.018990040093557058,31089.249598086284,0.0,0.004282000572957979,7.708489763169624e-9,0.00015717475658105464,0,0
7.000000000000001e-5,8.57555252864954,-285.64803451719405,277.0724819885445,0.010069301364806577,-1.4593108680709717,1.4492415667061656,2.220446049250313e-16,-0.041939570866918574,-2.0562664690074755,-0.0006736990827238469,188.4955441273771,818.4805889250781,-1.8302513896481865,0.026518384488809766,31089.248886391466,0.0,0.005004397140204604,8.0964940177633e-9,0.00015717475658105464,0,0
8.0e-5,9.800283226778445,-286.2304027594419,276.43011953266347,0.015048194437323277,-1.685348004352092,1.6702998099147683,-2.220446049250313e-16,-0.053129332945506036,-2.372278034487417,-0.0009117116051990842,188.49554196861257,944.2664907531829,-2.1027019775504145,0.03529833887451133,31089.248174285858,0.0,0.005731017026154861,8.463887308032825e-9,0.00015717475658105464,0,0
9.0e-5,11.02487464118972,-286.8087030340941,275.78382839290435,0.020919352328733917,-1.9117636241128015,1.8908442717840679,2.220446049250313e-16,-0.065606894123029,-2.6881714174071787,-0.0011922083617482617,188.49553980836663,1070.005350943955,-2.3726353403704055,0.0453289064053005,31089.247461691586,0.0,0.006462508232881367,8.829279843705629e-9,0.00015717475658105464,0,0
0.0001,12.249309367728726,-287.3829271222235,275.1336177544948,0.027682472678062387,-2.138555201163579,2.110872728485517,2.220446049250313e-16,-0.07937155148114727,-3.0039421599619285,-0.0015175328739934334,188.49553764638978,1195.6953951022638,-2.6400486842394466,0.0566090774414354,31089.24674852635,0.0,0.007199518249354421,9.211923071572592e-9,0.00015717475658105464,0,0
0.00011,13.473570004467703,-287.95306686283493,274.47949685836727,0.035337247272602394,-2.365720206930716,2.3303829596581136,-2.220446049250313e-16,-0.0944225841450822,-3.319585807415346,-0.0018900263544437699,188.4955354824192,1321.3348500542447,-2.9049392518555703,0.0691378295600331,31089.246034703458,0.0,0.007942694047590427,9.58102480339007e-9,0.00015717475658105464,0,0
0.00012000000000000002,14.6976391519531,-288.51911415298065,273.82147500102747,0.04388336204402579,-2.593256110444945,2.549372748400919,0.0,-0.11075925329904601,-3.635097908161791,-0.0023120275450603444,188.49553331617867,1446.9219438720402,-3.167304322511838,0.08291412756625136,31089.245320131795,0.0,0.008692682078800883,9.946945598790502e-9,0.00015717475658105464,0,0
0.00013000000000000002,15.921499413452846,-289.08106094787564,273.1595615344227,0.05332049706421157,-2.821160378329982,2.76783988126577,-2.220446049250313e-16,-0.12838080220189552,-3.950474013788403,-0.002785872556132659,188.49553114737859,1572.4549058985208,-3.4271412121240794,0.09793692350441299,31089.244604715823,0.0,0.009450128269541742,1.0328703538287076e-8,0.00015717475658105464,0,0
