time_s,rms_value,stored_energy_j,kcl_residual_a,valid
0.00164,0,1.10417883891e-06,3.5527136788e-15,0
0.00165,0,1.11645792917e-06,2.98155597434e-19,0
0.00166,0,1.12879208557e-06,7.04731412116e-19,0
0.00167,0,1.14116252656e-06,3.5527136788e-15,0
0.00168,0,1.15358715226e-06,3.86247023948e-19,0
0.00169,0,1.16604700401e-06,1.00288700955e-18,0
0.0017,0,1.17856015139e-06,3.5527136788e-15,0
0.00171,0,1.19110745995e-06,3.04931861012e-19,0
0.00172,0,1.20370716755e-06,3.5527136788e-15,0
0.00173,0,1.21633996532e-06,3.5527136788e-15,0
0.00174,0,1.22902425817e-06,1.12485975395e-18,0
0.00175,0,1.24174056418e-06,9.21571846613e-19,0
0.00176,0,1.25450745411e-06,3.5527136788e-15,0
0.00177,0,1.26730527434e-06,3.5527136788e-15,0
0.00178,0,1.28015276029e-06,2.12097049992e-18,0
0.00179,0,1.293030088e-06,2.26327203506e-18,0
0.0018,0,1.30595615633e-06,3.93023287526e-19,0
0.00181,0,1.31891097235e-06,1.08420217249e-18,0
0.00182,0,1.33191359717e-06,5.21772295509e-19,0
0.00183,0,1.34494387025e-06,1.69406589451e-19,0
0.00184,0,1.35802101372e-06,6.43745039913e-19,0
0.00185,0,1.37112470082e-06,3.5527136788e-15,0
0.00186,0,1.38427431349e-06,7.5894152074e-19,0
0.00187,0,1.39744936013e-06,3.5527136788e-15,0
0.00188,0,1.41066938125e-06,3.5527136788e-15,0
0.00189,0,1.4239137218e-06,9.89334482393e-19,0
0.0019,0,1.43720207965e-06,8.80914265144e-20,0
0.00191,0,1.45051363769e-06,8.80914265144e-20,0
0.00192,0,1.46386824992e-06,3.5527136788e-15,0
0.00193,0,1.47724493854e-06,3.5527136788e-15,0
0.00194,0,1.49066371247e-06,3.5527136788e-15,0
0.00195,0,1.50410343461e-06,3.5527136788e-15,0
0.00196,0,1.51758426759e-06,5.96311194867e-19,0
0.00197,0,1.53108491638e-06,6.77626357803e-20,0
0.00198,0,1.54462569608e-06,8.40256683676e-19,0
0.00199,0,1.55818515517e-06,3.5527136788e-15,0
0.002,0,1.57178375996e-06,3.5527136788e-15,0
0.00201,0,1.58539990382e-06,3.5527136788e-15,0
0.00202,0,1.59905420307e-06,9.48676900925e-19,0
0.00203,0,1.61272489738e-06,3.5527136788e-15,0
0.00204,0,1.62643275182e-06,3.5527136788e-15,0
0.00205,0,1.64015585377e-06,1.42301535139e-18,0
0.00206,0,1.65391511581e-06,3.5527136788e-15,0
0.00207,0,1.66768847442e-06,3.5527136788e-15,0
0.00208,0,1.68149698849e-06,3.5527136788e-15,0
0.00209,0,1.69531844502e-06,3.5527136788e-15,0
0.0021,0,1.70917404792e-06,3.65918233214e-19,0
0.00211,0,1.72304143612e-06,3.5527136788e-15,0
0.00212,0,1.73694195735e-06,2.03287907341e-19,0
0.00213,0,1.75085310389e-06,1.36880524276e-18,0
0.00214,0,1.76479636599e-06,1.47722546001e-18,0
0.00215,0,1.77874909072e-06,1.09775469964e-18,0
0.00216,0,1.79273290963e-06,1.95156391047e-18,0
0.00217,0,1.80672502599e-06,1.20617491689e-18,0
0.00218,0,1.82074721139e-06,3.5527136788e-15,0
0.00219,0,1.8347765267e-06,3.5527136788e-15,0
0.0022,0,1.84883488233e-06,8.67361737988e-19,0
0.00221,0,1.86289919819e-06,1.53143556864e-18,0
0.00222,0,1.87699152222e-06,2.19550939928e-18,0
0.00223,0,1.89108863481e-06,4.06575814682e-20,0
0.00224,0,1.90521272018e-06,7.1054273576e-15,0
0.00225,0,1.91934042064e-06,1.54498809579e-18,0
0.00226,0,1.93349405542e-06,7.1054273576e-15,0
0.00227,0,1.94765013017e-06,2.9002408114e-18,0
0.00228,0,1.9618310979e-06,7.1054273576e-15,0
0.00229,0,1.976013329e-06,1.81603863891e-18,0
0.0023,0,1.99021940902e-06,7.1054273576e-15,0
0.00231,0,2.00442557454e-06,1.35525271561e-19,0
0.00232,0,2.01865454236e-06,1.74827600313e-18,0
0.00233,0,2.03288241671e-06,7.1054273576e-15,0
0.00234,0,2.04713204436e-06,7.1054273576e-15,0
0.00235,0,2.06137939863e-06,7.1054273576e-15,0
0.00236,0,2.07564745501e-06,7.1054273576e-15,0
0.00237,0,2.08991205734e-06,1.62630325873e-19,0
0.00238,0,2.10419630858e-06,1.55854062295e-18,0
0.00239,0,2.11847592451e-06,7.1054273576e-15,0
0.0024,0,2.13277413428e-06,7.1054273576e-15,0
0.00241,0,2.1470665271e-06,2.98155597434e-19,0
0.00242,0,2.16137645703e-06,7.1054273576e-15,0
0.00243,0,2.17567938812e-06,7.1054273576e-15,0
0.00244,0,2.18999879809e-06,5.82758667711e-19,0
0.00245,0,2.20431002728e-06,1.21972744405e-19,0
0.00246,0,2.21863667582e-06,6.50521303491e-19,0
0.00247,0,2.23295396177e-06,7.1054273576e-15,0
0.00248,0,2.24728560637e-06,7.1054273576e-15,0
0.00249,0,2.26160670688e-06,7.1054273576e-15,0
0.0025,0,2.27594110437e-06,7.1054273576e-15,0
0.00251,0,2.29026377676e-06,7.1054273576e-15,0
0.00252,0,2.30459868368e-06,7.1054273576e-15,0
0.00253,0,2.31892068513e-06,1.84314369323e-18,0
0.00254,0,2.33325385804e-06,1.00288700955e-18,0
0.00255,0,2.34757294596e-06,2.11419423635e-18,0
0.00256,0,2.36190214181e-06,7.1054273576e-15,0
0.00257,0,2.37621607417e-06,7.1054273576e-15,0
0.00258,0,2.39053905069e-06,7.1054273576e-15,0
0.00259,0,2.40484558639e-06,3.25260651746e-19,0
0.0026,0,2.41916010239e-06,4.87890977618e-19,0
0.00261,0,2.4334570016e-06,7.1054273576e-15,0
0.00262,0,2.44776081735e-06,2.98155597434e-19,0
0.00263,0,2.46204584189e-06,9.75781955237e-19,0
0.00264,0,2.47633671946e-06,7.1054273576e-15,0
0.00265,0,2.49060763314e-06,7.1054273576e-15,0
0.00266,0,2.50488333676e-06,3.36102673471e-18,0
0.00267,0,2.51913790569e-06,7.1054273576e-15,0
0.00268,0,2.53339620213e-06,0,0
0.00269,0,2.54763219514e-06,4.87890977618e-19,0
0.0027,0,2.56187085399e-06,1.21972744405e-18,0
0.00271,0,2.57608604295e-06,7.1054273576e-15,0
0.00272,0,2.59030283705e-06,1.42108547152e-14,0
0.00273,0,2.6044949972e-06,7.1054273576e-15,0
0.00274,0,2.61868770295e-06,4.06575814682e-19,0
0.00275,0,2.63285461329e-06,2.98155597434e-19,0
0.00276,0,2.64702101098e-06,1.21972744405e-18,0
0.00277,0,2.6611604546e-06,7.1054273576e-15,0
0.00278,0,2.67529832883e-06,7.1054273576e-15,0
0.00279,0,2.68940809324e-06,7.1054273576e-15,0
0.0028,0,2.70351523319e-06,5.42101086243e-20,0
0.00281,0,2.71759311071e-06,4.06575814682e-19,0
0.00282,0,2.73166731054e-06,7.1054273576e-15,0
0.00283,0,2.74571109863e-06,5.96311194867e-19,0
0.00284,0,2.7597501578e-06,5.42101086243e-20,0
0.00285,0,2.7737576594e-06,5.14996031931e-19,0
0.00286,0,2.78775938303e-06,7.1054273576e-15,0
0.00287,0,2.80172840689e-06,7.1054273576e-15,0
0.00288,0,2.81569060611e-06,7.1054273576e-15,0
0.00289,0,2.82961896717e-06,7.1054273576e-15,0
0.0029,0,2.84353945945e-06,1.02999206386e-18,0
0.00291,0,2.85742497919e-06,7.1054273576e-15,0
0.00292,0,2.87130158869e-06,1.76182853029e-18,0
0.00293,0,2.88514209541e-06,7.1054273576e-15,0
0.00294,0,2.89897265333e-06,2.57498015965e-18,0
0.00295,0,2.91276598256e-06,3.76760254939e-18,0
0.00296,0,2.92654832747e-06,7.1054273576e-15,0
0.00297,0,2.94029232229e-06,7.1054273576e-15,0
0.00298,0,2.95402430048e-06,1.35525271561e-19,0
0.00299,0,2.96771681184e-06,8.40256683676e-19,0
0.003,0,2.98139627764e-06,7.1054273576e-15,0
0.00301,0,2.99503516472e-06,7.1054273576e-15,0
0.00302,0,3.00865998087e-06,7.1054273576e-15,0
0.00303,0,3.02224311141e-06,8.40256683676e-19,0
0.00304,0,3.03581114938e-06,2.30392961653e-18,0
0.00305,0,3.04933640002e-06,8.94466792301e-19,0
0.00306,0,3.06284554032e-06,7.1054273576e-15,0
0.00307,0,3.07631079692e-06,4.87890977618e-19,0
0.00308,0,3.08975892949e-06,3.90312782095e-18,0
0.00309,0,3.10316208748e-06,7.1054273576e-15,0
0.0031,0,3.11654711196e-06,2.98155597434e-19,0
0.00311,0,3.12988607668e-06,7.1054273576e-15,0
0.00312,0,3.14320590279e-06,3.46944695195e-18,0
0.00313,0,3.15647858977e-06,7.1054273576e-15,0
0.00314,0,3.16973113762e-06,1.24683249836e-18,0
0.00315,0,3.18293547297e-06,2.98155597434e-18,0
0.00316,0,3.19611867338e-06,1.30104260698e-18,0
0.00317,0,3.20925259409e-06,1.68051336735e-18,0
0.00318,0,3.22236438891e-06,1.40946282423e-18,0
0.00319,0,3.23542584316e-06,1.40946282423e-18,0
0.0032,0,3.24846418563e-06,7.1054273576e-15,0
0.00321,0,3.26145113315e-06,4.33680868994e-19,0
0.00322,0,3.27441398819e-06,1.08420217249e-18,0
0.00323,0,3.28732440052e-06,5.42101086243e-20,0
0.00324,0,3.30020974506e-06,2.16840434497e-19,0
0.00325,0,3.31304160595e-06,7.1054273576e-15,0
0.00326,0,3.32584742924e-06,1.02999206386e-18,0
0.00327,0,3.33859873491e-06,7.1054273576e-15,0
0.00328,0,3.35132303885e-06,2.33103467084e-18,0
0.00329,0,3.36399179831e-06,1.02999206386e-18,0
0.0033,0,3.37663259776e-06,2.16840434497e-19,0
0.00331,0,3.38921683315e-06,2.76471553984e-18,0
0.00332,0,3.40177215624e-06,7.1054273576e-15,0
0.00333,0,3.41426990311e-06,7.1054273576e-15,0
0.00334,0,3.42673779156e-06,7.1054273576e-15,0
0.00335,0,3.43914709922e-06,7.1054273576e-15,0
0.00336,0,3.45152560862e-06,7.1054273576e-15,0
0.00337,0,3.4638445404e-06,1.84314369323e-18,0
0.00338,0,3.47613174055e-06,5.42101086243e-19,0
0.00339,0,3.48835837413e-06,3.7947076037e-18,0
0.0034,0,3.50055234933e-06,9.75781955237e-19,0
0.00341,0,3.51268477705e-06,1.62630325873e-18,0
