time_s,source_value,secondary_value,held_value
0.00534,64.6420054856,5.56071245711e-06,5.52560762278e-06
0.00535,64.5950240923,5.65715561368e-06,5.11156839951e-06
0.00536,64.5971714268,5.55662924425e-06,5.11156839951e-06
0.00537,64.5489511393,5.37465640847e-06,5.11156839951e-06
0.00538,64.5497876994,5.23953879476e-06,5.11156839951e-06
0.00539,64.5003293873,5.21854257627e-06,5.11156839951e-06
0.0054,64.4998561733,5.32695873023e-06,5.34075584927e-06
0.00541,64.4491607569,5.52183611303e-06,5.34075584927e-06
0.00542,64.447378819,5.68222269743e-06,5.34075584927e-06
0.00543,64.3954472686,5.67427469525e-06,5.34075584927e-06
0.00544,64.3923577073,5.48806796729e-06,5.34075584927e-06
0.00545,64.3391910439,5.28058467672e-06,5.65715561368e-06
0.00546,64.3347950096,5.23649068861e-06,5.65715561368e-06
0.00547,64.2803943042,5.38921117811e-06,5.65715561368e-06
0.00548,64.2746929978,5.60318428781e-06,5.65715561368e-06
0.00549,64.2190593717,5.71864949818e-06,5.65715561368e-06
0.0055,64.2120540438,5.68130763378e-06,5.32695873023e-06
0.00551,64.1551886684,5.54400816681e-06,5.32695873023e-06
0.00552,64.1468806197,5.39987035055e-06,5.32695873023e-06
0.00553,64.0887847166,5.33737721264e-06,5.32695873023e-06
0.00554,64.0791752977,5.41056514845e-06,5.32695873023e-06
0.00555,64.0198501385,5.59190049791e-06,5.28058467672e-06
0.00556,64.00894075,5.75808996355e-06,5.28058467672e-06
0.00557,63.9483876563,5.7753300267e-06,5.28058467672e-06
0.00558,63.9361797485,5.62774236746e-06,5.28058467672e-06
0.00559,63.8744000919,5.44445698192e-06,5.28058467672e-06
0.0056,63.860895165,5.38085342463e-06,5.68130763378e-06
0.00561,63.7978903671,5.47999710153e-06,5.68130763378e-06
0.00562,63.7830899709,5.65477792823e-06,5.68130763378e-06
0.00563,63.718861503,5.78183333895e-06,5.68130763378e-06
0.00564,63.702767237,5.79203382273e-06,5.68130763378e-06
0.00565,63.6373166202,5.69294732041e-06,5.59190049791e-06
0.00566,63.6199301336,5.55114669344e-06,5.59190049791e-06
0.00567,63.5532589388,5.46379836404e-06,5.59190049791e-06
0.00568,63.5345819302,5.50606932544e-06,5.59190049791e-06
0.00569,63.466691778,5.66454071535e-06,5.59190049791e-06
0.0057,63.4467259956,5.82632800273e-06,5.38085342463e-06
0.00571,63.3776185559,5.8657949392e-06,5.38085342463e-06
0.00572,63.3563657973,5.75796275262e-06,5.38085342463e-06
0.00573,63.2860427899,5.60049887056e-06,5.38085342463e-06
0.00574,63.2635049019,5.52209466002e-06,5.38085342463e-06
0.00575,63.1919680958,5.57600126912e-06,5.69294732041e-06
0.00576,63.1681469747,5.71543175148e-06,5.69294732041e-06
0.00577,63.0953981884,5.84612524663e-06,5.69294732041e-06
0.00578,63.0702957795,5.89018473767e-06,5.69294732041e-06
0.00579,62.9963368807,5.82425696848e-06,5.69294732041e-06
0.0058,62.9699551785,5.69346632415e-06,5.82632800273e-06
0.00581,62.8947880844,5.59363826005e-06,5.82632800273e-06
0.00582,62.8671291324,5.60915102812e-06,5.82632800273e-06
0.00583,62.790755809,5.73997865705e-06,5.82632800273e-06
0.00584,62.7618216997,5.89080504049e-06,5.82632800273e-06
0.00585,62.6842441623,5.94828452277e-06,5.57600126912e-06
0.00586,62.6540370371,5.87773751698e-06,5.57600126912e-06
0.00587,62.5752573499,5.74631843897e-06,5.57600126912e-06
0.00588,62.5437793991,5.65888703557e-06,5.57600126912e-06
0.00589,62.4637996752,5.6765357849e-06,5.57600126912e-06
0.0059,62.4310531377,5.78408214154e-06,5.69346632415e-06
0.00591,62.3498755391,5.91126412846e-06,5.69346632415e-06
0.00592,62.3158627023,5.97774765682e-06,5.69346632415e-06
0.00593,62.2334894398,5.94051021184e-06,5.69346632415e-06
0.00594,62.1982126399,5.82654359335e-06,5.69346632415e-06
0.00595,62.1146459728,5.72326959262e-06,5.94828452277e-06
0.00596,62.0781075943,5.71642008302e-06,5.94828452277e-06
0.00597,61.9933498305,5.81826093041e-06,5.94828452277e-06
0.00598,61.9555523063,5.95406296822e-06,5.94828452277e-06
0.00599,61.8696058022,6.02461615475e-06,5.94828452277e-06
0.006,61.8305516135,5.9868345293e-06,5.78408214154e-06
0.00601,61.7434187738,5.88078997967e-06,5.78408214154e-06
0.00602,61.70311045,5.7901375008e-06,5.78408214154e-06
0.00603,61.6147937277,5.78017598294e-06,5.78408214154e-06
0.00604,61.5732338462,5.85917472021e-06,5.78408214154e-06
0.00605,61.4837357425,5.97716165482e-06,5.72326959262e-06
0.00606,61.4409269287,6.0568136337e-06,5.72326959262e-06
0.00607,61.3502499929,6.04395214351e-06,5.72326959262e-06
0.00608,61.30619492,5.95003313272e-06,5.72326959262e-06
0.00609,61.2143417493,5.84976818695e-06,5.72326959262e-06
0.0061,61.1690431385,5.82518508509e-06,5.9868345293e-06
0.00611,61.076016378,5.89910348701e-06,5.9868345293e-06
0.00612,61.0294769979,6.01757549745e-06,5.9868345293e-06
0.00613,60.9352793404,6.09609745638e-06,5.9868345293e-06
0.00614,60.8875020073,6.08560300375e-06,5.9868345293e-06
0.00615,60.7921361933,6.00361418484e-06,5.97716165482e-06
