time_s,receiving_voltage_phase_1_minimum_v,receiving_voltage_phase_1_maximum_v,sending_current_phase_1_minimum_a,sending_current_phase_1_maximum_a,receiving_current_phase_1_minimum_a,receiving_current_phase_1_maximum_a,receiving_voltage_phase_2_minimum_v,receiving_voltage_phase_2_maximum_v,sending_current_phase_2_minimum_a,sending_current_phase_2_maximum_a,receiving_current_phase_2_minimum_a,receiving_current_phase_2_maximum_a,receiving_voltage_phase_3_minimum_v,receiving_voltage_phase_3_maximum_v,sending_current_phase_3_minimum_a,sending_current_phase_3_maximum_a,receiving_current_phase_3_minimum_a,receiving_current_phase_3_maximum_a,terminal_power_minimum_w,terminal_power_maximum_w,cumulative_supplied_energy_minimum_j,cumulative_supplied_energy_maximum_j,maximum_kcl_residual_a
0.00075,22.788386099,22.7925209496,2208.40702655,2208.81409849,-2279.70794538,-2279.29437763,-28894.4630098,-28879.7343864,-563.814446174,-563.513249865,577.594687727,577.889260196,-73965.4929265,-73949.3262755,-1472.48324199,-1472.15239972,1478.98652551,1479.30985853,205630416.803,205703269.779,1692.93698373,1693.26875732,3.18323145621e-12
0.00076,27.9552642106,27.9689694665,2860.56425074,2861.93734167,-2797.45632604,-2796.08552635,-34601.2799544,-34556.0685272,-708.456706223,-707.535491849,691.121370545,692.025599088,-78328.3814078,-78278.3082528,-1575.51540915,-1574.49510199,1565.56616506,1566.56762816,258428701.302,258684161.834,4013.23257425,4015.20591539,3.18323145621e-12
0.00077,34.5319214976,34.5572550897,3402.05677848,3404.58006048,-3456.41665407,-3453.88278819,-40784.8177923,-40711.0492774,-804.836109953,-803.362820419,814.220985548,815.696355846,-83226.4014832,-83144.1441448,-1659.59886491,-1657.95436141,1662.8828829,1664.52802966,293305070.677,293786995.064,6771.90143415,6777.56169988,3.18323145621e-12
0.00078,39.5156624351,39.5536133479,3994.50796808,3998.30224388,-3956.15240706,-3952.35655675,-44163.6058313,-44066.6596125,-894.123298446,-892.168427753,881.33319225,883.272116625,-86731.9067964,-86623.518396,-1740.94180001,-1738.75787155,1732.47036792,1734.63813593,340043506.669,340749405.281,9938.64432088,9950.2437016,3.18323145621e-12
0.00079,45.4457696382,45.4976839603,4512.63203822,4517.8258246,-4550.67834971,-4545.48587921,-47884.7450604,-47766.5534182,-950.319633521,-947.958280883,955.331068363,957.694901207,-90330.032413,-90197.8259629,-1803.60802785,-1800.96395274,1803.95651926,1806.60064826,375458160.989,376411203.883,13516.1526592,13536.0467474,3.18323145621e-12
0.0008,50.3698515047,50.4366207653,5064.6822511,5071.35045128,-5044.67080894,-5037.9925475,-49888.8187913,-49753.670955,-1004.77502222,-1002.05924751,995.073419101,997.776375826,-92946.8945131,-92795.5358273,-1863.22032148,-1860.18126171,1855.91071655,1858.93789026,419801863.453,420986441.158,17492.4527814,17523.0349726,3.63797880709e-12
0.00081,55.8621833482,55.9445101649,5566.51407136,5574.75608349,-5595.5699067,-5587.33557849,-52136.0049483,-51985.401199,-1037.71473538,-1034.70546544,1039.70802398,1042.72009897,-95545.8857331,-95377.3329391,-1909.13758302,-1905.76668272,1907.54665878,1910.91771466,456855002.848,458283715.238,21875.7371129,21919.3857546,3.63797880709e-12
0.00082,60.7207977519,60.8194821684,6090.17986071,6100.03792157,-6083.16460649,-6073.29419115,-53318.3206873,-53155.5762785,-1070.84886055,-1067.58396318,1063.11152557,1066.36641375,-97479.6573955,-97297.3869161,-1952.51761397,-1948.86353748,1945.94773832,1949.59314791,500105878.957,501760545.053,26660.5415219,26719.6070561,3.63797880709e-12
0.00083,65.9164455481,66.0318136677,6579.75686748,6591.3052592,-6604.50200305,-6592.96288372,-54662.5915558,-54488.84484,-1089.8389863,-1086.36669111,1089.7768968,1093.25183112,-99366.4134667,-99171.9871142,-1986.31789612,-1982.42954853,1983.43974228,1987.32826933,538592007.605,540479299.858,31854.0309547,31930.8062806,3.86535248253e-12
0.00084,70.7081956747,70.840889132,7082.91774682,7096.17811598,-7085.50573098,-7072.23373138,-55337.3693487,-55155.1111934,-1109.58268022,-1105.92987615,1103.10222387,1106.74738697,-100809.747431,-100605.705488,-2018.22014816,-2014.13302444,2012.11410976,2016.19494861,581189677.123,583293124.768,37452.9393784,37549.6684037,3.86535248253e-12
0.00085,75.6964235087,75.8465674158,7562.77059707,7577.79665539,-7586.17367293,-7571.15627934,-56114.4218226,-55924.4962197,-1119.9365724,-1116.14033479,1118.48992439,1122.28843645,-102203.609276,-101991.147927,-2043.55131523,-2039.30224979,2039.82295853,2044.07218551,620629803.515,622952735.194,43462.0367816,43580.8977036,3.86535248253e-12
0.00086,80.4233277714,80.5914002338,8050.69758542,8067.49839934,-8060.75185139,-8043.94124369,-56465.20786,-56269.4463766,-1131.057912,-1127.13696607,1125.38892753,1129.3041572,-103303.373744,-103084.322228,-2067.50039546,-2063.11484087,2061.68644456,2066.06747488,662705926.693,665234815.611,49878.7154326,50021.8354576,5.45696821064e-12
0.00087,85.2613476027,85.4473684727,8522.50498999,8541.11805257,-8546.44579463,-8527.83998723,-56877.454934,-56676.4715253,-1135.89919488,-1131.8813915,1133.52943051,1137.54909868,-104359.353924,-104134.603257,-2086.97664205,-2082.48175731,2082.69206514,2087.18707847,702653989.993,705390249.933,56705.515016,56874.9607853,5.45696821064e-12
0.00088,89.9270073052,90.1313126362,8998.76546153,9019.19232535,-9014.93388988,-8994.49927067,-57015.1515684,-56810.2712231,-1141.3453265,-1137.24351686,1136.20542446,1140.30303137,-105219.95253,-104990.804796,-2105.44299475,-2100.85680527,2099.81609592,2104.39905061,744233573.986,747166587.758,63939.9528359,64137.7449738,5.45696821064e-12
0.00089,94.6520231613,94.8745787029,9463.69117782,9485.95689649,-9489.35536187,-9467.09535659,-57187.703964,-56979.3668098,-1142.56592583,-1138.40066201,1139.5873362,1143.75407928,-106044.069607,-105811.175512,-2120.86678256,-2116.20899118,2116.22351024,2120.88139213,784346145.071,787476205.622,71582.8514312,71810.9589407,5.45696821064e-12
0.0009,99.2605261312,99.5015543122,9930.72384361,9954.82557492,-9952.1454623,-9928.03782364,-57181.4610739,-56970.6137157,-1144.20293699,-1139.98294569,1139.41227431,1143.62922148,-106737.561807,-106501.839699,-2135.53992754,-2130.82318369,2130.03679397,2134.75123615,825421064.964,828739996.136,79631.6874814,79892.0399494,5.45696821064e-12
0.00091,103.897091844,104.156531307,10389.6050653,10415.5585258,-10417.7362613,-10391.7871262,-57193.329759,-56980.2842085,-1142.98055534,-1138.7207908,1139.60568417,1143.86659518,-107401.322,-107163.240226,-2148.13433369,-2143.37275091,2143.26480452,2148.02644,865453656.439,868961079.889,88086.0610884,88380.5453296,5.45696821064e-12
0.00092,108.452432856,108.730419407,10849.0947148,10876.8945477,-10875.2165491,-10847.4123343,-57087.4394282,-56872.8653439,-1142.01354604,-1137.71988877,1137.45730688,1141.74878856,-107976.852576,-107737.054012,-2160.15801828,-2155.3604128,2154.74108023,2159.53705153,906008666.274,909698302.903,96943.372702,97273.8422435,5.45696821064e-12
0.00093,113.017010273,113.313469489,11302.5527771,11332.2078128,-11333.6132183,-11303.9613675,-56989.4406021,-56773.5572526,-1139.09934855,-1134.78255587,1135.47114505,1139.78881204,-108528.279336,-108287.09735,-2170.74916394,-2165.92554274,2165.74194699,2170.56558672,945794050.611,949665112.295,106202.386286,106570.65932,5.45696821064e-12
0.00094,117.522824594,117.83782829,11755.677161,11787.1806411,-11786.1395855,-11754.6329159,-56812.9252985,-56596.2026523,-1136.31926311,-1131.98327518,1131.92405305,1136.25850597,-109019.278425,-108777.160243,-2180.8959154,-2176.05239019,2175.54320485,2180.38556851,985815097.072,989862717.714,115860.432025,116268.29847,5.45696821064e-12
0.00095,122.026640089,122.36010795,12204.1852902,12237.5410419,-12238.4579972,-12205.1045417,-56638.2648789,-56420.8559281,-1132.20295028,-1127.85543136,1128.41711856,1132.76529758,-109490.673868,-109247.854672,-2190.04294649,-2185.18655216,2184.95709345,2189.81347737,1025241442.67,1029464581.01,125915.714724,126364.934963,1.09139364213e-11
0.00096,126.486110896,126.838068507,12651.7787753,12686.9792857,-12686.343612,-12651.1408118,-56410.5204987,-56192.752847,-1128.13618995,-1123.77976827,1123.85505694,1128.21040997,-109919.952865,-109676.74207,-2198.83597271,-2193.97092693,2193.53484139,2198.39905729,1064717600.66,1069112416.26,136365.50994,136857.81995,1.09139364213e-11
0.00097,130.936963239,131.307327974,13095.7051452,13132.7506535,-13133.3589439,-13096.3150632,-56181.214693,-55963.1944061,-1123.14353639,-1118.78362699,1119.26388812,1123.62429386,-110333.16317,-110089.725427,-2206.91976223,-2202.05097366,2201.79450854,2206.6632634,1103711095.29,1108276390.11,147207.65342,147744.763981,1.09139364213e-11
0.00098,135.352818149,135.741582765,13538.3677149,13577.2503241,-13576.8731082,-13537.9888713,-55915.4377713,-55697.3918426,-1118.14495229,-1113.78330108,1113.94783685,1118.30875543,-110716.396277,-110472.944563,-2214.7156143,-2209.84598104,2209.45889126,2214.32792553,1142634408.42,1147367074.36,158439.380938,159022.981304,1.09139364213e-11
0.00099,139.756233356,140.163314641,13978.0038079,14018.7212145,-14019.1347304,-13978.4184602,-55646.2903436,-55428.291834,-1112.49692183,-1108.13732566,1108.56583668,1112.92580687,-111086.319951,-110842.968717,-2221.99806311,-2217.13098659,2216.85937435,2221.72639902,1181146676.69,1186045419.37,170058.286364,170690.043772,1.09139364213e-11
0.001,144.130781912,144.556149642,14416.1739963,14458.7181271,-14458.5060872,-14415.9608068,-55351.6135441,-55133.8188359,-1106.80874411,-1102.45235732,1102.67637672,1107.03227088,-111434.382586,-111191.277675,-2229.0418778,-2224.17934013,2223.8255535,2228.68765172,1219511470.18,1224573698.8,182061.577098,182743.139363,1.09139364213e-11
0.00101,148.490757855,148.934329025,14851.7539196,14896.1206904,-14896.4115891,-14852.0456006,-55052.7211378,-54835.1801909,-1100.65809465,-1096.30756012,1096.70360382,1101.05442276,-111771.288664,-111528.509047,-2235.70520201,-2230.84954401,2230.57018094,2235.42577329,1257510878.8,1262735241.03,194446.688843,195179.684062,1.09139364213e-11
0.00102,152.825944012,153.287672514,15285.7578588,15331.9391347,-15331.8330049,-15285.65092,-54735.5715166,-54518.3914355,-1094.44783044,-1090.10390644,1090.36782871,1094.71143033,-112091.816584,-111849.461567,-2242.16738014,-2237.31994976,2236.98923135,2241.83633168,1295313072.09,1300697340.03,207210.808598,207996.846968,1.09139364213e-11
0.00103,157.145435224,157.625238601,15717.4719017,15765.4623662,-15765.6763649,-15717.6864311,-54413.9233145,-54197.1379487,-1087.90219904,-1083.56671153,1083.94275897,1088.27846629,-112402.872495,-112160.996113,-2248.3400766,-2243.50247289,2243.21992227,2248.05744991,1332778879.59,1338321667.39,220351.268356,221191.942005,1.09139364213e-11
0.00104,161.442891719,161.940713024,16147.556502,16197.3480199,-16197.3101167,-16147.5180297,-54078.9008417,-53862.583068,-1081.28728812,-1076.96073032,1077.25166136,1081.57801683,-112701.299713,-112459.969131,-2254.3405958,-2249.51372856,2249.19938262,2254.02599425,1370015440.82,1375714774.06,233865.239958,234762.124212,1.09139364213e-11
0.00105,165.724128361,166.239885805,16575.5609051,16627.1473183,-16627.3133782,-16575.7273186,-53739.41167,-53523.5841363,-1074.42398589,-1070.10760915,1070.47168273,1074.7882334,-112991.579336,-112750.831141,-2260.11463347,-2255.29958561,2255.01662283,2259.83158672,1406933925.34,1412788400.14,247749.986789,248704.640083,1.09139364213e-11
0.00106,169.985226926,170.518856272,17001.9164578,17055.2896633,-17055.2960043,-17001.9223971,-53389.865584,-53174.5774913,-1067.48799459,-1063.18211469,1063.49154983,1067.79731168,-113271.830536,-113031.709767,-2265.73918951,-2260.93656869,2260.63419534,2265.43661073,1443602477.14,1449610295.79,262002.668801,263016.633563,1.09139364213e-11
0.00107,174.229927037,174.781347192,17426.3406111,17481.4938851,-17481.6303461,-17426.4773023,-53036.0498938,-52821.3161239,-1060.36362903,-1056.06909545,1056.42632248,1060.72099788,-113544.981678,-113305.512764,-2271.1814436,-2266.39197529,2266.11025529,2270.89963356,1479964401.53,1486124151.77,276620.503195,277695.305801,1.45519152284e-11
0.00108,178.455822175,179.024964083,17849.1163135,17906.0416013,-17906.0769076,-17849.1513339,-52674.4616324,-52460.3150725,-1053.16697605,-1048.88398578,1049.20630145,1053.48923265,-113809.936303,-113571.149099,-2276.4922075,-2271.71629139,2271.42298197,2276.19872607,1516062950.43,1522372957.69,291600.639955,292737.791348,1.45519152284e-11
0.00109,182.66533469,183.252117941,18270.0681621,18328.7583675,-18328.8768365,-18270.1867757,-52308.8773733,-52095.3275391,-1045.82379703,-1041.55292,1041.90655078,1046.17754747,-114068.625069,-113830.535569,-2281.65211462,-2276.89022976,2276.61071138,2281.37250138,1551861915.95,1558320765.49,306940.264287,308141.259964,1.45519152284e-11
0.0011,186.857000624,187.461353054,18689.382884,18749.8300077,-18749.8845325,-18689.4372025,-51937.118019,-51724.1866005,-1038.41091424,-1034.15226799,1034.48373201,1038.74236038,-114320.43039,-114083.058062,-2286.69494131,-2281.94734464,2281.66116123,2286.4086078,1587388673,1593994776.14,322636.517231,323902.837672,1.45519152284e-11
0.00111,191.032403049,191.654244901,19106.9530517,19169.1497597,-19169.257575,-19107.0609529,-51561.661693,-51349.3545146,-1030.88105653,-1026.63501758,1026.98709029,1031.23323386,-114566.639075,-114329.99409,-2291.60966604,-2286.87666751,2286.5998818,2291.33278149,1622620057.37,1629372000.33,338686.560883,340019.671554,1.45519152284e-11
0.00112,195.190664347,195.829921522,19522.9028844,19586.8412352,-19586.9087506,-19522.9702479,-51181.167057,-50969.498156,-1023.28520768,-1019.05184057,1019.38996312,1023.62334114,-114806.923066,-114571.017817,-2296.41895871,-2291.70071765,2291.42035634,2296.13846133,1657573322.9,1664469577.11,355087.527784,356488.879441,1.45519152284e-11
0.00113,199.332830462,199.989423828,19937.1678625,20002.8403767,-20002.9421713,-19937.2697028,-50797.271711,-50586.2443895,-1015.59356599,-1011.37311419,1011.72488779,1015.94543422,-115042.151475,-114806.992135,-2301.11691292,-2296.41362387,2296.1398427,2300.8430295,1692233599.64,1699272754.13,371836.562397,373307.591098,1.45519152284e-11
0.00114,203.45838714,204.132241459,20349.8314781,20417.2302723,-20417.3067907,-20349.9078818,-50409.16278,-50198.7858723,-1007.84011635,-1003.63260929,1003.97571745,1008.1832556,-115272.168881,-115037.763046,-2305.71893217,-2301.03068809,2300.75526092,2305.44337761,1726611692.05,1733792260.49,388930.788856,390472.916171,1.45519152284e-11
0.00115,207.568034693,208.259071428,20760.8561191,20829.9736317,-20830.0723242,-20760.95483,-50017.9321828,-49808.2072839,-1000.00632033,-995.811910534,996.164145678,1000.35864366,-115497.571642,-115263.922766,-2310.22219683,-2305.54911406,2305.27845532,2309.95143284,1760697997.59,1768018572.69,406367.337304,407981.970337,1.45519152284e-11
0.00116,211.661482703,212.369626014,21170.2986283,21241.1270325,-21241.2099939,-21170.3815,-49623.0989527,-49414.0313825,-992.114974778,-987.93366871,988.28062765,992.461979054,-115718.305199,-115485.417651,-2314.63733274,-2309.97945946,2309.70835303,2314.36610399,1794499211.76,1801958337.06,424143.323351,425831.854885,1.45519152284e-11
0.00117,215.739207557,216.464379474,21578.1381167,21650.6698116,-21650.767235,-21578.2355399,-49225.3994773,-49016.9896933,-984.154764639,-979.986653197,980.339793867,984.507989547,-115934.786386,-115702.661787,-2318.963343,-2314.32074301,2314.05323575,2318.69572772,1828009072.76,1835605344.93,442255.864773,444019.673295,1.45519152284e-11
0.00118,219.801055469,220.543179908,21984.413886,22058.6410995,-22058.7288544,-21984.501568,-48824.5600034,-48616.810973,-976.141114343,-971.986189255,972.336219461,976.491200067,-116147.017744,-115915.658314,-2323.20769105,-2318.58038279,2318.31316628,2322.94035488,1861231658.2,1868963642.04,460702.068428,462542.51823,1.81898940355e-11
0.00119,223.847356508,224.606356038,22389.1153106,22465.0304308,-22465.1277309,-22389.2125979,-48421.0842487,-48213.995689,-968.067312373,-963.925623218,964.279913779,968.421684975,-116355.296794,-116124.702942,-2327.37042229,-2322.75843469,2322.49405885,2327.10593587,1894162822.17,1902029118.25,479479.04083,481397.482032,1.81898940355e-11
0.0012,227.878039115,228.653837642,22792.2700533,22869.8653606,-22869.956841,-22792.3614723,-48014.8267501,-47808.4000741,-959.943914662,-955.815444084,956.168001483,960.296535003,-116559.656768,-116329.829304,-2331.45688877,-2326.86022085,2326.59658607,2331.19313535,1926804974.13,1934804162.54,498583.879811,500581.648436,1.81898940355e-11
0.00121,231.893336721,232.685857327,23193.8736719,23273.1415616,-23273.2394498,-23193.9715388,-47606.1381155,-47400.3725762,-951.767120956,-947.651891242,948.007451524,952.122762311,-116760.314963,-116531.253515,-2335.46770176,-2330.8863598,2330.62507029,2335.20629926,1959155306.45,1967285991.4,518013.681214,520092.099205,2.18278728426e-11
0.00122,235.893226166,236.702392896,23593.9460247,23674.8788273,-23674.9733375,-23594.0404811,-47194.9513746,-46989.8473775,-943.544261707,-939.442250272,939.79694755,943.899027493,-116957.319582,-116729.024054,-2339.40678829,-2334.84075907,2334.58048107,2339.14639165,1991215165.44,1999475938.12,537765.533574,539925.908853,2.18278728426e-11
0.00123,239.877876187,240.703612609,23992.4862896,24075.0764195,-24075.1753331,-23992.5851763,-46781.515681,-46577.0722074,-935.27335941,-931.184570911,931.541444147,935.630313619,-117150.833234,-116923.30277,-2343.27503909,-2338.72431454,2338.4660554,2343.01666468,2022982588.83,2031372056.76,557836.522345,560080.148827,2.18278728426e-11
0.00124,243.847291095,244.689521485,24389.5090211,24473.7488562,-24473.8459389,-24389.6060553,-46365.8112692,-46162.0280906,-926.95959768,-922.884006948,923.240561812,927.316225383,-117340.909922,-117114.143868,-2347.07540655,-2342.53996615,2342.28287737,2346.81819844,2054458245.32,2062975007.86,578223.726516,580551.88415,2.18278728426e-11
0.00125,1043406.51151,1046832.00505,21637.9753368,21709.0805794,-20936.640101,-20868.1302301,331.827843417,526.180510423,-142.274131229,-138.948666345,-10.5236102084,-6.63655686834,-89793.7491936,-89653.08492,-1873.49064227,-1871.0107347,1793.0616984,1795.87498387,-19986014858.7,-19849424217.4,489248.896655,490936.684896,2.18278728426e-11
0.00126,822307.647991,824622.115011,15581.6781797,15624.802999,-16492.4423002,-16446.1529598,57014.566671,57077.272999,1354.57956907,1356.42163603,-1141.54545998,-1140.29133342,-51312.7340461,-51236.9274807,-915.814368104,-914.5032774,1024.73854961,1026.25468092,-12257971611.4,-12185373939.4,329074.905871,329716.752545,2.18278728426e-11
0.00127,586694.331978,587938.733601,12271.2410206,12298.0365003,-11758.774672,-11733.8866396,104287.172357,104313.879318,1966.57238762,1967.44424111,-2086.27758636,-2085.74344714,-16859.161385,-16639.1552802,-396.737108577,-392.200379763,332.783105605,337.1832277,-6020509278.9,-5994003427.95,238178.019034,238324.348094,2.18278728426e-11
0.00128,491019.188018,491792.413132,9330.18581478,9343.90738583,-9835.84826264,-9820.38376035,111215.554145,111370.711722,2343.38277696,2346.21440342,-2227.41423444,-2224.3110829,-5043.72003275,-4715.6701891,-37.7760897717,-31.3058715315,94.313403782,100.874400655,-4263819826.21,-4251021484.19,186902.702568,186952.894474,2.18278728426e-11
0.00129,372731.266109,372999.655425,7758.15959422,7764.50228345,-7459.9931085,-7454.62532218,120160.973536,120398.747228,2327.25462286,2332.1993535,-2407.97494457,-2403.21947072,5044.74713946,5443.75503196,64.0518741349,72.1002417616,-108.875100639,-100.894942789,-2399533322.11,-2398018753.06,153585.936827,153707.693287,2.18278728426e-11
0.0013,325861.49507,325918.786755,6247.85577141,6248.16468955,-6518.37573509,-6517.2299014,111754.296012,112076.164418,2300.65927161,2306.9684942,-2241.52328837,-2235.08592025,4021.40160263,4469.6245135,114.478900853,123.397026644,-89.39249027,-80.4280320527,-1842299827.28,-1840724306.73,132384.648682,132506.100386,2.18278728426e-11
0.00131,263988.47434,264158.826077,5451.16211642,5454.0978481,-5283.17652155,-5279.76948681,107721.318018,108094.327619,2106.86977543,2114.42679188,-2161.88655238,-2154.42636036,3196.86153001,3674.30927038,40.8691621133,50.4467013737,-73.4861854076,-63.9372306003,-1159899141.12,-1155845269.92,117401.800799,117495.105544,2.18278728426e-11
0.00132,238822.843034,239082.819345,4626.66366248,4632.25492789,-4781.6563869,-4776.45686068,96377.4727155,96793.0179666,1964.34770355,1972.59771361,-1935.86035933,-1927.54945431,-2689.49339409,-2196.73565779,-35.6458932083,-25.8149796469,43.9347131559,53.7898678819,-926565503.864,-922154905.488,107011.799922,107062.782319,2.18278728426e-11
0.00133,204767.169405,205121.559873,4191.78315697,4198.6469138,-4102.43119746,-4095.34338809,89037.1711432,89474.2896454,1751.20221139,1759.99094749,-1789.48579291,-1780.74342286,-7605.12824914,-7108.35449512,-166.671763803,-156.727236096,142.167089902,152.102564983,-624949868.815,-620362628.723,99299.2122512,99305.2054553,2.18278728426e-11
0.00134,189940.030396,190324.439472,3714.82987225,3722.69580843,-3806.48878945,-3798.80060792,78750.2828656,79200.2392227,1595.991342,1604.9608129,-1584.00478445,-1575.00565731,-14594.0343143,-14101.9741262,-282.380444643,-272.552998485,282.039482524,291.880686286,-507739076.336,-503506443.149,93641.7607296,93679.8668918,2.18278728426e-11
0.00135,170072.613488,170487.135978,3455.70890859,3463.89420077,-3409.74271955,-3401.45226975,71510.2891201,71960.8563827,1411.90624301,1420.93705179,-1439.21712765,-1430.2057824,-20464.8755394,-19983.7180469,-418.594386284,-408.971703715,399.674360938,409.297510787,-357352817.492,-353501137.205,89316.3012605,89394.82899,2.18278728426e-11
0.00136,160485.660526,160900.767136,3162.10743633,3170.48559695,-3218.01534272,-3209.71321053,63210.871232,63655.8002565,1276.33788572,1285.22110113,-1273.11600513,-1264.21742464,-27008.0389238,-26542.8612598,-535.346739223,-526.052267252,530.857225197,540.160778477,-292763148.184,-289384828.088,86065.7214321,86180.3991636,2.18278728426e-11
0.00137,148171.335461,148585.927676,2993.93008099,3002.17294457,-2971.71855351,-2963.42670923,57077.0759905,57509.8748477,1130.21041805,1138.87195165,-1150.19749695,-1141.54151981,-32543.8330333,-32097.6581768,-656.891217994,-647.972599593,641.953163536,650.876660666,-212178454.263,-209244171.504,83541.0134199,83687.2541656,2.18278728426e-11
0.00138,141487.182659,141888.306863,2802.43258817,2810.48369854,-2837.76613726,-2829.74365319,50685.2942879,51102.2737688,1020.78110301,1029.11179435,-1022.04547538,-1013.70588576,-38136.7005028,-37712.0858726,-760.447681896,-751.962429934,754.241717451,762.734010057,-174804458.595,-172288723.341,81606.0988556,81779.5896914,2.18278728426e-11
0.00139,133402.096743,133788.8515,2685.14975745,2692.86189094,-2675.77703,-2668.04193486,45794.0431245,46192.2461105,908.86632967,916.829149793,-923.844922211,-915.88086249,-42907.3729838,-42505.3803028,-862.109313762,-854.076070052,850.107606056,858.147459676,-129624933.327,-127484498.249,80083.951896,80280.7235834,2.18278728426e-11
0.0014,128483.225819,128850.52323,2553.78925544,2561.14252849,-2577.01046461,-2569.66451638,40968.3023296,41345.9893972,823.541004304,831.088782074,-826.919787945,-819.366046592,-47494.4141227,-47115.9454359,-948.951553488,-941.388252698,942.318908719,949.888282455,-107303736.04,-105489581.073,78899.3085491,79115.8531868,2.18278728426e-11
0.00141,122896.686173,123244.201496,2467.47391749,2474.41303152,-2464.88402992,-2457.93372347,37176.9030436,37533.1881394,739.205178649,746.326661582,-750.663762789,-743.538060871,-51441.3978663,-51086.3428267,-1031.49845615,-1024.40430594,1021.72685653,1028.82795733,-81140686.6259,-79612284.3236,77957.0864358,78190.3438598,2.18278728426e-11
0.00142,119143.303478,119469.634989,2373.49648896,2380.02150785,-2389.39269977,-2382.86606957,33564.8344026,33899.2766036,673.795361877,680.479625688,-677.985532072,-671.296688052,-55134.9018354,-54803.1404629,-1102.46876598,-1095.83902234,1096.06280926,1102.69803671,-67468838.4323,-66180761.0216,77214.0388105,77461.3786331,2.18278728426e-11
0.00143,115113.233463,115418.601222,2307.52369479,2313.62504247,-2308.37202445,-2302.26466927,30669.654988,30982.5155456,610.734892307,616.986889371,-619.650310911,-613.39309976,-58341.3828304,-58032.1507852,-1168.67946156,-1162.50142927,1160.6430157,1166.82765661,-51913286.2059,-50832835.899,76617.1281873,76876.3106485,2.18278728426e-11
0.00144,112178.454573,112463.126732,2237.93664766,2243.62526113,-2249.26253463,-2243.56909145,27977.5864925,28269.209164,561.080774369,566.909375131,-565.384183281,-559.551729849,-61297.2717928,-61009.8682705,-1226.07508113,-1220.33200973,1220.19736541,1225.94543586,-43348537.5387,-42440026.8331,76140.8190686,76409.9463349,2.18278728426e-11
0.00145,109166.452999,109431.036898,2186.16490045,2191.45280592,-2188.62073797,-2183.32905999,25787.903377,26059.1337264,514.152914159,519.572292253,-521.182674528,-515.758067541,-63886.0576129,-63619.3973012,-1279.04870621,-1273.72147131,1272.38794602,1277.72115226,-33880724.5079,-33119590.9946,75754.6727584,76032.1482457,2.18278728426e-11
0.00146,106830.966077,107076.425822,2133.15544394,2138.05912493,-2141.52851643,-2136.61932154,23788.7187959,24040.3261311,476.744960676,481.773719398,-480.806522622,-475.774375917,-66254.0736872,-66007.1677413,-1325.38244099,-1320.44885233,1320.14335483,1325.08147374,-28401996.0131,-27762026.6718,75443.2591558,75727.7401574,2.18278728426e-11
0.00147,104513.481103,104740.647832,2091.73513756,2096.27567045,-2094.81295663,-2090.26962205,22146.4695852,22379.5508206,441.991921231,446.648744063,-447.591016412,-442.929391705,-68345.8091621,-68117.4581612,-1367.90375737,-1363.34198212,1362.34916322,1366.91618324,-22512599.8365,-21976038.4068,75188.6861765,75479.049832,2.18278728426e-11
0.00148,102628.258599,102838.325129,2050.37316318,2054.56933155,-2056.76650258,-2052.56517198,20669.640224,20885.1566022,414.045147419,418.352452608,-417.703132044,-413.39280448,-70253.1020935,-70042.2142295,-1405.43489186,-1401.22119735,1400.84428459,1405.06204187,-18938541.1793,-18486758.693,74981.4304714,75276.7358465,2.18278728426e-11
0.00149,100801.204546,100995.096636,2016.71695934,2020.5924634,-2019.90193272,-2016.02409092,19450.1644307,19649.2740238,388.493249819,392.471228325,-392.985480476,-389.003288614,-71951.808541,-71757.1927515,-1439.7998152,-1435.91203215,1435.14385503,1439.03617082,-15198380.2315,-14818809.194,74810.7458644,75110.2080071,2.18278728426e-11
0.0015,99259.7225885,99438.642736,1983.75698144,1987.3309245,-1988.77285472,-1985.19445177,18368.9531447,18552.6657494,367.853555502,371.525113565,-371.053314988,-367.379062895,-73500.4945016,-73321.066657,-1470.40330626,-1466.81835531,1466.42133314,1470.00989003,-12823448.7001,-12503076.681,74670.6367197,74973.5985777,2.18278728426e-11
0.00151,97788.6147718,97953.4946313,1956.0320834,1959.3276237,-1959.06989263,-1955.77229544,17476.0368157,17645.4684152,349.287350977,352.672380199,-352.909368303,-349.520736314,-74890.7592805,-74725.4040948,-1498.4285986,-1495.12537747,1494.5080819,1497.81518561,-10400387.5365,-10130417.1108,74554.5175385,74860.4311087,2.18278728426e-11
0.00152,96512.2405133,96664.1954707,1929.26056312,1932.2959574,-1933.28390941,-1930.24481027,16696.3519481,16852.4783409,334.305424776,337.425568274,-337.049566817,-333.927038962,-76160.6269314,-76008.3291957,-1523.60128264,-1520.55850097,1520.16658391,1523.21253863,-8794634.72536,-8566056.01087,74458.5424272,74766.9487431,2.18278728426e-11
0.00153,95305.0852281,95444.9983545,1906.12123144,1908.91766216,-1908.89996709,-1906.10170456,16056.3853427,16200.2291927,321.075627635,323.949470496,-324.004583855,-321.127706853,-77309.2595116,-77169.0122715,-1546.69567574,-1543.89404228,1543.38024543,1546.18519023,-7194334.95978,-7001018.32962,74378.5975788,74689.1133714,2.18278728426e-11
