time_s,phase_a_grid_voltage_v,phase_a_grid_current_a,phase_b_grid_current_a,phase_c_grid_current_a,neutral_current_a,dc_link_voltage_v,active_power_w,reactive_power_var,positive_sequence_voltage_v,negative_sequence_voltage_v,zero_sequence_voltage_v,controller_frequency_hz,phase_a_duty,operating_mode,request_disposition
0.00474,28.7225417186,1.1986694303,6.09087165655,-11.1831438509,3.79915420513,798.039995097,4574.04667625,700.091314578,327.205437708,219.165971005,12.1472035542,50.0966442309,0.509342873407,0,0
0.00476,26.5688880082,1.87936241176,4.10675122614,-11.4846763072,5.04186721415,798.024107822,4176.06629572,1313.05805535,326.922408528,216.914266284,12.0286705394,50.096095701,0.471145087622,0,0
0.00478,24.4064898726,2.43351065606,2.03938121674,-11.4961103327,0.279016488152,798.013287592,3668.96968125,1858.69549041,326.922408528,216.914266284,12.0286705394,50.096095701,0.471145087622,0,0
0.0048,22.2305562459,2.8021241431,0.113180915396,-11.1744904176,-0.401085455169,798.012844731,3097.038963,2274.18389341,326.922408528,216.914266284,12.0286705394,50.096095701,0.471145087622,0,0
0.00482,20.0385645227,2.95474227139,-1.6239538742,-10.4481864702,-0.591360417621,798.001145116,2454.87813229,2532.02583092,326.637423219,214.652021278,11.9094397021,50.0957121757,0.443799001027,0,0
0.00484,17.8303424631,2.89045447099,-3.18880909188,-9.29637029391,3.77195116316,797.994266121,1735.90963579,2630.76798628,326.637423219,214.652021278,11.9094397021,50.0957121757,0.443799001027,0,0
0.00486,15.608655562,2.64526002286,-4.56557025939,-7.89364699056,3.32345563942,797.978405824,994.516748901,2600.9678072,326.350818193,212.378006063,11.7902940129,50.0955416152,0.433990071353,0,0
0.00488,13.3738644609,2.22505616213,-5.62535118315,-6.35842173978,-1.21761404669,797.963536316,297.090071924,2439.76152697,326.350818193,212.378006063,11.7902940129,50.0955416152,0.433990071353,0,0
0.0049,11.124493665,1.6127636888,-6.19144317401,-4.70816856314,-1.58939860402,797.96306118,-304.980059895,2117.60025017,326.350818193,212.378006063,11.7902940129,50.0955416152,0.433990071353,0,0
0.00492,8.8623753889,0.832832184502,-6.29282509139,-2.93195463617,-0.684433778054,797.945566794,-818.593283839,1646.87720119,326.063823232,210.091084295,11.6718979193,50.0955730949,0.4392140292,0,0
0.00494,6.59179004051,-0.0595470292965,-6.02935434712,-1.08378535013,4.02978374353,797.940647183,-1251.63975228,1069.09243174,326.063823232,210.091084295,11.6718979193,50.0955730949,0.4392140292,0,0
0.00496,4.31879596731,-0.986854349589,-5.46949228095,0.618818028678,2.9414452677,797.920714051,-1562.53877079,450.994602687,325.778527681,207.790131877,11.5549796429,50.0957372548,0.457805461494,0,0
0.00498,2.04495778254,-1.9279065654,-4.55892637881,2.07569176701,-1.40455405272,797.903836825,-1710.79280034,-192.128529643,325.778527681,207.790131877,11.5549796429,50.0957372548,0.457805461494,0,0
0.005,-0.2292983483,-2.87578345159,-3.19973007941,3.28169405904,-2.50129202232,797.897549882,-1669.49237129,-868.743805077,325.778527681,207.790131877,11.5549796429,50.0957372548,0.457805461494,0,0
0.00502,-2.50116601283,-3.7937049895,-1.4809840014,4.27081929989,-0.653754536314,797.879733308,-1469.70848819,-1556.06089152,325.497542569,205.474977868,11.4398029119,50.0959287846,0.47876905484,0,0
0.00504,-4.7653734155,-4.61397114644,0.415125699973,5.00362837542,4.14456418179,797.871650087,-1148.67898714,-2198.26257613,325.497542569,205.474977868,11.4398029119,50.0959287846,0.47876905484,0,0
0.00506,-7.01560931452,-5.25585303232,2.34004772874,5.30659029615,3.8647311594,797.852069602,-702.571505035,-2720.80857572,325.223595906,203.145882247,11.3265450227,50.096031621,0.497115266367,0,0
0.00508,-9.25052510766,-5.70087657391,4.26829589486,5.13663016558,-0.498317240028,797.835870762,-129.807886624,-3105.31413917,325.223595906,203.145882247,11.3265450227,50.096031621,0.497115266367,0,0
0.0051,-11.4717526421,-5.96797002636,6.25871887892,4.56957713623,-2.25883857749,797.828005213,563.568001976,-3374.98358375,325.223595906,203.145882247,11.3265450227,50.096031621,0.497115266367,0,0
0.00512,-13.6795361941,-6.05868914931,8.2216115187,3.7258810978,-0.882429278384,797.80908355,1321.49878771,-3534.63123337,324.958999138,200.804254256,11.2148608779,50.0959562448,0.500960231537,0,0
0.00514,-15.8720798932,-5.94904017603,9.9689627699,2.66975527104,3.77168989805,797.800822265,2075.3987302,-3560.53228961,324.958999138,200.804254256,11.2148608779,50.0959562448,0.500960231537,0,0
0.00516,-18.0464532424,-5.60084382901,11.359113996,1.31047131059,5.12533233293,797.780896963,2806.61123322,-3407.42779308,324.705304576,198.451566663,11.1044601855,50.0956609331,0.490652213901,0,0
0.00518,-20.2040175648,-5.02979917475,12.3650753669,-0.353055525428,0.557766189773,797.767181025,3504.90761757,-3076.48897021,324.705304576,198.451566663,11.1044601855,50.0956609331,0.490652213901,0,0
0.0052,-22.3501362429,-4.30185660585,13.0897275356,-2.18502202384,-1.34304186249,797.759696466,4162.42898624,-2623.9244148,324.705304576,198.451566663,11.1044601855,50.0956609331,0.490652213901,0,0
0.00522,-24.4886485282,-3.46391712926,13.5057126978,-4.01069326662,-1.14735268627,797.744130263,4727.34045587,-2090.36717176,324.463073497,196.089773402,10.9947809068,50.0951697931,0.462383185528,0,0
0.00524,-26.6215041326,-2.53925630451,13.4978374078,-5.69429557539,3.27752418068,797.737601057,5133.66426295,-1493.11135025,324.463073497,196.089773402,10.9947809068,50.0951697931,0.462383185528,0,0
0.00526,-28.7489047099,-1.52930527886,13.0083593014,-7.28922065784,4.96422059987,797.719529629,5377.24421364,-819.232106344,324.232068156,193.720150051,10.8855480374,50.0945573717,0.424857751662,0,0
0.00528,-30.8751771039,-0.487317535088,12.0993622542,-8.80077079908,0.205147725996,797.706318576,5476.31999587,-94.4539459314,324.232068156,193.720150051,10.8855480374,50.0945573717,0.424857751662,0,0
0.0053,-33.0069971764,0.503901028784,10.9510530352,-10.112504007,-0.924350423615,797.704238967,5453.5438813,611.30462022,324.232068156,193.720150051,10.8855480374,50.0945573717,0.424857751662,0,0
0.00532,-35.1481208029,1.3980681575,9.5865003778,-11.0821678458,-1.07270747161,797.694579084,5282.3428522,1253.60209599,324.011442911,191.343652103,10.7765116822,50.0939370724,0.38259045911,0,0
0.00534,-37.3002460758,2.17460596968,7.96776114654,-11.6117020197,2.90089171761,797.68826387,4930.03896565,1809.90647445,324.011442911,191.343652103,10.7765116822,50.0939370724,0.38259045911,0,0
0.00536,-39.4640961134,2.82505515671,6.11159221802,-11.7988751996,4.83221314935,797.670371497,4426.57435251,2289.69252345,323.800310494,188.960218057,10.6677951872,50.0934191874,0.347023697453,0,0
0.00538,-41.6463194522,3.26652723959,4.1635238966,-11.7025000413,0.127090101956,797.656413581,3831.27024068,2659.22426836,323.800310494,188.960218057,10.6677951872,50.0934191874,0.347023697453,0,0
0.0054,-43.8503935025,3.45578533122,2.330176397,-11.284900277,-0.256051899129,797.659909972,3196.59487253,2873.2690775,323.800310494,188.960218057,10.6677951872,50.0934191874,0.347023697453,0,0
0.00542,-46.0756939945,3.40091004887,0.630367115362,-10.4891156393,-0.471638793854,797.64988907,2516.75765211,2920.20884729,323.598048432,186.569305627,10.5595727543,50.0930897101,0.323062707386,0,0
0.00544,-48.3193663012,3.1378254971,-0.966734932606,-9.30959763149,4.55184982297,797.636263976,1783.26741707,2811.60088346,323.598048432,186.569305627,10.5595727543,50.0930897101,0.323062707386,0,0
0.00546,-50.580286034,2.68062259435,-2.44001560784,-7.91902630962,4.18849284562,797.620049125,1045.21618774,2580.91547944,323.404716274,184.169744931,10.4522586123,50.0929784075,0.316559516986,0,0
0.00548,-52.8612542722,1.994023328,-3.63379958739,-6.41330176507,-0.443846263562,797.60295447,373.395194547,2219.38078335,323.404716274,184.169744931,10.4522586123,50.0929784075,0.316559516986,0,0
0.0055,-55.1605663635,1.09911846033,-4.3751963495,-4.81820913889,-0.914692828837,797.603909496,-175.578807951,1721.44256421,323.404716274,184.169744931,10.4522586123,50.0929784075,0.316559516986,0,0
0.00552,-57.4730184091,0.0607412665231,-4.69781939589,-3.13177587211,-0.28650019074,797.5897256,-612.337490848,1111.45885583,323.221067237,181.760486192,10.3461901661,50.0930583052,0.324621704321,0,0
0.00554,-59.7913204435,-1.03025903487,-4.70358750916,-1.41035695742,5.77415658879,797.577113827,-955.691627164,439.723572685,323.221067237,181.760486192,10.3461901661,50.0930583052,0.324621704321,0,0
0.00556,-62.112239993,-2.13407033468,-4.4377990449,0.148694672012,3.32936805232,797.561419619,-1174.11955301,-236.115506072,323.048541565,179.340612552,10.2417940179,50.0932448042,0.344144176748,0,0
0.00558,-64.435240173,-3.24483935428,-3.81249877027,1.47158931748,-1.1315141577,797.542494129,-1225.419329,-905.217762391,323.048541565,179.340612552,10.2417940179,50.0932448042,0.344144176748,0,0
0.0056,-66.756918432,-4.32092612106,-2.73447218981,2.54840612909,-1.99834621333,797.541060415,-1082.77587656,-1558.42626137,323.048541565,179.340612552,10.2417940179,50.0932448042,0.344144176748,0,0
0.00562,-69.0715845142,-5.29215412,-1.3070496619,3.41021956377,-0.596455011047,797.52404551,-787.548334821,-2167.77018083,322.888828394,176.91001161,10.1392702423,50.0934292986,0.364814282942,0,0
0.00564,-71.3718151278,-6.06676794194,0.286026557472,4.02507298535,5.12581625142,797.511159352,-392.821112424,-2679.44700141,322.888828394,176.91001161,10.1392702423,50.0934292986,0.364814282942,0,0
0.00566,-73.654287945,-6.60460216995,1.91808198491,4.2368357181,3.66333887289,797.494303564,94.8120642049,-3035.02433411,322.743547931,174.469079865,10.038815703,50.0935020919,0.380527748163,0,0
0.00568,-75.9207266316,-6.92893407502,3.60549849842,4.03397698139,-0.752466321864,797.476764173,681.705139041,-3237.87235524,322.743547931,174.469079865,10.038815703,50.0935020919,0.380527748163,0,0
0.0057,-78.1709628477,-7.03946961138,5.40627552648,3.48229961412,-2.40891122143,797.469267222,1367.7634328,-3304.22095284,322.743547931,174.469079865,10.038815703,50.0935020919,0.380527748163,0,0
0.00572,-80.4034537195,-6.91883307334,7.22034575144,2.68825864458,-1.18001825561,797.453929396,2096.26222413,-3241.09809374,322.613727763,172.019125022,9.94035468916,50.0933942651,0.381310479018,0,0
0.00574,-82.6149827136,-6.5288148887,8.85170782733,1.70550624585,3.5806061349,797.445666045,2791.60453948,-3031.66540319,322.613727763,172.019125022,9.94035468916,50.0933942651,0.381310479018,0,0
0.00576,-84.8045304329,-5.85891680474,10.1655784362,0.443978811367,3.87621971439,797.427755612,3429.36692801,-2642.41453552,322.499721273,169.561552928,9.84385015658,50.0930822835,0.367525083548,0,0
0.00578,-86.9780218084,-4.98588816851,11.1794233242,-1.06158126171,-0.652394335534,797.41222728,4010.14799017,-2105.62673055,322.499721273,169.561552928,9.84385015658,50.0930822835,0.367525083548,0,0
0.0058,-89.1396878555,-3.96538616007,11.9847914121,-2.68887812049,-2.12790337352,797.409013187,4536.81299969,-1472.55624624,322.499721273,169.561552928,9.84385015658,50.0930822835,0.367525083548,0,0
0.00582,-91.2918579478,-2.82936841111,12.5219302015,-4.28445493105,-1.97438830671,797.399031603,4958.89776749,-783.676889846,322.400961883,167.098127296,9.7491071684,50.0926098701,0.33689125943,0,0
0.00584,-93.4352451415,-1.58966891903,12.6551051191,-5.73265159325,2.82068983844,797.389025813,5209.78629762,-61.1044916895,322.400961883,167.098127296,9.7491071684,50.0926098701,0.33689125943,0,0
0.00586,-95.5725352436,-0.28300807241,12.3204685842,-7.0932036954,3.85223245997,797.373560328,5284.96840875,699.037580692,322.316286113,164.630056206,9.65605902164,50.0920605254,0.298175087284,0,0
0.00588,-97.71258821,0.976318060968,11.609317448,-8.34684834069,-0.836439799765,797.359475813,5217.8493144,1448.82588173,322.316286113,164.630056206,9.65605902164,50.0920605254,0.298175087284,0,0
0.0059,-99.8602495567,2.12422319909,10.6800637215,-9.39414825039,-1.59856432073,797.362099035,5041.64194776,2132.86783545,322.316286113,164.630056206,9.65605902164,50.0920605254,0.298175087284,0,0
0.00592,-102.017121278,3.13716618416,9.52150232213,-10.1159155633,-1.71599541554,797.353827343,4730.77017234,2714.38828552,322.244060905,162.158243181,9.56460927809,50.0915495637,0.256763182091,0,0
0.00594,-104.183189748,4.01173862847,8.0744490348,-10.4302252535,3.95787249701,797.342753294,4251.48893562,3173.41740849,322.244060905,162.158243181,9.56460927809,50.0915495637,0.256763182091,0,0
0.00596,-106.3641028,4.67340286448,6.35791626971,-10.4252517913,3.53921825837,797.328936567,3637.80051646,3503.79129448,322.182748724,159.682785795,9.47482185938,50.0911768206,0.223307051603,0,0
0.00598,-108.56649224,5.03516027643,4.54146348248,-10.1404729094,-1.16954683048,797.314980863,2961.69474083,3676.24887455,322.182748724,159.682785795,9.47482185938,50.0911768206,0.223307051603,0,0
0.006,-110.790553965,5.09061422732,2.81522107925,-9.55594561931,-1.44684990932,797.319493759,2281.35041445,3671.67885824,322.182748724,159.682785795,9.47482185938,50.0911768206,0.223307051603,0,0
0.00602,-113.032526,4.88289691174,1.17839348027,-8.63556722225,-1.58944394654,797.311212988,1587.68502252,3493.23302009,322.131115024,157.203331203,9.3867691977,50.0910104271,0.203393287706,0,0
0.00604,-115.28858844,4.45576336592,-0.41039266171,-7.37837353821,5.88115302749,797.294434152,866.08480481,3154.69738364,322.131115024,157.203331203,9.3867691977,50.0910104271,0.203393287706,0,0
0.00606,-117.564056875,3.73829669865,-1.912566119,-5.9287509817,3.18702027121,797.28181311,169.36594368,2667.62289356,322.088584655,154.719132426,9.30063879744,50.0910568643,0.200891789249,0,0
0.00608,-119.858628304,2.72995531308,-3.15716762211,-4.37505648952,-1.46328516129,797.266265548,-428.251453054,2045.67468678,322.088584655,154.719132426,9.30063879744,50.0910568643,0.200891789249,0,0
0.0061,-122.166626873,1.49749754611,-3.99085841641,-2.75692082452,-1.62374300934,797.270965966,-876.090223368,1313.01974703,322.088584655,154.719132426,9.30063879744,50.0910568643,0.200891789249,0,0
0.00612,-124.478906872,0.151121797671,-4.46730119369,-1.08610351004,-1.36605389045,797.258427074,-1199.50131662,509.944822188,322.055168857,152.22947811,9.21657977129,50.0912674281,0.214091592801,0,0
0.00614,-126.787425402,-1.21287522928,-4.68656906761,0.582690412109,7.24507696284,797.24136109,-1429.36959421,-315.010740799,322.055168857,152.22947811,9.21657977129,50.0912674281,0.214091592801,0,0
0.00616,-129.093850564,-2.62005230525,-4.66546270713,2.07577504473,2.89147429272,797.228176939,-1532.97967353,-1122.53392726,322.031368475,149.734010674,9.13477828204,50.0915479117,0.236984592161,0,0
0.00618,-131.394098517,-4.02388503489,-4.29806456268,3.32365518337,-1.68547428193,797.211653981,-1469.64434354,-1882.37043664,322.031368475,149.734010674,9.13477828204,50.0915479117,0.236984592161,0,0
0.0062,-133.681318083,-5.34319010088,-3.49061077922,4.30513867569,-2.5732315126,797.211145167,-1217.01057773,-2564.93468262,322.031368475,149.734010674,9.13477828204,50.0915479117,0.236984592161,0,0
0.00622,-135.946565338,-6.47057788423,-2.34765423584,5.04095295991,-1.71812415501,797.196970374,-827.543085634,-3136.66904724,322.017810336,147.233039756,9.05533508909,50.0917907433,0.260093220456,0,0
0.00624,-138.181171165,-7.30213751329,-1.0490723932,5.5095450424,6.0277753005,797.184272596,-370.256241164,-3552.84716001,322.017810336,147.233039756,9.05533508909,50.0917907433,0.260093220456,0,0
0.00626,-140.386420902,-7.8588276282,0.309214673628,5.58243780545,2.349261941,797.172122539,148.59747188,-3781.00205525,322.01498054,144.727504168,8.97834806725,50.0918992506,0.275043146722,0,0
0.00628,-142.56196163,-8.14107612324,1.76777554307,5.25999916141,-2.13668994069,797.157020167,738.427912478,-3820.49954266,322.01498054,144.727504168,8.97834806725,50.0918992506,0.275043146722,0,0
0.0063,-144.705567898,-8.12583358317,3.38005983642,4.59880829934,-3.38504716479,797.153976046,1399.12756662,-3678.93674898,322.01498054,144.727504168,8.97834806725,50.0918992506,0.275043146722,0,0
0.00632,-146.813868159,-7.7756755222,5.02669926705,3.6966348554,-2.56779424434,797.142156619,2065.93462446,-3366.98346098,322.022784013,142.219059824,8.90383578457,50.0918270545,0.273422213129,0,0
0.00634,-148.883222502,-7.04980205363,6.50780119139,2.61229913512,4.43383074667,797.133521505,2654.78052495,-2883.92787964,322.022784013,142.219059824,8.90383578457,50.0918270545,0.273422213129,0,0
0.00636,-150.918430222,-6.01323670908,7.7108994075,1.27841646559,2.05489816251,797.123289664,3148.12356345,-2229.2070206,322.04054492,139.709542739,8.8318169762,50.0915771223,0.254535694938,0,0
0.00638,-152.925708821,-4.74876281225,8.67993282319,-0.25317070478,-2.45299070339,797.110775238,3559.99917177,-1442.92675689,322.04054492,139.709542739,8.8318169762,50.0915771223,0.254535694938,0,0
0.0064,-154.908469332,-3.30393028104,9.49370484524,-1.87334598039,-3.42328754654,797.111991503,3901.07426491,-571.048596278,322.04054492,139.709542739,8.8318169762,50.0915771223,0.254535694938,0,0
0.00642,-156.8683452,-1.703950894,10.0657365419,-3.44403725839,-3.24665193918,797.104934,4121.13201921,340.954018526,322.066858879,137.200931706,8.762285806,50.0912156722,0.218764897007,0,0
0.00644,-158.807010065,0.0255123130383,10.2507856352,-4.85441605612,3.99634679124,797.095658262,4156.64484012,1254.13111207,322.066858879,137.200931706,8.762285806,50.0912156722,0.218764897007,0,0
0.00646,-160.73548807,1.7415869422,10.0008251153,-6.14176652469,2.35972825719,797.086395691,4020.99659323,2134.72496921,322.099974019,134.694701656,8.69526252971,50.0908363007,0.200706491314,0,0
0.00648,-162.662662825,3.32831641885,9.42697788674,-7.27611224655,-2.21043370397,797.076404567,3763.99869214,2937.15350746,322.099974019,134.694701656,8.69526252971,50.0908363007,0.200706491314,0,0
0.0065,-164.592080946,4.73675753704,8.66437380078,-8.17745652475,-2.51695583976,797.081934093,3424.86679348,3621.90166533,322.099974019,134.694701656,8.69526252971,50.0908363007,0.200706491314,0,0
0.00652,-166.523949121,5.95994222398,7.67289298142,-8.74977542836,-2.53924428651,797.074702486,2977.32821777,4157.98865885,322.137957483,132.191807045,8.63079538425,50.090545271,0.181034943093,0,0
0.00654,-168.459677638,6.97590243955,6.38275359334,-8.9157729482,4.54167736743,797.064905332,2391.93609945,4514.72555746,322.137957483,132.191807045,8.63079538425,50.090545271,0.181034943093,0,0
0.00656,-170.410934285,7.63412737395,4.81296818168,-8.7336335318,3.24285964184,797.057803001,1713.37562565,4663.18940275,322.179144726,129.692515802,8.568960865,50.0904206354,0.162192184748,0,0
0.00658,-172.382105647,7.87553595392,3.13008107743,-8.25831727088,-1.46203480694,797.049169,1018.84867152,4601.07394223,322.179144726,129.692515802,8.568960865,50.0904206354,0.162192184748,0,0
0.0066,-174.370749978,7.72680501027,1.51754776586,-7.49735851346,-1.88062513126,797.054800243,368.538224303,4338.60538999,322.179144726,129.692515802,8.568960865,50.0904206354,0.162192184748,0,0
0.00662,-176.370332514,7.26607150549,-0.0296630935503,-6.44324232938,-1.48766465872,797.042231096,-250.118013276,3895.92472789,322.222287555,127.196580331,8.50987287642,50.0904987165,0.148401631428,0,0
0.00664,-178.377445724,6.5323861054,-1.55868691622,-5.08967522818,4.97215444632,797.033807655,-856.653218471,3281.88232843,322.222287555,127.196580331,8.50987287642,50.0904987165,0.148401631428,0,0
0.00666,-180.399323824,5.43147584749,-3.05249675547,-3.530477736,4.45263197568,797.025740695,-1410.19047379,2497.8127887,322.266799271,124.703548521,8.45362839129,50.0907536348,0.142566962159,0,0
0.00668,-182.433874849,3.98618238248,-4.36470694058,-1.89156189404,-0.337690735093,797.017608824,-1844.24800685,1589.90874243,322.266799271,124.703548521,8.45362839129,50.0907536348,0.142566962159,0,0
0.0067,-184.472239436,2.30437729448,-5.31748879306,-0.240226376678,-1.64448686633,797.019337477,-2108.1664472,612.957930717,322.266799271,124.703548521,8.45362839129,50.0907536348,0.142566962159,0,0
0.00672,-186.502318649,0.534723900633,-5.9223013916,1.38474568433,-0.807192343421,797.005085278,-2225.93832281,-377.763689281,322.312540146,122.213025428,8.4003359292,50.0911180881,0.145491694485,0,0
0.00674,-188.516895047,-1.23516818869,-6.27420025076,2.95989500548,6.58691001962,796.994034014,-2240.9336766,-1350.58547471,322.312540146,122.213025428,8.4003359292,50.0911180881,0.145491694485,0,0
0.00676,-190.518868698,-3.04440544695,-6.40225775372,4.35720216163,3.89305815029,796.987029594,-2136.4857893,-2276.87834301,322.359824565,119.725045167,8.35002684681,50.0914867178,0.155686485058,0,0
0.00678,-192.50208347,-4.81833442357,-6.21075534649,5.47971034112,-0.8089556464,796.977597494,-1882.84864531,-3102.67252828,322.359824565,119.725045167,8.35002684681,50.0914867178,0.155686485058,0,0
0.0068,-194.456851739,-6.43782544923,-5.59062650719,6.29108936785,-2.43421785143,796.976847088,-1464.81599271,-3778.87822645,322.359824565,119.725045167,8.35002684681,50.0914867178,0.155686485058,0,0
0.00682,-196.372017042,-7.76513662927,-4.61330544445,6.79589554672,-1.94821524136,796.964122402,-936.144192373,-4268.64320929,322.40895679,117.240210953,8.30272539582,50.0917611831,0.169615464473,0,0
0.00684,-198.240880735,-8.7182392823,-3.4483522743,7.00051775598,6.93467506207,796.952567187,-372.411493887,-4555.12087227,322.40895679,117.240210953,8.30272539582,50.0917611831,0.169615464473,0,0
0.00686,-200.0677603,-9.35306569785,-2.17951864983,6.80589034547,2.60497401455,796.944927126,220.3286235,-4625.49656234,322.460091259,114.759764158,8.2583472986,50.0918662505,0.182884908859,0,0
0.00688,-201.850377493,-9.64262313881,-0.761404664311,6.20887150923,-1.95616239635,796.934641862,847.567258338,-4469.38345896,322.460091259,114.759764158,8.2583472986,50.0918662505,0.182884908859,0,0
0.0069,-203.585072534,-9.54238473736,0.853597942064,5.26006421063,-3.00918921632,796.936236025,1504.56453658,-4087.81736476,322.460091259,114.759764158,8.2583472986,50.0918662505,0.182884908859,0,0
0.00692,-205.267390581,-8.99764168964,2.53402665329,4.05276977415,-2.83460234724,796.927142038,2121.201423,-3499.51638931,322.51287916,112.285450254,8.21683810683,50.0917822872,0.190914754255,0,0
0.00694,-206.89687646,-8.00363417806,4.0810720185,2.67247379657,5.5775368594,796.91640095,2617.47436854,-2738.56258431,322.51287916,112.285450254,8.21683810683,50.0917822872,0.190914754255,0,0
0.00696,-208.484036168,-6.69285776806,5.40524982872,1.09676149588,1.08476721868,796.911492078,2992.1226745,-1838.99912968,322.566474409,109.819199667,8.17807098239,50.091543824,0.190994285125,0,0
0.00698,-210.033592508,-5.125059072,6.5635358461,-0.612005725238,-3.40417529212,796.902310007,3265.69516108,-835.15147442,322.566474409,109.819199667,8.17807098239,50.091543824,0.190994285125,0,0
0.007,-211.548682531,-3.33987692449,7.61641163811,-2.35641166995,-3.93829113578,796.906557021,3451.98096975,233.802684863,322.566474409,109.819199667,8.17807098239,50.091543824,0.190994285125,0,0
0.00702,-213.030770958,-1.35575534965,8.45161174884,-4.01271002077,-3.73356340531,796.899779717,3502.27993399,1317.61934736,322.619547501,107.362816625,8.14201713473,50.0912351753,0.18224502008,0,0
0.00704,-214.484299075,0.771752473836,8.91355579022,-5.45941675348,3.65930703208,796.895276282,3363.36047245,2353.79929593,322.619547501,107.362816625,8.14201713473,50.0912351753,0.18224502008,0,0
0.00706,-215.925009207,2.84558185308,8.94587899672,-6.68998610248,1.2855722764,796.891643144,3059.83780719,3283.60456007,322.670608611,104.917640485,8.10861723902,50.0909578981,0.166675329727,0,0
0.00708,-217.361387602,4.75989374609,8.65459742183,-7.69057351159,-3.26052006176,796.885051137,2648.97832294,4079.02466597,322.670608611,104.917640485,8.10861723902,50.0909578981,0.166675329727,0,0
0.0071,-218.796992215,6.47088005892,8.17223352684,-8.41127511068,-3.70052980238,796.889553874,2179.26973704,4719.49896188,322.670608611,104.917640485,8.10861723902,50.0909578981,0.166675329727,0,0
0.00712,-220.232069471,7.97648592795,7.45849988223,-8.78988976422,-3.28835900189,796.878765033,1633.86815638,5181.7808766,322.71820045,102.484378539,8.07797630838,50.0908100216,0.147779549739,0,0
0.00714,-221.669579726,9.24083908168,6.43448982041,-8.76467904687,1.83319110805,796.876923513,991.868711453,5431.54771318,322.71820045,102.484378539,8.07797630838,50.0908100216,0.147779549739,0,0
0.00716,-223.124305355,10.0800175907,5.08936708392,-8.32616855071,2.85968891,796.873309425,293.823206577,5418.19899752,322.761322531,100.063117762,8.05017423077,50.0908454265,0.13019781152,0,0
0.00718,-224.602039245,10.4230586648,3.55766342936,-7.55871506998,-1.84204785681,796.869404554,-387.29842248,5159.02963306,322.761322531,100.063117762,8.05017423077,50.0908454265,0.13019781152,0,0
0.0072,-226.099778412,10.3095278745,2.03750558148,-6.51103446606,-2.93786336334,796.871778015,-987.776894416,4693.30953442,322.761322531,100.063117762,8.05017423077,50.0908454265,0.13019781152,0,0
0.00722,-227.610343813,9.83157600323,0.552308778959,-5.21581788663,-1.84010618077,796.857699938,-1513.74059856,4057.11431951,322.799430128,97.653390543,8.02544079569,50.0910733278,0.11817964745,0,0
0.00724,-229.131163057,9.02378581983,-0.939492692773,-3.69093111887,2.5135493973,796.855334836,-1980.97127863,3262.99855753,322.799430128,97.653390543,8.02544079569,50.0910733278,0.11817964745,0,0
0.00726,-230.670715798,7.78233227882,-2.43751921585,-1.97265185816,4.44352798413,796.847064523,-2358.5971557,2298.88871926,322.832678638,95.2545525738,8.00390714799,50.0914376528,0.114477391944,0,0
0.00728,-232.227936806,6.12329817339,-3.82464714009,-0.196934694348,-0.389773118216,796.843848473,-2596.82439883,1222.35977975,322.832678638,95.2545525738,8.00390714799,50.0914376528,0.114477391944,0,0
0.0073,-233.792373854,4.18068925792,-4.90573609468,1.53504952137,-2.52014933666,796.842240941,-2654.22842581,115.121876966,322.832678638,95.2545525738,8.00390714799,50.0914376528,0.114477391944,0,0
0.00732,-235.350499182,2.12727301382,-5.6478458487,3.15426700141,-1.08813521776,796.826329456,-2554.37665859,-954.458830123,322.861593759,92.8659636618,7.9857774149,50.0918508464,0.119819359112,0,0
0.00734,-236.895412093,0.0528865094647,-6.13044611195,4.63397741015,3.79954077627,796.819470756,-2341.7832518,-1960.78177259,322.861593759,92.8659636618,7.9857774149,50.0918508464,0.119819359112,0,0
0.00736,-238.430999197,-2.08774587502,-6.40010668064,5.92018054704,4.64311236418,796.81272702,-2016.69207666,-2899.27005831,322.887051762,90.4873960539,7.97103894658,50.0922013321,0.132473913815,0,0
0.00738,-239.951835972,-4.2229505623,-6.38691696652,6.8924376433,-0.181501869912,796.807801238,-1565.76136981,-3707.35530174,322.887051762,90.4873960539,7.97103894658,50.0922013321,0.132473913815,0,0
0.0074,-241.446141293,-6.20116613761,-5.96147792286,7.4955775724,-2.72600561994,796.803470659,-984.024877843,-4319.45948179,322.887051762,90.4873960539,7.97103894658,50.0922013321,0.132473913815,0,0
0.00742,-242.901090227,-7.85758148259,-5.14673858796,7.71786867021,-1.67057117502,796.789087831,-321.795119689,-4694.59389563,322.909796797,88.1190907226,7.95969524646,50.0924023569,0.148870958023,0,0
0.00744,-244.31045351,-9.1099547476,-4.09824662997,7.59830770338,4.65688179447,796.783220578,345.254711799,-4840.04058042,322.909796797,88.1190907226,7.95969524646,50.0924023569,0.148870958023,0,0
0.00746,-245.680030907,-10.0267643723,-2.91861707872,7.11609609653,2.94554383827,796.77667264,999.929998949,-4774.55166645,322.930361974,85.7618865399,7.95148113543,50.092403051,0.164394910191,0,0
0.00748,-247.007462605,-10.5740180902,-1.57634076274,6.2438197531,-1.72777240287,796.769648724,1641.63302887,-4479.50507072,322.930361974,85.7618865399,7.95148113543,50.092403051,0.164394910191,0,0
