time_s,source_value,secondary_value,held_value
0.00124,36.7992111339,-0.525226573435,0.416622548417
0.00125,37.071206139,-0.533421627841,0.454083942644
0.00126,37.3426922025,-0.541674552839,0.454083942644
0.00127,37.6136662482,-0.549985495648,0.454083942644
0.00128,37.8841259373,-0.558354196175,0.454083942644
0.00129,38.1540695135,-0.56678007298,0.454083942644
0.0013,38.4234952204,-0.575262546711,0.493022161892
0.00131,38.6924007331,-0.583801356348,0.493022161892
0.00132,38.9607830246,-0.592396632921,0.493022161892
0.00133,39.2286387624,-0.60104867979,0.493022161892
0.00134,39.4959649284,-0.609757627862,0.493022161892
0.00135,39.7627591993,-0.61852322446,0.533421627841
0.00136,40.0290198066,-0.62734491086,0.533421627841
0.00137,40.2947449906,-0.63622212605,0.533421627841
0.00138,40.5599324591,-0.645154606877,0.533421627841
0.00139,40.8245792569,-0.654142461186,0.533421627841
0.0014,41.0886821335,-0.663185963215,0.575262546711
0.00141,41.3522381292,-0.672285228097,0.575262546711
0.00142,41.6152449388,-0.681440009781,0.575262546711
0.00143,41.8777007863,-0.690649770795,0.575262546711
0.00144,42.1396039108,-0.699913967484,0.575262546711
0.00145,42.4009520546,-0.709232334839,0.61852322446
0.00146,42.6617423325,-0.71860495889,0.61852322446
0.00147,42.9219715749,-0.728032086222,0.61852322446
0.00148,43.1816368809,-0.737513816729,0.61852322446
0.00149,43.4407359662,-0.747049910253,0.61852322446
0.0015,43.6992670506,-0.756639849202,0.663185963215
0.00151,43.9572283757,-0.766283106343,0.663185963215
0.00152,44.2146177186,-0.775979415069,0.663185963215
0.00153,44.4714322634,-0.785728840877,0.663185963215
0.00154,44.7276689202,-0.7955316041,0.663185963215
0.00155,44.9833248471,-0.805387789918,0.709232334839
0.00156,45.2383977833,-0.815297163398,0.709232334839
0.00157,45.4928859481,-0.825259225531,0.709232334839
0.00158,45.7467875883,-0.835273464626,0.709232334839
0.00159,46.0001005169,-0.845339612706,0.709232334839
0.0016,46.2528219864,-0.855457715949,0.756639849202
0.00161,46.5049489853,-0.865627969767,0.756639849202
0.00162,46.7564787313,-0.875850445141,0.756639849202
0.00163,47.0074089895,-0.886124911747,0.756639849202
0.00164,47.2577379822,-0.896450887949,0.756639849202
0.00165,47.5074639642,-0.906827876757,0.805387789918
0.00166,47.7565847851,-0.917255609034,0.805387789918
0.00167,48.0050977651,-0.927734112784,0.805387789918
0.00168,48.2529999704,-0.938263559761,0.805387789918
0.00169,48.5002886785,-0.948844007257,0.805387789918
0.0017,48.7469616825,-0.95947522899,0.855457715949
0.00171,48.9930172111,-0.97015675956,0.855457715949
0.00172,49.2384535298,-0.980888115885,0.855457715949
0.00173,49.4832685262,-0.991669027858,0.855457715949
0.00174,49.7274595869,-1.00249950638,0.855457715949
0.00175,49.9710238552,-1.01337970077,0.906827876757
0.00176,50.2139586686,-1.02430965511,0.906827876757
0.00177,50.4562618507,-1.03528914664,0.906827876757
0.00178,50.6979316395,-1.04631772515,0.906827876757
0.00179,50.9389663142,-1.0573949207,0.906827876757
0.0018,51.1793638006,-1.06852046239,0.95947522899
0.00181,51.419121552,-1.07969434504,0.95947522899
0.00182,51.6582367872,-1.09091669666,0.95947522899
0.00183,51.8967069048,-1.10218754862,0.95947522899
0.00184,52.1345297604,-1.11350668124,0.95947522899
0.00185,52.3717036048,-1.12487365846,1.01337970077
0.00186,52.6082267329,-1.13628802278,1.01337970077
0.00187,52.8440971103,-1.14774950267,1.01337970077
0.00188,53.0793122559,-1.15925807782,1.01337970077
0.00189,53.313869464,-1.17081385604,1.01337970077
0.0019,53.5477661937,-1.18241685646,1.06852046239
0.00191,53.7810003355,-1.19406686202,1.06852046239
0.00192,54.0135701554,-1.20576344991,1.06852046239
0.00193,54.2454739666,-1.21750617439,1.06852046239
0.00194,54.4767097753,-1.22929476343,1.06852046239
0.00195,54.7072751659,-1.24112918252,1.12487365846
0.00196,54.9371675071,-1.25300952028,1.12487365846
0.00197,55.1663843196,-1.26493578408,1.12487365846
