time_s,node_BUSA2_voltage,node_BUSAS2_voltage,node_BUSB2_voltage,node_BUSBS2_voltage,node_BUSC2_voltage,node_BUSCS2_voltage,node_BUSMG_voltage,node_BUSMGR_voltage,node_BUSMS_voltage,node_UM1TLA_voltage,node_UM1TLB_voltage,node_UM1TLC_voltage,node_UM1MCC_voltage,output_fixed_1,output_fixed_2,output_fixed_3,branch_current_branch_fixed_1,branch_current_branch_fixed_7,branch_current_branch_fixed_9,branch_current_branch_fixed_10,torque_Nm,mechanical_speed_rad_s,mechanical_angle_rad,phase_a_current_A,phase_b_current_A,phase_c_current_A,shorted_rotor_axis_current_1_A,shorted_rotor_axis_current_2_A
0.004,842.141367598,188.371558588,1081.29285478,2498.76372213,-1923.43422238,-2687.13528072,184.725599342,92.3627996712,184.721634272,920.597751986,911.196147245,-1831.79389923,184.725599342,188.371558588,842.141367598,184.725599342,-333.942267997,203.084431995,-2.4751034379,-3965.07077068,-4165.68009891,184.725648031,1.52430075552,-333.942267997,16.9544975339,316.987770464,170.044790597,-337.289777527
0.0042,709.070532493,-37.6981196503,1198.49458829,2616.720138,-1907.56512078,-2579.02201835,184.72559418,92.3627970899,184.721629109,798.686609985,1028.30765915,-1826.99426914,184.72559418,-37.6981196503,709.070532493,184.72559418,-319.936229507,203.084426319,-2.58434075117,-3965.0707707,-4165.57085592,184.725648031,1.56124588513,-319.936229507,-11.4024721888,331.338701696,169.525835474,-337.539723082
0.0044,571.97088846,-263.553589652,1308.88596641,2719.80782807,-1880.85685488,-2456.25423842,184.725588801,92.3627944003,184.72162373,672.237475186,1139.57581934,-1811.81329453,184.725588801,-263.553589652,571.97088846,184.725588801,-304.112674156,203.084420405,-2.68715074658,-3965.07077068,-4165.46804004,184.725648031,1.59819101473,-304.112674156,-39.6938952061,343.806569362,169.006143402,-337.789718986
0.0046,431.621454519,-487.911495585,1411.83973545,2807.44102752,-1843.46118997,-2319.52953193,184.725583219,92.3627916094,184.721618148,541.96884727,1244.36839351,-1786.33724078,184.725583219,-487.911495585,431.621454519,184.725583219,-286.5615092,203.084414269,-2.78302690387,-3965.0707707,-4165.37215774,184.725648031,1.63513614434,-286.5615092,-67.7590192904,354.32052849,168.485779033,-338.039781997
0.0048,288.819715158,-709.496991071,1506.77090339,2879.12178702,-1795.59061855,-2169.62479595,184.725577449,92.3627887245,184.721612378,408.620928495,1342.08994262,-1750.71087111,184.725577449,-709.496991071,288.819715158,184.725577449,-267.382458692,203.084407925,-2.87150985003,-3965.07077073,-4165.28366843,184.725648031,1.67208127395,-267.382458692,-95.4383778499,362.820836542,167.964807644,-338.289924049
0.005,144.377088915,-927.050983125,1593.14006395,2934.4428022,-1737.51715286,-2007.39181908,184.725571506,92.3627857532,184.721606436,272.951417774,1432.18520625,-1705.13662403,184.725571506,-927.050983125,144.377088915,184.725571506,-246.684496843,203.084401392,-2.95218920708,-3965.0707707,-4165.20298253,184.725648031,1.70902640355,-246.684496843,-122.574696056,369.259192898,167.443294777,-338.540152256
0.0052,-0.885682218314,-1139.33728657,1670.45646149,2973.08972802,-1669.57077927,-1833.75244146,184.725565407,92.3627827037,184.721600337,135.731205326,1514.14225767,-1649.87346299,184.725565407,-1139.33728657,-0.885682218314,184.725565407,-224.585228809,203.084394687,-3.02470517159,-3965.07077068,-4165.1304599,184.725648031,1.74597153316,-224.585228809,-149.013784515,373.599013324,166.921305885,-338.790468939
0.0054,-146.14319637,-1345.14964827,1738.28077958,2994.84296494,-1592.13758321,-1649.69331667,184.725559169,92.3627795846,184.721594099,-2.26000761937,1587.4954126,-1585.23540498,184.725559169,-1345.14964827,-146.14319637,184.725559169,-201.210222451,203.084387829,-3.08874967694,-3965.07077068,-4165.06640852,184.725648031,1.78291666277,-201.210222451,-174.605415415,375.815637866,166.398905977,-339.040871687
0.0056,-290.570081832,-1543.31860134,1796.22763721,2999.57890673,-1505.65755538,-1456.26030539,184.725552809,92.3627764046,184.721587738,-140.238139183,1651.82787532,-1511.58973613,184.725552809,-1543.31860134,-290.570081832,184.725552809,-176.692294834,203.084380837,-3.14406773448,-3965.07077068,-4165.0110835,184.725648031,1.81986179237,-176.692294834,-199.204176154,375.896470989,165.876159284,-339.291353432
0.0058,-433.345686936,-1732.71811027,1843.96777858,2987.27064282,-1410.62209165,-1254.55253255,184.725546345,92.3627731727,184.721581275,-277.419182088,1706.77410692,-1429.35492483,184.725546345,-1732.71811027,-433.345686936,184.725546345,-151.170757543,203.084373731,-3.19045761228,-3965.0707707,-4164.96468646,184.725648031,1.85680692198,-151.170757543,-222.670295617,373.84105316,165.353128917,-339.541902556
