time_s,node_BUSA2_voltage,node_BUSAS2_voltage,node_BUSB2_voltage,node_BUSBS2_voltage,node_BUSC2_voltage,node_BUSCS2_voltage,node_BUSMG_voltage,node_BUSMGR_voltage,node_BUSMS_voltage,node_UM1TLA_voltage,node_UM1TLB_voltage,node_UM1TLC_voltage,node_UM1MCC_voltage,output_fixed_1,output_fixed_2,output_fixed_3,branch_current_branch_fixed_1,branch_current_branch_fixed_7,branch_current_branch_fixed_9,branch_current_branch_fixed_10,torque_Nm,mechanical_speed_rad_s,mechanical_angle_rad,phase_a_current_A,phase_b_current_A,phase_c_current_A,shorted_rotor_axis_current_1_A,shorted_rotor_axis_current_2_A
0.002,438.521547585,2186.90588226,-166.872192833,685.052610332,-271.649354753,-2871.9584926,0.489984349084,0.244992174542,0.48993489019,228.721769308,-269.111160586,40.3893912784,0.489984349084,2186.90588226,438.521547585,0.489984349084,-528.490320571,0.538681122564,-0.911841021967,-49.4588938367,-0.390611859563,184.725648031,1.15484945946,-528.490320571,665.947803685,-137.457483114,-0.428681947486,-3.60037114157
0.0022,432.710064344,2025.99842436,-135.509847478,903.116073588,-297.200216866,-2929.11449795,0.489982526822,0.244991263411,0.489933067928,241.522204013,-260.152722498,18.6305184843,0.489982526822,2025.99842436,432.710064344,0.489982526822,-561.905957122,0.538679119197,-0.873976110772,-49.4588938366,-0.39091316301,184.725648031,1.19179458907,-561.905957122,647.040983454,-85.1350263319,-0.438915950349,-3.60207596681
0.0024,424.440808805,1853.57883927,-103.377602779,1116.04785116,-321.063206026,-2969.62669043,0.489980789328,0.244990394664,0.489931330434,252.951350698,-249.716150762,-3.23519993574,0.489980789328,1853.57883927,424.440808805,0.489980789328,-592.129066992,0.538677209024,-0.82876779139,-49.4588938366,-0.391272904185,184.725648031,1.22873971867,-592.129066992,624.459198204,-32.3301312118,-0.448945848324,-3.60433403952
0.0026,413.75917727,1670.62684946,-70.6591452269,1322.63802222,-343.100032043,-2993.26487168,0.489979150282,0.244989575141,0.489929691388,262.942484461,-237.861985289,-25.0804991724,0.489979150282,1670.62684946,413.75917727,0.489979150282,-618.987912901,0.538675407082,-0.77749712643,-49.4588938365,-0.391680888832,184.725648031,1.26568484828,-618.987912901,598.3307492,20.6571637016,-0.458729840652,-3.60705560849
0.0028,400.727278018,1478.18202464,-37.5390930663,1521.71270019,-363.188184952,-2999.89472484,0.489977621002,0.244988810501,0.489928162108,271.440416382,-224.656133906,-46.7842824753,0.489977621002,1478.18202464,400.727278018,0.489977621002,-642.329875772,0.538673725816,-0.721197501407,-49.4588938364,-0.392128893635,184.725648031,1.30262997788,-642.329875772,568.804092458,73.5257833138,-0.468231898114,-3.61016882297
0.003,385.417913379,1277.33787469,-4.20709843983,1712.14070305,-381.210814939,-2989.47857775,0.489976210874,0.244988105437,0.489926751981,278.395462289,-210.175267183,-68.220195106,0.489976210874,1277.33787469,385.417913379,0.489976210874,-662.022318499,0.538672175544,-0.660727407376,-49.4588938364,-0.392610087016,184.725648031,1.33957510749,-662.022318499,536.046991659,125.97532684,-0.477424729494,-3.61361396004
0.0032,367.919134328,1069.23563614,29.1490700869,1892.83998091,-397.068204414,-2962.07561705,0.489974927659,0.24498746383,0.489925468766,283.76928955,-194.499842158,-89.2694473922,0.489974927659,1069.23563614,367.919134328,0.489974927659,-677.953343155,0.538670764797,-0.596823229338,-49.4588938365,-0.39311860908,184.725648031,1.3765202371,-677.953343155,500.245568244,177.707774911,-0.4862839254,-3.61734013381
0.0034,348.32949416,855.057787409,62.3380985835,2062.78376441,-410.667592744,-2917.84155181,0.489973777703,0.244986888851,0.489924318809,287.530379359,-177.720920554,-109.809458805,0.489973777703,855.057787409,348.32949416,0.489973777703,-690.032423119,0.538669500553,-0.530134259316,-49.4588938363,-0.39364929298,184.725648031,1.4134653667,-690.032423119,461.603240628,228.429182491,-0.494791774519,-3.62130223227
0.0036,326.760987953,636.021329766,95.1733317965,2221.00639907,-421.93431975,-2857.02772884,0.489972766087,0.244986383044,0.489923307194,289.658125227,-159.931680352,-129.726444875,0.489972766087,636.021329766,326.760987953,0.489972766087,-698.190921247,0.538668388399,-0.461248918902,-49.4588938363,-0.394197456253,184.725648031,1.45041049631,-698.190921247,420.339571355,277.851349892,-0.502932005038,-3.62545955549
0.0038,303.335681573,413.370872053,127.46613482,2366.60883234,-430.801816393,-2779.97970439,0.489971896741,0.24498594837,0.489922437847,290.139887305,-141.235509151,-148.904378154,0.489971896741,413.370872053,303.335681573,0.489971896741,-702.382475996,0.538667432653,-0.39071054291,-49.4588938363,-0.394758775207,184.725648031,1.48735562592,-702.382475996,376.689016678,325.693459318,-0.510694019036,-3.62977412594
0.004,278.186972373,188.371558587,159.035204046,2498.76372213,-437.222176419,-2687.13528072,0.489971172516,0.244985586258,0.489921713622,288.973253027,-121.736188919,-167.237064107,0.489971172516,188.371558587,278.186972373,0.489971172516,-702.583268797,0.538666636451,-0.319030258106,-49.4588938362,-0.395329182453,184.725648031,1.52430075552,-702.583268797,330.899596933,371.683671864,-0.5180679243,-3.63421030338
0.0042,251.457667492,-37.6981196506,189.698863153,2616.720138,-441.156530645,-2579.02201835,0.489970595247,0.244985297624,0.489921136353,286.164747455,-101.547088607,-184.617658849,0.489970595247,-37.6981196506,251.457667492,0.489970595247,-698.792155413,0.538666001811,-0.246692965971,-49.4588938362,-0.395904819283,184.725648031,1.56124588513,-698.792155413,283.231484873,415.56067054,-0.525048968392,-3.63873378953
0.0044,223.299538907,-263.553589653,219.285277166,2719.80782807,-442.584816074,-2456.25423842,0.489970165802,0.244985082901,0.489920706908,281.730206703,-80.7802364085,-200.949970294,0.489970165802,-263.553589653,223.299538907,0.489970165802,-691.030676433,0.538665529685,-0.174163609103,-49.4588938362,-0.396481985809,184.725648031,1.59819101473,-691.030676433,233.955529428,457.075147004,-0.531632705618,-3.64331173518
0.0046,193.872893539,-487.911495585,247.623849686,2807.44102752,-441.496743225,-2319.52953193,0.489969884116,0.244984942058,0.489920425222,275.695172349,-59.5564118739,-216.138760476,0.489969884116,-487.911495585,193.872893539,0.489969884116,-679.342930882,0.538665220005,-0.101888163073,-49.4588938361,-0.397057133069,184.725648031,1.63513614434,-679.342930882,183.351714834,495.991216049,-0.537819520598,-3.64791209332
0.0048,163.34443307,-709.496991072,274.556116607,2879.12178702,-437.900549677,-2169.62479595,0.489969749234,0.244984874617,0.48992029034,268.093369511,-37.9933443327,-230.100025178,0.489969749234,-709.496991072,163.34443307,0.489969749234,-663.795329612,0.538665071717,-0.030296729994,-49.458893836,-0.397626838412,184.725648031,1.67208127395,-663.795329612,131.707571292,532.087758319,-0.543609852423,-3.65250397121
0.005,131.88832599,-927.050983125,299.926431125,2934.4428022,-431.814757115,-2007.39181908,0.489969759337,0.244984879668,0.489920300443,258.968776799,-16.2164852024,-242.752291596,0.489969759337,-927.050983125,131.88832599,0.489969759337,-644.476214007,0.538665082824,0.0401980007882,-49.458893836,-0.398187817744,184.725648031,1.70902640355,-644.476214007,79.3165398533,565.159674154,-0.549008752707,-3.65705715497
0.0052,99.6824196236,-1139.33728657,323.593298902,2973.08972802,-423.275718526,-1833.75244146,0.489969911783,0.244984955891,0.489920452889,248.372242311,5.65340969182,-254.025652002,0.489969911783,-1139.33728657,99.6824196236,0.489969911783,-621.495357883,0.538665250421,0.109199065308,-49.458893836,-0.398736912102,184.725648031,1.74597153316,-621.495357883,26.4763060584,595.019051824,-0.554021128314,-3.66154257976
0.0054,66.9107916136,-1345.14964827,345.419552975,2994.84296494,-412.330344589,-1649.69331667,0.489970203137,0.244985101569,0.489920744243,236.3651842,27.4890616938,-263.854245893,0.489970203137,-1345.14964827,66.9107916136,0.489970203137,-594.983339943,0.538665570731,0.176328025467,-49.458893836,-0.399271109942,184.725648031,1.78291666277,-594.983339943,-26.5128923159,621.496232259,-0.55865630704,-3.66593193473
0.0056,33.7583975745,-1543.31860135,365.283882614,2999.57890673,-399.042280188,-1456.26030539,0.48997062921,0.244985314605,0.489921170317,223.014418535,49.1694319194,-272.183850454,0.48997062921,-1543.31860135,33.7583975745,0.48997062921,-565.090805481,0.538666039149,0.241223774967,-49.458893836,-0.399787537635,184.725648031,1.81986179237,-565.090805481,-79.3499708139,644.440776295,-0.562923280479,-3.67019818566
0.0058,0.415047346971,-1732.71811027,383.070711449,2987.27064282,-383.485758796,-1254.55253255,0.489971185098,0.244985592549,0.489921726204,208.397410112,70.5683005016,-278.965710614,0.489971185098,-1732.71811027,0.415047346971,0.489971185098,-531.987606837,0.538666650283,0.303545941366,-49.4588938358,-0.40028348654,184.725648031,1.85680692198,-531.987606837,-131.734709284,663.722316121,-0.566835264957,-3.67431521275
0.006,-32.9313941668,-1912.27196925,398.681668143,2957.98811121,-365.750273976,-1045.71614196,0.48997186522,0.24498593261,0.489922406326,192.595425185,91.5670954082,-284.162520593,0.48997186522,-1912.27196925,-32.9313941668,0.48997186522,-495.861841661,0.538667397999,0.362973704527,-49.4588938359,-0.400756403603,184.725648031,1.89375205158,-495.861841661,-183.369457924,679.231299585,-0.570404936466,-3.67825835129
0.0062,-66.0896916535,-2080.95991744,412.025387632,2911.8977011,-345.935695978,-830.937783665,0.489972663366,0.244986331683,0.489923204472,175.700218466,112.043517545,-287.743736012,0.489972663366,-2080.95991744,-66.0896916535,0.489972663366,-456.918780872,0.538668275468,0.419209453452,-49.4588938357,-0.401203920457,184.725648031,1.93069718119,-456.918780872,-233.960828159,690.879609031,-0.573648981932,-3.68200403725
0.0064,-98.8733362594,-2237.82343627,423.028673103,2849.2613074,-324.155336844,-611.437871123,0.48997357274,0.24498678637,0.489924113846,157.805660299,131.884155644,-289.689815943,0.48997357274,-2237.82343627,-98.8733362594,0.48997357274,-415.379705315,0.53866927522,0.4719773627,-49.4588938358,-0.401623842092,184.725648031,1.9676423108,-415.379705315,-283.221360455,698.60106577,-0.576583323592,-3.68553034751
0.0066,-131.094005978,-2381.97119594,431.626442037,2770.43484257,-300.532436059,-388.463646629,0.48997458601,0.244987293005,0.489925127116,139.015714585,150.973404427,-289.989119013,0.48997458601,-2381.97119594,-131.094005978,0.48997458601,-371.480645555,0.538670389193,0.521027117327,-49.4588938357,-0.402014176501,184.725648031,2.0045874404,-371.480645555,-330.871156711,702.351802266,-0.579227659573,-3.68881663971
0.0068,-162.570782838,-2512.58412013,437.772335843,2675.86621433,-275.201553005,-163.282094204,0.489975695356,0.244987847678,0.489926236462,119.43472329,169.205590098,-288.640313387,0.489975695356,-2512.58412013,-162.570782838,0.489975695356,-325.471043331,0.538671608791,0.566132109961,-49.4588938357,-0.402373120333,184.725648031,2.04153257001,-325.471043331,-376.63947199,702.110515321,-0.581600677903,-3.69184408203
0.007,-193.122530535,-2628.92004013,441.429029355,2566.09278048,-248.30649882,62.8272596506,0.489976892525,0.244988446262,0.489927433631,99.1765019642,186.474422415,-285.650924379,0.489976892525,-2628.92004013,-193.122530535,0.489976892525,-277.612331779,0.538672924939,0.607093134837,-49.4588938357,-0.402699088286,184.725648031,2.07847769962,-277.612331779,-420.266251381,697.878583159,-0.583724587472,-3.69459527981
0.0072,-222.578030159,-2730.31791206,442.578056648,2441.73829557,-220.000026489,288.579616484,0.489978168881,0.244989084441,0.489928709987,78.3534937857,202.684366021,-281.037859806,0.489978168881,-2730.31791206,-222.578030159,0.489978168881,-228.176452075,0.538674328146,0.643736131955,-49.4588938356,-0.402990695157,184.725648031,2.11542282922,-228.176452075,-461.503609511,689.680061586,-0.585620323385,-3.69705478933
0.0074,-250.767440198,-2816.20157296,441.210694874,2303.50936659,-190.443254676,512.692206371,0.489979515465,0.244989757732,0.489930056571,57.0867850654,217.740855675,-274.827640741,0.489979515465,-2816.20157296,-250.767440198,0.489979515465,-177.444306308,0.538675808559,0.675915796484,-49.4588938356,-0.403246784572,184.725648031,2.15236795883,-177.444306308,-500.117236997,677.561543304,-0.587312070435,-3.69920872706
0.0076,-277.533129039,-2886.08301476,437.336791985,2152.19143789,-159.803662946,733.891576869,0.489980923045,0.244990461523,0.489931464151,35.4943656973,231.56066513,-267.055030827,0.489980923045,-2886.08301476,-277.533129039,0.489980923045,-125.704162974,0.53867735603,0.703512832755,-49.4588938356,-0.403466407123,184.725648031,2.18931308843,-125.704162974,-535.887734168,661.591897142,-0.588822462264,-3.70104526442
0.0078,-302.720402523,-2939.56515715,430.976423426,1988.64432812,-128.256020903,950.920829033,0.489982382178,0.244991191089,0.489932923284,13.7018470326,244.063098205,-257.764945238,0.489982382178,-2939.56515715,-302.720402523,0.489982382178,-73.2500176167,0.538678960178,0.726437455451,-49.4588938355,-0.403648848238,184.725648031,2.22625821804,-73.2500176167,-568.611855174,641.861872791,-0.590177100117,-3.70255421747
0.008,-326.188796343,-2976.34410394,422.167529404,1813.79734459,-95.978733061,1162.54675936,0.489983883263,0.244991941632,0.48993442437,-8.16991487133,255.179128826,-247.009213954,0.489983883263,-2976.34410394,-326.188796343,0.489983883263,-20.3799233644,0.538680610448,0.744626136322,-49.4588938356,-0.403793602294,184.725648031,2.26320334765,-20.3799233644,-598.103665658,618.483589022,-0.591399748677,-3.70372752108
0.0082,-347.802272335,-2996.21086982,410.958526246,1628.64400273,-63.1562539112,1367.56686709,0.489985416601,0.244992708301,0.489935957707,-29.9936319053,264.843759415,-234.85012751,0.489985416601,-2996.21086982,-347.802272335,0.489985416601,32.6057034606,0.538682296176,0.758044990536,-49.4588938353,-0.403900399558,184.725648031,2.30014847725,32.6057034606,-624.195596275,591.589892814,-0.592516853027,-3.70455879806
0.0084,-367.440723962,-2999.05256785,397.414586938,1434.23638076,-29.973862976,1564.81618709,0.489986972449,0.244993486225,0.489937513555,-51.648327565,273.003732552,-221.355404987,0.489986972449,-2999.05256785,-367.440723962,0.489986972449,85.4057898629,0.53868400665,0.766686016636,-49.4588938353,-0.40396917627,184.725648031,2.33709360686,85.4057898629,-646.739398043,561.33360818,-0.593552734235,-3.70504381229
0.0086,-384.989854205,-2984.85305094,381.611368319,1231.67914159,3.37848588631,1753.17390936,0.489988541078,0.244994270539,0.489939082184,-73.0079232401,279.61122281,-206.60329957,0.489988541078,-2984.85305094,-384.989854205,0.489988541078,137.720317143,0.538685731177,0.770570371416,-49.4588938353,-0.404000100706,184.725648031,2.37403873646,137.720317143,-665.606981368,527.886664225,-0.59453410758,-3.70518001717
0.0088,-400.352642757,-2953.69300359,363.639798296,1022.12325583,36.7128444605,1931.56974776,0.489990112828,0.244995056414,0.489940653934,-93.9540704813,284.629951686,-190.675881204,0.489990112828,-2953.69300359,-400.352642757,0.489990112828,189.252025746,0.538687459133,0.769744113029,-49.4588938353,-0.403993539301,184.725648031,2.41098386607,189.252025746,-680.691147378,491.439121631,-0.595485280885,-3.70496698779
0.009,-413.43912542,-2905.74948339,343.601055885,806.759461845,69.8380695348,2098.99002154,0.48999167816,0.24499583908,0.489942219266,-114.364758961,288.030350044,-173.665591083,0.48999167816,-2905.74948339,-413.43912542,0.48999167816,239.708103974,0.538689180035,0.764281380514,-49.4588938353,-0.403950081951,184.725648031,2.44792899568,239.708103974,-691.906193415,452.198089441,-0.596432677028,-3.70440594928
0.0092,-424.177572596,-2841.29491498,321.609761199,586.811499665,102.567811397,2254.48341532,0.489993227712,0.244996613856,0.489943768818,-134.126957132,289.793942844,-155.666985712,0.489993227712,-2841.29491498,-424.177572596,0.489993227712,288.801852468,0.538690883588,0.754279657791,-49.4588938352,-0.403870504327,184.725648031,2.48487412528,288.801852468,-699.188403765,410.386551297,-0.597400037967,-3.70350018885
0.0094,-432.504392352,-2760.6955421,297.790318158,363.529157488,134.714074194,2397.16638461,0.489994752347,0.244997376174,0.489945293453,-153.125489435,289.910087396,-136.784597962,0.489994752347,-2760.6955421,-432.504392352,0.489994752347,336.254312333,0.538692559748,0.739862879389,-49.4588938352,-0.403755792588,184.725648031,2.52181925489,336.254312333,-702.496407858,366.242095525,-0.598412954345,-3.70225456497
0.0096,-438.374776203,-2664.40934644,272.278438293,138.181170122,166.096337911,2526.22817632,0.489996243203,0.244998121602,0.48994678431,-171.255209325,288.37853221,-117.123322885,0.489996243203,-2664.40934644,-438.374776203,0.489996243203,381.795851483,0.538694198772,0.72117624071,-49.4588938351,-0.403607102085,184.725648031,2.5587643845,381.795851483,-701.811419262,320.015567779,-0.599494077947,-3.70067590065
0.0098,-441.752945453,-2552.98344538,245.218926386,-87.9519902172,196.534019066,2640.9354356,0.48999769174,0.24499884587,0.489948232846,-188.410387473,285.207802027,-96.7974145539,0.48999769174,-2552.98344538,-441.752945453,0.48999769174,425.167695221,0.53869579127,0.698389257595,-49.4588938351,-0.403425781707,184.725648031,2.5957095141,425.167695221,-697.137338465,271.969643245,-0.600667661075,-3.69877247481
0.01,-442.622032006,-2427.05098312,216.765505534,-313.585389804,225.856526472,2740.63637293,0.48999908978,0.24499954489,0.489949630886,-204.496151352,280.415874983,-75.9197236312,0.48999908978,-2427.05098312,-442.622032006,0.48999908978,466.12339844,0.538697328254,0.671690154762,-49.4588938351,-0.403213329228,184.725648031,2.63265464371,466.12339844,-688.500734708,222.377336268,-0.601954779911,-3.69655439849
