time_s,node_BUSC2_voltage,node_BUSCS2_voltage,node_BUSFD_voltage,node_BUSMG_voltage,node_BUSMGR_voltage,node_BUSMS_voltage,node_UM1TLA_voltage,node_UM1TLB_voltage,node_UM1MCC_voltage,output_fixed_1,output_fixed_2,output_fixed_3,output_fixed_4,branch_current_branch_fixed_4,branch_current_branch_fixed_6,branch_current_branch_fixed_7,torque_Nm,mechanical_speed_rad_s,mechanical_angle_rad,power_zero_axis_current_A,orthogonal_dummy_current_A,single_phase_stator_current_A,field_current_A
0.0008,-53995892283.8,-0.297172904273,-1175.31669232,184.725886745,92.3629433724,184.726089829,-58899527008.5,-9.76876895812e-10,184.725886745,-0.297172904273,-53995892283.8,-1175.31669232,184.725886745,203.08474796,7278.945575,203.08448515,-7278.9458372,184.725648031,0.933178681822,0,0,-131322695.77,-0.00117531669232
0.00082,-102779672376,-0.304482548292,1201.83567548,184.725183791,92.3625918957,184.725386876,-112113604070,-9.76842266078e-10,184.725183791,-0.304482548292,-102779672376,1201.83567548,184.725183791,203.083975144,-14167.8896818,203.08448515,14167.8901918,184.725648031,0.936873194783,0,0,-249969082.593,0.00120183567548
0.00084,-195638235062,-0.311882090796,-1228.22355545,184.726550364,92.3632751821,184.726753449,-213405113286,-9.76812421343e-10,184.726550364,-0.311882090796,-195638235062,-1228.22355545,184.726550364,203.085477533,27560.3040421,203.084485122,-27560.3050339,184.725648031,0.940567707744,0,0,-475809165.246,-0.00122822355545
0.00086,-372391872114,-0.319467970439,1254.48098037,184.72389511,92.361947555,184.724098195,-406210623795,-9.76777641631e-10,184.72389511,-0.319467970439,-372391872114,1254.48098037,184.72389511,203.082558388,-53581.7950468,203.084485179,53581.7969735,184.725648031,0.944262220704,0,0,-905689414.452,0.00125448098037
0.00088,-708837564013,-0.327424125044,-1280.60859517,184.729051628,92.3645258138,184.729254712,-773210618140,-9.76747857503e-10,184.729051628,-0.327424125044,-708837564013,-1280.60859517,184.729051628,203.088227383,104115.667097,203.084485207,-104115.670839,184.725648031,0.947956733665,0,0,-1723954462.85,-0.00128060859517
0.0009,-1.34925241919e+12,-0.336101043614,1306.60704161,184.719042546,92.3595212732,184.719245631,-1.4717847204e+12,-9.76712928858e-10,184.719042546,-0.336101043614,-1.34925241919e+12,1306.60704161,184.719042546,203.077223556,-202204.661943,203.084485122,202204.669205,184.725648031,0.951651246625,0,0,-3281499090.69,0.00130660704161
0.00092,-2.56826428672e+12,-0.346166239838,-1332.47695826,184.738461611,92.3692308053,184.738664695,-2.80150110054e+12,-9.76683204303e-10,184.738461611,-0.346166239838,-2.56826428672e+12,-1332.47695826,184.738461611,203.098572571,392511.489601,203.08448515,-392511.503687,184.725648031,0.955345759586,0,0,-6246241715.94,-0.00133247695826
0.00094,-4.88862364361e+12,-0.358890678159,1358.21898054,184.700802849,92.3504014247,184.701005934,-5.33258387567e+12,-9.76648127758e-10,184.700802849,-0.358890678159,-4.88862364361e+12,1358.21898054,184.700802849,203.057171119,-761567.34853,203.084485122,761567.375845,184.725648031,0.959040272547,0,0,-11889550431.5,0.00135821898054
0.00096,-9.3053372559e+12,-0.376693945594,-1383.83374073,184.773802634,92.3869013168,184.774005718,-1.01504007489e+13,-9.76618461754e-10,184.773802634,-0.376693945594,-9.3053372559e+12,-1383.83374073,184.773802634,203.137425938,1476965.23263,203.08448515,-1476965.28558,184.725648031,0.962734785507,0,0,-22631414807.2,-0.00138383374073
0.00098,-1.77125380475e+13,-0.404182122804,1409.32186797,184.632357627,92.3161788133,184.632560711,-1.932110281e+13,-9.76583238333e-10,184.632357627,-0.404182122804,-1.77125380475e+13,1409.32186797,184.632357627,202.981923512,-2863126.30023,203.084485122,2863126.4028,184.725648031,0.966429298468,0,0,-43078316936.2,0.00140932186797
0.001,-3.37149819046e+13,-0.450122739225,-1434.68398831,184.906326497,92.4531632485,184.906529582,-3.67768014946e+13,-9.76553629867e-10,184.906326497,-0.450122739225,-3.37149819046e+13,-1434.68398831,184.906326497,203.283120599,5548021.23046,203.084485179,-5548021.4291,184.725648031,0.970123811429,0,0,-81998186540.6,-0.00143468398831
0.00102,-6.4175890237e+13,-0.531205499415,1459.92072471,184.375894293,92.1879471465,184.376097377,-7.00040235378e+13,-9.76518260584e-10,184.375894293,-0.531205499415,-6.4175890237e+13,1459.92072471,184.375894293,202.699971738,-10746256.83,203.08448515,10746257.2145,184.375894293,0.973814826852,0,0,-156081127298,0.00145992072471
0.00104,-1.22160074838e+14,-0.679201938637,-1485.03269701,185.40241367,92.7012068351,185.402616755,-1.3325409495e+14,-9.76488708653e-10,185.40241367,-0.679201938637,-1.22160074838e+14,-1485.03269701,185.40241367,203.828511071,20806146.7269,203.084485122,-20806147.4709,185.40241367,0.977512609931,0,0,-297099072403,-0.00148503269701
0.00106,-2.32525238963e+14,-0.954581891922,1510.02052203,183.416253339,91.7081266696,183.416456424,-2.53642000596e+14,-9.76453194511e-10,183.416253339,-0.954581891922,-2.32525238963e+14,1510.02052203,183.416253339,201.644957497,-40270517.9703,203.08448515,40270519.4099,183.416253339,0.981200796601,0,0,-565522253604,0.00151002052203
0.00108,-4.42559411217e+14,-1.47240763691,-1534.88481352,187.258960814,93.6294804072,187.259163899,-4.82749580435e+14,-9.76423698124e-10,187.258960814,-1.47240763691,-4.42559411217e+14,-1534.88481352,187.258960814,205.869569937,77929051.2264,203.084485122,-77929054.0115,187.258960814,0.984907548743,0,0,-1.07641334402e+12,-0.00153488481352
0.0011,-8.42644062887e+14,-2.45197505728,1559.6261822,179.835800203,89.9179001016,179.836003288,-9.19172526975e+14,-9.76388040116e-10,179.835800203,-2.45197505728,-8.42644062887e+14,1559.6261822,179.835800203,197.708663372,-150676025.215,203.084485179,150676030.591,179.835800203,0.988578496353,0,0,-2.04906862157e+12,0.0015596261822
0.00112,-1.60368150472e+15,-4.31023869842,-1584.24523576,194.189610976,97.094805488,194.189814061,-1.749317969e+15,-9.76358598288e-10,194.189610976,-4.31023869842,-1.60368150472e+15,-1584.24523576,194.189610976,213.489018223,291343370.788,203.08448515,-291343381.193,194.189610976,0.992318750465,0,0,-3.90044302456e+12,-0.00158424523576
0.00114,-3.05008531539e+15,-7.83863029041,1608.74257891,166.383366339,83.1916831693,166.383569423,-3.32703192914e+15,-9.76322797399e-10,166.383366339,-7.83863029041,-3.05008531539e+15,1608.74257891,166.383366339,182.919268182,-563844568.235,203.08448515,563844588.4,166.383366339,0.995924480238,0,0,-7.42196867475e+12,0.00160874257891
0.00116,-5.81910585533e+15,-14.5589247599,-1633.11881335,219.739817988,109.869908994,219.740021073,-6.3477735073e+15,-9.76293409158e-10,219.739817988,-14.5589247599,-5.81910585533e+15,-1633.11881335,219.739817988,241.578515818,1086737794.4,203.084485179,-1086737832.89,219.739817988,0.999785712081,0,0,-1.41354208891e+13,-0.00163311881335
