time_s,LOAD_v_pu,SOURCE_v_pu,output_fixed_1_pu,SOURCE.LOAD_pu,LOAD.SOURCE_pu,VTHY1_pu,VTHY2_pu,ALPHA_pu,LAMDAR_pu,LAMDA1_pu,LAMDA2_pu,GRID1_pu,GRID2_pu
0.02315,-0.501470376062,-114.973951021,-114.973951021,-0,0,-114.472480645,114.472480645,90,0.4,0,0.142299468689,0,0
0.0232,-0.19193039126,-116.769345235,-116.769345235,-0,0,-116.577414844,116.577414844,90,0.4,0,0.148075716076,0,0
0.02325,0.480702527367,-118.523251856,-118.523251856,-0,0,-119.003954384,119.003954384,90,0.4,0,0.153965250307,0,0
0.0233,0.234580492047,-120.235047731,-120.235047731,-0,0,-120.469628223,120.469628223,90,0.4,0,0.159952089872,0,0
0.02335,-0.456174750667,-121.904124665,-121.904124665,-0,0,-121.447949914,121.447949914,90,0.4,0,0.166000029326,0,0
0.0234,-0.274715196934,-123.529889644,-123.529889644,-0,0,-123.255174447,123.255174447,90,0.4,0,0.172117607435,0,0
0.02345,0.428141036372,-125.111765042,-125.111765042,-0,0,-125.539906078,125.539906078,90,0.4,0,0.178337484448,0,0
0.0235,0.312030658368,-126.649188825,-126.649188825,-0,0,-126.961219484,126.961219484,90,0.4,0,0.184650012587,0,0
0.02355,-0.396881475547,-128.141614755,-128.141614755,-0,0,-127.744733279,127.744733279,90,0.4,0,0.191017661406,0,0
0.0236,-0.34625056818,-129.588512579,-129.588512579,-0,0,-129.242262011,129.242262011,90,0.4,0,0.197442336288,0,0
0.02365,0.362699576575,-130.989368221,-130.989368221,-0,0,-131.352067798,131.352067798,90,0.4,0,0.203957194533,0,0
0.0237,0.377128117626,-132.343683965,-132.343683965,-0,0,-132.720812083,132.720812083,90,0.4,0,0.21055901653,0,0
0.02375,-0.3259194202,-133.650978628,-133.650978628,-0,0,-133.325059208,133.325059208,90,0.4,0,0.217210163313,0,0
0.0238,-0.404447685002,-134.910787735,-134.910787735,-0,0,-134.50634005,134.50634005,90,0.4,0,0.223905948294,0,0
0.02385,0.286882678886,-136.122663681,-136.122663681,-0,0,-136.40954636,136.40954636,90,0.4,0,0.230678845454,0,0
0.0239,0.428026240181,-137.286175893,-137.286175893,-0,0,-137.714202133,137.714202133,90,0.4,0,0.237531939167,0,0
0.02395,-0.245945527209,-138.400910981,-138.400910981,-0,0,-138.154965453,138.154965453,90,0.4,0,0.244428668356,0,0
0.024,-0.447714457966,-139.466472883,-139.466472883,-0,0,-139.018758425,139.018758425,90,0.4,0,0.251358011453,0,0
0.02405,0.20347547057,-140.482483012,-140.482483012,-0,0,-140.685958483,140.685958483,90,0.4,0,0.258350629376,0,0
0.0241,0.463397534683,-141.448580384,-141.448580384,-0,0,-141.911977919,141.911977919,90,0.4,0,0.265415577786,0,0
0.02415,-0.159848119867,-142.364421749,-142.364421749,-0,0,-142.204573629,142.204573629,90,0.4,0,0.272518491575,0,0
0.0242,-0.474995705,-143.229681712,-143.229681712,-0,0,-142.754686007,142.754686007,90,0.4,0,0.279642473066,0,0
0.02425,0.115443939826,-144.044052852,-144.044052852,-0,0,-144.159496791,144.159496791,90,0.4,0,0.286815327636,0,0
0.0243,0.482464458499,-144.807245825,-144.807245825,-0,0,-145.289710283,145.289710283,90,0.4,0,0.294051557813,0,0
0.02435,-0.0706449985983,-145.518989474,-145.518989474,-0,0,-145.448344475,145.448344475,90,0.4,0,0.301320009181,0,0
0.0244,-0.485794458069,-146.179030918,-146.179030918,-0,0,-145.69323646,145.69323646,90,0.4,0,0.308598548705,0,0
0.02445,0.0258317458257,-146.787135649,-146.787135649,-0,0,-146.812967395,146.812967395,90,0.4,0,0.315911203801,0,0
0.0245,0.485011164636,-147.343087609,-147.343087609,-0,0,-147.828098774,147.828098774,90,0.4,0,0.323277230455,0,0
0.02455,0.0186201541901,-147.846689272,-147.846689272,-0,0,-147.865309427,147.865309427,90,0.4,0,0.33066956566,0,0
0.0246,-0.480174175173,-148.297761711,-148.297761711,-0,0,-147.817587536,147.817587536,90,0.4,0,0.338061638084,0,0
0.02465,-0.0623429083922,-148.69614466,-148.69614466,-0,0,-148.633801752,148.633801752,90,0.4,0,0.345472922817,0,0
0.0247,0.471376283222,-149.041696578,-149.041696578,-0,0,-149.513072861,149.513072861,90,0.4,0,0.352926594682,0,0
0.02475,0.104979575134,-149.33429469,-149.33429469,-0,0,-149.439274266,149.439274266,90,0.4,0,0.36040040336,0,0
0.0248,-0.458742273389,-149.573835039,-149.573835039,-0,0,-149.115092766,149.115092766,90,0.4,0,0.367864262536,0,0
0.02485,-0.146186914999,-149.760232516,-149.760232516,-0,0,-149.614045601,149.614045601,90,0.4,0,0.375332490995,0,0
0.0249,0.442427463327,-149.893420896,-149.893420896,-0,0,-150.335848359,150.335848359,90,0.4,0,0.382831238344,0,0
0.02495,0.185638090059,-149.973352857,-149.973352857,-0,0,-150.158990947,150.158990947,90,0.4,0,0.390343609327,0,0
0.025,-0.422616008699,-150,-150,-0,0,-149.577383991,149.577383991,90,0.4,0,0.3978370187,0,0
0.02505,-0.223025190898,-149.973352857,-149.973352857,-0,0,-149.750327666,149.750327666,90,0.4,0,0.405320211492,0,1
0.0251,-149.893420821,-149.893420896,-149.893420896,-0,75.2896767153,0,0,90,0.4,0,0,0,0
0.02515,-149.760232441,-149.760232516,-149.760232516,-0,75.165189628,0,0,90,0.4,0,0,0,0
0.0252,-149.573834965,-149.573835039,-149.573835039,-0,74.4706483147,0,0,90,0.4,0,0,0,0
0.02525,-149.334294616,-149.33429469,-149.33429469,-0,74.3534940284,0,0,90,0.4,0,0,0,0
0.0253,-149.041696503,-149.041696578,-149.041696578,-0,74.8071045109,0,0,90,0.4,0,0,0,0
0.02535,-148.696144586,-148.69614466,-148.69614466,-0,74.6864827761,0,0,90,0.4,0,0,0,0
0.0254,-148.297761637,-148.297761711,-148.297761711,-0,73.8936591915,0,0,90,0.4,0,0,0,0
0.02545,-147.846689199,-147.846689272,-147.846689272,-0,73.5616652037,0,0,90,0.4,0,0,0,0
0.0255,-147.343087535,-147.343087609,-147.343087609,-0,73.8920675758,0,0,90,0.4,0,0,0,0
0.02555,-146.787135575,-146.787135649,-146.787135649,-0,73.7734353606,0,0,90,0.4,0,0,0,0
0.0256,-146.179030845,-146.179030918,-146.179030918,-0,72.9031910396,0,0,90,0.4,0,0,0,0
0.02565,-145.518989401,-145.518989473,-145.518989473,-0,72.3624111743,0,0,90,0.4,0,0,0,0
0.0257,-144.807245752,-144.807245825,-144.807245825,-0,72.5518134459,0,0,90,0.4,0,0,0,0
0.02575,-144.044052779,-144.044052851,-144.044052851,-0,72.430225373,0,0,90,0.4,0,0,0,0
0.0258,-143.22968164,-143.229681712,-143.229681712,-0,71.5029102594,0,0,90,0.4,0,0,0,0
0.02585,-142.364421678,-142.364421748,-142.364421748,-0,70.7632636932,0,0,90,0.4,0,0,0,0
0.0259,-141.448580313,-141.448580384,-141.448580384,-0,70.7959202373,0,0,90,0.4,0,0,0,0
0.02595,-140.482482941,-140.482483012,-140.482483012,-0,70.6638445536,0,0,90,0.4,0,0,0,0
0.026,-139.466472813,-139.466472883,-139.466472883,-0,69.6985864579,0,0,90,0.4,0,0,0,0
0.02605,-138.400910912,-138.40091098,-138.40091098,-0,68.7738292982,0,0,90,0.4,0,0,0,0
0.0261,-137.286175824,-137.286175893,-137.286175893,-0,68.6365808633,0,0,90,0.4,0,0,0,0
0.02615,-136.122663613,-136.122663681,-136.122663681,-0,68.4840415488,0,0,90,0.4,0,0,0,0
0.0262,-134.910787667,-134.910787735,-134.910787735,-0,67.4982914006,0,0,90,0.4,0,0,0,0
0.02625,-133.650978562,-133.650978628,-133.650978628,-0,66.405476673,0,0,90,0.4,0,0,0,0
0.0263,-132.343683899,-132.343683965,-132.343683965,-0,66.0881767089,0,0,90,0.4,0,0,0,0
0.02635,-130.989368156,-130.989368221,-130.989368221,-0,65.9033787542,0,0,90,0.4,0,0,0,0
0.0264,-129.588512514,-129.588512579,-129.588512579,-0,64.9124558549,0,0,90,0.4,0,0,0,0
0.02645,-128.141614691,-128.141614755,-128.141614755,-0,63.6713082258,0,0,90,0.4,0,0,0,0
0.0265,-126.649188762,-126.649188825,-126.649188825,-0,63.1673628959,0,0,90,0.4,0,0,0,0
0.02655,-125.111764979,-125.111765042,-125.111765042,-0,62.9370617844,0,0,90,0.4,0,0,0,0
0.0266,-123.529889582,-123.529889644,-123.529889644,-0,61.9536564272,0,0,90,0.4,0,0,0,0
0.02665,-121.904124604,-121.904124665,-121.904124665,-0,60.5861174563,0,0,90,0.4,0,0,0,0
0.0267,-120.235047671,-120.235047731,-120.235047731,-0,59.8926845896,0,0,90,0.4,0,0,0,0
0.02675,-118.523251797,-118.523251856,-118.523251856,-0,59.6028115751,0,0,90,0.4,0,0,0,0
0.0268,-116.769345176,-116.769345235,-116.769345235,-0,58.636814515,0,0,90,0.4,0,0,0,0
0.02685,-114.973950964,-114.973951021,-114.973951021,-0,57.1664031668,0,0,90,0.4,0,0,0,0
0.0269,-113.137707054,-113.13770711,-113.13770711,-0,56.28459121,0,0,90,0.4,0,0,0,0
0.02695,-111.261265855,-111.261265911,-111.261265911,-0,55.9208359618,0,0,90,0.4,0,0,0,0
0.027,-109.345294058,-109.345294113,-109.345294113,-0,54.9790968307,0,0,90,0.4,0,0,0,0
0.02705,-107.3904724,-107.390472453,-107.390472453,-0,53.4301562993,0,0,90,0.4,0,0,0,0
0.0271,-105.397495417,-105.39749547,-105.39749547,-0,52.3651237927,0,0,90,0.4,0,0,0,0
0.02715,-103.367071206,-103.367071258,-103.367071258,-0,51.9135454624,0,0,90,0.4,0,0,0,0
0.0272,-101.299921167,-101.299921218,-101.299921218,-0,50.9998301368,0,0,90,0.4,0,0,0,0
0.02725,-99.1967797491,-99.1967797985,-99.1967797985,-0,49.397030466,0,0,90,0.4,0,0,0,0
0.0273,-97.0583941872,-97.0583942354,-97.0583942354,-0,48.1577870914,0,0,90,0.4,0,0,0,0
0.02735,-94.8855242393,-94.8855242869,-94.8855242869,-0,47.6055106446,0,0,90,0.4,0,0,0,0
0.0274,-92.6789419168,-92.6789419635,-92.6789419635,-0,46.7206007215,0,0,90,0.4,0,0,0,0
0.02745,-90.4394312082,-90.4394312533,-90.4394312533,-0,45.0880293101,0,0,90,0.4,0,0,0,0
0.0275,-88.1677878001,-88.1677878438,-88.1677878438,-0,43.687450102,0,0,90,0.4,0,0,0,0
0.02755,-85.8648187961,-85.8648188392,-85.8648188392,-0,43.0231210657,0,0,90,0.4,0,0,0,0
0.0276,-83.531342431,-83.5313424732,-83.5313424732,-0,42.1649559712,0,0,90,0.4,0,0,0,0
0.02765,-81.1681877785,-81.168187819,-81.168187819,-0,40.5256912472,0,0,90,0.4,0,0,0,0
0.0277,-78.7761944552,-78.7761944942,-78.7761944942,-0,38.9800050016,0,0,90,0.4,0,0,0,0
0.02775,-76.3562123243,-76.3562123625,-76.3562123625,-0,38.1944431638,0,0,90,0.4,0,0,0,0
0.0278,-73.9091011948,-73.9091012322,-73.9091012322,-0,37.35840437,0,0,90,0.4,0,0,0,0
0.02785,-71.4357305144,-71.4357305502,-71.4357305502,-0,35.7338336698,0,0,90,0.4,0,0,0,0
0.0279,-68.9369790591,-68.9369790932,-68.9369790932,-0,34.0624382034,0,0,90,0.4,0,0,0,0
0.02795,-66.4137346227,-66.4137346558,-66.4137346558,-0,33.1490213057,0,0,90,0.4,0,0,0,0
0.028,-63.8668937024,-63.8668937347,-63.8668937347,-0,32.3282947079,0,0,90,0.4,0,0,0,0
0.02805,-61.2973611797,-61.2973612104,-61.2973612104,-0,30.7376240016,0,0,90,0.4,0,0,0,0
0.0281,-58.7060499966,-58.7060500256,-58.7060500256,-0,28.9624537686,0,0,90,0.4,0,0,0,0
0.02815,-56.0938808327,-56.0938808607,-56.0938808607,-0,27.9175438322,0,0,90,0.4,0,0,0,0
0.0282,-53.4617817799,-53.461781807,-53.461781807,-0,27.1035958122,0,0,90,0.4,0,0,0,0
0.02825,-50.8106880112,-50.8106880368,-50.8106880368,-0,25.5634517998,0,0,90,0.4,0,0,0,0
0.0283,-48.1415414474,-48.1415414711,-48.1415414711,-0,23.7084591959,0,0,90,0.4,0,0,0,0
0.02835,-45.4552904224,-45.4552904449,-45.4552904449,-0,22.5317080549,0,0,90,0.4,0,0,0,0
0.0284,-42.7528893488,-42.7528893705,-42.7528893705,-0,21.7147331227,0,0,90,0.4,0,0,0,0
0.02845,-40.0352983778,-40.035298398,-40.035298398,-0,20.2388505954,0,0,90,0.4,0,0,0,0
0.0285,-37.3034830564,-37.3034830747,-37.3034830747,-0,18.3294019962,0,0,90,0.4,0,0,0,0
0.02855,-34.5584139844,-34.5584140015,-34.5584140015,-0,17.0238934061,0,0,90,0.4,0,0,0,0
0.0286,-31.8010664721,-31.8010664883,-31.8010664883,-0,16.1934110565,0,0,90,0.4,0,0,0,0
0.02865,-29.0324201928,-29.0324202076,-29.0324202076,-0,14.7923699956,0,0,90,0.4,0,0,0,0
0.0287,-26.2534588334,-26.2534588463,-26.2534588463,-0,12.854609821,0,0,90,0.4,0,0,0,0
0.02875,-23.4651697446,-23.465169756,-23.465169756,-0,11.4269660401,0,0,90,0.4,0,0,0,0
0.0288,-20.6685435921,-20.6685436027,-20.6685436027,-0,10.5723856336,0,0,90,0.4,0,0,0,0
0.02885,-17.864574005,-17.8645740142,-17.8645740142,-0,9.25353660364,0,0,90,0.4,0,0,0,0
0.0289,-15.0542572204,-15.0542572277,-15.0542572277,-0,7.31368920981,0,0,90,0.4,0,0,0,0
0.02895,-12.2385917294,-12.2385917352,-12.2385917352,-0,5.77401593205,0,0,90,0.4,0,0,0,0
0.029,-9.41857792452,-9.4185779294,-9.4185779294,-0,4.88520335296,0,0,90,0.4,0,0,0,0
0.02905,-6.59521774403,-6.59521774768,-6.59521774768,-0,3.65268260083,0,0,90,0.4,0,0,0,0
0.0291,-3.76951431478,-3.76951431651,-3.76951431651,-0,1.73641145906,0,0,90,0.4,0,0,0,0
0.02915,-0.942471594744,-0.942471594842,-0.942471594842,-0,0.0981522640942,0,0,90,0.4,0,0,0,0
0.0292,1.88490598166,1.88490598249,1.88490598249,0,-0.834021518514,0,0,90,0.4,0,0,0,0
0.02925,0.760769119353,4.71161386171,4.71161386171,0,-0,3.95084474236,-3.95084474236,90,0.4,9.8771118559e-05,0,0,0
0.0293,-0.142824421981,7.53664772697,7.53664772697,0,-0,7.67947214895,-7.67947214895,90,0.4,0.000389529040842,0,0,0
0.02935,-0.768889639135,10.3590038571,10.3590038571,0,-0,11.1278934963,-11.1278934963,90,0.4,0.000859713181972,0,0,0
0.0294,0.0716958206624,13.1776794826,13.1776794826,0,-0,13.1059836619,-13.1059836619,90,0.4,0.00146556011093,0,0,0
0.02945,0.770463111874,15.9916731413,15.9916731413,0,-0,15.2212100294,-15.2212100294,90,0.4,0.00217373995321,0,0,0
0.0295,-0.000883579535906,18.7999850346,18.7999850346,0,-0,18.8008686142,-18.8008686142,90,0.4,0.0030242919193,0,0,0
0.02955,-0.765560766881,21.6016173828,21.6016173828,0,-0,22.3671781497,-22.3671781497,90,0.4,0.0040534930884,0,0,0
0.0296,-0.069023061097,24.3955747792,24.3955747792,0,-0,24.4645978403,-24.4645978403,90,0.4,0.00522428748815,0,0,0
0.02965,0.754307174452,27.1808645441,27.1808645441,0,-0,26.4265573696,-26.4265573696,90,0.4,0.0064965663684,0,0,0
0.0297,0.137450046005,29.9564970772,29.9564970772,0,-0,29.8190470312,-29.8190470312,90,0.4,0.00790270647842,0,0,0
0.02975,-0.736878514377,32.7214862095,32.7214862095,0,-0,33.4583647239,-33.4583647239,90,0.4,0.00948464177229,0,0,0
0.0298,-0.203843119114,35.4748495536,35.4748495536,0,-0,35.6786926727,-35.6786926727,90,0.4,0.0112130682072,0,0,0
0.02985,0.713500434357,38.2156088525,38.2156088525,0,-0,37.5021084181,-37.5021084181,90,0.4,0.0130425882345,0,0,0
0.0299,0.267672212217,40.9427903276,40.9427903276,0,-0,40.6751181154,-40.6751181154,90,0.4,0.0149970188978,0,0,0
0.02995,-0.684445521549,43.6554250242,43.6554250242,0,-0,44.3398705458,-44.3398705458,90,0.4,0.0171223936143,0,0,0
0.03,-0.328435574425,46.3525491562,46.3525491562,0,-0,46.6809847307,-46.6809847307,90,0.4,0.0193979149963,0,0,0
0.03005,0.650030413416,49.0332044482,49.0332044482,0,-0,48.3831740348,-48.3831740348,90,0.4,0.0217745189654,0,0,0
0.0301,0.385663611121,51.6964384762,51.6964384762,0,-0,51.3107748651,-51.3107748651,90,0.4,0.0242668676879,0,0,0
0.03015,-0.610612576742,54.3413050057,54.3413050057,0,-0,54.9519175824,-54.9519175824,90,0.4,0.0269234349991,0,0,0
0.0302,-0.43892240398,56.9668643283,56.9668643283,0,-0,57.4057867322,-57.4057867322,90,0.4,0.0297323776069,0,0,0
0.03025,0.566586786078,59.5721835952,59.5721835952,0,-0,59.0055968091,-59.0055968091,90,0.4,0.0326426621955,0,0,0
0.0303,0.487816886685,62.156337149,62.156337149,0,-0,61.6685202623,-61.6685202623,90,0.4,0.0356595151223,0,0,0
0.03035,-0.518381334997,64.7184068521,64.7184068521,0,-0,65.2367881871,-65.2367881871,90,0.4,0.0388321478335,0,0,0
0.0304,-0.531993654167,67.2574824135,67.2574824135,0,-0,67.7894760677,-67.7894760677,90,0.4,0.0421578044399,0,0,0
0.03045,0.466454015349,69.7726617116,69.7726617116,0,-0,69.3062076963,-69.3062076963,90,0.4,0.045585196534,0,0,0
0.0305,0.571143386548,72.2630511153,72.2630511153,0,-0,71.6919077287,-71.6919077287,90,0.4,0.0491101494196,0,0,0
0.03055,-0.411287901203,74.7277658009,74.7277658009,0,-0,75.1390537021,-75.1390537021,90,0.4,0.0527809234554,0,0,0
0.0306,-0.605002872459,77.1659300672,77.1659300672,0,-0,77.7709329397,-77.7709329397,90,0.4,0.0566036731214,0,0,0
0.03065,0.35338697531,79.576677646,79.576677646,0,-0,79.2232906707,-79.2232906707,90,0.4,0.0605285287117,0,0,0
0.0307,0.633356619935,81.9591520101,81.9591520101,0,-0,81.3257953902,-81.3257953902,90,0.4,0.0645422558632,0,0,0
0.03075,-0.293271636765,84.3125066778,84.3125066778,0,-0,84.6057783146,-84.6057783146,90,0.4,0.0686905452058,0,0,0
0.0308,-0.656038046713,86.6359055133,86.6359055133,0,-0,87.29194356,-87.29194356,90,0.4,0.0729879882527,0,0,0
0.03085,0.231474129047,88.9285230242,88.9285230242,0,-0,88.6970488951,-88.6970488951,90,0.4,0.0773877130641,0,0,0
0.0309,0.672930245373,91.1895446542,91.1895446542,0,-0,90.5166144088,-90.5166144088,90,0.4,0.0818680546466,0,0,0
0.03095,-0.16853392776,93.4181670732,93.4181670732,0,-0,93.586701001,-93.586701001,90,0.4,0.0864706375319,0,0,0
0.031,-0.683966322409,95.6135984623,95.6135984623,0,-0,96.2975647847,-96.2975647847,90,0.4,0.0912177441765,0,0,0
0.03105,0.104993127246,97.7750587951,97.7750587951,0,-0,97.6700656679,-97.6700656679,90,0.4,0.0960669349378,0,0,0
0.0311,0.689129313872,99.9017801151,99.9017801151,0,-0,99.2126508013,-99.2126508013,90,0.4,0.10098900285,0,0,0
0.03115,-0.0413918647422,101.993006808,101.993006808,0,-0,102.034398673,-102.034398673,90,0.4,0.106020179086,0,0,0
0.0312,-0.688451683741,104.047995872,104.047995872,0,-0,104.736447556,-104.736447556,90,0.4,0.111189450242,0,0,0
0.03125,-0.0217361800736,106.066017178,106.066017178,0,-0,106.087753358,-106.087753358,90,0.4,0.116460055265,0,0,0
0.0313,0.682014414637,108.046353733,108.046353733,0,-0,107.364339319,-107.364339319,90,0.4,0.121796357582,0,0,0
0.03135,0.0838681733974,109.988301933,109.988301933,0,-0,109.90443376,-109.90443376,90,0.4,0.127228076909,0,0,0
0.0314,-0.669945703712,111.891171814,111.891171814,0,-0,112.561117517,-112.561117517,90,0.4,0.132789715691,0,0,0
0.03145,-0.144496368164,113.754287293,113.754287293,0,-0,113.898783661,-113.898783661,90,0.4,0.13845121322,0,0,0
0.0315,0.652419279774,115.576986416,115.576986416,0,-0,114.924567137,-114.924567137,90,0.4,0.14417179699,0,0,0
0.03155,0.203132163822,117.358621586,117.358621586,0,-0,117.155489423,-117.155489423,90,0.4,0.149973798404,0,0,0
0.0316,-0.629652360591,119.098559797,119.098559797,0,-0,119.728212158,-119.728212158,90,0.4,0.155895890944,0,0,0
0.03165,-0.259309953343,120.796182857,120.796182857,0,-0,121.05549281,-121.05549281,90,0.4,0.161915483568,0,0,0
0.0317,0.601903272163,122.450887608,122.450887608,0,-0,121.848984335,-121.848984335,90,0.4,0.167988095497,0,0,0
0.03175,0.312590727972,124.062086141,124.062086141,0,-0,123.749495413,-123.749495413,90,0.4,0.17412805749,0,0,0
0.0318,-0.569468754248,125.629206006,125.629206006,0,-0,126.198674761,-126.198674761,90,0.4,0.180376761745,0,0,0
0.03185,-0.362565412638,127.151690413,127.151690413,0,-0,127.514255825,-127.514255825,90,0.4,0.186719585009,0,0,0
0.0319,0.532680978765,128.628998429,128.628998429,0,-0,128.09631745,-128.09631745,90,0.4,0.193109849341,0,0,0
0.03195,0.408857907555,130.060605175,130.060605175,0,-0,129.651747267,-129.651747267,90,0.4,0.199553550959,0,0,0
0.032,-0.491904309771,131.446002007,131.446002007,0,-0,131.937906316,-131.937906316,90,0.4,0.206093292299,0,0,0
0.03205,-0.451127814314,132.7846967,132.7846967,0,-0,133.235824514,-133.235824514,90,0.4,0.212722635569,0,0,0
0.0321,0.447531835469,134.076213623,134.076213623,0,-0,133.628681787,-133.628681787,90,0.4,0.219394248227,0,0,0
0.03215,0.489072827694,135.320093905,135.320093905,0,-0,134.831021078,-134.831021078,90,0.4,0.226105740799,0,0,0
0.0322,-0.399981704273,136.515895603,136.515895603,0,-0,136.915877307,-136.915877307,90,0.4,0.232899413258,0,0,0
0.03225,-0.522430777458,137.663193853,137.663193853,0,-0,138.18562463,-138.18562463,90,0.4,0.239776950807,0,0,0
0.0323,0.349693298124,138.761581025,138.761581025,0,-0,138.411887727,-138.411887727,90,0.4,0.246691888616,0,0,0
0.03235,0.550981307544,139.810666869,139.810666869,0,-0,139.259685561,-139.259685561,90,0.4,0.253633677948,0,0,0
0.0324,-0.297123277246,140.810078648,140.810078648,0,-0,141.107201925,-141.107201925,90,0.4,0.260642850135,0,0,0
0.03245,-0.574547183257,141.759461277,141.759461277,0,-0,142.33400846,-142.33400846,90,0.4,0.267728880395,0,0,0
0.0325,0.242741531119,142.658477444,142.658477444,0,-0,142.415735913,-142.415735913,90,0.4,0.274847624004,0,0,0
0.03255,0.592995220295,143.506807734,143.506807734,0,-0,142.913812514,-142.913812514,90,0.4,0.281980862715,0,0,0
0.0326,-0.187027070818,144.304150738,144.304150738,0,-0,144.491177809,-144.491177809,90,0.4,0.289165987473,0,0,0
0.03265,-0.606236832717,145.050223164,145.050223164,0,-0,145.656459997,-145.656459997,90,0.4,0.296419678418,0,0,0
0.0327,0.130463897885,145.744759937,145.744759937,0,-0,145.614296039,-145.614296039,90,0.4,0.303701447319,0,0,0
0.03275,0.614228200164,146.387514291,146.387514291,0,-0,145.773286091,-145.773286091,90,0.4,0.310986136872,0,0,0
0.0328,-0.0735368846439,146.978257858,146.978257858,0,-0,147.051794742,-147.051794742,90,0.4,0.318306763893,0,0,0
0.03285,-0.616970057844,147.516780749,147.516780749,0,-0,148.133750807,-148.133750807,90,0.4,0.325686402531,0,0,0
0.0329,0.0167277003481,148.002891631,148.002891631,0,-0,147.986163931,-147.986163931,90,0.4,0.3330894004,0,0,0
0.03295,0.6145071159,148.43641779,148.43641779,0,-0,147.821910674,-147.821910674,90,0.4,0.340484602265,0,0,0
0.033,0.0394891833202,148.817205197,148.817205197,0,-0,148.777716014,-148.777716014,90,0.4,0.347899592932,0,0,0
0.03305,-0.606927117815,149.14511856,149.14511856,0,-0,149.752045677,-149.752045677,90,0.4,0.355362836975,0,0,0
0.0331,-0.0946503749349,149.420041371,149.420041371,0,-0,149.514691746,-149.514691746,90,0.4,0.36284450541,0,0,0
0.03315,0.594359550386,149.641875954,149.641875954,0,-0,149.047516404,-149.047516404,90,0.4,0.370308560614,0,0,0
0.0332,0.148307303114,149.810543491,149.810543491,0,-0,149.662236188,-149.662236188,90,0.4,0.377776304429,0,0,0
0.03325,-0.576974020577,149.925984055,149.925984055,0,-0,150.502958075,-150.502958075,90,0.4,0.385280434285,0,0,0
0.0333,-0.200029783915,149.988156631,149.988156631,0,-0,150.188186414,-150.188186414,90,0.4,0.392797712898,0,0,0
0.03335,0.554978317138,149.997039128,149.997039128,0,-0,149.442060811,-149.442060811,90,0.4,0.400288469078,0,1,0
0.0334,149.952628317,149.952628392,149.952628392,74.9942898892,-0,0,0,90,0.4,0,0,0,0
0.03345,149.854940126,149.854940202,149.854940202,75.3481401716,-0,0,0,90,0.4,0,0,0,0
0.0335,149.704009189,149.704009264,149.704009264,74.8723607558,-0,0,0,90,0.4,0,0,0,0
0.03355,149.499889131,149.499889205,149.499889205,74.3319219509,-0,0,0,90,0.4,0,0,0,0
0.0336,149.242652473,149.242652547,149.242652547,74.562365171,-0,0,0,90,0.4,0,0,0,0
0.03365,148.932390611,148.932390685,148.932390685,74.8771640247,-0,0,0,90,0.4,0,0,0,0
0.0337,148.56921378,148.569213854,148.569213854,74.3803809655,-0,0,0,90,0.4,0,0,0,0
0.03375,148.153251016,148.153251089,148.153251089,73.6747836072,-0,0,0,90,0.4,0,0,0,0
0.0338,147.684650106,147.684650179,147.684650179,73.7092022973,-0,0,0,90,0.4,0,0,0,0
0.03385,147.163577542,147.163577616,147.163577616,73.9694598906,-0,0,0,90,0.4,0,0,0,0
0.0339,146.590218462,146.590218535,146.590218535,73.4623029075,-0,0,0,90,0.4,0,0,0,0
0.03395,145.964776575,145.964776647,145.964776647,72.6099358417,-0,0,0,90,0.4,0,0,0,0
0.034,145.287474097,145.287474169,145.287474169,72.4417077436,-0,0,0,90,0.4,0,0,0,0
0.03405,144.558551671,144.558551743,144.558551743,72.630939485,-0,0,0,90,0.4,0,0,0,0
0.0341,143.77826828,143.778268353,143.778268353,72.1213950783,-0,0,0,90,0.4,0,0,0,0
0.03415,142.946901156,142.946901228,142.946901228,71.1424377187,-0,0,0,90,0.4,0,0,0,0
0.0342,142.064745678,142.064745749,142.064745749,70.7688343482,-0,0,0,90,0.4,0,0,0,0
0.03425,141.132115272,141.132115343,141.132115343,70.8703566943,-0,0,0,90,0.4,0,0,0,0
0.0343,140.149341298,140.149341368,140.149341368,70.3635407717,-0,0,0,90,0.4,0,0,0,0
0.03435,139.116772931,139.116773,139.116773,69.2794230872,-0,0,0,90,0.4,0,0,0,0
0.0344,138.034777036,138.034777105,138.034777105,68.7017802647,-0,0,0,90,0.4,0,0,0,0
0.03445,136.903738042,136.90373811,136.90373811,68.6991370458,-0,0,0,90,0.4,0,0,0,0
0.0345,135.724057802,135.72405787,135.72405787,68.1972096572,-0,0,0,90,0.4,0,0,0,0
0.03455,134.496155451,134.496155518,134.496155518,67.0298447858,-0,0,0,90,0.4,0,0,0,0
0.0346,133.220467256,133.220467322,133.220467322,66.2535910578,-0,0,0,90,0.4,0,0,0,0
0.03465,131.897446462,131.897446529,131.897446529,66.1312640204,-0,0,0,90,0.4,0,0,0,0
0.0347,130.527563135,130.5275632,130.5275632,65.6335998883,-0,0,0,90,0.4,0,0,0,0
0.03475,129.111303986,129.111304051,129.111304051,64.4047588594,-0,0,0,90,0.4,0,0,0,0
0.0348,127.649172206,127.649172269,127.649172269,63.4392165466,-0,0,0,90,0.4,0,0,0,0
