time_s,phase_a_voltage_v,phase_b_voltage_v,phase_c_voltage_v,phase_a_current_a,phase_b_current_a,phase_c_current_a,zero_current_a,d_axis_current_a,q_axis_current_a,electromagnetic_torque_nm,shaft_mass_1_speed_rad_s,terminal_power_w,rotor_port_power_w,magnetic_coenergy_j,kinetic_energy_j,elastic_energy_j,dissipated_energy_j,maximum_energy_residual_j,maximum_energy_quadrature_defect_j,event_count,control_sample_count
0.0053,184.25988630720536,-39.26279178567272,-272.52164868695075,96.0951139113412,-126.0301573705874,26.638400262003977,-1.9033178373499435,-147.5201999558975,-63.7310272880443,-171.4681822268078,188.2330395264467,15395.229833754394,0.0,171.0785912087612,31002.717523194242,0.0,24.864824420198897,9.778648829422698e-7,0.001031072350837825,1,107
0.0053100000000000005,183.92851475186296,-38.043033123710885,-273.23160495607823,96.36910379223565,-126.14327907809458,26.371838396501005,-1.9643401189445893,-147.81839603831327,-63.56467606510223,-171.39569215606494,188.23205836604328,15318.279342057189,0.0,171.42964829428357,31002.39432212783,0.0,24.99437368973342,9.778648829422698e-7,0.001031072350837825,1,107
0.00532,183.59441546749116,-36.82284748374803,-273.9377916970074,96.64297864317479,-126.25478377386752,26.103939695241877,-2.0252670534385384,-148.1154455829801,-63.397669417270485,-171.31983169042832,188.23107762950974,15241.316225323202,0.0,171.779501625574,31002.071262370708,0.0,25.124223315955227,9.778648829422698e-7,0.001031072350837825,1,107
0.0053300000000000005,183.25759320238035,-35.602252207322906,-274.6401988732622,96.91673036246564,-126.3646674377708,25.834709437838377,-2.086097949134839,-148.411346879268,-63.23001127134975,-171.2406073642047,188.23009733608683,15164.343769642639,0.0,172.12814569664536,31001.74835025863,0.0,25.254372334793125,9.778648829422698e-7,0.001031072350837825,1,107
0.00534,182.9180527435204,-34.38126464179618,-275.33881650208116,97.19035085142437,-126.47292610128363,25.564152950188358,-2.146832115675707,-148.70609824868217,-63.061705549602166,-171.15802584153852,188.22911750497752,15087.365247329612,0.0,172.47557505245905,31001.425592114803,0.0,25.3848197765036,9.778648829422698e-7,0.001031072350837825,1,107
0.005350000000000001,182.57579891653282,-33.15990214010368,-276.0336346545621,97.46383208227272,-126.57955600511757,25.292275694180894,-2.2074688640517266,-148.99969823828408,-62.89275616888747,-171.0720943970421,188.22813816447893,15010.383909405227,0.0,172.82178465779387,31001.1029972579,0.0,25.515564665932004,9.778648829422698e-7,0.001031072350837825,1,108
0.00536,182.2308365856022,-31.938182060510485,-276.7246434558004,97.73716596503999,-126.6845532843953,25.01908308595575,-2.2680075066119905,-149.29214523339147,-62.72316704191865,-170.98281994765858,188.22715933371367,14933.402999814389,0.0,173.16676916138198,31000.780571984327,0.0,25.646606022560146,9.778648829422698e-7,0.001031072350837825,1,108
0.005370000000000001,181.88317065340664,-30.71612176636263,-277.4118330850321,98.01034434532053,-126.78791396857538,24.744580498053537,-2.3284473570738164,-149.58343745747408,-62.552942077308366,-170.89020905719818,188.226181022632,14856.425755435786,0.0,173.5105228929686,31000.45831956905,0.0,25.777942860123723,9.778648829422698e-7,0.001031072350837825,1,108
0.00538,181.53280606104872,-29.49373862584236,-278.09519377577095,98.28335914020921,-126.8896342967244,24.468773438735937,-2.388787730532382,-149.8735733592814,-62.38208517783394,-170.79426889788897,188.22520325027878,14779.455391203603,0.0,173.85304060182395,31000.136246282666,0.0,25.90957418665813,9.778648829422698e-7,0.001031072350837825,1,108
0.005390000000000001,181.17974778798484,-28.27105001171972,-278.77471581594915,98.5562022716772,-126.98971056007873,24.191667461154708,-2.4490279434705062,-150.1625514190435,-62.210600241073394,-170.6950067661542,188.22422603565758,14702.495107144541,0.0,174.19431708841122,30999.81435838203,0.0,26.041499004759793,9.778648829422698e-7,0.001031072350837825,1,108
