time_s,SRCE A_v_pu,BUS  A_v_pu,SRCE B_v_pu,BUS  B_v_pu,SRCE C_v_pu,BUS  C_v_pu,BANK A_v_pu,BANK N_v_pu,BANK B_v_pu,BANK C_v_pu,output_fixed_1_pu,output_fixed_2_pu,output_fixed_3_pu,output_fixed_4_pu,output_fixed_5_pu,output_fixed_6_pu,output_fixed_7_pu,branch_voltage_branch_fixed_4_pu,branch_voltage_branch_fixed_5_pu,branch_voltage_branch_fixed_6_pu,switch_voltage_switch_fixed_1_pu,switch_voltage_switch_fixed_2_pu,switch_voltage_switch_fixed_3_pu
0.0005,0.982287250729,0.982979711432,-0.328866646739,-0.332422242447,-0.65342060399,-0.650557468985,0.982979711501,3.23939459855e-15,-0.332422242803,-0.650557468698,0.982979711501,-0.332422242803,-0.650557468698,3.23939459855e-15,0.982979711432,-0.332422242447,-0.650557468985,0.982979711501,-0.332422242803,-0.650557468698,-6.92460533358e-11,3.55559581777e-10,-2.86313528441e-10
0.00055,0.978580904326,0.979343091616,-0.311008203279,-0.31458678898,-0.667572701046,-0.664756302636,0.979343091693,3.07578881074e-15,-0.314586789338,-0.664756302355,0.979343091693,-0.314586789338,-0.664756302355,3.07578881074e-15,0.979343091616,-0.31458678898,-0.664756302636,0.979343091693,-0.314586789338,-0.664756302355,-7.6218809042e-11,3.57858576105e-10,-2.81639822575e-10
0.0006,0.974526872787,0.975358515864,-0.293039260085,-0.296639564284,-0.681487612701,-0.67871895158,0.975358515947,3.01034649562e-15,-0.296639564644,-0.678718951303,0.975358515947,-0.296639564644,-0.678718951303,3.01034649562e-15,0.975358515864,-0.296639564284,-0.67871895158,0.975358515947,-0.296639564644,-0.678718951303,-8.3164364284e-11,3.60030449897e-10,-2.76866085613e-10
0.00065,0.97012659649,0.971027399875,-0.274966201438,-0.278586944981,-0.695160395052,-0.692440454895,0.971027399965,2.97762533806e-15,-0.278586945343,-0.692440454623,0.971027399965,-0.278586945343,-0.692440454623,2.97762533806e-15,0.971027399875,-0.278586944981,-0.692440454895,0.971027399965,-0.278586945343,-0.692440454623,-9.00802765713e-11,3.62074425997e-10,-2.71994093914e-10
0.0007,0.965381638833,0.966351282475,-0.256795448609,-0.260435345055,-0.708586190225,-0.70591593742,0.966351282572,3.01034649562e-15,-0.260435345419,-0.705915937153,0.966351282572,-0.260435345419,-0.705915937153,3.01034649562e-15,0.966351282475,-0.260435345055,-0.70591593742,0.966351282572,-0.260435345419,-0.705915937153,-9.69644364801e-11,3.63989671737e-10,-2.67025290768e-10
0.00075,0.960293685677,0.961331825066,-0.238533457579,-0.242191213694,-0.721760228098,-0.719140611371,0.961331825169,2.97762533806e-15,-0.24219121406,-0.719140611109,0.961331825169,-0.24219121406,-0.719140611109,2.97762533806e-15,0.961331825066,-0.242191213694,-0.719140611371,0.961331825169,-0.24219121406,-0.719140611109,-1.03814068453e-10,3.6577560425e-10,-2.61961674575e-10
0.0008,0.954864544747,0.955970811036,-0.220186716748,-0.223861032947,-0.734677827999,-0.732109778089,0.955970811147,2.9449041805e-15,-0.223861033315,-0.732109777832,0.955970811147,-0.223861033315,-0.732109777832,2.9449041805e-15,0.955970811036,-0.223861032947,-0.732109778089,0.955970811147,-0.223861033315,-0.732109777832,-1.10626618977e-10,3.67431640669e-10,-2.56805021692e-10
0.00085,0.94909614499,0.950270145129,-0.201761744624,-0.205451315442,-0.747334400366,-0.744818829688,0.950270145247,3.04306765318e-15,-0.205451315811,-0.744818829436,0.950270145247,-0.205451315811,-0.744818829436,3.04306765318e-15,0.950270145129,-0.205451315442,-0.744818829688,0.950270145247,-0.205451315811,-0.744818829436,-1.1740008965e-10,3.68957087105e-10,-2.51556997455e-10
0.0009,0.942990535893,0.944231852765,-0.183265087514,-0.186968602062,-0.759725448379,-0.757263250703,0.944231852889,2.84674070781e-15,-0.186968602432,-0.757263250457,0.944231852889,-0.186968602432,-0.757263250457,2.84674070781e-15,0.944231852765,-0.186968602062,-0.757263250703,0.944231852889,-0.186968602432,-0.757263250457,-1.24131815937e-10,3.70351443957e-10,-2.46219711286e-10
0.00095,0.936549886748,0.937858079319,-0.164703317191,-0.168419459628,-0.771846569558,-0.769438619691,0.93785807945,2.68313492001e-15,-0.16841946,-0.76943861945,0.93785807945,-0.16841946,-0.76943861945,2.68313492001e-15,0.937858079319,-0.168419459628,-0.769438619691,0.93785807945,-0.16841946,-0.76943861945,-1.30819355348e-10,3.71614239381e-10,-2.40794939543e-10
0.001,0.929776485888,0.931151089364,-0.146083028563,-0.149810478562,-0.783693457326,-0.781340610801,0.931151089501,2.68313492001e-15,-0.149810478935,-0.781340610566,0.931151089501,-0.149810478935,-0.781340610566,2.68313492001e-15,0.931151089364,-0.149810478562,-0.781340610801,0.931151089501,-0.149810478935,-0.781340610566,-1.37460376415e-10,3.72745001531e-10,-2.35284680628e-10
0.00105,0.92267273987,0.92411326586,-0.127410837331,-0.131148270547,-0.79526190254,-0.792964995313,0.924113266004,2.61769260489e-15,-0.131148270921,-0.792964995084,0.924113266004,-0.131148270921,-0.792964995084,2.61769260489e-15,0.92411326586,-0.131148270547,-0.792964995313,0.924113266004,-0.131148270921,-0.792964995084,-1.44052547668e-10,3.73743314075e-10,-2.29690710896e-10
0.0011,0.915241172621,0.916747109313,-0.108693377635,-0.112439466175,-0.806547794986,-0.804307643138,0.916747109464,2.74857723513e-15,-0.11243946655,-0.804307642914,0.916747109464,-0.11243946655,-0.804307642914,2.74857723513e-15,0.916747109313,-0.112439466175,-0.804307643138,0.916747109464,-0.11243946655,-0.804307642914,-1.50593648662e-10,3.74608843945e-10,-2.24015139771e-10
0.00115,0.907484424541,0.909055236884,-0.0899372996991,-0.0936907125968,-0.817547124842,-0.815364524287,0.909055237041,2.81401955025e-15,-0.0936907129722,-0.815364524069,0.909055237041,-0.0936907129722,-0.815364524069,2.81401955025e-15,0.909055236884,-0.0936907125968,-0.815364524287,0.909055237041,-0.0936907129722,-0.815364524069,-1.57081236907e-10,3.75341299708e-10,-2.18260076679e-10
0.0012,0.899405251567,0.901040381457,-0.0711492674691,-0.0749086711542,-0.828255984097,-0.826131710303,0.901040381621,2.74857723513e-15,-0.0749086715302,-0.82613171009,0.901040381621,-0.0749086715302,-0.82613171009,2.74857723513e-15,0.901040381457,-0.0749086711542,-0.826131710303,0.901040381621,-0.0749086715302,-0.82613171009,-1.63512980933e-10,3.75940362174e-10,-2.12427408997e-10
0.00125,0.891006524189,0.892705390673,-0.0523359562434,-0.0561000150175,-0.838670567945,-0.836605375656,0.892705390843,2.55225028976e-15,-0.0561000153939,-0.836605375449,0.892705390843,-0.0561000153939,-0.836605375449,2.55225028976e-15,0.892705390673,-0.0561000150175,-0.836605375656,0.892705390843,-0.0561000153939,-0.836605375449,-1.69886660295e-10,3.76405878688e-10,-2.06519135126e-10
0.0013,0.882291226435,0.884053225915,-0.0335040503015,-0.0372714268126,-0.848787176134,-0.846781799102,0.884053226091,2.42136565952e-15,-0.0372714271893,-0.846781798902,0.884053226091,-0.0372714271893,-0.846781798902,2.42136565952e-15,0.884053225915,-0.0372714268126,-0.846781799102,0.884053226091,-0.0372714271893,-0.846781798902,-1.76200054547e-10,3.76737648022e-10,-2.00537808581e-10
0.00135,0.87326245481,0.875086961255,-0.0146602405301,-0.0184295962471,-0.85860221428,-0.856657365008,0.875086961437,2.3559233444e-15,-0.018429596624,-0.856657364813,0.875086961437,-0.018429596624,-0.856657364813,2.3559233444e-15,0.875086961255,-0.0184295962471,-0.856657365008,0.875086961437,-0.018429596624,-0.856657364813,-1.82450721198e-10,3.76935573032e-10,-1.94484983673e-10
0.0014,0.863923417193,0.865809782364,0.00418877795501,0.000418782266118,-0.868112195148,-0.86622856463,0.865809782553,2.29048102928e-15,0.000418781889118,-0.866228564442,0.865809782553,0.000418781889118,-0.866228564442,2.29048102928e-15,0.865809782364,0.000418782266118,-0.86622856463,0.865809782553,0.000418781889116,-0.866228564442,-1.88636550824e-10,3.76999568878e-10,-1.88362991871e-10
0.00145,0.8542774317,0.856224985381,0.0230363081871,0.019267011988,-0.877313739887,-0.875491997369,0.856224985576,2.42136565952e-15,0.019267011611,-0.875491997187,0.856224985576,0.019267011611,-0.875491997187,2.42136565952e-15,0.856224985381,0.019267011988,-0.875491997369,0.856224985576,0.019267011611,-0.875491997187,-1.9475532298e-10,3.76929619461e-10,-1.82174275665e-10
0.0015,0.844327925502,0.846335975737,0.0418756537288,0.0381083962322,-0.886203579231,-0.884444371969,0.846335975938,2.15959639903e-15,0.0381083958555,-0.884444371793,0.846335975938,0.0381083958555,-0.884444371793,2.15959639903e-15,0.846335975737,0.0381083962322,-0.884444371969,0.846335975938,0.0381083958555,-0.884444371793,-2.00804928241e-10,3.76725747819e-10,-1.75920722434e-10
0.00155,0.834078433613,0.836146266951,0.06070012105,0.0569362407448,-0.894778554663,-0.893082507696,0.836146267158,2.02871176879e-15,0.0569362403684,-0.893082507526,0.836146267158,0.0569362403684,-0.893082507526,2.02871176879e-15,0.836146266951,0.0569362407448,-0.893082507696,0.836146267158,0.0569362403684,-0.893082507526,-2.06783368206e-10,3.76388031853e-10,-1.69604663647e-10
0.0016,0.823532597629,0.825659479378,0.0795030219072,0.0757438560821,-0.903035619536,-0.90140333546,0.82565947959,1.96326945367e-15,0.0757438557062,-0.901403335296,0.82565947959,0.0757438557062,-0.901403335296,1.96326945367e-15,0.825659479378,0.0757438560821,-0.90140333546,0.82565947959,0.0757438557062,-0.901403335296,-2.12688089363e-10,3.75916575646e-10,-1.63228430772e-10
0.00165,0.812694164433,0.814879338923,0.0982776757194,0.094524559988,-0.910971840153,-0.909403898911,0.814879339141,1.83238482342e-15,0.0945245596127,-0.909403898754,0.814879339141,0.0945245596127,-0.909403898754,1.83238482342e-15,0.814879338923,0.094524559988,-0.909403898911,0.814879339141,0.0945245596127,-0.909403898754,-2.18517426376e-10,3.75311573486e-10,-1.56794133233e-10
0.0017,0.801566984871,0.803809675719,0.117017411941,0.113271679768,-0.918584396812,-0.917081355487,0.803809675943,1.83238482342e-15,0.113271679393,-0.917081355336,0.803809675943,0.113271679393,-0.917081355336,1.83238482342e-15,0.803809675719,0.113271679768,-0.917081355487,0.803809675943,0.113271679393,-0.917081355336,-2.24269158799e-10,3.74573205786e-10,-1.50304102498e-10
0.00175,0.790155012376,0.792454422765,0.135715572434,0.131978554659,-0.92587058481,-0.924432977424,0.792454422995,1.83238482342e-15,0.131978554285,-0.92443297728,0.792454422995,0.131978554285,-0.92443297728,1.83238482342e-15,0.792454422765,0.131978554659,-0.924432977424,0.792454422995,0.131978554285,-0.92443297728,-2.29940955165e-10,3.73701763978e-10,-1.43760670035e-10
0.0018,0.778462301567,0.780817614528,0.15436551383,0.150638538198,-0.932827815397,-0.931456152726,0.780817614763,1.7669425083e-15,0.150638537826,-0.931456152589,0.780817614763,0.150638537826,-0.931456152589,1.7669425083e-15,0.780817614528,0.150638538198,-0.931456152726,0.780817614763,0.150638537826,-0.931456152589,-2.35531372184e-10,3.72697567252e-10,-1.37166167313e-10
0.00185,0.76649300681,0.76890338551,0.172960609894,0.169245000583,-0.939453616703,-0.938148386092,0.768903385751,1.7669425083e-15,0.169245000211,-0.938148385962,0.768903385751,0.169245000211,-0.938148385962,1.7669425083e-15,0.76890338551,0.169245000583,-0.938148386092,0.768903385751,0.169245000211,-0.938148385962,-2.41037856341e-10,3.7156092092e-10,-1.30523036823e-10
0.0019,0.754251380736,0.75671596878,0.191494253877,0.187791331024,-0.945745634613,-0.944507299804,0.756715969027,1.63605787805e-15,0.187791330653,-0.94450729968,0.756715969027,0.187791330653,-0.94450729968,1.63605787805e-15,0.75671596878,0.187791331024,-0.944507299804,0.756715969027,0.187791330653,-0.94450729968,-2.46458742303e-10,3.70292296825e-10,-1.23833610033e-10
0.00195,0.741741772739,0.744259694471,0.209959860863,0.206270940099,-0.951701633602,-0.95053063457,0.744259694722,1.37428861757e-15,0.20627093973,-0.950530634453,0.744259694722,0.20627093973,-0.950530634453,1.37428861757e-15,0.744259694471,0.206270940099,-0.95053063457,0.744259694722,0.20627093973,-0.950530634453,-2.51792142691e-10,3.68892083547e-10,-1.17099885344e-10
0.002,0.728968627422,0.731538988235,0.22835087011,0.224677262092,-0.957319497532,-0.956216250327,0.731538988492,1.24340398732e-15,0.224677261724,-0.956216250216,0.731538988492,0.224677261724,-0.956216250216,1.24340398732e-15,0.731538988235,0.224677262092,-0.956216250327,0.731538988492,0.224677261724,-0.956216250216,-2.57036059104e-10,3.6736080844e-10,-1.10324638314e-10
0.00205,0.715936483022,0.71855836968,0.246660747381,0.243003757323,-0.962597230403,-0.961562127003,0.718558369943,1.30884630244e-15,0.243003756957,-0.9615621269,0.718558369943,0.243003756957,-0.9615621269,1.30884630244e-15,0.71855836968,0.243003757323,-0.961562127003,0.718558369943,0.243003756957,-0.9615621269,-2.62188604161e-10,3.65698998861e-10,-1.03510422456e-10
0.0021,0.702649969799,0.705322450759,0.264882987262,0.261243914476,-0.967532957062,-0.966566365235,0.705322451026,1.04707704195e-15,0.261243914112,-0.966566365138,0.705322451026,0.261243914112,-0.966566365138,1.04707704195e-15,0.705322450759,0.261243914476,-0.966566365235,0.705322451026,0.261243914112,-0.966566365138,-2.67248112529e-10,3.63907293188e-10,-9.66591251483e-11
0.00215,0.689113808388,0.691835934128,0.28301111548,0.279391252911,-0.972124923867,-0.971227187039,0.691835934401,9.1619241171e-16,0.279391252549,-0.971227186949,0.691835934401,0.279391252549,-0.971227186949,9.1619241171e-16,0.691835934128,0.279391252911,-0.971227187039,0.691835934401,0.279391252549,-0.971227186949,-2.72212585806e-10,3.61986218778e-10,-8.97736329719e-11
0.0022,0.675332808121,0.678103611485,0.301038691196,0.297439324963,-0.976371499317,-0.975542936448,0.678103611762,8.50750096588e-16,0.297439324603,-0.975542936366,0.678103611762,0.297439324603,-0.975542936366,8.50750096588e-16,0.678103611485,0.297439324963,-0.975542936448,0.678103611762,0.297439324603,-0.975542936366,-2.77080247635e-10,3.59936636052e-10,-8.28562773947e-11
0.00225,0.661311865324,0.664130361857,0.318959309298,0.31538171824,-0.980271174622,-0.979512080098,0.664130362139,7.19865466344e-16,0.315381717882,-0.979512080022,0.664130362139,0.315381717882,-0.979512080022,7.19865466344e-16,0.664130361857,0.31538171824,-0.979512080098,0.664130362139,0.315381717882,-0.979512080022,-2.81849765749e-10,3.57759155634e-10,-7.59095009073e-11
0.0023,0.64705596157,0.649921149875,0.336766602676,0.333212057894,-0.983822564246,-0.983133207769,0.649921150161,6.54423151222e-16,0.333212057539,-0.9831332077,0.649921150161,0.333212057539,-0.9831332077,6.54423151222e-16,0.649921149875,0.333212057894,-0.983133207769,0.649921150161,0.333212057539,-0.9831332077,-2.86518808679e-10,3.55454443657e-10,-6.89356349781e-11
0.00235,0.632570161913,0.635481024002,0.354454244484,0.350924008891,-0.987024406397,-0.986405032893,0.635481024293,6.54423151222e-16,0.350924008538,-0.986405032831,0.635481024293,0.350924008538,-0.986405032831,6.54423151222e-16,0.635481024002,0.350924008891,-0.986405032893,0.635481024293,0.350924008538,-0.986405032831,-2.9108615518e-10,3.53023554833e-10,-6.19373441424e-11
0.0024,0.617859613091,0.620815114747,0.372015950387,0.368511278258,-0.989875563477,-0.989326393005,0.620815115043,5.23538520977e-16,0.368511277907,-0.98932639295,0.620815115043,0.368511277907,-0.98932639295,5.23538520977e-16,0.620815114747,0.368511278258,-0.989326393005,0.620815115043,0.368511277907,-0.98932639295,-2.95550139917e-10,3.50467155297e-10,-5.49170708908e-11
0.00245,0.602929541689,0.605928632838,0.389445480793,0.385967617322,-0.992375022483,-0.991896250161,0.605928633138,5.889808361e-16,0.385967616975,-0.991896250113,0.605928633138,0.385967616975,-0.991896250113,5.889808361e-16,0.605928632838,0.385967617322,-0.991896250161,0.605928633138,0.385967616975,-0.991896250113,-2.99909097556e-10,3.4778635527e-10,-4.78771466916e-11
0.0025,0.587785252293,0.590826867372,0.406736643075,0.40328682393,-0.994521895368,-0.994113691302,0.590826867676,3.27211575611e-16,0.403286823585,-0.994113691261,0.590826867676,0.403286823585,-0.994113691261,3.27211575611e-16,0.590826867372,0.40328682393,-0.994113691302,0.590826867676,0.403286823585,-0.994113691261,-3.04161584808e-10,3.4498193191e-10,-4.08203471025e-11
0.00255,0.572432125595,0.575515183932,0.423883293765,0.42046274465,-0.99631541936,-0.995977928582,0.57551518424,3.27211575611e-16,0.420462744308,-0.995977928549,0.57551518424,0.420462744308,-0.995977928549,3.27211575611e-16,0.575515183932,0.42046274465,-0.995977928582,0.57551518424,0.420462744308,-0.995977928549,-3.08305825314e-10,3.42054939928e-10,-3.37491146141e-11
0.0026,0.556875616489,0.559999022688,0.440879340738,0.437489276959,-0.997754957227,-0.997488299647,0.559999023,3.92653890733e-16,0.43748927662,-0.99748829962,0.559999023,0.43748927662,-0.99748829962,3.92653890733e-16,0.559999022688,0.437489276959,-0.997488299647,0.559999023,0.43748927662,-0.99748829962,-3.12340708852e-10,3.39006378525e-10,-2.66657806947e-11
0.00265,0.541121252127,0.544283896458,0.457718745381,0.454360371411,-0.998839997509,-0.998644267868,0.544283896774,3.27211575611e-16,0.454360371075,-0.998644267849,0.544283896774,0.454360371075,-0.998644267849,3.27211575611e-16,0.544283896458,0.454360371411,-0.998644267868,0.544283896774,0.454360371075,-0.998644267849,-3.16264459066e-10,3.35837357923e-10,-1.95728988572e-11
0.0027,0.525174629962,0.528375388751,0.474395524733,0.471070033786,-0.999570154695,-0.999445422537,0.528375389071,1.96326945367e-16,0.471070033453,-0.999445422524,0.528375389071,0.471070033453,-0.999445422524,1.96326945367e-16,0.528375388751,0.471070033786,-0.999445422537,0.528375389071,0.471070033453,-0.999445422524,-3.20075965732e-10,3.32549099369e-10,-1.24732446594e-11
0.00275,0.509041415751,0.512279151784,0.490903753615,0.487612327221,-0.999945169366,-0.999891479005,0.512279152108,1.96326945367e-16,0.487612326892,-0.999891479,0.512279152108,0.487612326892,-0.999891479,1.96326945367e-16,0.512279151784,0.487612327221,-0.999891479005,0.512279152108,0.487612326892,-0.999891479,-3.23773674538e-10,3.29142657574e-10,-5.36903854709e-12
0.0028,0.492727341549,0.496000904474,0.50723756673,0.503981374319,-0.999964908278,-0.999982278793,0.496000904801,1.96326945367e-16,0.503981373993,-0.999982278794,0.496000904801,0.503981373993,-0.999982278794,1.96326945367e-16,0.496000904474,0.503981374319,-0.999982278793,0.496000904801,0.503981373993,-0.999982278794,-3.27356308727e-10,3.25619198271e-10,1.73705494433e-12
0.00285,0.476238203668,0.479502220909,0.523391160753,0.520127149737,-0.999629364421,-0.999629364421,0.479502221235,-0.000154733239601,0.520127149411,-1.00009358584,0.479502221235,0.520127149411,-1.00009358584,-0.000154733239601,0.479502220909,0.520127149737,-0.999629364421,0.479656954475,0.520281882651,-0.999938852599,-3.26401683459e-10,3.26401128348e-10,0.000464221417257
0.0029,0.459579860622,0.46284185535,0.539358796388,0.53609680932,-0.99893865701,-0.99893865701,0.462841855676,-0.00050006896085,0.536096808994,-1.00043892156,0.462841855676,0.536096808994,-1.00043892156,-0.00050006896085,0.46284185535,0.53609680932,-0.99893865701,0.463341924637,0.536596877954,-0.999938852599,-3.26199456335e-10,3.2619873469e-10,0.00150026454932
0.00295,0.442758231039,0.4460170464,0.555134800412,0.551875998374,-0.997893031451,-0.997893031451,0.446017046726,-0.00102285276965,0.551875998048,-1.00096170537,0.446017046726,0.551875998048,-1.00096170537,-0.00102285276965,0.4460170464,0.551875998374,-0.997893031451,0.447039899496,0.552898850818,-0.999938852599,-3.25881543972e-10,3.25880211705e-10,0.00306867391721
0.003,0.425779291565,0.429033767602,0.570713567684,0.567459106398,-0.99649285925,-0.99649285925,0.429033767927,-0.00172290315418,0.567459106073,-1.00166175575,0.429033767927,0.567459106073,-1.00166175575,-0.00172290315418,0.429033767602,0.567459106398,-0.99649285925,0.430756671081,0.569182009227,-0.999938852599,-3.25447613303e-10,3.25446114502e-10,0.00516889650332
0.00305,0.408649074737,0.411898057264,0.586089563143,0.582840601019,-0.99473863788,-0.99473863788,0.411898057589,-0.00259996715927,0.582840600695,-1.00253881976,0.411898057589,0.582840600695,-1.00253881976,-0.00259996715927,0.411898057264,0.582840601019,-0.99473863788,0.414498024748,0.585440567854,-0.999938852599,-3.2489827495e-10,3.24896221038e-10,0.00780018187796
0.0031,0.391373666838,0.394615999392,0.601257323771,0.598015013035,-0.992630990609,-0.992630990609,0.394615999717,-0.00365373739871,0.598015012711,-1.00359259,0.394615999717,0.598015012711,-1.00359259,-0.00365373739871,0.394615999392,0.598015013035,-0.992630990609,0.398269737115,0.60166875011,-0.999938852599,-3.24233251359e-10,3.24231086424e-10,0.0109615993884
0.00315,0.373959205738,0.37719373845,0.616211460535,0.612976955279,-0.990170666273,-0.990170666273,0.377193738774,-0.00488383524264,0.612976954956,-1.00482268784,0.377193738774,0.612976954956,-1.00482268784,-0.00488383524264,0.37719373845,0.612976955279,-0.990170666273,0.382077574017,0.617860790199,-0.999938852599,-3.23453319684e-10,3.23450488615e-10,0.0146520215678
0.0032,0.356411878714,0.359637460254,0.630946660302,0.627721107615,-0.987358539015,-0.987358539015,0.359637460577,-0.0062898278733,0.627721107292,-1.00622868047,0.359637460577,0.627721107292,-1.00622868047,-0.0062898278733,0.359637460254,0.627721107615,-0.987358539015,0.36592728845,0.634010935166,-0.999938852599,-3.2255820237e-10,3.22555204768e-10,0.0188701414568
0.00325,0.338737920246,0.341953406696,0.645457687724,0.642242235745,-0.984195607969,-0.984195607969,0.341953407017,-0.00787121151822,0.642242235424,-1.00781006412,0.341953407017,0.642242235424,-1.00781006412,-0.00787121151822,0.341953406696,0.642242235745,-0.984195607969,0.349824618536,0.650113446942,-0.999938852599,-3.21548676574e-10,3.21545234883e-10,0.0236144561476
0.0033,0.320943609808,0.324147856605,0.659739387103,0.656535176152,-0.98068299691,-0.98068299691,0.324147856926,-0.00962742854915,0.656535175832,-1.00956628115,0.324147856926,0.656535175832,-1.00956628115,-0.00962742854915,0.324147856605,0.656535176152,-0.98068299691,0.333775285475,0.666162604381,-0.999938852599,-3.20424631273e-10,3.20421023048e-10,0.0288832842376
0.00335,0.303035269633,0.30622714044,0.673786684219,0.670594854852,-0.976821953852,-0.976821953852,0.306227140759,-0.0115578507609,0.670594854533,-1.01149670336,0.306227140759,0.670594854533,-1.01149670336,-0.0115578507609,0.30622714044,0.670594854852,-0.976821953852,0.31778499152,0.682152705294,-0.999938852599,-3.19187121178e-10,3.19183013353e-10,0.0346747495074
0.0034,0.28501926247,0.288197621115,0.687594588135,0.684416272278,-0.972613850605,-0.972613850605,0.288197621432,-0.0136617965131,0.68441627196,-1.01360064911,0.288197621432,0.68441627196,-1.01360064911,-0.0136617965131,0.288197621115,0.684416272278,-0.972613850605,0.301859417946,0.698078068473,-0.999938852599,-3.17835868735e-10,3.17831538865e-10,0.0409867985068
0.00345,0.266901989321,0.270065708662,0.701158192967,0.697994521977,-0.968060182288,-0.968060182288,0.270065708978,-0.0159385140545,0.69799452166,-1.01587736665,0.270065708978,0.69799452166,-1.01587736665,-0.0159385140545,0.270065708662,0.697994521977,-0.968060182288,0.286004223032,0.713933035715,-0.999938852599,-3.16371873144e-10,3.16367043673e-10,0.0478171843652
