time_s,bus_v_pu,source_node_v_pu,source_v_pu,load_conductance_pu,inverter_p_pu,inverter_q_pu,id_pu,iq_pu,id_ref_pu,iq_ref_pu,p_ref_pu,q_ref_pu
0.047460000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999993,0.049999999,0.349999993,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.047480000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999993,0.049999999,0.349999993,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.047500000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999993,0.049999999,0.349999993,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.047520000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999993,0.049999999,0.349999993,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.047540000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999993,0.049999999,0.349999993,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.047560000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999993,0.049999999,0.349999993,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.047580000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999994,0.049999999,0.349999994,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.047600000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999994,0.049999999,0.349999994,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.047620000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999994,0.049999999,0.349999994,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.047640000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999994,0.049999999,0.349999994,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.047660000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999994,0.049999999,0.349999994,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.047680000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999994,0.049999999,0.349999994,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.047700000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999994,0.049999999,0.349999994,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.047720000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999994,0.049999999,0.349999994,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.047740000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999994,0.049999999,0.349999994,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.047760000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999994,0.049999999,0.349999994,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.047780000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999994,0.049999999,0.349999994,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.047800000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999994,0.049999999,0.349999994,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.047820000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999994,0.049999999,0.349999994,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.047840000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999994,0.049999999,0.349999994,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.047860000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999994,0.049999999,0.349999994,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.047880000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999994,0.049999999,0.349999994,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.047900000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999994,0.049999999,0.349999994,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.047920000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999994,0.049999999,0.349999994,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.047940000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999994,0.049999999,0.349999994,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.047960000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999994,0.049999999,0.349999994,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.047980000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999994,0.049999999,0.349999994,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048000000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999994,0.049999999,0.349999994,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048020000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999994,0.049999999,0.349999994,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048040000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999994,0.049999999,0.349999994,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048060000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999994,0.049999999,0.349999994,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048080000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999994,0.049999999,0.349999994,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048100000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999994,0.049999999,0.349999994,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048120000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999994,0.049999999,0.349999994,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048140000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999994,0.049999999,0.349999994,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048160000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999994,0.049999999,0.349999994,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048180000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999994,0.049999999,0.349999994,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048200000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999994,0.049999999,0.349999994,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048220000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999994,0.049999999,0.349999994,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048240000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999995,0.049999999,0.349999995,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048260000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999995,0.049999999,0.349999995,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048280000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999995,0.049999999,0.349999995,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048300000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999995,0.049999999,0.349999995,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048320000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999995,0.049999999,0.349999995,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048340000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999995,0.049999999,0.349999995,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048360000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999995,0.049999999,0.349999995,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048380000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999995,0.049999999,0.349999995,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048400000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999995,0.049999999,0.349999995,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048420000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999995,0.049999999,0.349999995,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048440000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999995,0.049999999,0.349999995,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048460000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999995,0.049999999,0.349999995,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048480000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999995,0.049999999,0.349999995,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048500000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999995,0.049999999,0.349999995,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048520000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999995,0.049999999,0.349999995,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048540000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999995,0.049999999,0.349999995,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048560000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999995,0.049999999,0.349999995,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048580000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999995,0.049999999,0.349999995,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048600000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999995,0.049999999,0.349999995,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048620000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999995,0.049999999,0.349999995,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048640000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999995,0.049999999,0.349999995,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048660000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999995,0.049999999,0.349999995,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048680000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999995,0.049999999,0.349999995,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048700000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999995,0.049999999,0.349999995,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048720000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999995,0.049999999,0.349999995,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048740000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999995,0.049999999,0.349999995,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048760000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999995,0.049999999,0.349999995,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048780000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999995,0.049999999,0.349999995,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048800000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999995,0.049999999,0.349999995,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048820000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999995,0.049999999,0.349999995,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048840000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999995,0.049999999,0.349999995,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048860000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999995,0.049999999,0.349999995,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048880000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999995,0.049999999,0.349999995,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048900000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999995,0.049999999,0.349999995,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048920000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999995,0.049999999,0.349999995,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048940000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999995,0.049999999,0.349999995,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048960000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999995,0.049999999,0.349999995,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.048980000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999995,0.049999999,0.349999995,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049000000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999995,0.049999999,0.349999995,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049020000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049040000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049060000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049080000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049100000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049120000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049140000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049160000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049180000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049200000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049220000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049240000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049260000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049280000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049300000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049320000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049340000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049360000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049380000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049400000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049420000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049440000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049460000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049480000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049500000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049520000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049540000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049560000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049580000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049600000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049620000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049640000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049660000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049680000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049700000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049720000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049740000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049760000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049780000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049800000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049820000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049840000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049860000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049880000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049900000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049920000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049940000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049960000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.049980000,1.025910613,1.049476318,1.050000000,0.843000000,0.349999996,0.049999999,0.349999996,-0.049999999,0.350000000,-0.050000000,0.350000000,0.050000000
0.050000000,1.026129206,1.049482337,1.050000000,0.843000000,0.356439976,0.050020916,0.356439976,-0.050020916,0.800000000,-0.050000000,0.800000000,0.050000000
0.050020000,1.027440118,1.049518382,1.050000000,0.843000000,0.395065482,0.050123944,0.395065482,-0.050123944,0.800000000,-0.050000000,0.800000000,0.050000000
0.050040000,1.028746168,1.049553991,1.050000000,0.843000000,0.433332724,0.050188019,0.433332724,-0.050188019,0.800000000,-0.050000000,0.800000000,0.050000000
0.050060000,1.029980749,1.049587342,1.050000000,0.843000000,0.469275809,0.050230215,0.469275809,-0.050230215,0.800000000,-0.050000000,0.800000000,0.050000000
0.050080000,1.031111263,1.049617567,1.050000000,0.843000000,0.501938162,0.050263204,0.501938162,-0.050263204,0.800000000,-0.050000000,0.800000000,0.050000000
0.050100000,1.032147022,1.049644955,1.050000000,0.843000000,0.531612478,0.050288302,0.531612478,-0.050288302,0.800000000,-0.050000000,0.800000000,0.050000000
0.050120000,1.033096481,1.049669772,1.050000000,0.843000000,0.558566341,0.050306661,0.558566341,-0.050306661,0.800000000,-0.050000000,0.800000000,0.050000000
0.050140000,1.033967324,1.049692256,1.050000000,0.843000000,0.583044196,0.050319290,0.583044196,-0.050319290,0.800000000,-0.050000000,0.800000000,0.050000000
0.050160000,1.034766528,1.049712625,1.050000000,0.843000000,0.605269204,0.050327070,0.605269204,-0.050327070,0.800000000,-0.050000000,0.800000000,0.050000000
0.050180000,1.035500434,1.049731076,1.050000000,0.843000000,0.625444973,0.050330770,0.625444973,-0.050330770,0.800000000,-0.050000000,0.800000000,0.050000000
0.050200000,1.036174806,1.049747787,1.050000000,0.843000000,0.643757173,0.050331060,0.643757173,-0.050331060,0.800000000,-0.050000000,0.800000000,0.050000000
0.050220000,1.036794878,1.049762921,1.050000000,0.843000000,0.660375032,0.050328521,0.660375032,-0.050328521,0.800000000,-0.050000000,0.800000000,0.050000000
0.050240000,1.037365411,1.049776624,1.050000000,0.843000000,0.675452731,0.050323657,0.675452731,-0.050323657,0.800000000,-0.050000000,0.800000000,0.050000000
0.050260000,1.037890731,1.049789030,1.050000000,0.843000000,0.689130680,0.050316904,0.689130680,-0.050316904,0.800000000,-0.050000000,0.800000000,0.050000000
0.050280000,1.038374772,1.049800260,1.050000000,0.843000000,0.701536709,0.050308638,0.701536709,-0.050308638,0.800000000,-0.050000000,0.800000000,0.050000000
0.050300000,1.038821112,1.049810424,1.050000000,0.843000000,0.712787155,0.050299183,0.712787155,-0.050299183,0.800000000,-0.050000000,0.800000000,0.050000000
0.050320000,1.039233004,1.049819620,1.050000000,0.843000000,0.722987867,0.050288814,0.722987867,-0.050288814,0.800000000,-0.050000000,0.800000000,0.050000000
0.050340000,1.039613407,1.049827940,1.050000000,0.843000000,0.732235124,0.050277771,0.732235124,-0.050277771,0.800000000,-0.050000000,0.800000000,0.050000000
0.050360000,1.039965013,1.049835465,1.050000000,0.843000000,0.740616481,0.050266252,0.740616481,-0.050266252,0.800000000,-0.050000000,0.800000000,0.050000000
0.050380000,1.040290273,1.049842269,1.050000000,0.843000000,0.748211542,0.050254429,0.748211542,-0.050254429,0.800000000,-0.050000000,0.800000000,0.050000000
0.050400000,1.040591417,1.049848419,1.050000000,0.843000000,0.755092670,0.050242445,0.755092670,-0.050242445,0.800000000,-0.050000000,0.800000000,0.050000000
0.050420000,1.040870474,1.049853978,1.050000000,0.843000000,0.761325630,0.050230420,0.761325630,-0.050230420,0.800000000,-0.050000000,0.800000000,0.050000000
0.050440000,1.041129293,1.049858999,1.050000000,0.843000000,0.766970184,0.050218455,0.766970184,-0.050218455,0.800000000,-0.050000000,0.800000000,0.050000000
0.050460000,1.041369557,1.049863534,1.050000000,0.843000000,0.772080632,0.050206629,0.772080632,-0.050206629,0.800000000,-0.050000000,0.800000000,0.050000000
0.050480000,1.041592800,1.049867628,1.050000000,0.843000000,0.776706301,0.050195012,0.776706301,-0.050195012,0.800000000,-0.050000000,0.800000000,0.050000000
0.050500000,1.041800419,1.049871322,1.050000000,0.843000000,0.780891998,0.050183656,0.780891998,-0.050183656,0.800000000,-0.050000000,0.800000000,0.050000000
0.050520000,1.041993688,1.049874654,1.050000000,0.843000000,0.784678419,0.050172603,0.784678419,-0.050172603,0.800000000,-0.050000000,0.800000000,0.050000000
0.050540000,1.042173767,1.049877658,1.050000000,0.843000000,0.788102522,0.050161886,0.788102522,-0.050161886,0.800000000,-0.050000000,0.800000000,0.050000000
0.050560000,1.042341717,1.049880364,1.050000000,0.843000000,0.791197867,0.050151530,0.791197867,-0.050151530,0.800000000,-0.050000000,0.800000000,0.050000000
0.050580000,1.042498502,1.049882801,1.050000000,0.843000000,0.793994926,0.050141552,0.793994926,-0.050141552,0.800000000,-0.050000000,0.800000000,0.050000000
0.050600000,1.042645006,1.049884993,1.050000000,0.843000000,0.796521365,0.050131963,0.796521365,-0.050131963,0.800000000,-0.050000000,0.800000000,0.050000000
0.050620000,1.042782033,1.049886965,1.050000000,0.843000000,0.798802303,0.050122770,0.798802303,-0.050122770,0.800000000,-0.050000000,0.800000000,0.050000000
0.050640000,1.042910317,1.049888736,1.050000000,0.843000000,0.800860538,0.050113975,0.800860538,-0.050113975,0.800000000,-0.050000000,0.800000000,0.050000000
0.050660000,1.043030531,1.049890326,1.050000000,0.843000000,0.802716770,0.050105576,0.802716770,-0.050105576,0.800000000,-0.050000000,0.800000000,0.050000000
0.050680000,1.043143289,1.049891751,1.050000000,0.843000000,0.804389785,0.050097569,0.804389785,-0.050097569,0.800000000,-0.050000000,0.800000000,0.050000000
0.050700000,1.043249152,1.049893028,1.050000000,0.843000000,0.805896633,0.050089949,0.805896633,-0.050089949,0.800000000,-0.050000000,0.800000000,0.050000000
0.050720000,1.043348633,1.049894170,1.050000000,0.843000000,0.807252790,0.050082705,0.807252790,-0.050082705,0.800000000,-0.050000000,0.800000000,0.050000000
0.050740000,1.043442203,1.049895191,1.050000000,0.843000000,0.808472302,0.050075829,0.808472302,-0.050075829,0.800000000,-0.050000000,0.800000000,0.050000000
0.050760000,1.043530292,1.049896101,1.050000000,0.843000000,0.809567914,0.050069310,0.809567914,-0.050069310,0.800000000,-0.050000000,0.800000000,0.050000000
0.050780000,1.043613295,1.049896912,1.050000000,0.843000000,0.810551192,0.050063135,0.810551192,-0.050063135,0.800000000,-0.050000000,0.800000000,0.050000000
0.050800000,1.043691572,1.049897632,1.050000000,0.843000000,0.811432631,0.050057293,0.811432631,-0.050057293,0.800000000,-0.050000000,0.800000000,0.050000000
0.050820000,1.043765456,1.049898271,1.050000000,0.843000000,0.812221755,0.050051769,0.812221755,-0.050051769,0.800000000,-0.050000000,0.800000000,0.050000000
0.050840000,1.043835251,1.049898836,1.050000000,0.843000000,0.812927205,0.050046551,0.812927205,-0.050046551,0.800000000,-0.050000000,0.800000000,0.050000000
0.050860000,1.043901236,1.049899334,1.050000000,0.843000000,0.813556821,0.050041626,0.813556821,-0.050041626,0.800000000,-0.050000000,0.800000000,0.050000000
0.050880000,1.043963669,1.049899772,1.050000000,0.843000000,0.814117717,0.050036981,0.814117717,-0.050036981,0.800000000,-0.050000000,0.800000000,0.050000000
0.050900000,1.044022785,1.049900156,1.050000000,0.843000000,0.814616347,0.050032601,0.814616347,-0.050032601,0.800000000,-0.050000000,0.800000000,0.050000000
