time_s,phase_a_grid_voltage_v,phase_a_grid_current_a,phase_b_grid_current_a,phase_c_grid_current_a,neutral_current_a,dc_link_voltage_v,active_power_w,reactive_power_var,positive_sequence_voltage_v,negative_sequence_voltage_v,zero_sequence_voltage_v,controller_frequency_hz,phase_a_duty,operating_mode,request_disposition
0.00038,355.651845959,-25.8352409401,8.15274367986,13.6656876739,0.686055491662,800.059328313,-12928.8486899,309.656801682,350.820992541,350.019825374,19.2327357449,50.3284161862,0.929113572029,0,0
0.0004,355.406494959,-22.01487032,6.64473739125,11.8490053493,-2.14843563707,800.057436397,-11017.7720195,356.451578223,350.820992541,350.019825374,19.2327357449,50.3284161862,0.929113572029,0,0
0.00042,355.167525797,-17.8010840733,5.02082029231,9.92743153028,1.63907674611,800.03756478,-8933.09036956,448.17385217,350.500136375,349.481651921,19.2230493927,50.3719106808,0.919206911652,0,0
0.00044,354.911480661,-13.4938281752,3.36376608521,7.93594372741,8.92331293762,800.040598192,-6798.73699171,558.029583646,350.500136375,349.481651921,19.2230493927,50.3719106808,0.919206911652,0,0
0.00046,354.6213901,-9.31188146356,1.65284680844,5.87634076901,4.57298905412,800.053807088,-4690.16299345,684.284553914,350.234035846,348.972919544,19.2184737127,50.4155232641,0.88037569265,0,0
0.00048,354.290756954,-5.34288087842,-0.0396752404488,3.869998059,0.212429532101,800.062533069,-2672.19762561,832.670065846,350.234035846,348.972919544,19.2184737127,50.4155232641,0.88037569265,0,0
0.0005,353.915477957,-1.64462786192,-1.62665228027,2.05147664901,-2.85489235719,800.060560885,-803.857517245,1007.67469957,350.234035846,348.972919544,19.2184737127,50.4155232641,0.88037569265,0,0
0.00052,353.485649411,1.65215139456,-3.01573636996,0.553990003672,-0.943019912592,800.04377377,829.56783704,1206.72371861,349.995904567,348.467108006,19.2130921664,50.4590060956,0.844030947057,0,0
0.00054,352.981941431,4.29834359414,-4.10236060103,-0.579690312658,7.14814871338,800.049246177,2118.3507401,1390.72291227,349.995904567,348.467108006,19.2130921664,50.4590060956,0.844030947057,0,0
0.00056,352.39291865,6.14368969509,-4.90773976032,-1.41901940879,3.58056782193,800.060324884,3026.75140725,1534.06287409,349.753713122,347.932514182,19.2076289078,50.5021906467,0.819543790603,0,0
0.00058,351.721349467,7.21592455605,-5.43212441394,-1.92594642478,-0.81022555209,800.069124569,3557.81089012,1642.42794857,349.753713122,347.932514182,19.2076289078,50.5021906467,0.819543790603,0,0
0.0006,350.975243691,7.60838532737,-5.65535013231,-2.0433016058,-2.74951805793,800.066435852,3731.56880927,1723.75256827,349.753713122,347.932514182,19.2076289078,50.5021906467,0.819543790603,0,0
0.00062,350.154549678,7.31318295086,-5.55288683133,-1.71393011609,-2.24930951398,800.049498504,3532.16787054,1778.89112675,349.476330398,347.33787941,19.1983588729,50.5450262989,0.812646298368,0,0
0.00064,349.252803728,6.2419000391,-5.08916549988,-0.934756044483,3.60912132044,800.052686054,2926.36031816,1785.5477074,349.476330398,347.33787941,19.1983588729,50.5450262989,0.812646298368,0,0
0.00066,348.270834246,4.397475749,-4.28749729348,0.12732997762,2.73817145416,800.061969245,1956.54208767,1701.15437074,349.141350071,346.660745414,19.186363581,50.5875796021,0.824299319238,0,0
0.00068,347.223918931,1.96398088098,-3.23704032666,1.39307013277,-1.67404601951,800.069034783,716.99383191,1540.19369388,349.141350071,346.660745414,19.186363581,50.5875796021,0.824299319238,0,0
0.0007,346.132076018,-0.815134053799,-1.99600210364,2.84013711638,-2.27740856938,800.064869952,-693.909288316,1327.71399926,349.141350071,346.660745414,19.186363581,50.5875796021,0.824299319238,0,0
0.00072,345.002671337,-3.85516304214,-0.60391394864,4.46570053493,-1.83830530416,800.047809312,-2240.11378477,1078.82628414,348.736949127,345.888707599,19.1697808382,50.6300110893,0.850622934906,0,0
0.00074,343.838981436,-7.12273650104,0.912566053506,6.21922242148,3.53086475273,800.047516468,-3894.75203568,789.362727047,348.736949127,345.888707599,19.1697808382,50.6300110893,0.850622934906,0,0
0.00076,342.649104694,-10.5240487435,2.49495105466,7.89041178017,3.38938566804,800.052846024,-5572.55448142,429.997456155,348.264765475,345.023103967,19.1496407937,50.6725205073,0.883988213377,0,0
0.00078,341.452684768,-13.8205223479,4.01995315475,9.37244172343,-1.05034146356,800.056615743,-7156.01740192,31.3182873383,348.264765475,345.023103967,19.1496407937,50.6725205073,0.883988213377,0,0
0.0008,340.271881659,-16.7420337182,5.4088187768,10.6434571863,-1.70661651413,800.052133856,-8541.81992554,-364.480657551,348.264765475,345.023103967,19.1496407937,50.6725205073,0.883988213377,0,0
0.00082,339.11333523,-19.2131082639,6.61952395192,11.7201157576,0.00816906005638,800.033015985,-9706.23820043,-730.556099088,347.736592763,344.075215508,19.124403895,50.7152920816,0.915162740868,0,0
0.00084,337.977537927,-21.2353585443,7.64496849119,12.5405466098,6.424927321,800.028313197,-10637.8084999,-1076.47035486,347.736592763,344.075215508,19.124403895,50.7152920816,0.915162740868,0,0
0.00086,336.867860645,-22.7742726586,8.41989691927,12.9376467371,4.84981715669,800.029559251,-11284.3443543,-1415.29638789,347.171949392,343.064620747,19.0950215095,50.7584396763,0.935742186625,0,0
0.00088,335.79680827,-23.680747076,8.85915771291,12.8931266875,0.372812825539,800.029613929,-11587.0604834,-1706.61790878,347.171949392,343.064620747,19.0950215095,50.7584396763,0.935742186625,0,0
0.0009,334.77781116,-23.7940231373,8.93751763455,12.4658402054,-1.67153809291,800.023241309,-11506.5359845,-1908.77648354,347.171949392,343.064620747,19.0950215095,50.7584396763,0.935742186625,0,0
0.00092,333.810303516,-23.1288171848,8.67138411866,11.7441242685,1.35814917652,800.001435544,-11072.3203237,-2001.03202888,346.59206187,342.012630001,19.0599647146,50.8019789636,0.940235132285,0,0
0.00094,332.883112243,-21.8328067787,8.12624397782,10.7022376089,8.93488788968,799.99154487,-10335.6387588,-2018.18730265,346.59206187,342.012630001,19.0599647146,50.8019789636,0.940235132285,0,0
0.00096,331.987676917,-20.0208186678,7.26906976409,9.27268057976,5.94434575892,799.989999457,-9318.63766024,-1970.76429744,346.016253213,340.939294867,19.0207640315,50.8458191032,0.927456996061,0,0
0.00098,331.124403832,-17.6951269759,6.09573357877,7.5413674899,1.45243303192,799.987537829,-8043.10760621,-1832.82947471,346.016253213,340.939294867,19.0207640315,50.8458191032,0.927456996061,0,0
0.001,330.294880691,-14.8430826516,4.65533062081,5.64820462057,-1.97094669962,799.978238175,-6542.44784424,-1582.47763278,346.016253213,340.939294867,19.0207640315,50.8458191032,0.927456996061,0,0
0.00102,329.492034029,-11.56054487,3.02364325289,3.74432151774,0.798326885901,799.955920347,-4890.40020193,-1215.09396475,345.457175379,339.857872558,18.976477881,50.8897890242,0.900844290092,0,0
0.00104,328.696113486,-8.10223401787,1.32732044945,1.86618000551,7.92762319567,799.945433446,-3189.32987778,-785.928274547,345.457175379,339.857872558,18.976477881,50.8897890242,0.900844290092,0,0
0.00106,327.890726416,-4.68062055093,-0.398623629693,-0.0209825285526,5.02748216336,799.942541841,-1503.75472705,-334.440324897,344.919911892,338.774424165,18.929617005,50.9336775891,0.867524801462,0,0
0.00108,327.071064643,-1.36273744938,-2.12368213022,-1.81607831601,0.588968284245,799.939355647,118.396538251,145.327394531,344.919911892,338.774424165,18.929617005,50.9336775891,0.867524801462,0,0
0.0011,326.23608654,1.83177995491,-3.78238923881,-3.38285181539,-2.54841550517,799.929624624,1634.01338425,659.48063552,344.919911892,338.774424165,18.929617005,50.9336775891,0.867524801462,0,0
0.00112,325.377920984,4.79781156845,-5.29886333051,-4.58447996575,-1.05013362597,799.908897579,2971.25831799,1200.96262449,344.401409503,337.686217987,18.8805154052,50.9772894423,0.836035589765,0,0
0.00114,324.478254093,7.29944549154,-6.56510170156,-5.36718224248,4.07153175167,799.902393606,4034.09294951,1718.61871584,344.401409503,337.686217987,18.8805154052,50.9772894423,0.836035589765,0,0
0.00116,323.523841216,9.16453321035,-7.5026094869,-5.83518737751,3.15042344181,799.900458485,4788.30339031,2141.25647603,343.893260755,336.585184329,18.8320058269,51.0204901862,0.81462365446,0,0
0.00118,322.515600553,10.3987474014,-8.11678751304,-5.98340752499,-1.18825411342,799.898149309,5237.15600388,2467.5012641,343.893260755,336.585184329,18.8320058269,51.0204901862,0.81462365446,0,0
0.0012,321.461173307,11.0922819607,-8.40683131388,-5.75850926726,-2.83212998386,799.890686981,5399.3485595,2713.64394466,343.893260755,336.585184329,18.8320058269,51.0204901862,0.81462365446,0,0
0.00122,320.358781042,11.2174043455,-8.36490403903,-5.10254919333,-2.48481899355,799.873653385,5253.95093857,2881.75005414,343.384188496,335.45928765,18.7846074921,51.0632405414,0.808322220335,0,0
0.00124,319.200376561,10.6679802197,-7.97434563195,-4.00205188073,2.2598059616,799.869350293,4765.66688696,2952.16257929,343.384188496,335.45928765,18.7846074921,51.0632405414,0.808322220335,0,0
0.00126,317.983622338,9.40970998306,-7.20853245598,-2.63591624836,1.82323264319,799.861513022,3969.74888948,2869.18406972,342.864369332,334.297993286,18.7397902797,51.1055976752,0.818343150335,0,0
0.00128,316.719105656,7.57062527916,-6.09984037439,-1.12180195263,-2.46676453207,799.859767338,2941.79649561,2628.98559343,342.864369332,334.297993286,18.7397902797,51.1055976752,0.818343150335,0,0
0.0013,315.424665183,5.36994097285,-4.73116272675,0.519421430564,-2.73307338681,799.854098516,1764.07364776,2276.52745126,342.864369332,334.297993286,18.7397902797,51.1055976752,0.818343150335,0,0
0.00132,314.105314605,2.86626975457,-3.17003565813,2.29319924711,-2.18643327809,799.836542339,459.422264271,1839.46527588,342.327359653,333.093319841,18.6966796288,51.1476987905,0.841593775797,0,0
0.00134,312.762810835,0.077628754207,-1.47380416056,4.15837729476,2.63483641698,799.83157422,-951.746910441,1328.10933273,342.327359653,333.093319841,18.6966796288,51.1476987905,0.841593775797,0,0
0.00136,311.402721938,-2.92991212845,0.325366863229,5.8960809312,3.02624347032,799.821013245,-2391.29587227,715.297523249,341.772597721,331.843601773,18.6547304711,51.1897173812,0.871514856183,0,0
0.00138,310.039684369,-5.97629126539,2.16879592696,7.35699622354,-1.34083661011,799.818862063,-3762.35738684,12.5122456253,341.772597721,331.843601773,18.6547304711,51.1897173812,0.871514856183,0,0
0.0014,308.695153847,-8.79565930646,3.94382168466,8.52964512014,-1.84298171139,799.814472213,-4975.64431758,-711.048113762,341.772597721,331.843601773,18.6547304711,51.1897173812,0.871514856183,0,0
0.00142,307.375890512,-11.3062077009,5.56446525042,9.45284080881,-0.404738381611,799.79188901,-6014.2417455,-1406.83551892,341.204976803,330.552416898,18.6113290671,51.2318170132,0.899685121751,0,0
0.00144,306.082999738,-13.4967789065,6.97941061868,10.1006223192,4.2825756797,799.783227392,-6868.72541155,-2059.00340511,341.204976803,330.552416898,18.6113290671,51.2318170132,0.899685121751,0,0
0.00146,304.818955753,-15.3387761377,8.16697846262,10.3029318918,5.70538916667,799.772156566,-7489.07782727,-2686.37025924,340.634041644,329.228975054,18.5649359989,51.2741050499,0.918477187492,0,0
0.00148,303.593445868,-16.7128649997,9.04801972181,10.0038338185,1.17985943529,799.768317624,-7825.05481007,-3254.03200554,340.634041644,329.228975054,18.5649359989,51.2741050499,0.918477187492,0,0
0.0015,302.421951896,-17.4267633901,9.5486597064,9.28293775513,-0.669937778393,799.760081335,-7839.86880308,-3692.29590771,340.634041644,329.228975054,18.5649359989,51.2741050499,0.918477187492,0,0
0.00152,301.30598822,-17.463088186,9.64169528701,8.26227083211,1.7769423245,799.734957211,-7562.4170411,-3961.86563793,340.071219332,327.884657659,18.5127934763,51.3166077495,0.922791802233,0,0
0.00154,300.237032032,-16.9300629959,9.36104264516,6.9618596022,6.35483944907,799.721496485,-7034.44646835,-4080.13522005,340.071219332,327.884657659,18.5127934763,51.3166077495,0.922791802233,0,0
0.00156,299.207037858,-15.9296485111,8.74647883397,5.30242813888,7.53407241415,799.709244437,-6269.41995863,-4084.50383967,339.527643984,326.531752502,18.454296214,51.3592625149,0.911543788888,0,0
0.00158,298.216062886,-14.4619087654,7.76744388435,3.3412138383,2.90126446724,799.703994284,-5283.67508122,-3950.62767435,339.527643984,326.531752502,18.454296214,51.3592625149,0.911543788888,0,0
0.0016,297.269160695,-12.4639699124,6.43749815507,1.23754789026,-0.095646645611,799.694182883,-4102.24239394,-3641.48583429,339.527643984,326.531752502,18.454296214,51.3592625149,0.911543788888,0,0
0.00162,296.361035075,-10.0024884179,4.80707285947,-0.828532058496,1.97557319748,799.668802528,-2794.89826743,-3147.7487377,339.011385248,325.179408883,18.3883553808,51.4019383703,0.887656633677,0,0
0.00164,295.474295987,-7.29552624729,2.98526647058,-2.77967459988,6.53552896293,799.656117248,-1449.75290128,-2520.93606333,339.011385248,325.179408883,18.3883553808,51.4019383703,0.887656633677,0,0
0.00166,294.59324236,-4.53969400249,1.08301798019,-4.66539837287,6.40141140366,799.645096747,-114.11307125,-1833.99622883,338.526315,323.833239305,18.3166263127,51.4444700969,0.857744938746,0,0
0.00168,293.712921321,-1.79653606366,-0.862974161728,-6.41251852714,1.83912434246,799.639826176,1173.66944984,-1095.48693475,338.526315,323.833239305,18.3166263127,51.4444700969,0.857744938746,0,0
0.0017,292.834470094,0.949045669655,-2.80079737344,-7.87873709451,-0.883002427741,799.629524483,2379.28670112,-296.373050688,338.526315,323.833239305,18.3166263127,51.4444700969,0.857744938746,0,0
0.00172,291.950225538,3.60203679433,-4.66091866146,-8.91874551389,0.309145239129,799.608785384,3435.07554828,549.442957005,338.071587428,322.493163311,18.2404684978,51.4867043417,0.829560390357,0,0
0.00174,291.042494854,5.9418886431,-6.34149987616,-9.46773718139,5.01019353097,799.600381121,4258.54588908,1383.11998124,338.071587428,322.493163311,18.2404684978,51.4867043417,0.829560390357,0,0
0.00176,290.097516314,7.79760444483,-7.72546257016,-9.64335847707,4.33583700522,799.588490901,4832.01771225,2116.64359503,337.642829412,321.155444018,18.1631231655,51.528537982,0.810562358348,0,0
0.00178,289.113558059,9.14930655083,-8.75638872226,-9.47970465066,-0.0199841769087,799.584645223,5160.77959783,2718.81740721,337.642829412,321.155444018,18.1631231655,51.528537982,0.810562358348,0,0
0.0018,288.097470369,10.0849906078,-9.43463088082,-8.92930011978,-1.35174207656,799.579082197,5259.63485717,3207.2763296,337.642829412,321.155444018,18.1631231655,51.528537982,0.810562358348,0,0
0.00182,287.04559648,10.5611094378,-9.75501560497,-7.93507266035,-1.04214366803,799.563027235,5102.65879548,3578.37374944,337.233708651,319.812780707,18.0865738781,51.5699449394,0.805183914584,0,0
0.00184,285.948589226,10.4629753549,-9.70663773524,-6.48596278217,3.73292249898,799.553938016,4656.40371423,3807.0072625,337.233708651,319.812780707,18.0865738781,51.5699449394,0.805183914584,0,0
0.00186,284.802272204,9.74097059355,-9.26302192049,-4.76925413822,2.22625548066,799.542196695,3961.30909443,3841.94817139,336.838152648,318.457873847,18.0130765234,51.6109785461,0.814468431387,0,0
0.00188,283.613103464,8.47906395008,-8.37806479246,-2.9366585738,-1.98458794353,799.53727621,3087.58441171,3654.4261647,336.838152648,318.457873847,18.0130765234,51.6109785461,0.814468431387,0,0
0.0019,282.396393207,6.87245029729,-7.11455511462,-1.01938082239,-2.15847158691,799.532835589,2102.65004734,3289.46990949,336.838152648,318.457873847,18.0130765234,51.6109785461,0.814468431387,0,0
0.00192,281.15519867,4.96284948421,-5.56001761698,0.989235423918,-1.76290946026,799.516640887,1018.48618094,2781.15829427,336.451891152,317.084141185,17.9428914784,51.651755911,0.835503034472,0,0
0.00194,279.889254313,2.75049768952,-3.79792089267,3.06189171031,3.04823946452,799.506577804,-155.999173713,2150.27132745,336.451891152,317.084141185,17.9428914784,51.651755911,0.835503034472,0,0
0.00196,278.60207586,0.283235504216,-1.88888440268,4.98972179231,4.07382918947,799.491957578,-1348.42710614,1391.90589665,336.073803688,315.688464057,17.8760068348,51.6924222108,0.862218945445,0,0
0.00198,277.303873435,-2.30696518515,0.146495947299,6.59090518955,-1.1816755173,799.483986023,-2469.81501102,508.789770903,336.073803688,315.688464057,17.8760068348,51.6924222108,0.862218945445,0,0
0.002,276.013389175,-4.78096340975,2.22462124879,7.84403127722,-1.46703253081,799.479314586,-3448.42284975,-431.860311205,336.073803688,315.688464057,17.8760068348,51.6924222108,0.862218945445,0,0
0.00202,274.736274534,-7.06364300059,4.22112584674,8.7996745194,-0.146611497447,799.457739432,-4280.85413161,-1367.06465998,335.705926403,314.270974302,17.8102878213,51.7331118315,0.887270229725,0,0
0.00204,273.473354261,-9.14027795372,6.04093677106,9.4515297913,4.59839403565,799.446646689,-4964.98945311,-2262.00115331,335.705926403,314.270974302,17.8102878213,51.7331118315,0.887270229725,0,0
0.00206,272.227001722,-10.9765849319,7.62870786162,9.64097417393,5.8033991637,799.429099548,-5450.06765329,-3112.0168287,335.352921573,312.835582229,17.7438363164,51.7739114572,0.903711186975,0,0
0.00208,271.003820065,-12.485106845,8.97019215164,9.27759343738,0.760136607115,799.421577159,-5688.67258464,-3905.1671389,335.352921573,312.835582229,17.7438363164,51.7739114572,0.903711186975,0,0
0.0021,269.818903838,-13.4717751274,9.99753103321,8.44029811243,-0.792814715388,799.416369101,-5654.80125817,-4568.38921561,335.352921573,312.835582229,17.7438363164,51.7739114572,0.903711186975,0,0
0.00212,268.674534256,-13.9031167166,10.6333026151,7.27660165266,1.14817483887,799.391429019,-5386.99533635,-5045.74256645,335.020673801,311.388110207,17.6736724125,51.8148388857,0.906922542738,0,0
0.00214,267.564138338,-13.8566102993,10.8562460103,5.84861362992,5.66293493161,799.376584162,-4927.80455553,-5332.34499583,335.020673801,311.388110207,17.6736724125,51.8148388857,0.906922542738,0,0
0.00216,266.481375866,-13.4067310629,10.6905435688,4.08738328653,7.30392312036,799.356226173,-4279.25403371,-5455.2860945,334.71469042,309.935468036,17.5983844516,51.8558399656,0.896000165296,0,0
0.00218,265.424597797,-12.5690454256,10.1559517589,2.00883703838,2.61527562155,799.353242286,-3451.43106613,-5418.04530178,334.71469042,309.935468036,17.5983844516,51.8558399656,0.896000165296,0,0
0.0022,264.400956883,-11.2486675341,9.23181816205,-0.221487870256,-0.0511467874641,799.345927008,-2470.31541646,-5171.04649034,334.71469042,309.935468036,17.5983844516,51.8558399656,0.896000165296,0,0
0.00222,263.406958003,-9.48420130155,7.92766757237,-2.40070790552,1.71956345471,799.321413206,-1407.52637059,-4696.45593548,334.438632222,308.483030869,17.5164824437,51.8968062889,0.873774179324,0,0
0.00224,262.42811878,-7.45200749007,6.31269656601,-4.42490908168,6.1592346948,799.307465356,-339.461564802,-4036.64824648,334.438632222,308.483030869,17.5164824437,51.8968062889,0.873774179324,0,0
0.00226,261.450896095,-5.3166361256,4.49455152849,-6.341176292,6.86344741542,799.29014139,707.563784989,-3264.12740476,334.193382123,307.034303466,17.4286049803,51.937606695,0.84625642571,0,0
0.00228,260.468992367,-3.151746008,2.56046245037,-8.11905467561,2.1991485613,799.287608833,1708.44249991,-2418.12881633,334.193382123,307.034303466,17.4286049803,51.937606695,0.84625642571,0,0
0.0023,259.48561522,-0.911775399524,0.546489309359,-9.61168551207,-0.428506630764,799.280805981,2632.31023092,-1484.4196227,334.193382123,307.034303466,17.4286049803,51.937606695,0.84625642571,0,0
0.00232,258.494678347,1.33227478067,-1.49494087592,-10.657467918,0.303167885881,799.260014969,3414.16007608,-476.911794269,333.97705361,305.589110125,17.3355890032,51.9781235208,0.820381961057,0,0
0.00234,257.480314171,3.38671828756,-3.4771107065,-11.167113706,4.90451851763,799.250866769,3980.93203053,544.351112901,333.97705361,305.589110125,17.3355890032,51.9781235208,0.820381961057,0,0
0.00236,256.429910422,5.09867340244,-5.28512760473,-11.250150259,3.72169992079,799.236030658,4332.2958841,1494.68826287,333.785445545,304.144778253,17.2399553654,52.0182852677,0.802840221659,0,0
0.00238,255.340101084,6.43118895347,-6.78794335943,-10.9695309144,-0.704715881409,799.233461389,4486.59807158,2313.49391131,333.785445545,304.144778253,17.2399553654,52.0182852677,0.802840221659,0,0
0.0024,254.217563483,7.47323081659,-7.95719664291,-10.2814249261,-1.94541113995,799.228367564,4456.90468913,3011.35846816,333.785445545,304.144778253,17.2399553654,52.0182852677,0.802840221659,0,0
0.00242,253.058290519,8.17971097862,-8.78693223578,-9.12380956827,-1.59665300641,799.213892901,4215.17539445,3579.68489709,333.61330332,302.695855437,17.1437934063,52.0580850831,0.797725990081,0,0
0.00244,251.852555993,8.43375095126,-9.26618856128,-7.47843447486,2.92208280866,799.205430751,3729.12364389,3987.55036204,333.61330332,302.695855437,17.1437934063,52.0580850831,0.797725990081,0,0
0.00246,250.595228372,8.17602375014,-9.36887256872,-5.52813157427,3.06528685694,799.193759516,3043.79333624,4190.21731834,333.455533153,301.236408857,17.0496401496,52.0975811533,0.805805128167,0,0
0.00248,249.289659364,7.45351340977,-9.01904973761,-3.4512396508,-3.13409601641,799.185425153,2234.34838545,4151.73592944,333.455533153,301.236408857,17.0496401496,52.0975811533,0.805805128167,0,0
0.0025,247.947816922,6.42117366571,-8.195585316,-1.2972519526,-3.00574571631,799.183746872,1360.51073015,3891.76706076,333.455533153,301.236408857,17.0496401496,52.0975811533,0.805805128167,0,0
0.00252,246.570664653,5.09584377441,-6.98562981276,0.941589858263,-2.51477963628,799.16917471,421.639237413,3440.81631984,333.308332826,299.760575095,16.9584625027,52.1368799413,0.824525931943,0,0
0.00254,245.156726039,3.46364915742,-5.48263722576,3.23811979353,2.34768015876,799.159559481,-581.02370434,2821.2534951,333.308332826,299.760575095,16.9584625027,52.1368799413,0.824525931943,0,0
0.00256,243.708322408,1.5582271728,-3.76006915202,5.38307185591,5.2872617624,799.145412606,-1577.95540859,2042.96933872,333.169915279,298.264375628,16.8708322946,52.1761050599,0.84828330439,0,0
0.00258,242.233076692,-0.52042160931,-1.84855975707,7.17575093645,-2.60975307101,799.131429348,-2482.92015194,1119.86470792,333.169915279,298.264375628,16.8708322946,52.1761050599,0.84828330439,0,0
0.0026,240.746857837,-2.56901386613,0.257029649907,8.57033800537,-2.78225754268,799.12852694,-3229.62684798,94.0310576229,333.169915279,298.264375628,16.8708322946,52.1761050599,0.84828330439,0,0
0.00262,239.254702408,-4.52026621061,2.42564553713,9.61931357204,-1.64091236323,799.107545706,-3827.77957073,-970.282367027,333.040573645,296.746114477,16.7853158656,52.2153631084,0.870337479616,0,0
0.00264,237.757394184,-6.36038366121,4.52310205029,10.3361844677,3.16849146603,799.097683832,-4289.83377754,-2023.61749469,333.040573645,296.746114477,16.7853158656,52.2153631084,0.870337479616,0,0
0.00266,236.257715179,-8.0506686395,6.4533024006,10.5757034287,7.80283379667,799.080760841,-4571.15330958,-3036.10490981,332.922273657,295.206754923,16.700444672,52.2547129535,0.884053000976,0,0
0.00268,234.760490345,-9.52696718982,8.16201215528,10.2224682665,0.196049689863,799.066331196,-4626.99966505,-3981.44373467,332.922273657,295.206754923,16.700444672,52.2547129535,0.884053000976,0,0
0.0027,233.279081923,-10.6182255609,9.64091978372,9.32832703809,-1.20093664564,799.06197656,-4435.5823057,-4808.10660412,332.922273657,295.206754923,16.700444672,52.2547129535,0.884053000976,0,0
0.00272,231.817105015,-11.2758135509,10.7836154427,8.05484208631,0.313630583206,799.039388468,-4048.61433251,-5453.66799123,332.817616261,293.649096419,16.6135288589,52.2941511704,0.88542946295,0,0
0.00274,230.370184117,-11.55150045,11.5150792844,6.500159997,4.81769949816,799.026305779,-3519.49849279,-5895.53251529,332.817616261,293.649096419,16.6135288589,52.2941511704,0.88542946295,0,0
0.00276,228.934667484,-11.4881677954,11.8098744365,4.61600831661,9.15807024903,799.007133684,-2849.11924354,-6136.52957585,332.728760596,292.077076813,16.5228291491,52.3336142982,0.873563394072,0,0
