time_s,maximum_receiving_voltage_difference_v,maximum_terminal_current_difference_a,maximum_terminal_power_difference_w,maximum_cumulative_energy_difference_j,coarse_maximum_kcl_residual_a,refined_maximum_kcl_residual_a
0.00096,57.1129785695,116.128538265,10590643.1274,2774.76820424,1.09139364213e-11,9.09494701773e-12
0.00097,55.4093272849,115.687798554,10458267.3816,2879.85395545,1.09139364213e-11,1.09139364213e-11
0.00098,46.8561133622,115.192813058,10509926.0333,2984.53217085,1.09139364213e-11,1.27329258248e-11
0.00099,45.1086570323,114.799837568,10412282.2846,3088.97725099,1.09139364213e-11,1.27329258248e-11
0.001,39.103666932,114.384771018,10432253.0148,3193.03135596,1.09139364213e-11,1.45519152284e-11
0.00101,37.44497628,114.031257459,10356945.3509,3296.80664987,1.09139364213e-11,1.45519152284e-11
0.00102,33.1612222882,113.671705084,10356735.8904,3400.20262057,1.09139364213e-11,1.45519152284e-11
0.00103,31.6591998879,113.35044749,10295820.2509,3503.29153965,1.09139364213e-11,1.45519152284e-11
0.00104,28.5383871743,113.030759185,10282826.6232,3606.00973492,1.09139364213e-11,1.45519152284e-11
0.00105,27.1957090526,112.735847585,10231216.2408,3708.40393051,1.09139364213e-11,1.45519152284e-11
0.00106,24.8612814776,112.445775876,10210177.5782,3810.434058,1.09139364213e-11,1.81898940355e-11
0.00107,23.6752056095,112.17250155,10164616.0875,3912.13048556,1.45519152284e-11,1.81898940355e-11
0.00108,21.8871288244,111.905177463,10138559.921,4013.46822283,1.45519152284e-11,1.81898940355e-11
0.00109,20.8451923496,111.649839833,10096961.6915,4114.46716193,1.45519152284e-11,1.81898940355e-11
0.0011,19.4427329657,111.400539244,10067815.6775,4215.11191246,1.45519152284e-11,1.81898940355e-11
0.00111,18.5288167332,111.160242122,10028842.9565,4315.41564717,1.45519152284e-11,1.81898940355e-11
0.00112,17.40333061,110.925626006,9997829.51935,4415.36906337,1.45519152284e-11,1.81898940355e-11
0.00113,16.6008315173,110.698097641,9960621.87909,4514.98101236,1.45519152284e-11,1.81898940355e-11
0.00114,15.6780828592,110.475738645,9928512.18192,4614.24603196,1.45519152284e-11,1.81898940355e-11
0.00115,14.9714551178,110.259185165,9892513.69654,4713.17018179,1.45519152284e-11,1.81898940355e-11
0.00116,14.2000886337,110.047268688,9859790.75651,4811.75040538,1.45519152284e-11,1.81898940355e-11
0.00117,13.5754854538,109.840259833,9824639.7628,4909.99094675,1.45519152284e-11,1.81898940355e-11
0.00118,12.9194788548,109.637392493,9791603.03411,5007.89024108,1.81898940355e-11,1.81898940355e-11
0.00119,12.3649156988,109.438774708,9757061.89621,5105.45133996,1.81898940355e-11,2.18278728426e-11
0.0012,11.7986137556,109.243859617,9723894.22243,5202.67358965,1.81898940355e-11,2.18278728426e-11
0.00121,11.3038924821,109.05269086,9689804.62599,5299.55924787,2.18278728426e-11,2.18278728426e-11
0.00122,10.8087207877,108.864844941,9656615.03931,5396.10820441,2.18278728426e-11,2.54658516496e-11
0.00123,10.365247903,108.680346087,9622869.55372,5492.32217879,2.18278728426e-11,2.54658516496e-11
0.00124,9.92752371583,108.498844198,9589720.59357,5588.20137287,2.18278728426e-11,2.54658516496e-11
0.00125,49569.226836,1745.02043639,1982524674.88,44584.577373,2.18278728426e-11,2.54658516496e-11
0.00126,8497.39290229,1512.85646603,131279998.558,23350.3983978,2.18278728426e-11,2.54658516496e-11
0.00127,53657.5077244,1073.15015449,1222457068.8,15512.5933024,2.18278728426e-11,2.54658516496e-11
0.00128,11258.9681169,725.403836555,158744596.267,8995.84705246,2.18278728426e-11,2.54658516496e-11
0.00129,30917.3464691,618.346929381,439347272.553,6401.26220418,2.18278728426e-11,2.54658516496e-11
0.0013,6798.8684254,389.102064864,66906952.7999,4128.99468855,2.18278728426e-11,2.54658516496e-11
0.00131,17024.1642072,340.483284144,174671258.866,3077.17901901,2.18278728426e-11,2.54658516496e-11
0.00132,4086.04816755,220.54900158,32734234.3219,2134.7471079,2.18278728426e-11,2.54658516496e-11
0.00133,9591.1066665,191.82213333,79798863.1831,1630.02918519,2.18278728426e-11,2.54658516496e-11
0.00134,2646.33713621,130.650875823,18361505.9702,1177.1200159,2.18278728426e-11,2.54658516496e-11
0.00135,5612.01126045,112.240225209,40357887.0072,909.037801027,2.18278728426e-11,2.54658516496e-11
0.00136,2126.85579426,80.8037818775,10947930.6712,670.299758374,2.18278728426e-11,2.54658516496e-11
0.00137,3431.37991758,68.6275983516,21740032.8317,519.547400077,2.18278728426e-11,2.54658516496e-11
0.00138,1665.06667849,52.1636424125,6716481.42602,386.469973125,2.18278728426e-11,2.54658516496e-11
0.00139,2199.50853981,43.9901707963,12196197.7011,298.675007454,2.18278728426e-11,2.54658516496e-11
0.0014,1287.10543858,35.089096711,4200297.26414,221.722589662,2.18278728426e-11,2.54658516496e-11
0.00141,1475.14876056,29.5029752112,7047962.51552,169.25258674,2.18278728426e-11,2.54658516496e-11
0.00142,992.454960085,24.4705800655,2672725.94045,123.498258369,2.18278728426e-11,2.54658516496e-11
0.00143,1030.33670234,20.6067340469,4173953.33161,91.4319425796,2.18278728426e-11,2.54658516496e-11
0.00144,767.441364126,17.6061789491,1730232.17455,63.5696277485,2.18278728426e-11,2.54658516496e-11
0.00145,745.138711534,14.9027742307,2527179.84949,43.5594499863,2.18278728426e-11,2.54658516496e-11
0.00146,596.791878677,13.0052101727,1139354.44998,26.2152627753,2.18278728426e-11,2.54658516496e-11
0.00147,554.582008961,11.0916401792,1562497.41889,13.4753237901,2.18278728426e-11,2.54658516496e-11
0.00148,467.346084322,9.81996053201,762785.523904,2.4507569149,2.18278728426e-11,2.54658516496e-11
0.00149,422.453107651,8.44906215302,985858.813948,6.96658204356,2.18278728426e-11,2.54658516496e-11
0.0015,368.76949964,7.55219161636,518815.129739,13.9694277182,2.18278728426e-11,2.54658516496e-11
0.00151,327.885691071,6.64885954554,634498.542931,19.3166543578,2.18278728426e-11,2.54658516496e-11
0.00152,293.264398007,5.89883440868,358198.649122,23.940215781,2.18278728426e-11,2.54658516496e-11
0.00153,258.405053261,5.29616752704,416391.696806,27.5371722839,2.18278728426e-11,2.54658516496e-11
0.00154,235.044804405,4.7008960881,250828.931802,30.6478270473,2.18278728426e-11,2.54658516496e-11
0.00155,206.682980137,4.25250222163,278521.844601,33.1101656745,2.18278728426e-11,2.54658516496e-11
0.00156,189.839479595,3.79678959191,178012.35905,35.2410972456,2.18278728426e-11,2.54658516496e-11
0.00157,168.459815654,3.4416364888,189806.457511,36.9551819802,2.18278728426e-11,2.54658516496e-11
0.00158,154.492360047,3.08984720093,127957.070201,38.4404258125,2.18278728426e-11,2.54658516496e-11
0.00159,138.156441827,2.80713322887,131715.153442,39.6528718294,2.18278728426e-11,2.54658516496e-11
0.0016,126.661751,2.53323502001,93108.3428636,40.7053335368,2.18278728426e-11,2.54658516496e-11
