time_s,phase_a_voltage_v,phase_b_voltage_v,phase_c_voltage_v,phase_a_current_a,phase_b_current_a,phase_c_current_a,zero_current_a,d_axis_current_a,q_axis_current_a,electromagnetic_torque_nm,shaft_mass_1_speed_rad_s,shaft_mass_2_speed_rad_s,shaft_mass_3_speed_rad_s,shaft_mass_4_speed_rad_s,shaft_mass_5_speed_rad_s,shaft_mass_6_speed_rad_s,shaft_mass_7_speed_rad_s,shaft_mass_8_speed_rad_s,shaft_coupling_1_torque_nm,shaft_coupling_2_torque_nm,shaft_coupling_3_torque_nm,shaft_coupling_4_torque_nm,shaft_coupling_5_torque_nm,shaft_coupling_6_torque_nm,shaft_coupling_7_torque_nm,terminal_power_w,rotor_port_power_w,magnetic_coenergy_j,kinetic_energy_j,elastic_energy_j,dissipated_energy_j,maximum_energy_residual_j,maximum_energy_quadrature_defect_j,event_count,control_sample_count
0.0009400000000000001,112.7753665114211,-320.3574495759484,207.58208306452735,2.1981122386377345,-20.494052226804378,18.295939988166648,3.552713678800501e-15,-6.992833751732615,-26.65857404775918,-21.024201538033914,188.48994341987375,188.4951983339594,188.49508674369972,188.49499224193414,188.4949149197087,188.4948504852349,188.49479596437607,188.4947493631755,-0.048473661395831646,0.001624162244286298,0.0014806823703045202,0.0013243528243229719,0.0011976727758592487,0.0010929906227852282,0.0010030084688875673,10611.224550568164,0.0,7.595192348108626,373066.85369529086,2.6718094358506703e-8,2.5616005937907396,2.0466215309988822e-7,0.00018365479542550509,0,19
0.0009500000000000001,113.92365406215919,-320.561525027576,206.63787096541688,2.246942790120243,-20.725263239570957,18.478320449450717,1.7763568394002505e-15,-7.139784778912608,-26.926884115971923,-21.281788838188938,188.4898206767659,188.49519430613648,188.4950817178098,188.4949862107329,188.49490806581832,188.49484294579696,188.4947878448828,188.49474075043898,-0.04993107902787408,0.0016527197921694103,0.0015074443469281773,0.0013478462816092218,0.0012185802188937611,0.001111806482617661,0.0010200310751331543,10718.022720485169,0.0,7.737448775163249,373066.78824306617,2.8528747765097848e-8,2.59182666059192,2.063624071346748e-7,0.00018365479542550509,0,20
0.0009600000000000001,115.07032250560243,-320.76104459036833,205.69072208476598,2.296360483367482,-20.956774939031074,18.660414455663595,1.7763568394002505e-15,-7.288188445393919,-27.194724932536793,-21.540394347780406,188.48969646731837,188.49519027073632,188.4950766919278,188.49498017954502,188.4949012119377,188.49483540636635,188.49477972539546,188.4947321378514,-0.05141779461801643,0.0016814668782916264,0.0015344375180720293,0.0013715372062872433,0.0012396590657507423,0.001130773168482424,0.0010371846898078463,10824.634085885527,0.0,7.881167871016685,373066.7223044507,3.044145004060766e-8,2.6221472217031794,2.0786657851934454e-7,0.00018365479542550509,0,20
0.00097,116.2153555450541,-320.95600542871074,204.74064988365672,2.3463674017833123,-21.1885883948738,18.842220993090493,1.7763568394002505e-15,-7.4380419236406015,-27.46209282713459,-21.80002609377977,188.48957078585917,188.49518622760988,188.49507166605355,188.4949741483707,188.49489435806694,188.49482786694315,188.4947716059141,188.4947235253136,-0.05293413100828581,0.0017104012411506275,0.0015616618816766126,0.0013954256000223708,0.0012609093161342066,0.0011498906811011622,0.0010544710345904429,10931.057185106232,0.0,8.026348721253186,373066.6558774529,3.2460831020714705e-8,2.652563278582521,2.094348256487244e-7,0.00018365479542550509,0,20
0.0009800000000000002,117.35873690706019,-321.1464047717782,203.78766786471806,2.396965646865219,-21.420704663784136,19.02373901691892,1.7763568394002505e-15,-7.589342363824843,-27.728984137068785,-22.0606920016397,188.4894436266726,188.49518217660653,188.49506664018682,188.49496811721002,188.4948875042061,188.49482032752744,188.49476348643879,188.49471491282594,-0.054480412330289774,0.0017395205819064063,0.0015891174345117332,0.0014195114622337357,0.0012823309726717191,0.0011691590197324686,0.0010718901102952927,11037.290559503004,0.0,8.172990410737789,373066.588960132,3.45916822086339e-8,2.6830758331428557,2.1103087993745717e-7,0.00018365479542550509,0,20
0.00099,118.5004503416406,-321.3322399135746,202.831789571934,2.448157335975181,-21.65312478881033,19.204967452835152,1.7763568394002505e-15,-7.742086896483612,-27.995395207305716,-22.322399897138318,188.48931498399978,188.495178117574,188.49506161432743,188.49496208606317,188.4948806503553,188.49481278811925,188.49475536696957,188.49470630038883,-0.056056964007711985,0.001768822560298533,0.0016168041738434669,0.0014437947943468643,0.0013039240357102244,0.0011885781850979882,0.0010894419002447364,11143.332753466122,0.0,8.32109202405333,373066.52155053226,3.683896086711508e-8,2.713685887759602,2.1256198459718156e-7,0.00018365479542550509,0,20
0.001,119.64047962252032,-321.5135082129712,201.87302859045093,2.4999446040931543,-21.885849799417958,19.38590519532481,3.552713678800501e-15,-7.896272629957833,-28.261322390534346,-22.58515750301192,188.48918485203927,188.4951740503584,188.4950565884751,188.49495605493027,188.49487379651464,188.49480524871868,188.4947472475065,188.49469768811323,-0.057664112766136366,0.0017983047976066757,0.0016447220952708896,0.0014682755992048158,0.0013256885046067923,0.0012081481784136372,0.0011071263905029216,11249.182314444033,0.0,8.470652644704659,373066.45364675636,3.920779416978368e-8,2.7443944452780693,2.1405510544636464e-7,0.00018365479542550509,0,21
0.00101,120.77880854735977,-321.6902070937443,200.91139854638453,2.5523295996177167,-22.1188807105649,19.566551110947188,1.7763568394002505e-15,-8.051896655647814,-28.526762047196335,-22.848972443566225,188.4890532249477,188.4951699748042,188.49505156262964,188.49495002381144,188.49486694268418,188.4947977093258,188.49473912804964,188.49468907599953,-0.05930218663929576,0.0018279648734984555,0.0016728711970176446,0.0014929538762187278,0.0013476243822364564,0.0012278689991653824,0.0011249415601753965,11354.83779295515,0.0,8.621671356195494,373066.3852468195,4.170348343018697e-8,2.7752025090209775,2.156466226838072e-7,0.00018365479542550509,0,21
0.00102,121.91542093798522,-321.86233404461154,199.9469131066264,2.6053144841518288,-22.352218522478353,19.746904038326527,0.0,-8.20895604805622,-28.791710545535732,-23.113852244131618,188.48892009684025,188.49516589075427,188.49504653679077,188.49494399270682,188.49486008886404,188.4947901699407,188.49473100859908,188.4946804639375,-0.06097151497419051,0.0018578003281308764,0.0017012514739733753,0.0015178296283169246,0.0013697316666170245,0.0012477406486828269,0.0011428893253524475,11460.297742607445,0.0,8.7741472418842,373066.31634864985,4.433150840366068e-8,2.8061110827964546,2.1699108988804117e-7,0.00018365479542550509,0,21
0.00103,123.05030064061874,-322.0298866192681,198.9795859786494,2.6589014362307193,-22.585864221022494,19.92696278479178,3.552713678800501e-15,-8.3674478596216,-29.0561642616682,-23.379804325007093,188.4887854617913,188.4951617980498,188.49504151095823,188.49493796161656,188.4948532350543,188.4947826305634,188.49472288915481,188.4946718519275,-0.06267242844116139,0.0018878086601479271,0.0017298629232620488,0.0015429028546707357,0.0013920103615648882,0.0012677631269659706,0.0011609696851028195,11565.560720125843,0.0,8.928079383550967,373066.24695023417,4.709753165099356e-8,2.8371211709051525,2.1859154900050193e-7,0.00018365479542550509,0,21
0.0010400000000000001,124.18343152610765,-322.19286243642085,198.0094309103133,2.71309264910445,-22.81981877711069,20.106726128006244,1.7763568394002505e-15,-8.52736912336977,-29.320119579620535,-23.646836003460958,188.48864931383508,188.49515769653036,188.49503648513178,188.49493193054076,188.4948463812551,188.494775091194,188.49471476971695,188.49466323996995,-0.0644052590369395,0.0019179873272490156,0.001758705540446659,0.0015681735576196232,0.0014144604664371174,0.0012879364348303834,0.0011791826252348647,11670.62528536777,0.0,9.083466861852672,373066.1770495456,5.000740298724827e-8,2.8682337781467777,2.2000482025053003e-7,0.00018365479542550509,0,21
0.0010500000000000002,125.31479749015388,-322.3512591798229,197.0364616896691,2.7678903324642574,-23.05408314672371,20.286192814259458,3.552713678800501e-15,-8.688716850360722,-29.58357289138973,-23.91495449027792,188.48851164696612,188.49515358603387,188.49503145931112,188.4949258994796,188.49483952746647,188.49476755183252,188.4947066502855,188.49465462818753,-0.0661703400920397,0.0019483337443635396,0.0017877793217296878,0.001593641738573126,0.0014370819825244574,0.0013082605715939444,0.0011975281297014195,11775.490001346509,0.0,9.240308755499449,373066.1066446241,5.3067163994994876e-8,2.8994499098263895,2.2147281722451062e-7,0.00018365479542550509,0,22
0.0010600000000000002,126.4443824535428,-322.50507459830567,196.06069214476287,2.823296708275289,-23.288658270070208,20.46536156179492,1.7763568394002505e-15,-8.851488034932384,-29.846520596972603,-24.18416689464628,188.48837245514,188.49514946639658,188.49502643349595,188.4949198684332,188.49483267368853,188.4947600124791,188.49469853086057,188.49464601658065,-0.0679680062785587,0.0019788452848656934,0.0018170842641629381,0.001619307398136094,0.001459874909676473,0.0013287355404447698,0.0012160039639359521,11880.153434242768,0.0,9.398604142373529,373066.0357334157,5.6283052610968576e-8,2.930770571760856,2.228621638067363e-7,0.00018365479542550509,0,22
0.00107,127.57217036237176,-322.6543065058118,195.08213614344004,2.879314010555828,-23.523545071368375,20.64423106081255,1.7763568394002505e-15,-9.01567965474498,-30.108959104414712,-24.454480223646645,188.48823173227387,188.49514533745307,188.49502140768598,188.49491383740164,188.4948258199214,188.4947524731338,188.4946904114422,188.4946374050273,-0.06979859361183205,0.002009519279700722,0.001846620361678486,0.001645170537803331,0.0014828392497783227,0.0013493613390103132,0.0012346122498321233,11984.61415342403,0.0,9.558352099381944,373065.9643137724,5.966150780180984e-8,2.9621967702857948,2.240843900436218e-7,0.00018365479542550509,0,22
0.00108,128.6981451882782,-322.79895278142544,194.10080759314724,2.9359444890581727,-23.758744459137613,20.822799970079444,1.7763568394002505e-15,-9.18128866562872,-30.370884829878953,-24.72590137599103,188.4880894722471,188.49514119903623,188.49501638188087,188.49490780638513,188.49481896616516,188.49474493379662,188.49468229203043,188.4946287935279,-0.0716624394620069,0.0020403530161847705,0.001876387610939001,0.00167123115899237,0.0015059750030289587,0.0013701379694357474,0.0012533529873269833,12088.870731471632,0.0,9.71955170097266,373065.8923836134,6.320917430036968e-8,2.993729512261615,2.2563081403248475e-7,0.00018365479542550509,0,22
0.00109,129.82229092866748,-322.93901136940286,193.11672044073538,2.993190407063989,-23.99425732565605,21.00106691859207,5.329070518200751e-15,-9.348312004230042,-30.63229419768441,-24.998437144179224,188.4879456689019,188.49513705097732,188.4950113560803,188.49490177538377,188.49481211241988,188.4947373944677,188.49467417262534,188.49462018208283,-0.0735598825560827,0.0020713437400787793,0.0019063860066198535,0.001697489262718399,0.001529282170469215,0.0013910654319484461,0.001272226160976886,12192.921744196097,0.0,9.882202019608647,373065.8199408456,6.693290742435674e-8,3.0253698050789426,2.2689271853004733e-7,0.00018365479542550509,0,22
0.0011,130.94459160694035,-323.0744802792015,192.1298886722612,3.0510540430831465,-24.23008454694346,21.17903050386031,-1.7763568394002505e-15,-9.516746585466272,-30.893183640364814,-25.272094210962997,188.48780031604383,188.49513289310588,188.49500633028396,188.4948957443977,188.4948052586857,188.49472985514709,188.49466605322698,188.49461157082717,-0.0754912629840746,0.0021024886514342533,0.0019366155441780109,0.0017239448503136856,0.0015527607534383536,0.0014121437265484094,0.0012912317552372654,12296.765770660202,0.0,10.046302124916169,373065.7469834517,7.08397779733455e-8,3.0571186566638158,2.283080312720509e-7,0.00018365479542550509,0,23
0.00111,132.06503127271995,-323.2053575855083,191.14032631278843,3.109537686720201,-24.466226982007342,21.356689295287147,3.552713678800501e-15,-9.686589307757767,-31.15354959869747,-25.5468791545067,188.4876534074426,188.4951287252497,188.49500130449144,188.49488971342703,188.49479840496267,188.49472231583482,188.4946579338354,188.49460295976132,-0.0774569222044521,0.002133784906538816,0.001967076219282493,0.0017505979222818269,0.0015764107522348025,0.0014333728544515534,0.0013103673104956082,12400.401393190321,0.0,10.211851084847915,373065.6735093133,7.493707720215673e-8,3.0889770754830472,2.2957135567547304e-7,0.00018365479542550509,0,23
0.0011200000000000001,133.1835940020785,-323.33164142826706,190.14804742618864,3.168643638447457,-24.70268547262978,21.534041834182336,7.105427357601002e-15,-9.857837053073435,-31.413388521751607,-25.82279844791043,188.48750493683255,188.495124547235,188.49499627870242,188.49488368247194,188.4947915512509,188.494714776531,188.4946498144507,188.49459434875092,-0.07945720305035209,0.0021652296172276486,0.0019977680265026443,0.0017774484801256207,0.0016002321687922372,0.0014547528148027844,0.00132963516432405,12503.827197395482,0.0,10.378847965532998,373065.59951621055,7.923232187737257e-8,3.120946070550089,2.3094897237674328e-7,0.00018365479542550509,0,23
0.0011300000000000001,134.3002638977637,-323.45333001270484,189.15306611494114,3.2283742132380366,-24.9394608435837,21.71108663034566,-1.7763568394002505e-15,-10.030486681792766,-31.67269686695621,-26.099858452748382,188.48735489791335,188.4951203588862,188.4949912529165,188.49487765153253,188.4947846975505,188.4947072372357,188.4946416950729,188.49458573779634,-0.08149244973407188,0.002196819851380427,0.002028690960017565,0.0018044965254411238,0.0016242250031106575,0.0014762836091590792,0.0013490353185331427,12607.0417721942,0.0,10.547291829740368,373065.52500200074,8.37332594127487e-8,3.153026651429968,2.320866227811802e-7,0.00018365479542550509,0,23
0.0011400000000000002,135.41502508942457,-323.5704216093575,188.1553965199329,3.2887317383748975,-25.176553902135982,21.88782216376109,3.552713678800501e-15,-10.204535035346886,-31.931471100138218,-26.378065421380285,188.48720328435056,188.49511616002604,188.49498622713327,188.49487162060896,188.49477784386156,188.494699697949,188.49463357570204,188.49457712689795,-0.08356300785151272,0.002228552630805236,0.0020598450142905733,0.0018317420594753386,0.0016483892563303737,0.0014979652378614983,0.0013685677565641319,12710.043709829522,0.0,10.717181737373467,373065.449964529,8.844787308148375e-8,3.1852198282435915,2.3338456610344505e-7,0.00018365479542550509,0,23
0.0011500000000000002,136.52786173383706,-323.6829145540942,187.15505282025717,3.3497185551220854,-25.413965437995678,22.064246882873597,1.7763568394002505e-15,-10.379978933680892,-32.18970769558038,-26.657425493335126,188.48705008977635,188.49511195047552,188.49498120135235,188.49486558970133,188.49477099018415,188.49469215867092,188.4946254563382,188.49456851620397,-0.08566922438918179,0.002260424931501692,0.002091230183712822,0.0018591850839868584,0.0016727249288492896,0.0015197977011571773,0.0013882324629913567,12812.831605891839,0.0,10.888516744589595,373065.3744017266,9.338438731386812e-8,3.217526611671812,2.3459320447338783e-7,0.00018365479542550509,0,24
0.00116,137.6387580151291,-323.7908072481413,186.15204923301218,3.4113370146264774,-25.65169622264594,22.240359208019466,3.552713678800501e-15,-10.55681518047436,-32.44740313604944,-26.937944700742754,188.4868953077901,188.49510773005392,188.4949761755733,188.49485955880982,188.4947641365184,188.49468461940154,188.49461733698146,188.49455990571474,-0.08781144772609106,0.002292433682502981,0.0021228464629957644,0.001886825600060149,0.0016972320214607706,0.0015417810001285837,0.0014080267402386548,12915.404059329967,0.0,11.061295905009674,373065.2983114154,9.855127307368218e-8,3.2499480129596696,2.3584832906098363e-7,0.00018365479542550509,0,24
0.00117,138.74769814500567,-323.89409815810467,185.14640001309903,3.473589477685066,-25.889747009136357,22.416157531451294,1.7763568394002505e-15,-10.73504056318815,-32.704553912843934,-27.219628967892277,188.486738931959,188.4951034985788,188.4949711497957,188.49485352793454,188.49475728286438,188.49467708014095,188.49460921763185,188.49455129528283,-0.08999002763984243,0.0023245757682761603,0.0021546938453959052,0.0019146636090354718,0.0017219105358510234,0.0015639151348894043,0.0014279531524818978,13017.759672469947,0.0,11.235518269565825,373065.22169130895,1.0395725332972282e-7,3.2824850439211626,2.3710358496020767e-7,0.00018365479542550509,0,24
0.00118,139.85466636297286,-323.9927858159919,184.13811945301916,3.536478318329414,-26.128118532224548,22.59164021389514,3.552713678800501e-15,-10.91465184794067,-32.961156525861156,-27.502484104573963,188.48658095581877,188.49509925586597,188.4949661240191,188.49484749707563,188.4947504292222,188.49466954088922,188.49460109828942,188.49454268490865,-0.09220531531157572,0.0023568480251152657,0.00218677232466602,0.001942699111501689,0.0017467604736067788,0.0015862001058004616,0.0014480117037708462,13119.897051041578,0.0,11.41118288491051,373065.1445392072,1.0961130859362889e-7,3.315138716943055,2.3819650574186113e-7,0.00018365479542550509,0,24
0.00119,140.95964693656197,-324.086868819233,183.12722188267114,3.6000059216493607,-26.36681150792519,22.76680558627583,1.7763568394002505e-15,-11.095645782143613,-33.21720748363484,-27.78651580854475,188.48642137287422,188.49509500172948,188.49496109824304,188.4948414662332,188.49474357559194,188.49466200164642,188.49459297895427,188.49453407459254,-0.09445766332874883,0.0023892472419289046,0.0022190818945949653,0.0019709321093799304,0.00177178183418214,0.0016086359134301897,0.0014682023785429488,13221.81480419319,0.0,11.588288793933085,373065.0668528991,1.1552268256037039e-7,3.347910044988037,2.392661222483383e-7,0.00018365479542550509,0,24
0.0012000000000000001,142.06262416155317,-324.1763458307002,182.1137216691471,3.6641746854364605,-26.60582663342403,22.941651947987573,1.7763568394002505e-15,-11.278019091972165,-33.472703303392194,-28.071729661834212,188.48626017659998,188.49509073598165,188.49495607246703,188.4948354354074,188.4947367219737,188.4946544624126,188.49458485962643,188.49452546449646,-0.09674742569084616,0.0024217701600632857,0.002251622549006571,0.0019993626036693968,0.0017969746188678526,0.0016312225586534446,0.0014885251593891313,13323.511544514215,0.0,11.766835034849665,373064.98863026954,1.217008878222619e-7,3.380800041597637,2.405378426995064e-7,0.00018365479542550509,0,25
0.0012100000000000001,143.1635823621987,-324.2612155787271,181.09763321652846,3.728987016122556,-26.845164586495805,23.11617757037325,0.0,-11.46176848757374,-33.72764051108153,-28.35813113644442,188.48609736044114,188.495086458433,188.49495104669057,188.49482940459836,188.49472986836759,188.49464692318784,188.49457674030597,188.49451685462083,-0.09907495781248576,0.002454413472712691,0.0022843942805539363,0.0020279905957956146,0.0018223388293986398,0.0016539600415641509,0.0015089770982356088,13424.985888045954,0.0,11.946820642461766,373064.9098690867,1.2815571166880333e-7,3.4138097208953275,2.415633448549226e-7,0.00018365479542550509,0,25
0.0012200000000000002,144.2625058914455,-324.3414768571266,180.07897096568118,3.7944453285417374,-27.08482602530257,23.290380696760838,5.329070518200751e-15,-11.646890663116121,-33.98201564141934,-28.64572559394437,188.4859329178138,188.49508216889237,188.49494602091318,188.49482337380624,188.49472301477368,188.4946393839722,188.49456862099296,188.4945082448044,-0.10144061652767067,0.0024871738251110997,0.0023173970814288625,0.002056816087431912,0.0018478744651800882,0.0016768483638527343,0.0015295610011287764,13526.236454300151,0.0,12.128244648001798,373064.8305670018,1.348972219939442e-7,3.446940097590176,2.4264632404735753e-7,0.00018365479542550509,0,25
0.0012300000000000002,145.3593791311578,-324.4171285252085,179.05774939405077,3.860552049465312,-27.324811588461174,23.464259538995865,3.552713678800501e-15,-11.83338229167783,-34.23582523795647,-28.93451827861969,188.48576684210593,188.4950778671667,188.4949409951343,188.49481734303114,188.4947161611921,188.49463184476576,188.49456050168746,188.49449963504753,-0.10384476009319443,0.0025200478127571646,0.002350630944993881,0.0020858390799105564,0.0018735815280973567,0.0016998875244367273,0.0015502768726209926,13627.261866285196,0.0,12.311106077486423,373064.7507217626,1.419357732629892e-7,3.4801921869795103,2.437562985763142e-7,0.00018365479542550509,0,25
0.00124,146.4541864923388,-324.488169507795,178.03398301545624,3.9273096154413007,-27.565121894638608,23.63781227919731,0.0,-12.021240027878731,-34.48906585311524,-29.224514320091334,188.48559912667784,188.4950735530613,188.49493596935343,188.49481131227324,188.49470930762288,188.49462430556858,188.4945523823895,188.49449102535064,-0.10628774819171272,0.0025530319811868374,0.0023840958638310372,0.0021150595739909406,0.0018994600197856926,0.0017230775234298168,0.0015711246961624958,13728.060750520677,0.0,12.495403952256327,373064.67033110734,1.4928201259295177e-7,3.5135670049509073,2.4472329290814443e-7,0.00018365479542550509,0,25
0.00125,147.5469124153527,-324.5545987952365,177.00768637988386,3.994720474409778,-27.80575754243225,23.811037068022472,0.0,-12.210460505357862,-34.74173404824568,-29.51571872954617,188.48542976486291,188.49506922637954,188.49493094357,188.49480528153262,188.49470245406619,188.49461676638072,188.49454426309913,188.49448241589013,-0.10876994193661305,0.0025861228274788317,0.002417791830061078,0.002144477572260328,0.0019255099398496345,0.00174641836273004,0.0015921044544361385,13828.631737059586,0.0,12.681137288035961,373064.58939288056,1.5694688591353543e-7,3.5470655679839402,2.459058243420298e-7,0.00018365479542550509,0,26
0.00126,148.6375413701453,-324.6164154434258,175.9788740732806,4.062787081679948,-28.046719109874008,23.98393202819407,5.329070518200751e-15,-12.401040341970596,-34.993826393652476,-29.808136405702538,188.48525874996832,188.4950648869231,188.49492591778346,188.49479925080945,188.49469560052208,188.49460922720226,188.49453614381648,188.49447380666638,-0.11129170387467402,0.0026193167991681587,0.002451718834847183,0.002174093074633454,0.0019517312903223338,0.0017699100429651171,0.001613212937377706,13928.97345949891,0.0,12.868305096243335,373064.50790480175,1.649416442068696e-7,3.5806888931521197,2.4675061469081605e-7,0.00018365479542550509,0,26
0.00127,149.72605785646502,-324.6736185738115,174.94756071734656,4.1315118996870694,-28.28800715423493,24.156495254547877,8.881784197001252e-15,-12.592976139837955,-35.24533946864137,-30.101772134441298,188.48508607527566,188.4950605344918,188.49492089199322,188.49479322010384,188.49468874699065,188.49460168803327,188.49452802454155,188.4944651975037,-0.11385339798805638,0.00265261029027708,0.002485876870664261,0.002203906083790841,0.001978124071798204,0.0017935525632799543,0.0016344532019288982,14029.084554997851,0.0,13.056906383833772,373064.4258644648,1.732778498663556e-7,3.6144379981254144,2.4775029047741093e-7,0.00018365479542550509,0,26
0.00128,150.8124464040832,-324.72620737341055,173.91376096932743,4.200897401477313,-28.5296222120194,24.32872481054209,5.329070518200751e-15,-12.786264480251155,-35.496269861584665,-30.396630581767653,188.48491173404156,188.4950561688837,188.49491586619865,188.49478718941594,188.494681893472,188.49459414887383,188.49451990527442,188.4944565884025,-0.11645538969745983,0.0026859996460295577,0.0025202659289236262,0.0022339166000655553,0.002004688285715983,0.0018173459252315283,0.0016558252546434726,14128.963664303785,0.0,13.246940151595995,373064.34326957085,1.8196738312900128e-7,3.648313901171752,2.487808928308688e-7,0.00018365479542550509,0,26
0.0012900000000000001,151.89669157301384,-324.7741810948196,172.87748952180573,4.2709460685639,-28.771564798606875,24.50061873004298,3.552713678800501e-15,-12.980901926297047,-35.7466141699575,-30.692716296581974,188.48473571949847,188.495051789895,188.49491084039917,188.4947811587459,188.49467503996624,188.494586609724,188.49451178601515,188.49444797936312,-0.11909804586753303,0.002719481158555803,0.0025548860006813223,0.002264124625874331,0.002031423932175147,0.0018412901290472128,0.001677329078460077,14228.609431766476,0.0,13.438405394716344,373064.2601178127,1.9102244860598316e-7,3.682317621157823,2.496067040280714e-7,0.00018365479542550509,0,26
0.0013000000000000002,152.97877795373307,-324.8175390562259,171.83876110249284,4.341660392514338,-29.01383540809911,24.672175015584777,3.552713678800501e-15,-13.176885020343525,-35.99636900039344,-30.990033706837565,188.48455802485526,188.4950473973201,188.49490581459412,188.49477512809383,188.49466818647346,188.49457907058382,188.49450366676382,188.4944393705772,-0.12178173480582244,0.0027530510697391097,0.0025897370777738793,0.0022945301618140235,0.002058331011969061,0.0018653851756957884,0.0016989646554580462,14328.020505360073,0.0,13.631301101807964,373064.17640700063,2.0045558190537903e-7,3.716450177549635,2.505612960862491e-7,0.00018365479542550509,0,27
0.0013100000000000002,154.05869016739828,-324.8562806414169,170.79759047401868,4.413042870967459,-29.25643451291053,24.84339164194308,1.7763568394002505e-15,-13.374210289225068,-36.24553096871079,-31.288587125768984,188.48437864329796,188.49504299095153,188.49490078878287,188.49476909745988,188.49466133299373,188.4945715314534,188.49449554752047,188.49443076204508,-0.1245068262680118,0.002786705568788017,0.0026248191493771778,0.0023251332098830346,0.0020854095280237184,0.0018896310647027459,0.0017207285008669082,14427.195536693373,0.0,13.82562625627387,373064.09213481046,2.102796563541504e-7,3.750712590413286,2.515146476783636e-7,0.00018365479542550509,0,27
0.0013200000000000002,155.13641286606645,-324.8904052997889,169.7539924337225,4.485096007385726,-29.499362563579506,25.01426655619379,5.329070518200751e-15,-13.572874244293374,-36.494096699958156,-31.588380751560436,188.48419756799038,188.49503857058005,188.49489576296475,188.49476306684417,188.49465447952716,188.4945639923328,188.49448742828517,188.49442215357593,-0.12727369145908152,0.002820440791745815,0.0026601322060509913,0.0023559337714216255,0.002112659479892698,0.0019140277970171038,0.0017426239355872175,14526.13318102774,0.0,14.021379836149329,373064.00729878416,2.2050788981771502e-7,3.78510588041633,2.5239595546899807e-7,0.00018365479542550509,0,27
0.00133,156.21193073291252,-324.9199125463549,168.70798181344247,4.557822314489284,-29.742619988689956,25.18479767420068,7.105427357601002e-15,-13.772873376335959,-36.74206282847925,-31.889418660123937,188.48401479207484,188.49503413599453,188.49489073713903,188.49475703624682,188.49464762607386,188.49455645322206,188.49447930905797,188.49441354517012,-0.13008270303534242,0.0028542528209514195,0.0026956762392055245,0.002386931847599527,0.0021400808689152617,0.0019385753733605071,0.0017646509685398382,14624.83209730281,0.0,14.21856081233921,373063.9218965818,2.3115385161147284e-7,3.8196310688280977,2.5312075470351747e-7,0.00018365479542550509,0,27
0.00134,157.28522848244697,-324.94480196175175,167.65957347930484,4.631224312129749,-29.986207194559842,25.354982882430093,0.0,-13.974204158196311,-36.98942599794847,-32.191704808021214,188.48383030867288,188.49502968698204,188.49488571130507,188.49475100566798,188.4946407726339,188.49454891412128,188.49447118983892,188.494404936828,-0.13293423510742897,0.002888137686033243,0.0027314512381937384,0.0024181274395012053,0.0021676736955378306,0.0019632737955173063,0.0017868095796658157,14723.2909481504,0.0,14.417168149207992,373063.8359258561,2.422314695187931e-7,3.8542891775193047,2.5398012751254306e-7,0.00018365479542550509,0,27
0.00135,158.356290860733,-324.96507319224565,166.60878233151277,4.705304528849171,-30.230124565055768,25.5248200362066,0.0,-14.176863042266998,-37.23618286142573,-32.495243028551016,188.48364411088585,188.4950252233277,188.4948806854621,188.49474497510778,188.4946339192074,188.49454137503054,188.4944630706281,188.49439632875712,-0.13582866324178577,0.0029220913633976053,0.0027674571921565416,0.002449520549884454,0.00219543796055377,0.001988123062899305,0.001809099752049681,14821.508399916194,0.0,14.617200803577798,373063.74938438897,2.537550368888365e-7,3.889081228961393,2.547847336165088e-7,0.00018365479542550509,0,28
0.00136,159.4251026456034,-324.9807259497376,165.55562330413431,4.780065497938553,-30.47437246126972,25.694306963331172,1.7763568394002505e-15,-14.380846465663641,-37.48233008138202,-32.80003703823731,188.48345619179574,188.49502074481487,188.49487565960942,188.49473894456636,188.49462706579442,188.49453383594988,188.49445495142555,188.49438772095786,-0.13876636446140767,0.0029561097720827156,0.0028036940907649743,0.00248111118083294,0.0022233736654018177,0.002013123174631648,0.0018315177139185401,14919.483122669737,0.0,14.818657726146938,373063.6622698186,2.6573921985749065e-7,3.9240082462261197,2.5558999505737034e-7,0.00018365479542550509,0,28
0.0013700000000000001,160.4916486468769,-324.9917600117672,164.50011136489047,4.855509757186036,-30.718951221337434,25.863441464151407,5.329070518200751e-15,-14.586150850276717,-37.72786432974435,-33.106090436535695,188.48326654446578,188.49501625122497,188.49487063374625,188.49473291404385,188.4946202123951,188.49452629687937,188.49444683223138,188.49437911322343,-0.14174771724925228,0.0029901887781531578,0.002840161924294593,0.0025128993307745873,0.002251480812163642,0.0020382741330324805,0.0018540670613038657,15017.213790222095,0.0,15.021537861331257,373063.5745796398,2.7819906465078244e-7,3.9590712529857583,2.5628052352510977e-7,0.00018365479542550509,0,28
0.0013800000000000002,161.55591370657402,-324.9981752215161,163.44226151494215,4.93163985225938,-30.96386116028805,26.032221308028678,5.329070518200751e-15,-14.792772597704188,-37.97278228795966,-33.413406698431984,188.48307516194114,188.49501174233757,188.49486560787182,188.4947268835404,188.4946133590095,188.4945187578191,188.4944387130456,188.49437050555417,-0.14477310154673395,0.0030243241918888053,0.0028768606797568985,0.00254488500312533,0.002279759401137671,0.0020635759376075313,0.001876747805502621,15114.699080151184,0.0,15.225840145441358,373063.48631147714,2.911500050104211e-7,3.9942712735122265,2.570701068543846e-7,0.00018365479542550509,0,28
