time_s,rms_value,stored_energy_j,kcl_residual_a,valid
0.00104,0,0.0703444028959,4.83556306108e-10,0
0.00105,0,0.0706526123535,1.46188838812e-10,0
0.00106,0,0.0709631642956,3.25181659377e-10,0
0.00107,0,0.0712762848001,6.76418920875e-11,0
0.00108,0,0.0715921139289,1.37806210887e-10,0
0.00109,0,0.0719105828899,1.73427494587e-10,0
0.0011,0,0.072231456661,1.11642250999e-10,0
0.00111,0,0.0725545114769,3.51473516957e-10,0
0.00112,0,0.0728797069769,3.67066377294e-10,0
0.00113,0,0.0732072138508,6.10391737155e-10,0
0.00114,0,0.0735372716901,6.13859185705e-10,0
0.00115,0,0.0738699887662,2.30322427797e-10,0
0.00116,0,0.074205244278,4.08348910241e-11,0
0.00117,0,0.0745427735166,3.77962550147e-10,0
0.00118,0,0.0748823701673,2.41939801526e-12,0
0.00119,0,0.0752240444446,7.4670936101e-11,0
0.0012,0,0.0755680088326,3.97477606384e-11,0
0.00121,0,0.0759145006146,2.16694218125e-10,0
0.00122,0,0.0762635823556,2.73651323823e-10,0
0.00123,0,0.0766150808259,3.25801607914e-10,0
0.00124,0,0.0769687149815,5.63900925954e-10,0
0.00125,0,0.0773243118994,1.74804171138e-10,0
0.00126,0,0.0776819376363,1.82506454394e-10,0
0.00127,0,0.0780418367729,1.83177917279e-11,0
0.00128,0,0.0784042277807,4.08135747421e-11,0
0.00129,0,0.0787691179474,1.61747948368e-10,0
0.0013,0,0.0791362868866,5.40016031891e-10,0
0.00131,0,0.0795054529098,1.14237508342e-10,0
0.00132,0,0.0798764895662,2.33264074723e-10,0
0.00133,0,0.0802495184123,1.16699538921e-10,0
0.00134,0,0.0806248027379,3.01984215412e-10,0
0.00135,0,0.0810025269109,3.0885871638e-10,0
0.00136,0,0.0813826383993,5.90347326579e-10,0
0.00137,0,0.0817648795733,1.95790050839e-10,0
0.00138,0,0.082148984255,1.20021326211e-10,0
0.00139,0,0.0825348815197,1.94688709598e-12,0
0.0014,0,0.082922742966,2.19092299858e-10,0
0.00141,0,0.0833128352037,2.3337776156e-11,0
0.00142,0,0.0837052959109,4.84934759015e-10,0
0.00143,0,0.0841000132901,1.17346132811e-11,0
0.00144,0,0.0844967056727,3.01742630882e-10,0
0.00145,0,0.0848951373551,1.18387077919e-10,0
0.00146,0,0.0852952973754,2.39808173319e-11,0
0.00147,0,0.0856973977143,1.60866875376e-11,0
0.00148,0,0.0861016925624,6.10285155744e-11,0
0.00149,0,0.0865082640342,3.14507531129e-10,0
0.0015,0,0.0869169463085,3.65872665498e-10,0
0.00151,0,0.0873274486844,1.49768197844e-10,0
0.00152,0,0.0877395783893,8.35882474348e-11,0
0.00153,0,0.0881533841681,5.45792744333e-10,0
0.00154,0,0.0885691057126,4.62598848117e-11,0
0.00155,0,0.0889869701638,4.37623270955e-11,0
0.00156,0,0.0894069994547,4.54431159369e-10,0
0.00157,0,0.0898289828595,3.61477958677e-10,0
0.00158,0,0.0902526359972,1.29915633806e-10,0
0.00159,0,0.090677818063,2.68009614501e-10,0
0.0016,0,0.091104632918,5.16408249496e-10,0
0.00161,0,0.091533333604,2.83861822936e-10,0
0.00162,0,0.0919641078647,3.09725578518e-10,0
0.00163,0,0.0923969171721,9.03632724203e-11,0
0.00164,0,0.0928315178419,1.68874692008e-10,0
0.00165,0,0.0932676462032,2.52580178994e-10,0
0.00166,0,0.0937052185418,1.31024080474e-11,0
0.00167,0,0.0941443856151,3.06986436271e-10,0
0.00168,0,0.0945853990593,4.20854462391e-11,0
0.00169,0,0.0950283979852,2.96239477393e-10,0
0.0017,0,0.0954732871619,1.13104192678e-10,0
0.00171,0,0.0959198035622,1.50947698785e-10,0
0.00172,0,0.0963677165844,1.11967324301e-10,0
0.00173,0,0.0968170007095,2.67451838454e-10,0
0.00174,0,0.0972678426626,5.35962385584e-11,0
0.00175,0,0.0977204786991,9.7500674201e-11,0
0.00176,0,0.0981749936495,3.96482846554e-12,0
0.00177,0,0.0986312427761,3.64543950582e-11,0
0.00178,0,0.0990889578222,2.33391972415e-10,0
0.00179,0,0.0995479508124,1.06961550728e-10,0
0.0018,0,0.100008251752,1.16745724199e-10,0
0.00181,0,0.10047007073,2.36955344235e-10,0
0.00182,0,0.100933616407,1.08951070388e-10,0
0.00183,0,0.101398917398,1.85476523029e-10,0
0.00184,0,0.101865789281,1.49135814809e-10,0
0.00185,0,0.102333972114,2.96861202287e-10,0
0.00186,0,0.102803326849,2.07023731491e-10,0
0.00187,0,0.103273933077,4.49571047056e-10,0
0.00188,0,0.103746011025,4.05719902119e-12,0
0.00189,0,0.10421973202,1.92706295365e-10,0
0.0019,0,0.104695070058,1.33663746738e-10,0
0.00191,0,0.105171812568,4.17976764311e-10,0
0.00192,0,0.105649720001,2.99330338294e-10,0
0.00193,0,0.106128705125,3.84119402952e-10,0
0.00194,0,0.106608888614,3.13836068244e-10,0
0.00195,0,0.107090487948,3.52248008539e-10,0
0.00196,0,0.107573630317,1.91164417629e-10,0
0.00197,0,0.108058239801,2.90203416853e-10,0
0.00198,0,0.108544087989,4.486473415e-10,0
0.00199,0,0.109030965649,1.68256519828e-11,0
0.002,0,0.109518836965,3.47277762103e-10,0
0.00201,0,0.110007853433,1.12628129045e-10,0
0.00202,0,0.11049821808,1.06652464638e-11,0
0.00203,0,0.110990010267,1.47153400576e-10,0
0.00204,0,0.11148311137,1.65300662047e-10,0
0.00205,0,0.111977289329,3.75411701725e-10,0
0.00206,0,0.112472372558,3.95349530891e-10,0
0.00207,0,0.112968373303,3.63595376029e-10,0
0.00208,0,0.113465462713,3.8369307731e-11,0
0.00209,0,0.113963819481,1.0969714026e-10,0
0.0021,0,0.114463474494,8.96349661161e-12,0
0.00211,0,0.114964275431,1.19094067941e-10,0
0.00212,0,0.115465997898,5.66480196085e-11,0
0.00213,0,0.115968512468,8.70805649811e-11,0
0.00214,0,0.116471873657,6.4030558633e-11,0
0.00215,0,0.116976260988,2.9562841064e-10,0
0.00216,0,0.117481821212,9.77813385816e-11,0
0.00217,0,0.117988538881,1.92287075151e-10,0
0.00218,0,0.118496238033,3.51832341039e-10,0
0.00219,0,0.119004711748,1.93285387695e-10,0
0.0022,0,0.11951387447,1.79717574156e-10,0
0.00221,0,0.120023815372,2.39193553853e-10,0
0.00222,0,0.120534711676,6.77680134231e-11,0
0.00223,0,0.121046673088,1.59655400012e-10,0
0.00224,0,0.121559642331,3.19495541135e-11,0
0.00225,0,0.122073430175,1.33731248297e-10,0
0.00226,0,0.122587855034,1.35074174068e-11,0
0.00227,0,0.123102874331,3.08943981508e-11,0
0.00228,0,0.123618603118,3.37738725875e-10,0
0.00229,0,0.124135206836,2.12725836946e-10,0
0.0023,0,0.124652755594,4.74926764582e-11,0
0.00231,0,0.125171156622,3.25815818769e-10,0
0.00232,0,0.125690217456,1.36964217745e-10,0
0.00233,0,0.126209787501,2.38529196395e-10,0
0.00234,0,0.126729863997,2.91478841064e-10,0
0.00235,0,0.127250578593,4.46036096946e-10,0
0.00236,0,0.127772077101,1.28160593249e-10,0
0.00237,0,0.128294389904,1.45519152284e-11,0
0.00238,0,0.12881739633,1.59282365075e-10,0
0.00239,0,0.129340909812,3.01270119962e-11,0
0.0024,0,0.129864814107,2.73743694379e-10,0
0.00241,0,0.130389141294,2.08856931749e-10,0
0.00242,0,0.130914030438,3.06336289668e-10,0
0.00243,0,0.131439601787,9.40616473599e-11,0
0.00244,0,0.131965848021,3.54631879418e-10,0
0.00245,0,0.132492628821,2.11748840684e-10,0
0.00246,0,0.133019771321,4.33502123087e-11,0
0.00247,0,0.133547194772,6.30890895081e-11,0
0.00248,0,0.134074959792,1.40815359373e-10,0
