time_s,BUS2 A_v_pu,BUS1 A_v_pu,BUS2 B_v_pu,BUS1 B_v_pu,BUS2 C_v_pu,BUS1 C_v_pu,BUSC A_v_pu,BUSC B_v_pu,BUSC C_v_pu,BUS0 A_v_pu,BUS0 B_v_pu,BUS0 C_v_pu,GEN1 A_v_pu,GEN1 B_v_pu,GEN1 C_v_pu,WNDG1_saturated_transformer_internal_top_v_pu,WNDG2_saturated_transformer_internal_top_v_pu,WNDG3_saturated_transformer_internal_top_v_pu,coupled_lumped_sequence_impedance_1_source_equivalent_history_phase1_history_i_pu_pu,coupled_lumped_sequence_impedance_1_source_equivalent_history_phase2_history_i_pu_pu,coupled_lumped_sequence_impedance_1_source_equivalent_history_phase3_history_i_pu_pu,coupled_lumped_sequence_impedance_2_source_equivalent_history_phase1_history_i_pu_pu,coupled_lumped_sequence_impedance_2_source_equivalent_history_phase2_history_i_pu_pu,coupled_lumped_sequence_impedance_2_source_equivalent_history_phase3_history_i_pu_pu,output_fixed_1_pu,output_fixed_2_pu,output_fixed_3_pu,output_fixed_4_pu,output_fixed_5_pu,output_fixed_6_pu,branch_voltage_branch_fixed_1_pu,branch_voltage_branch_fixed_2_pu,branch_voltage_branch_fixed_3_pu,synchronous_machine_1_d_axis_current_pu,synchronous_machine_1_q_axis_current_pu,synchronous_machine_1_zero_sequence_current_pu,synchronous_machine_1_field_current_pu,synchronous_machine_1_d_axis_damper_current_pu,synchronous_machine_1_generator_field_current_pu,synchronous_machine_1_q_axis_damper_current_pu,synchronous_machine_1_phase_a_current_pu,synchronous_machine_1_phase_b_current_pu,synchronous_machine_1_phase_c_current_pu,synchronous_machine_1_electromagnetic_torque_pu,synchronous_machine_1_mechanical_angle_2_pu,synchronous_machine_1_mechanical_speed_2_pu,synchronous_machine_1_shaft_torque_1_pu,synchronous_machine_1_shaft_torque_2_pu,synchronous_machine_1_shaft_torque_3_pu
0.0178,87986.4972863,-64444.0049848,-6260.92506086,96881.3271255,-76119.5468583,35831.496789,-64280.0202666,97290.4293042,34800.3472985,1.75838398478e-09,-3.18347716971e-09,3.60173953384e-11,7480.03109216,-5265.16271805,-2214.86837411,4459.72962899,-3977.61342517,-268.06050161,-938.331337221,1661.44292218,20.0954198591,-872.854096413,1535.2653816,-17.557975404,7480.03109216,-5265.16271805,-2214.86837411,87986.4972863,-6260.92506086,-76119.5468583,163.984718161,409.102178687,-1031.14949049,-71543.0070048,35526.3343262,5.65057873494e-11,6635.46460608,2757.04061418,-723.497878295,-2931.60995504,22412.843858,-64248.9469784,41836.1031205,2.11977249072,59.2115699625,-0.500459518539,-0.047627600418,-1.02462387817,-0.271979607738
0.018,93316.7195569,-59187.0370391,66558.1065717,88311.1817645,-154859.625446,35406.9236965,-59003.7859069,88686.5581114,34376.0001152,1.87588963711e-09,-3.20020949559e-09,-7.16969798352e-11,10629.1052202,-2460.99558928,-8168.10963091,7639.42506743,-2777.28956066,-4670.59106286,-998.926112375,1653.76926524,91.907752347,-928.711283855,1527.98094749,48.5107067461,10629.1052202,-2460.99558928,-8168.10963091,93316.7195569,66558.1065717,-154859.625446,183.251132165,375.376346912,-1030.92358129,-75057.3323507,34545.9958723,2.24750239688e-11,6841.03233614,2918.40770316,-711.860067148,-2839.28077569,26056.8541042,-66919.9361315,40863.0820272,2.07251455364,59.2056615146,-0.530759176344,-0.0466443549903,-1.01206182493,-0.276851009489
0.0182,150864.89167,-53525.0380089,-6093.68296713,79727.1663524,-140345.953206,34577.0072565,-53321.1802444,80068.6759627,33545.0456475,2.01236411943e-09,-3.21057985915e-09,-2.03846875113e-10,12177.753783,-7286.65216287,-4891.10162016,8193.81464864,-6320.08763286,-1704.66059872,-1079.8622685,1672.39376929,157.288623496,-1003.33315568,1544.98417224,108.639854313,12177.753783,-7286.65216287,-4891.10162016,150864.89167,-6093.68296713,-140345.953206,203.857764477,341.509610295,-1031.96160893,-78200.7455918,32051.7103325,1.45493735101e-11,7026.78494101,3060.68119679,-675.850124245,-2613.10700291,28732.7133206,-68700.1192956,39967.4059749,1.93965117638,59.1994180233,-0.558935609225,-0.0454453435373,-0.99997842608,-0.281517640646
0.0184,76246.9513909,-47560.572746,25200.2034364,71067.6765315,-97610.6120367,33508.2930615,-47334.7353825,71375.1598894,32474.0245452,2.13612155622e-09,-3.23084403774e-09,-3.12492915376e-10,7527.22389578,-2986.64243527,-4540.58146051,5175.11059269,-2802.32395646,-2226.15156347,-1127.30610194,1674.97509149,204.746971831,-1046.99470448,1547.16430024,152.216450522,7527.22389578,-2986.64243527,-4540.58146051,76246.9513909,25200.2034364,-97610.6120367,225.837363501,307.483357982,-1034.26851634,-80129.7378904,30151.7457117,3.95284795127e-11,7146.02158614,3142.22988417,-649.011178288,-2440.00374774,32011.104932,-69823.9341092,37812.8291772,1.83811897467,59.192868109,-0.584240098315,-0.0440386684698,-0.988314111183,-0.285969990632
0.0186,93808.4992104,-41403.6851639,87783.9025973,62562.2029206,-178342.989363,32083.7021641,-41154.7130479,62835.6756572,31045.9096947,2.23141054219e-09,-3.20806255711e-09,-4.34825975323e-10,11201.362336,-1045.6653259,-10155.6970101,8651.83862076,-2254.57392468,-6273.00095192,-1178.77031985,1649.00307208,284.307242867,-1094.34747098,1522.96879057,225.44605654,11201.362336,-1045.6653259,-10155.6970101,93808.4992104,87783.9025973,-178342.989363,248.97211592,273.472736642,-1037.79246947,-83285.531275,28139.2222516,4.22059432656e-11,7333.40146332,3284.08392001,-620.109336641,-2257.28352537,35470.1286859,-71777.1798881,36307.0512023,1.73256914814,59.1860426651,-0.607024601521,-0.0424334866726,-0.97700378125,-0.290198956969
0.0188,141672.015539,-34898.7886437,10561.4757992,54118.5036744,-149569.280285,30242.2475393,-34625.5746359,54358.20993,29199.5427104,2.34612814378e-09,-3.18506926619e-09,-5.75912600972e-10,11801.7832716,-5670.15137362,-6131.63189799,8463.66133165,-5497.43821591,-2864.25747646,-1246.36812528,1651.36620268,351.196003003,-1156.57867233,1524.94491335,286.970340818,11801.7832716,-5670.15137362,-6131.63189799,141672.015539,10561.4757992,-149569.280285,273.21400775,239.706255559,-1042.7048289,-85456.7661243,24821.484095,3.64454463716e-11,7466.96684371,3376.58495816,-570.043870163,-1959.37582725,37915.7314666,-72635.4258033,34719.6943367,1.55202100942,59.1789767441,-0.626211258406,-0.0406402026628,-0.965972458389,-0.294195845186
0.019,59643.4716405,-28184.087715,57205.3265211,45706.813273,-114767.516433,28154.245609,-27885.527352,45912.966294,27105.2826809,2.44096108418e-09,-3.16813940926e-09,-6.90168117044e-10,7150.41575178,-491.07654182,-6659.33920996,5601.6903714,-1394.33960993,-4127.59692773,-1277.25431776,1631.67780623,402.956857277,-1184.87695533,1506.55090775,334.521671733,7150.41575178,-491.07654182,-6659.33920996,59643.4716405,57205.3265211,-114767.516433,298.560363026,206.153021006,-1048.96292817,-86796.2317967,22493.6816456,1.38359336454e-11,7554.95000731,3427.52136887,-535.3764765,-1749.70387034,41044.9757952,-73022.5665215,31977.5907262,1.42542316736,59.1717132624,-0.641505447407,-0.0386707759827,-0.955126721996,-0.297952365859
0.0192,89926.7282117,-21345.8247448,106860.401906,37550.5154357,-195286.166195,25684.8886658,-21021.0601861,37723.5262118,24628.379832,2.50903696261e-09,-3.10771032221e-09,-8.20287144178e-10,11286.8682643,456.736629109,-11743.6048934,9297.77719064,-1570.41875545,-7669.7171715,-1317.15228265,1588.97149195,486.281980561,-1221.47795891,1466.89719589,411.227463304,11286.8682643,456.736629109,-11743.6048934,89926.7282117,106860.401906,-195286.166195,324.764558631,173.01077607,-1056.50883377,-89273.9189251,19589.9978488,8.4802465574e-12,7706.04871021,3534.52588676,-491.179058813,-1489.46640496,44138.6265662,-74181.0829865,30042.4564203,1.26871801594,59.1642950323,-0.653219952952,-0.0365378462931,-0.944373219948,-0.301460628606
0.0194,125803.16135,-14232.2862894,27670.7133626,29525.5005087,-152550.281476,22808.8925019,-13880.4988377,29665.9771501,21743.4009834,2.59650728435e-09,-3.05345943968e-09,-9.62748615784e-10,10865.7729489,-3784.21108845,-7081.56186049,8333.83780942,-4377.49976807,-3920.6973225,-1368.15591176,1575.68267992,550.832510446,-1268.3143197,1454.41748461,470.589076155,10865.7729489,-3784.21108845,-7081.56186049,125803.16135,27670.7133626,-152550.281476,351.78745175,140.47664133,-1065.49151847,-90273.3224439,15813.9758718,-5.9102108498e-12,7775.89582066,3567.92093194,-432.63316548,-1152.51674374,46206.8271112,-74077.6632823,27870.8361711,1.06028482899,59.1567694188,-0.66024737476,-0.0342551932363,-0.933607904398,-0.304713133987
0.0196,39173.8196986,-7014.17827208,88127.6980677,21635.4169871,-126952.016515,19695.6187477,-6634.58767108,21743.9243117,18619.7984504,2.65735320002e-09,-3.00122323605e-09,-1.07570257001e-09,6375.59490574,2098.79229818,-8474.38720392,5729.11780104,171.358032293,-5886.71099757,-1380.49134567,1535.06218693,603.586700194,-1279.41221489,1416.69341839,519.053704369,6375.59490574,2098.79229818,-8474.38720392,39173.8196986,88127.6980677,-126952.016515,379.590600999,108.507324538,-1075.8202973,-90952.1371964,13242.4721476,1.15833088668e-11,7828.15821489,3585.31206231,-392.863901033,-922.875688343,49029.2282583,-73717.5433802,24688.3151219,0.918551118149,59.149188988,-0.662787388298,-0.0318377075275,-0.922714568153,-0.307702763079
0.0198,82153.4272377,251.527959876,122617.936694,14088.999434,-204992.348588,16195.5917108,659.435791542,14166.3149327,15108.1589348,2.69447686179e-09,-2.90670370302e-09,-1.20635502178e-09,10890.5881519,1961.198363,-12851.7865149,9555.59014977,-771.876045744,-8791.68801295,-1406.93772875,1477.96061101,686.476285802,-1303.52452362,1363.75062962,595.351483472,10890.5881519,1961.198363,-12851.7865149,82153.4272377,122617.936694,-204992.348588,407.907831666,77.3154987378,-1087.43277598,-92485.0131958,9687.74105378,7.29566114569e-11,7927.68701412,3644.87380223,-337.018183964,-606.643151015,51589.2869283,-74039.582079,22450.2951507,0.723451654172,59.1416041242,-0.661021081159,-0.0293005801898,-0.911582008284,-0.310422764922
0.02,104073.843836,7707.15943532,44130.0582193,6733.86921514,-148991.443533,12321.1325601,8143.87241384,6780.92727169,11220.681707,2.75041338124e-09,-2.82475618801e-09,-1.34239207542e-09,9404.10641774,-1723.98151316,-7680.12490458,7805.04133906,-3019.52960544,-4815.07493857,-1438.78621511,1450.36135681,744.812462819,-1332.60570923,1338.06285032,648.966257702,9404.10641774,-1723.98151316,-7680.12490458,104073.843836,44130.0582193,-148991.443533,436.712978519,47.0580565511,-1100.45085304,-92246.8668252,5858.46097776,3.27795078167e-11,7929.58148762,3616.56918649,-276.310447094,-266.73099458,53149.4872166,-72977.890145,19828.4029283,0.509424937183,59.1340697233,-0.653979940616,-0.0266599520712,-0.900088547531,-0.312866742756
0.0202,16049.7336917,15154.2159753,116359.265419,-392.516713138,-133758.849854,8235.53486168,15620.148774,-374.837004497,7120.7976255,2.77371424813e-09,-2.74069469013e-09,-1.44705804038e-09,5249.28809943,4653.40940128,-9902.69750071,5562.05754867,1810.23201072,-7423.28047427,-1431.43967321,1391.06496433,795.201258506,-1325.46415869,1283.10142141,695.238406764,5249.28809943,4653.40940128,-9902.69750071,16049.7336917,116359.265419,-133758.849854,465.932798742,17.6797086416,-1114.73723618,-92244.6504857,3228.68413122,2.75580515552e-12,7944.38376156,3600.07562171,-234.296995655,-33.6871337638,55520.507665,-71894.7629346,16374.2552696,0.36272390679,59.1266424454,-0.642324612732,-0.023932523421,-0.888108452681,-0.315028638695
0.0204,71158.2673955,22569.5868683,133974.896601,-7104.09244623,-207040.762682,3778.07330414,23064.8790301,-7114.69254102,2647.84574569,2.77760381325e-09,-2.6171891507e-09,-1.57091461621e-09,10038.4666788,3379.90943468,-13418.3761135,9419.86671474,86.869468212,-9578.98126318,-1443.19509213,1322.59163411,873.423408895,-1335.94936365,1219.67092268,767.216393444,10038.4666788,3379.90943468,-13418.3761135,71158.2673955,133974.896601,-207040.762682,495.29216176,-10.6000947845,-1130.22755845,-92650.702541,-657.05309522,3.33097470788e-11,7981.66924838,3603.86183851,-171.839602706,310.089458562,57399.189809,-71376.1922034,13977.0023944,0.146677357154,59.1193752488,-0.626040466054,-0.0211349478576,-0.875524656771,-0.316902717368
0.0206,77600.0351087,30080.655403,58839.2640666,-13576.854291,-138899.775573,-1000.43089397,30605.4369788,-13614.5263149,-2147.44394355,2.79914692346e-09,-2.51241482854e-09,-1.69285914481e-09,7477.37262364,405.295643037,-7882.66826667,6897.47400192,-1495.74431148,-5495.04361813,-1454.15803372,1282.69514239,921.834891794,-1345.68402082,1182.6431512,811.654881946,7477.37262364,405.295643037,-7882.66826667,77600.0351087,58839.2640666,-138899.775573,524.781575738,-37.6720239403,-1147.01304959,-91247.0057229,-4143.0166667,2.0441841745e-11,7918.94095268,3518.12716501,-115.273576111,617.79376823,58344.4374563,-69403.2426236,11058.8051673,-0.0507756634281,59.1123249986,-0.604460310968,-0.0182845567024,-0.862211162139,-0.318483549314
0.0208,-8342.1963444,37467.2741623,140379.653369,-19740.290901,-135045.637016,-5948.15634219,38021.5694635,-19803.8932945,-7113.06947251,2.78305595037e-09,-2.40144870453e-09,-1.78253522662e-09,3837.5176315,7041.54492409,-10879.0625556,5120.7459735,3431.34004343,-8666.27189185,-1426.93891126,1207.79913903,966.626903333,-1320.13450253,1113.29428129,852.748044768,3837.5176315,7041.54492409,-10879.0625556,-8342.1963444,140379.653369,-135045.637016,554.295301196,-63.6023935014,-1164.91313032,-90588.5043811,-6655.88675569,1.36275693486e-11,7897.0201435,3469.66093099,-73.8282802667,838.740377409,60139.6041712,-67655.8365246,7516.23235346,-0.192644480804,59.1055465439,-0.578603215138,-0.0153986408568,-0.84804682348,-0.31976599368
0.021,57780.4565926,44743.6350856,139992.313055,-25438.2202194,-201323.180394,-11233.3157747,45327.1958528,-25526.3934679,-12417.1805221,2.75303078946e-09,-2.25539341618e-09,-1.89254877728e-09,8777.39870999,4626.01505093,-13403.4137609,8902.60792348,946.594828213,-9984.05228811,-1423.48069458,1131.53773131,1036.11297497,-1316.51782181,1042.69443006,916.646958485,8777.39870999,4626.01505093,-13403.4137609,57780.4565926,139992.313055,-201323.180394,583.56076724,-88.1732484541,-1183.86474736,-89795.3398434,-10502.7011889,-9.9141190297e-12,7867.43937026,3414.76972259,-10.7111182011,1177.34993121,61217.5047818,-66330.8425614,5113.33777958,-0.40909526385,59.0990902251,-0.54823700684,-0.0124941595238,-0.832921174738,-0.320745181092
0.0212,47760.8835844,52016.8243146,70766.2066512,-30864.6919781,-122613.965493,-16766.8095512,52629.4125462,-30976.0203108,-17970.7356206,2.73891502196e-09,-2.13375672284e-09,-1.99324471598e-09,5171.18323115,2493.14214656,-7664.32537771,5651.25806469,111.725316444,-5918.27711022,-1412.76103353,1081.93167539,1071.25490108,-1306.17822605,996.72480599,948.819044808,5171.18323115,2493.14214656,-7664.32537771,47760.8835844,70766.2066512,-122613.965493,612.588231657,-111.32833275,-1203.92606942,-87422.7935574,-13302.8469673,3.6714112372e-11,7750.32543047,3282.02597116,36.152052995,1422.62816233,61470.6011741,-63535.8978206,2065.29664647,-0.570479688405,59.0930090626,-0.513126057125,-0.00958840492374,-0.816717801582,-0.321416497164
0.0214,-32495.2751317,59052.4332232,158834.70256,-35917.9669519,-130956.713007,-22413.8585641,59693.6762847,-36051.1103224,-23638.7370552,2.68343271508e-09,-2.00201680137e-09,-2.06187846157e-09,2223.76942509,9136.34301368,-11360.1124388,4440.913395,4941.34308913,-9557.76396186,-1366.4578486,995.192385791,1107.52431562,-1262.95800966,916.46584572,982.030742543,2223.76942509,9136.34301368,-11360.1124388,-32495.2751317,158834.70256,-130956.713007,641.243061498,-133.143370447,-1224.87849109,-86170.9117135,-15541.8355589,7.68148303687e-11,7694.56918324,3205.34117989,74.392750386,1617.74407085,62591.9996687,-61215.3668421,-1376.63282657,-0.698540149802,59.0873504317,-0.474491348065,-0.00669804688777,-0.799333693941,-0.321775566256
0.0216,42996.6725579,65904.0238524,139943.119021,-40477.8934384,-188081.150939,-28346.0943021,66573.2910466,-40631.3033269,-29592.7585777,2.62048858867e-09,-1.84088887368e-09,-2.15164946304e-09,7174.54670181,5618.39902679,-12792.9457286,8034.05473508,1746.01914932,-9975.55390467,-1348.01971712,915.125774054,1164.56923502,-1245.46460262,842.382882841,1034.42892321,7174.54670181,5618.39902679,-12792.9457286,42996.6725579,139943.119021,-188081.150939,669.267194232,-153.409888506,-1246.66427559,-84230.0300269,-18967.8131343,-1.74339240328e-11,7600.3959554,3094.94462852,131.913322641,1917.56558833,62784.9902749,-59155.2704643,-3629.71981064,-0.893856713815,59.082157137,-0.43190958056,-0.0038392171002,-0.780676792575,-0.321818236529
0.0218,16140.1143124,72653.4719663,79017.6699224,-44750.2620461,-100816.604224,-34437.5482012,73350.164852,-44922.3901471,-35706.855624,2.57113932193e-09,-1.70916437945e-09,-2.22483332461e-09,2593.4582701,4429.6739795,-7023.1322496,4125.76105213,1714.88858475,-6055.85044988,-1315.81462275,858.838954815,1183.65609683,-1215.24253155,790.276034668,1051.76296113,2593.4582701,4429.6739795,-7023.1322496,16140.1143124,79017.6699224,-100816.604224,696.692885737,-172.128101006,-1269.30742282,-81182.3950868,-20831.4754324,3.46957724126e-11,7444.5733086,2930.331226,164.868420322,2078.48275101,62303.5606667,-55666.3793828,-6637.18128386,-1.00453961686,59.0774728576,-0.385651392515,-0.00102798319,-0.760653398114,-0.321540566409
0.022,-54856.2174678,79060.4573856,170619.182471,-48604.9030798,-121932.361714,-40576.0456527,79783.8187606,-48794.2838998,-41868.6040801,2.47816288623e-09,-1.56368907363e-09,-2.26737303204e-09,505.553630299,10822.1451693,-11327.6987996,3572.67460422,6249.37664818,-10056.7107878,-1252.185707,764.513003003,1208.95274925,-1155.98569423,703.045345296,1074.83186059,505.553630299,10822.1451693,-11327.6987996,-54856.2174678,170619.182471,-121932.361714,723.361375001,-189.380820011,-1292.55842739,-79431.2786722,-22663.1668204,8.61950781345e-11,7359.69164851,2830.62295513,197.543734062,2236.25647535,62685.2523878,-52892.4041678,-9792.84822,-1.11098955851,59.0733326403,-0.336952850676,0.00172070871249,-0.739190254459,-0.320938812194
0.0222,27865.864256,85218.4213773,133369.041947,-51962.5533932,-167907.730961,-46932.2975748,85967.462304,-52167.5297705,-48248.6669784,2.3849621197e-09,-1.39565033922e-09,-2.33149520515e-09,5314.28993207,6286.75382452,-11601.0437566,6861.59420042,2425.49668319,-9540.93697865,-1219.75731319,684.834416009,1250.40302796,-1125.53983308,629.358583067,1112.81892758,5314.28993207,6286.75382452,-11601.0437566,27865.864256,133369.041947,-167907.730961,749.040926709,-204.97637733,-1316.36940354,-76519.0375251,-25316.3678787,-2.11227659407e-11,7210.20222102,2673.95782534,243.593139165,2466.45433344,61949.8753101,-50202.5351379,-11747.3401722,-1.26503730299,59.0697675576,-0.285271461143,0.00439257472129,-0.716223773409,-0.320009417906
0.0224,-15554.5501873,91179.7780884,82910.1311372,-55033.8660608,-74524.4264257,-53346.1031825,91953.565093,-55252.8385897,-54686.8335406,2.30250509734e-09,-1.26108035916e-09,-2.37214728665e-09,-130.072308208,6112.13568424,-5982.06337603,2397.54310554,3224.8411612,-5895.13489888,-1167.26893314,625.171243537,1251.38456795,-1076.55607512,574.172375991,1113.42416976,-130.072308208,6112.13568424,-5982.06337603,-15554.5501873,82910.1311372,-74524.4264257,773.787004667,-218.972528932,-1340.73035817,-73148.621917,-26110.0875669,1.53293856645e-11,7034.7113474,2495.37075035,260.217049604,2531.57804438,60729.8539044,-46180.8181416,-14549.0357629,-1.31679854394,59.066807321,-0.231387285835,0.00697381455416,-0.691694000375,-0.318749007109
0.0226,-73914.9925232,96707.2766766,174952.997331,-57663.8683025,-108695.211242,-59733.2551769,97504.6991085,-57895.3244019,-61098.6248873,2.17577785498e-09,-1.10945027997e-09,-2.38485609287e-09,-1210.61608896,12001.5310225,-10790.9149335,2578.1152784,7272.46470024,-10141.9435027,-1088.97971971,527.802865623,1263.88353291,-1003.73513869,484.172527493,1124.66818298,-1210.61608896,12001.5310225,-10790.9149335,-73914.9925232,174952.997331,-108695.211242,797.422431942,-231.45609938,-1365.36971041,-71017.705205,-27427.6777888,4.89201584573e-11,6926.95144715,2378.93279221,285.31409101,2642.95918156,60341.6419635,-43096.0159357,-17245.6260279,-1.39525636825,59.0644710811,-0.17636349913,0.00945211086279,-0.665565970864,-0.317154376637
0.0228,13461.1211486,101933.061038,120137.475822,-59817.5863083,-141736.258509,-66258.975605,102752.813928,-60059.8448321,-67649.2298579,2.05654545803e-09,-9.4293660946e-10,-2.41922247502e-09,3294.12289553,6576.97142125,-9871.09431678,5447.80792521,2931.23444408,-8688.71775887,-1044.26218924,452.703412911,1287.30489217,-961.9186954,414.757768098,1145.99975693,3294.12289553,6576.97142125,-9871.09431678,13461.1211486,120137.475822,-141736.258509,819.752890315,-242.258523799,-1390.25425294,-67421.618305,-29027.7788388,-5.33059596769e-12,6737.70952085,2190.57662631,315.089654648,2779.13820741,58678.7469786,-39910.4079399,-18768.3390387,-1.491737759,59.062775082,-0.119644193107,0.0118158584818,-0.637811973159,-0.31522249322
0.023,-45588.834676,106876.694913,82032.2112185,-61703.2956664,-45053.347688,-72732.6914663,107717.551947,-61954.7893906,-74148.0328593,1.94472048976e-09,-8.12842485229e-10,-2.42386852908e-09,-2862.02445773,7451.57068507,-4589.54622734,556.901048121,4557.22236367,-5441.80050471,-973.653165084,393.053954255,1269.01117143,-896.181501321,359.627549818,1128.80020728,-2862.02445773,7451.57068507,-4589.54622734,-45588.834676,82032.2112185,-45053.347688,840.857033929,-251.493724193,-1415.34139301,-64095.194495,-28745.0218514,5.69800175421e-11,6562.55725974,2016.44526306,314.925945959,2748.36032533,56755.6619816,-35542.4136071,-21213.2483746,-1.48345722132,59.0617317891,-0.0624447694812,0.0140543398831,-0.608413580893,-0.312950492388
0.0232,-88305.9356944,111313.224979,171440.087334,-63145.5291881,-92208.0537944,-79103.0908853,112173.770623,-63404.7779019,-80543.4385912,1.78967402645e-09,-6.62770808216e-10,-2.4045754273e-09,-2815.79440848,12601.9181951,-9786.12378667,1527.45309682,7941.04974678,-9813.86259133,-884.15760193,297.240827648,1267.62794066,-812.997430296,271.108749149,1127.22270121,-2815.79440848,12601.9181951,-9786.12378667,-88305.9356944,171440.087334,-92208.0537944,860.545643605,-259.248713838,-1440.34770596,-61724.2392838,-29471.1547067,1.02868809222e-11,6439.45886163,1890.392416,330.855315482,2806.97028661,55605.0783817,-32304.9586608,-23300.1197208,-1.52919775353,59.0613425157,-0.00549624885622,0.0161585069663,-0.577378757981,-0.310335679829
0.0234,792.18320852,115410.579018,100476.492708,-64155.4381566,-110797.904032,-85525.1608997,116289.250588,-64420.8211845,-86990.4203509,1.64999608871e-09,-5.06050838544e-10,-2.4066172635e-09,1218.99511657,6455.83131531,-7674.82643188,3867.03326279,3219.45606363,-7449.20404734,-829.473723949,230.686737488,1271.43784965,-761.966453015,209.632281233,1130.44261759,1218.99511657,6455.83131531,-7674.82643188,792.18320852,100476.492708,-110797.904032,878.671570011,-265.383027944,-1465.25945122,-57815.167753,-29844.9528406,-4.41364694749e-11,6230.80705781,1688.85706402,341.224934959,2834.27834749,53060.9717617,-28779.3462506,-24281.6255111,-1.55775737706,59.0616069564,0.051649863581,0.0181200166734,-0.544719747136,-0.307375535934
0.0236,-72309.6918507,119153.120239,76285.8632209,-64931.5412461,-13951.9006845,-91782.9937206,120048.45551,-65201.6041782,-93272.9976247,1.51397229254e-09,-3.87423428899e-10,-2.37355246039e-09,-5461.10464083,8378.83852195,-2917.73388112,-1297.10224522,5637.65659424,-4720.287985,-743.766061985,174.325423391,1233.67899081,-682.27765382,157.584738496,1095.2689202,-5461.10464083,8378.83852195,-2917.73388112,-72309.6918507,76285.8632209,-13951.9006845,895.335270457,-270.062932077,-1490.00390409,-54869.9938581,-28600.032691,8.22184682596e-11,6074.55834753,1535.94453027,325.721580306,2718.23012034,50508.9431176,-24267.533456,-26241.4096616,-1.49518936953,59.0625187471,0.107487623326,0.0199317601437,-0.510463359813,-0.304067722653
0.0238,-96907.0601451,122337.254851,160100.452224,-65282.7162287,-73606.5849505,-97862.4034062,123247.597047,-65556.0873636,-99376.7004393,1.33746370607e-09,-2.46329464535e-10,-2.32181517581e-09,-4206.02240116,12580.8142047,-8374.79180349,494.17047823,8203.92172754,-9094.50058243,-647.135993125,84.4783418615,1218.13875153,-592.501790009,74.6226652537,1080.62243757,-4206.02240116,12580.8142047,-8374.79180349,-96907.0601451,160100.452224,-73606.5849505,910.34219573,-273.371134895,-1514.29703308,-52414.5543419,-28689.903249,3.2467003688e-11,5944.71600778,1407.97416193,331.401097821,2720.59131108,48640.9198909,-21042.6997697,-27598.2201212,-1.50537446738,59.0640612111,0.161723133789,0.021588294713,-0.474660828069,-0.300410093081
0.024,-9268.94362837,125162.06559,74977.3370903,-65266.4806349,-76549.8062796,-103903.279526,126085.665808,-65541.6794403,-105441.428439,1.18399629694e-09,-1.07064464697e-10,-2.29065013812e-09,-805.29083742,5914.0659444,-5108.77510698,2200.76074456,3259.79742564,-5873.28926017,-585.299714234,29.9954340214,1201.69101432,-534.865495382,24.3420394003,1065.14057979,-805.29083742,5914.0659444,-5108.77510698,-9268.94362837,74977.3370903,-76549.8062796,923.600217417,-275.198805379,-1538.1489132,-48607.0980565,-27796.1635497,-2.74442775816e-11,5739.59865956,1213.73368972,321.33523549,2635.87314456,45305.9815037,-17345.9789028,-27960.002601,-1.46308507149,59.0662172939,0.214584311316,0.0230848402505,-0.437364746169,-0.296400704111
0.0242,-94251.9263419,127575.544339,65903.3849423,-65064.301673,17088.3512245,-109670.510622,128510.773115,-65340.0600973,-111231.970648,1.03009739145e-09,-6.16428516053e-12,-2.22006339205e-09,-7790.60291185,8849.40188184,-1058.79896999,-3062.55365115,6406.64775938,-3772.78829751,-488.221144419,-20.1175736364,1145.30175283,-444.678131293,-21.8883878737,1012.77084491,-7790.60291185,8849.40188184,-1058.79896999,-94251.9263419,65903.3849423,17088.3512245,935.228776156,-275.758424285,-1561.46002583,-46312.8000604,-25803.2678506,6.62227820874e-11,5617.27326301,1095.24771763,293.546415391,2454.01818998,42234.1281881,-12898.1315149,-29335.9966733,-1.35774475183,59.0689620828,0.264471721795,0.024418099757,-0.39864639432,-0.292037831167
0.0244,-98925.0613292,129403.932668,141367.349035,-64474.6254124,-54111.62074,-115190.296295,130348.967378,-64749.7487934,-116774.253789,8.40055036713e-10,1.19238684706e-10,-2.13722545305e-09,-5289.86889016,11928.9159422,-6639.04705204,-450.445268663,8031.8815105,-8025.726599,-388.933375648,-100.003010251,1116.1543177,-352.455067038,-95.6035447734,985.570546821,-5289.86889016,11928.9159422,-6639.04705204,-98925.0613292,141367.349035,-54111.62074,945.034709956,-275.123380916,-1583.95749317,-43939.0733306,-25248.5078058,3.12050999074e-12,5490.04704657,973.390135022,288.497880244,2399.85164332,39728.4666847,-9849.17683008,-29879.2898547,-1.33166357518,59.0722625137,0.311562135437,0.0255862596421,-0.358596388588,-0.28731998562
