time_s,source_value,observed_value,transducer_value,held_value
0.00433,97.7927376402,97.7927376402,0.947558342131,0.934368745382
0.00434,97.8578952135,97.8578952135,0.948507735374,0.934368745382
0.00435,97.9220844645,97.9220844645,0.949447767347,0.93962733471
0.00436,97.9853097685,97.9853097685,0.950378428768,0.93962733471
0.00437,98.0475654925,98.0475654925,0.951299710449,0.93962733471
0.00438,98.1088560311,98.1088560311,0.952211603293,0.93962733471
0.00439,98.1691757705,98.1691757705,0.953114098298,0.93962733471
0.0044,98.2285291242,98.2285291242,0.954007186552,0.944654088981
0.00441,98.2869104975,98.2869104975,0.954890859238,0.944654088981
0.00442,98.3443243231,98.3443243231,0.955765107631,0.944654088981
0.00443,98.4007650256,98.4007650256,0.956629923101,0.944654088981
0.00444,98.4562370566,98.4562370566,0.957485297109,0.944654088981
0.00445,98.5107348599,98.5107348599,0.95833122121,0.949447767347
0.00446,98.5642629064,98.5642629064,0.959167687052,0.949447767347
0.00447,98.6168156591,98.6168156591,0.959994686377,0.949447767347
0.00448,98.6683976079,98.6683976079,0.960812211021,0.949447767347
0.00449,98.7190032352,98.7190032352,0.961620252913,0.949447767347
0.0045,98.76863705,98.76863705,0.962418804074,0.954007186552
0.00451,98.817293554,98.817293554,0.963207856622,0.954007186552
0.00452,98.8649772755,98.8649772755,0.963987402766,0.954007186552
0.00453,98.9116827353,98.9116827353,0.964757434812,0.954007186552
0.00454,98.957414481,98.957414481,0.965517945155,0.954007186552
0.00455,99.0021670528,99.0021670528,0.96626892629,0.95833122121
0.00456,99.0459450172,99.0459450172,0.967010370801,0.95833122121
0.00457,99.0887429341,99.0887429341,0.96774227137,0.95833122121
0.00458,99.1305653892,99.1305653892,0.968464620771,0.95833122121
0.00459,99.1714069615,99.1714069615,0.969177411872,0.95833122121
0.0046,99.2112722562,99.2112722562,0.969880637637,0.962418804074
0.00461,99.2501558716,99.2501558716,0.970574291124,0.962418804074
0.00462,99.288062432,99.288062432,0.971258365486,0.962418804074
0.00463,99.3249865554,99.3249865554,0.971932853968,0.962418804074
0.00464,99.3609328852,99.3609328852,0.972597749914,0.962418804074
0.00465,99.3958960588,99.3958960588,0.973253046758,0.96626892629
0.00466,99.4298807389,99.4298807389,0.973898738032,0.96626892629
0.00467,99.4628815824,99.4628815824,0.974534817361,0.96626892629
0.00468,99.4949032712,99.4949032712,0.975161278468,0.96626892629
0.00469,99.5259404817,99.5259404817,0.975778115167,0.96626892629
0.0047,99.5559979151,99.5559979151,0.976385321369,0.969880637637
0.00471,99.5850702673,99.5850702673,0.976982891081,0.969880637637
0.00472,99.6131622587,99.6131622587,0.977570818403,0.969880637637
0.00473,99.6402686047,99.6402686047,0.978149097531,0.969880637637
0.00474,99.6663940453,99.6663940453,0.978717722757,0.969880637637
0.00475,99.691533315,99.691533315,0.979276688468,0.973253046758
0.00476,99.7156911733,99.7156911733,0.979825989147,0.973253046758
0.00477,99.7388623742,99.7388623742,0.980365619369,0.973253046758
0.00478,99.7610516965,99.7610516965,0.98089557381,0.973253046758
0.00479,99.7822539139,99.7822539139,0.981415847237,0.973253046758
0.0048,99.8024738243,99.8024738243,0.981926434514,0.976385321369
0.00481,99.821706221,99.821706221,0.982427330602,0.976385321369
0.00482,99.8399559214,99.8399559214,0.982918530556,0.976385321369
0.00483,99.8572177381,99.8572177381,0.983400029526,0.976385321369
0.00484,99.8734965079,99.8734965079,0.983871822761,0.976385321369
0.00485,99.8887870631,99.8887870631,0.984333905603,0.979276688468
0.00486,99.9030942599,99.9030942599,0.98478627349,0.979276688468
0.00487,99.9164129499,99.9164129499,0.985228921957,0.979276688468
0.00488,99.9287480088,99.9287480088,0.985661846635,0.979276688468
0.00489,99.9400943077,99.9400943077,0.98608504325,0.979276688468
0.0049,99.9504567418,99.9504567418,0.986498507625,0.981926434514
0.00491,99.9598302017,99.9598302017,0.986902235678,0.981926434514
0.00492,99.968219602,99.968219602,0.987296223425,0.981926434514
0.00493,99.9756198528,99.9756198528,0.987680466975,0.981926434514
0.00494,99.982035888,99.982035888,0.988054962536,0.981926434514
0.00495,99.9874626375,99.9874626375,0.988419706412,0.984333905603
0.00496,99.9919050545,99.9919050545,0.988774695001,0.984333905603
0.00497,99.9953580884,99.9953580884,0.989119924801,0.984333905603
0.00498,99.9978267118,99.9978267118,0.989455392402,0.984333905603
0.00499,99.9993058938,99.9993058938,0.989781094494,0.984333905603
0.005,65.0000106249,65.0000106249,0.984684296687,0.986498507625
0.00501,64.9994086167,64.9994086167,0.974332395468,0.986498507625
0.00502,64.9987275835,64.9987275835,0.964300480939,0.986498507625
0.00503,64.9968425507,64.9968425507,0.954578457465,0.986498507625
0.00504,64.9948785091,64.9948785091,0.945156541675,0.986498507625
0.00505,64.991710515,64.991710515,0.936025252804,0.988419706412
0.00506,64.9884635537,64.9884635537,0.927175403335,0.988419706412
0.00507,64.9840127123,64.9840127123,0.918598089932,0.988419706412
0.00508,64.9794829707,64.9794829707,0.910284684651,0.988419706412
0.00509,64.9737494465,64.9737494465,0.902226826426,0.988419706412
0.0051,64.9679371144,64.9679371144,0.894416412813,0.984684296687
0.00511,64.9609211227,64.9609211227,0.886845591998,0.984684296687
0.00512,64.9538264408,64.9538264408,0.879506755039,0.984684296687
0.00513,64.9455282475,64.9455282475,0.872392528366,0.984684296687
0.00514,64.937151507,64.937151507,0.865495766494,0.984684296687
0.00515,64.9275714285,64.9275714285,0.858809544975,0.936025252804
0.00516,64.9179129711,64.9179129711,0.852327153563,0.936025252804
0.00517,64.9070513746,64.9070513746,0.846042089588,0.936025252804
0.00518,64.8961115927,64.8961115927,0.839948051541,0.936025252804
0.00519,64.8839688959,64.8839688959,0.834038932851,0.936025252804
0.0052,64.8717482325,64.8717482325,0.82830881586,0.894416412813
0.00521,64.8583249037,64.8583249037,0.822751965982,0.894416412813
0.00522,64.8448238523,64.8448238523,0.817362826037,0.894416412813
0.00523,64.8301204102,64.8301204102,0.812136010776,0.894416412813
0.00524,64.815339515,64.815339515,0.807066301554,0.894416412813
