time_s,maximum_receiving_voltage_difference_v,maximum_terminal_current_difference_a,maximum_terminal_power_difference_w,maximum_cumulative_energy_difference_j,coarse_maximum_kcl_residual_a,refined_maximum_kcl_residual_a
0.00051,0.000945312996919,1.89062596974e-05,0.169053912163,0.000216448904894,2.95585778076e-12,3.41060513165e-12
0.00052,0.000946501844737,1.89300378679e-05,0.168601226062,0.00022039630187,2.95585778076e-12,3.41060513165e-12
0.00053,0.00094767723931,1.89535453501e-05,0.168140158057,0.000224327908995,2.95585778076e-12,3.41060513165e-12
0.00054,0.000948839122429,1.8976782485e-05,0.167670812458,0.000228243482866,2.95585778076e-12,3.41060513165e-12
0.00055,0.000949987545027,1.89997509779e-05,0.167193412781,0.000232142778827,2.95585778076e-12,3.41060513165e-12
0.00056,0.00095112249619,1.90224490098e-05,0.16670864448,0.000236025565187,2.95585778076e-12,3.41060513165e-12
0.00057,0.000952243884967,1.90448771491e-05,0.16621511057,0.000239891605133,2.95585778076e-12,3.41060513165e-12
0.00058,0.000953351696808,1.90670341453e-05,0.165713440627,0.000243740667543,2.95585778076e-12,3.41060513165e-12
0.00059,0.00095444605904,1.90889211353e-05,0.165204275399,0.000247572518788,2.95585778076e-12,3.41060513165e-12
0.0006,0.000955526760663,1.91105351632e-05,0.164687227458,0.0002513869224,2.95585778076e-12,3.41060513165e-12
0.00061,0.000956593961746,1.91318790712e-05,0.164162345231,0.000255183647823,2.95585778076e-12,3.41060513165e-12
0.00062,0.000957647549512,1.91529505855e-05,0.163629457355,0.000258962469729,2.95585778076e-12,3.41060513165e-12
0.00063,0.000958687498496,1.91737499335e-05,0.163088496774,0.00026272315506,2.95585778076e-12,3.41060513165e-12
0.00064,0.000959713808697,1.91942770016e-05,0.162539802492,0.000266465475192,2.95585778076e-12,3.41060513165e-12
0.00065,0.000960726541962,1.92145305391e-05,0.161983191967,0.000270189204002,2.95585778076e-12,3.41060513165e-12
0.00066,0.000961725603702,1.92345117966e-05,0.161418972537,0.000273894112638,2.95585778076e-12,3.41060513165e-12
0.00067,0.00096271093571,1.92542182731e-05,0.16084724851,0.000277579977592,2.95585778076e-12,3.41060513165e-12
0.00068,0.000963682618021,1.92736528106e-05,0.160267909989,0.000281246576947,2.95585778076e-12,3.41060513165e-12
0.00069,0.000964640650636,1.92928126808e-05,0.159680487588,0.000284893685262,2.95585778076e-12,3.41060513165e-12
0.0007,0.000965584942605,1.93116989067e-05,0.159085135907,0.000288521078573,2.95585778076e-12,3.41060513165e-12
0.00071,0.000966515457549,1.93303095557e-05,0.158482728526,0.000292128539627,2.95585778076e-12,3.41060513165e-12
0.00072,0.000967432330071,1.93486466742e-05,0.157873380929,0.000295715848893,2.95585778076e-12,3.41060513165e-12
0.00073,0.000968335414655,1.93667085568e-05,0.157255508006,0.000299282788433,2.95585778076e-12,3.41060513165e-12
0.00074,0.000969224700384,1.93844944079e-05,0.156630462036,0.000302829139855,2.95585778076e-12,3.41060513165e-12
