time_s,phase_a_grid_voltage_v,phase_a_grid_current_a,phase_b_grid_current_a,phase_c_grid_current_a,neutral_current_a,dc_link_voltage_v,active_power_w,reactive_power_var,positive_sequence_voltage_v,negative_sequence_voltage_v,zero_sequence_voltage_v,controller_frequency_hz,phase_a_duty,operating_mode,request_disposition
0.02144,296.010162125,42.0065104762,-9.35651748022,-32.649992996,0,762.701893548,21261.7097944,2181.58393235,315.970850106,13.3118385611,12.2463988519,50.589460808,0.713883646341,0,0
0.02146,294.975626302,41.2655329793,-9.91058940815,-31.3549435712,0,762.284842455,20694.0397265,2639.58746907,315.967820123,13.3075150553,12.2463988519,50.5902655511,0.697211973383,0,0
0.02148,293.960402745,40.3028609313,-8.09063806085,-32.2122228704,0,761.874298855,20543.0632704,1880.91519662,315.967820123,13.3075150553,12.2463988519,50.5902655511,0.697211973383,0,0
0.0215,292.650925952,43.0399352616,-8.09675576596,-34.9431794957,0,761.467983346,22014.4109648,1862.08494022,315.967820123,13.3075150553,12.2463988519,50.5902655511,0.697211973383,0,0
0.02152,291.349346719,45.7014670489,-7.94696278246,-37.7545042664,0,761.051458046,23477.3318161,1786.18674134,315.964500549,13.3029027374,12.2463988519,50.5910808221,0.688917141576,0,0
0.02154,290.115846548,47.5365070227,-8.81148062108,-38.7250264016,0,760.645883581,24246.9396664,2283.84743968,315.964500549,13.3029027374,12.2463988519,50.5910808221,0.688917141576,0,0
0.02156,289.091241055,46.785902998,-9.35424146883,-37.4316615291,0,760.248940283,23672.5520039,2738.57564373,315.960978519,13.298471344,12.2463988519,50.5918802992,0.670893117226,0,0
0.02158,288.057764375,46.1724953153,-7.64225087661,-38.5302444387,0,759.851195609,23715.0227167,2041.31589642,315.960978519,13.298471344,12.2463988519,50.5918802992,0.670893117226,0,0
0.0216,286.763710373,48.8431027485,-7.55158925317,-41.2915134953,0,759.451827149,25166.7757997,2044.36971848,315.960978519,13.298471344,12.2463988519,50.5918802992,0.670893117226,0,0
0.02162,285.48729233,51.3202779098,-7.29442969266,-44.0258482171,0,759.042250865,26551.5262164,1988.98501183,315.957188867,13.2938059828,12.2463988519,50.5926895568,0.660770685475,0,0
0.02164,284.241571923,53.4406969765,-7.70974276588,-45.7309542106,0,758.647323066,27573.563259,2298.11231109,315.957188867,13.2938059828,12.2463988519,50.5926895568,0.660770685475,0,0
0.02166,283.216727471,52.8268090979,-8.52552701168,-44.3012820862,0,758.267471615,27003.0187833,2889.87268694,315.953123037,13.2894076354,12.2463988519,50.5934814276,0.640349189484,0,0
0.02168,282.14958405,52.7677128894,-7.02524174931,-45.7424711401,0,757.878384632,27320.2062444,2313.34026469,315.953123037,13.2894076354,12.2463988519,50.5934814276,0.640349189484,0,0
0.0217,280.871690965,55.3681913807,-6.83707826995,-48.5311131107,0,757.485305184,28753.8937231,2340.58274984,315.953123037,13.2894076354,12.2463988519,50.5934814276,0.640349189484,0,0
0.02172,279.621144025,57.6509374285,-6.4785133501,-51.1724240784,0,757.082033321,30057.7546463,2307.53199942,315.948719486,13.2847491044,12.2463988519,50.5942890636,0.627519744304,0,0
0.02174,278.368048606,59.9882697438,-6.51128722966,-53.4769825141,0,756.695536557,31288.3806133,2482.96403409,315.948719486,13.2847491044,12.2463988519,50.5942890636,0.627519744304,0,0
0.02176,277.350823146,59.3983439507,-7.32130225527,-52.0770416954,0,756.337510129,30727.1756726,3078.87998405,315.9440263,13.2804156266,12.2463988519,50.5950787767,0.605060070198,0,0
0.02178,276.242101735,59.9713752705,-6.07285110246,-53.898524168,0,755.954208478,31342.6161124,2660.12598877,315.9440263,13.2804156266,12.2463988519,50.5950787767,0.605060070198,0,0
0.0218,274.97865597,62.4956209867,-5.78545726804,-56.7101637187,0,755.567750421,32759.1775058,2713.24678206,315.9440263,13.2804156266,12.2463988519,50.5950787767,0.605060070198,0,0
0.02182,273.753447821,64.5567255646,-5.32403092246,-59.2326946422,0,755.171108729,33972.4631711,2700.06100293,315.938971543,13.2758868363,12.2463988519,50.5958846982,0.589138722675,0,0
0.02184,272.494591891,67.0506987171,-5.03288227596,-62.017816441,0,754.789265211,35372.6002678,2787.32837266,315.938971543,13.2758868363,12.2463988519,50.5958846982,0.589138722675,0,0
0.02186,271.463210975,66.7107277162,-5.97411220215,-60.736615514,0,754.449085683,34905.2210948,3458.72949225,315.933631235,13.2717174969,12.2463988519,50.596673265,0.564342017974,0,0
0.02188,270.31691463,67.8137023444,-4.92952847717,-62.8841738673,0,754.065655287,35766.9890857,3193.97552105,315.933631235,13.2717174969,12.2463988519,50.596673265,0.564342017974,0,0
0.0219,269.063275984,70.2617622241,-4.54331186035,-65.7184503638,0,753.685233769,37169.4692467,3275.48331053,315.933631235,13.2717174969,12.2463988519,50.596673265,0.564342017974,0,0
0.02192,269.074307604,56.9013562447,3.6148541021,-60.5162103468,0,753.269510631,32291.2103179,-613.31508729,315.927989989,13.267368213,12.2463988519,50.5974794968,0.545663074439,0,0
0.02194,270.722785659,23.0691986728,22.1696854693,-45.2388841421,0,752.892364782,19260.6966496,-9940.1670433,315.927989989,13.267368213,12.2463988519,50.5974794968,0.545663074439,0,0
0.02196,271.027498203,6.02667396467,30.2645689296,-36.2912428943,0,752.51367355,12318.4865763,-14074.0173622,315.932047657,13.2650744118,12.2463988519,50.5978355445,0.7687017934,0,0
0.02198,269.773453477,8.45724172464,30.6912641866,-39.1485059112,0,752.13875027,13872.0528867,-14124.9557893,315.932047657,13.2650744118,12.2463988519,50.5978355445,0.7687017934,0,0
0.022,268.507638498,11.0194632832,31.0776867817,-42.0971500649,0,751.765186525,15485.8776894,-14134.0958714,315.932047657,13.2650744118,12.2463988519,50.5978355445,0.7687017934,0,0
0.02202,265.688248037,32.9816487013,10.4650119217,-43.446660623,0,751.393070615,21405.326565,-3651.08847902,0,0,0,50.5978355445,0.5,2,0
0.02204,262.589373864,58.4132506344,-16.8198147409,-41.5934358934,0,751.022555271,26869.936284,10138.0871058,0,0,0,50.5978355445,0.5,2,0
0.02206,262.476369212,46.492818226,-6.50054637653,-39.9922718495,0,750.652944074,23564.0311195,5032.07813391,0,0,0,50.5978355445,0.5,2,0
0.02208,263.573433046,19.4132035562,21.9611919779,-41.3743955341,0,750.284816883,17639.4541769,-9167.07684188,0,0,0,50.5978355445,0.5,2,0
0.0221,262.347885413,21.3281298642,22.1421479478,-43.470277812,0,749.917786062,18807.4233051,-9043.6107371,0,0,0,50.5978355445,0.5,2,0
0.02212,259.28111207,46.21539383,-3.10750721911,-43.1078866109,0,749.552002197,24423.9062749,3925.15221269,0,0,0,50.5978355445,0.5,2,0
0.02214,257.72428694,52.1803452643,-10.8830518122,-41.2972934521,0,749.187477278,25133.3332247,7954.14119943,0,0,0,50.5978355445,0.5,2,0
0.02216,258.309871925,31.3121498499,9.95022873141,-41.2623785813,0,748.824061786,20519.9417335,-2573.94254324,0,0,0,50.5978355445,0.5,2,0
0.02218,258.206675799,18.9955635567,24.0966542832,-43.0922178399,0,748.462034061,18418.7534303,-9607.66781171,0,0,0,50.5978355445,0.5,2,0
0.0222,255.937370802,33.6919858487,10.228151675,-43.9201375237,0,748.100998732,21958.3232443,-2276.85858392,0,0,0,50.5978355445,0.5,2,0
0.02222,253.589733036,49.2989654043,-6.5661665766,-42.7327988277,0,747.741356677,24859.7171152,6476.0537717,0,0,0,50.5978355445,0.5,2,0
0.02224,253.169353256,40.7413259743,1.06613903155,-41.8074650058,0,747.382731747,22763.8651914,2602.18356707,0,0,0,50.5978355445,0.5,2,0
0.02226,253.428971092,23.604499361,19.1883632261,-42.7928625871,0,747.025451187,19560.2837518,-6619.84296252,0,0,0,50.5978355445,0.5,2,0
0.02228,252.150598382,25.607994474,18.5315378558,-44.1395323298,0,746.669273548,20482.2999521,-6044.23814775,0,0,0,50.5978355445,0.5,2,0
0.0223,249.75308271,41.5108638526,2.37479302522,-43.8856568779,0,746.314307333,23619.9840349,2534.87909451,0,0,0,50.5978355445,0.5,2,0
0.02232,248.378384575,44.5332497383,-1.75877297079,-42.7744767675,0,745.960528895,23815.2316421,4762.06804518,0,0,0,50.5978355445,0.5,2,0
0.02234,248.332747778,30.8417648378,12.0094026188,-42.8511674567,0,745.607885524,21201.5186057,-2340.60012852,0,0,0,50.5978355445,0.5,2,0
0.02236,247.775158581,23.4437634103,20.6236452554,-44.0674086657,0,745.256502788,20237.090352,-6647.95643079,0,0,0,50.5978355445,0.5,2,0
0.02238,245.8370756,33.1907280089,11.3914991721,-44.582227181,0,744.906186148,22312.627646,-1570.98800033,0,0,0,50.5978355445,0.5,2,0
0.0224,243.904371517,42.7540084556,1.07833390602,-43.8323423617,0,744.557124825,23810.3952119,3982.57551993,0,0,0,50.5978355445,0.5,2,0
0.02242,243.208626032,36.7336700779,6.57795448646,-43.3116245644,0,744.209139401,22538.5965744,1145.37003965,0,0,0,50.5978355445,0.5,2,0
0.02244,242.891568676,25.8529686031,18.1564181658,-44.0093867689,0,743.862390931,20866.1405515,-4831.24880711,0,0,0,50.5978355445,0.5,2,0
0.02246,241.559864316,27.5235412205,17.3530861206,-44.8766273411,0,743.516749454,21522.5381789,-4170.4439462,0,0,0,50.5978355445,0.5,2,0
0.02248,239.541927257,37.6352399174,7.07222381772,-44.7074637351,0,743.172273831,23230.2053833,1479.08506274,0,0,0,50.5978355445,0.5,2,0
0.0225,238.204929352,39.0935396156,4.93961177136,-44.033151387,0,742.828940356,23226.2752654,2697.68390054,0,0,0,50.5978355445,0.5,2,0
0.02252,237.690856434,30.1188419615,14.0290984383,-44.1479403998,0,742.486735643,21799.1624209,-2057.39487083,0,0,0,50.5978355445,0.5,2,0
0.02254,236.807386297,25.6105095783,19.3432733157,-44.953782894,0,742.145707603,21398.3907457,-4699.45159351,0,0,0,50.5978355445,0.5,2,0
0.02256,235.040741585,31.9862136598,13.28889023,-45.2751038898,0,741.8057705,22579.0289405,-1229.10466105,0,0,0,50.5978355445,0.5,2,0
