time_s,phase_a_voltage_v,phase_b_voltage_v,phase_c_voltage_v,phase_a_current_a,phase_b_current_a,phase_c_current_a,zero_current_a,d_axis_current_a,q_axis_current_a,electromagnetic_torque_nm,shaft_mass_1_speed_rad_s,terminal_power_w,rotor_port_power_w,magnetic_coenergy_j,kinetic_energy_j,elastic_energy_j,dissipated_energy_j,maximum_energy_residual_j,maximum_energy_quadrature_defect_j,event_count,control_sample_count
0.0,0.0,0.0,0.0,0.0007254498882599068,-0.0003627249441299533,-0.0003627249441299533,1.0842021724855044e-19,0.0008884910300979219,0.0,0.0,188.49555921538757,0.0,0.0,0.8941758906988456,31089.25386343147,0.0,0.0,0.0,0.0,0,0
1.0e-5,1.2252182327145844,-282.0688652738847,280.84364704117013,0.0008072822459472844,-0.1309402091090044,0.1301329268630571,1.3877787807814457e-17,0.0002927589882005463,-0.18460900035549466,-0.1307568775860724,188.49555668756153,73.48215107939154,0.0,0.8944827887215644,31089.253029584506,0.0,0.0009190373219958539,9.755798827202483e-11,0.00018365482931518488,0,0
2.0e-5,2.4504190523660547,-282.6754654948903,280.22504644252433,0.001286669042587778,-0.33979866974343903,0.3385120007008513,2.7755575615628914e-17,-0.0020405550535184946,-0.47963632288453995,-0.33973618938031763,188.4955531890607,190.91544114035509,0.0,0.896247586888095,31089.251875543756,0.0,0.0018387304286986857,1.9393188118756177e-9,0.00018365482931518488,0,0
3.0000000000000004e-5,3.675585046138776,-283.27804827182763,279.60246322568895,0.0022549480926327067,-0.5488382581655099,0.5465833100728773,5.551115123125783e-17,-0.005998547188287323,-0.7745617152292674,-0.5486701604408772,188.49554849652196,308.3081586979512,0.0,0.8995788054306385,31089.25032762908,0.0,0.0027600596177152345,4.500048924639677e-9,0.00018365482931518488,0,0
4.0e-5,4.900698801712063,-283.8766050406616,278.9759062389495,0.0037119732093471615,-0.7580600694345421,0.7543480962251952,1.1102230246251565e-16,-0.011580370828638387,-1.0693810326101065,-0.7575722084595871,188.4955426101661,425.6586539546752,0.0,0.9044749798376621,31089.248385913324,0.0,0.0036840432869465456,7.071410320583921e-9,0.00018365482931518488,0,0
5.0e-5,6.125742907507657,-284.4711272945756,278.34538438706784,0.0056576270088873025,-0.9674652111459335,0.9618075841370461,-1.1102230246251565e-16,-0.018785156844464745,-1.3640901327650192,-0.9664557396423993,188.49553553013723,542.9652781145146,0.0,0.9109346553552141,31089.246050444075,0.0,0.004611698830528577,9.627906545801868e-9,0.00018365482931518488,0,0
6.000000000000001e-5,7.350699952937171,-285.06160658409226,277.71090663115507,0.00809182087382259,-1.177054803166083,1.1689629822922605,0.0,-0.027612013580598782,-1.6586848760078095,-1.1753341476023806,188.4955272565029,660.226383406005,0.0,0.9189563869530069,31089.24332124365,0.0,0.005544042659631455,1.2194656192829334e-8,0.00018365482931518488,0,0
7.000000000000001e-5,8.57555252864954,-285.64803451719405,277.0724819885445,0.011014494914205385,-1.386829977366432,1.3758154824522268,1.1102230246251565e-16,-0.03806002687477705,-1.9531611252863752,-1.384220812254502,188.49551778925417,777.4403231052646,0.0,0.9285387392886812,31089.240198309155,0.0,0.006482090223206782,1.4753086221425127e-8,0.00018365482931518488,0,0
8.0e-5,9.800283226778445,-286.2304027594419,276.43011953266347,0.014425617926316234,-1.5967918773567034,1.582366259430387,-1.1102230246251565e-16,-0.05012826007584459,-2.2475147462409195,-1.5931290987122837,188.4955071283057,894.6054515590092,0.0,0.9396802866702749,31089.2366816125,0.0,0.007426856028680873,1.73030640189184e-8,0.00018365482931518488,0,0
9.0e-5,11.02487464118972,-286.8087030340941,275.78382839290435,0.018325187349041788,-1.8069416582173208,1.7886164708682795,4.440892098500626e-16,-0.06381575406225692,-2.541741607262096,-1.8020723561863508,188.4954952734958,1011.7201242075444,0.0,0.9523796130169037,31089.232771100418,0.0,0.008379353662591746,1.9844993523476795e-8,0.00018365482931518488,0,0
0.0001,12.249309367728726,-287.3829271222235,275.1336177544948,0.022713229217856998,-2.01728048623103,1.994567257013173,0.0,-0.07912152726090771,-2.8358375795491106,-2.0110639168849826,188.49548222458657,1128.782697607739,0.0,0.9666353118176461,31089.228466694498,0.0,0.009340595811167772,2.2391018322451273e-8,0.00018365482931518488,0,0
0.00011,13.473570004467703,-287.95306686283493,274.47949685836727,0.02758979811648657,-2.2278095386137515,2.2002197404972645,-4.440892098500626e-16,-0.09604457566621283,-3.1297985371677637,-2.220117094916698,188.49546798126397,1245.7915294559753,0.0,0.9824459860886561,31089.22376829125,0.0,0.01031159428084582,2.4914380069435138e-8,0.00018365482931518488,0,0
