time_s,phase_a_duty,phase_b_duty,phase_c_duty,phase_a_upper_gate,phase_a_lower_gate,phase_b_upper_gate,phase_b_lower_gate,phase_c_upper_gate,phase_c_lower_gate,upper_antiparallel_diode_count,lower_antiparallel_diode_count
0.0149,0.562058480036,0.208935434539,0.791064565461,0,0,0,0,0,0,2,1
0.01492,0.580648104598,0.210079233568,0.789920766432,1,0,1,0,1,0,2,0
0.01494,0.580648104598,0.210079233568,0.789920766432,1,0,0,1,1,0,0,0
0.01496,0.580648104598,0.210079233568,0.789920766432,0,1,0,1,1,0,0,1
0.01498,0.580648104598,0.210079233568,0.789920766432,0,1,0,1,0,0,0,2
0.015,0.580648104598,0.210079233568,0.789920766432,0,0,0,0,0,0,1,2
0.01502,0.598503616742,0.211782895657,0.788217104343,1,0,1,0,1,0,1,0
0.01504,0.598503616742,0.211782895657,0.788217104343,1,0,0,1,1,0,0,0
0.01506,0.598503616742,0.211782895657,0.788217104343,0,1,0,1,1,0,0,1
0.01508,0.598503616742,0.211782895657,0.788217104343,0,1,0,1,0,0,0,2
0.0151,0.598503616742,0.211782895657,0.788217104343,0,0,0,0,0,0,1,2
0.01512,0.615226614673,0.163433908603,0.836566091397,1,0,1,0,1,0,1,0
0.01514,0.615226614673,0.163433908603,0.836566091397,1,0,0,1,1,0,0,0
0.01516,0.615226614673,0.163433908603,0.836566091397,0,0,0,1,1,0,0,1
0.01518,0.615226614673,0.163433908603,0.836566091397,0,1,0,1,0,0,0,2
0.0152,0.615226614673,0.163433908603,0.836566091397,0,0,0,0,0,0,1,2
0.01522,0.632001569315,0.148921275682,0.851078724318,1,0,0,1,1,0,0,0
0.01524,0.632001569315,0.148921275682,0.851078724318,1,0,0,1,1,0,0,0
0.01526,0.632001569315,0.148921275682,0.851078724318,1,0,0,1,1,0,0,0
0.01528,0.632001569315,0.148921275682,0.851078724318,0,1,0,1,1,0,0,1
0.0153,0.632001569315,0.148921275682,0.851078724318,0,0,0,0,0,0,1,2
0.01532,0.651521573863,0.143337726071,0.856662273929,1,0,0,1,1,0,0,0
0.01534,0.651521573863,0.143337726071,0.856662273929,1,0,0,1,1,0,0,0
0.01536,0.651521573863,0.143337726071,0.856662273929,1,0,0,1,1,0,0,0
0.01538,0.651521573863,0.143337726071,0.856662273929,0,1,0,1,1,0,0,1
0.0154,0.651521573863,0.143337726071,0.856662273929,0,0,0,0,0,0,1,2
0.01542,0.673215993493,0.139930611687,0.860069388313,1,0,0,1,1,0,0,0
0.01544,0.673215993493,0.139930611687,0.860069388313,1,0,0,1,1,0,0,0
0.01546,0.673215993493,0.139930611687,0.860069388313,1,0,0,1,1,0,0,0
0.01548,0.673215993493,0.139930611687,0.860069388313,0,1,0,1,1,0,0,1
0.0155,0.673215993493,0.139930611687,0.860069388313,0,0,0,0,0,0,1,2
0.01552,0.695409370919,0.138953690399,0.861046309601,1,0,0,1,1,0,0,0
0.01554,0.695409370919,0.138953690399,0.861046309601,1,0,0,1,1,0,0,0
0.01556,0.695409370919,0.138953690399,0.861046309601,1,0,0,1,1,0,0,0
0.01558,0.695409370919,0.138953690399,0.861046309601,0,1,0,1,1,0,0,1
0.0156,0.695409370919,0.138953690399,0.861046309601,0,0,0,0,0,0,1,2
0.01562,0.717525993538,0.138809000372,0.861190999628,1,0,0,1,1,0,0,0
0.01564,0.717525993538,0.138809000372,0.861190999628,1,0,0,1,1,0,0,0
0.01566,0.717525993538,0.138809000372,0.861190999628,1,0,0,1,1,0,0,0
0.01568,0.717525993538,0.138809000372,0.861190999628,0,1,0,1,1,0,0,1
0.0157,0.717525993538,0.138809000372,0.861190999628,0,0,0,0,0,0,1,2
0.01572,0.737877118935,0.139741246185,0.860258753815,1,0,0,1,1,0,0,0
0.01574,0.737877118935,0.139741246185,0.860258753815,1,0,0,1,1,0,0,0
0.01576,0.737877118935,0.139741246185,0.860258753815,1,0,0,1,1,0,0,0
0.01578,0.737877118935,0.139741246185,0.860258753815,0,1,0,1,1,0,0,1
0.0158,0.737877118935,0.139741246185,0.860258753815,0,0,0,0,0,0,1,2
0.01582,0.758080278659,0.14162773871,0.85837226129,1,0,0,1,1,0,0,0
0.01584,0.758080278659,0.14162773871,0.85837226129,1,0,0,1,1,0,0,0
0.01586,0.758080278659,0.14162773871,0.85837226129,1,0,0,1,1,0,0,0
0.01588,0.758080278659,0.14162773871,0.85837226129,0,1,0,1,1,0,0,1
0.0159,0.758080278659,0.14162773871,0.85837226129,0,0,0,0,0,0,1,2
0.01592,0.77809881758,0.144529217814,0.855470782186,1,0,0,1,1,0,0,0
0.01594,0.77809881758,0.144529217814,0.855470782186,1,0,0,1,1,0,0,0
0.01596,0.77809881758,0.144529217814,0.855470782186,1,0,0,1,1,0,0,0
0.01598,0.77809881758,0.144529217814,0.855470782186,0,1,0,1,1,0,0,1
0.016,0.77809881758,0.144529217814,0.855470782186,0,0,0,0,0,0,1,2
0.01602,0.797892104004,0.148505812803,0.851494187197,1,0,0,1,1,0,0,0
0.01604,0.797892104004,0.148505812803,0.851494187197,1,0,0,1,1,0,0,0
0.01606,0.797892104004,0.148505812803,0.851494187197,1,0,0,1,1,0,0,0
0.01608,0.797892104004,0.148505812803,0.851494187197,0,1,0,1,1,0,0,1
0.0161,0.797892104004,0.148505812803,0.851494187197,0,0,0,0,0,0,1,2
0.01612,0.817415559252,0.153616956625,0.846383043375,1,0,0,1,1,0,0,0
0.01614,0.817415559252,0.153616956625,0.846383043375,1,0,0,1,1,0,0,0
0.01616,0.817415559252,0.153616956625,0.846383043375,1,0,0,1,1,0,0,0
0.01618,0.817415559252,0.153616956625,0.846383043375,0,0,0,1,1,0,0,1
0.0162,0.817415559252,0.153616956625,0.846383043375,0,0,0,0,0,0,1,2
0.01622,0.83608032889,0.158254473879,0.841745526121,1,0,0,1,1,0,0,0
0.01624,0.83608032889,0.158254473879,0.841745526121,1,0,0,1,1,0,0,0
0.01626,0.83608032889,0.158254473879,0.841745526121,1,0,0,1,1,0,0,0
0.01628,0.83608032889,0.158254473879,0.841745526121,1,0,0,1,1,0,0,0
0.0163,0.83608032889,0.158254473879,0.841745526121,0,0,0,0,0,0,1,2
0.01632,0.845122503302,0.154877496698,0.826605553948,1,0,0,1,1,0,0,0
0.01634,0.845122503302,0.154877496698,0.826605553948,1,0,0,1,1,0,0,0
0.01636,0.845122503302,0.154877496698,0.826605553948,1,0,0,1,1,0,0,0
0.01638,0.845122503302,0.154877496698,0.826605553948,1,0,0,1,1,0,0,0
0.0164,0.845122503302,0.154877496698,0.826605553948,0,0,0,0,0,0,1,2
0.01642,0.851035384178,0.148964615822,0.80966006648,1,0,0,1,1,0,0,0
0.01644,0.851035384178,0.148964615822,0.80966006648,1,0,0,1,1,0,0,0
0.01646,0.851035384178,0.148964615822,0.80966006648,1,0,0,1,1,0,0,0
0.01648,0.851035384178,0.148964615822,0.80966006648,1,0,0,1,1,0,0,0
0.0165,0.851035384178,0.148964615822,0.80966006648,0,0,0,0,0,0,1,2
0.01652,0.856042943517,0.143957056483,0.790933411955,1,0,0,1,1,0,0,0
0.01654,0.856042943517,0.143957056483,0.790933411955,1,0,0,1,1,0,0,0
0.01656,0.856042943517,0.143957056483,0.790933411955,1,0,0,1,1,0,0,0
0.01658,0.856042943517,0.143957056483,0.790933411955,1,0,0,1,1,0,0,0
0.0166,0.856042943517,0.143957056483,0.790933411955,0,0,0,0,0,0,1,2
0.01662,0.861575522501,0.138424477499,0.772584656142,1,0,0,1,1,0,0,0
0.01664,0.861575522501,0.138424477499,0.772584656142,1,0,0,1,1,0,0,0
0.01666,0.861575522501,0.138424477499,0.772584656142,1,0,0,1,1,0,0,0
0.01668,0.861575522501,0.138424477499,0.772584656142,1,0,0,1,0,0,0,1
0.0167,0.861575522501,0.138424477499,0.772584656142,0,0,0,0,0,0,1,2
0.01672,0.86591772261,0.13408227739,0.754017561082,1,0,0,1,1,0,0,0
0.01674,0.86591772261,0.13408227739,0.754017561082,1,0,0,1,1,0,0,0
0.01676,0.86591772261,0.13408227739,0.754017561082,1,0,0,1,1,0,0,0
0.01678,0.86591772261,0.13408227739,0.754017561082,1,0,0,1,0,1,0,1
0.0168,0.86591772261,0.13408227739,0.754017561082,0,0,0,0,0,0,1,2
0.01682,0.870677253087,0.129322746913,0.735738069424,1,0,0,1,1,0,0,0
0.01684,0.870677253087,0.129322746913,0.735738069424,1,0,0,1,1,0,0,0
0.01686,0.870677253087,0.129322746913,0.735738069424,1,0,0,1,1,0,0,0
0.01688,0.870677253087,0.129322746913,0.735738069424,1,0,0,1,0,1,0,1
0.0169,0.870677253087,0.129322746913,0.735738069424,0,0,0,0,0,0,1,2
0.01692,0.874135790923,0.125864209077,0.717156888911,1,0,0,1,1,0,0,0
0.01694,0.874135790923,0.125864209077,0.717156888911,1,0,0,1,1,0,0,0
0.01696,0.874135790923,0.125864209077,0.717156888911,1,0,0,1,1,0,0,0
0.01698,0.874135790923,0.125864209077,0.717156888911,1,0,0,1,0,1,0,1
0.017,0.874135790923,0.125864209077,0.717156888911,0,0,0,0,0,0,1,2
0.01702,0.878077835119,0.121922164881,0.697122819098,1,0,0,1,1,0,0,0
0.01704,0.878077835119,0.121922164881,0.697122819098,1,0,0,1,1,0,0,0
0.01706,0.878077835119,0.121922164881,0.697122819098,1,0,0,1,1,0,0,0
0.01708,0.878077835119,0.121922164881,0.697122819098,1,0,0,1,0,1,0,1
0.0171,0.878077835119,0.121922164881,0.697122819098,0,0,0,0,0,0,1,2
0.01712,0.882270567153,0.117729432847,0.677252246766,1,0,0,1,1,0,0,0
0.01714,0.882270567153,0.117729432847,0.677252246766,1,0,0,1,1,0,0,0
0.01716,0.882270567153,0.117729432847,0.677252246766,1,0,0,1,1,0,0,0
0.01718,0.882270567153,0.117729432847,0.677252246766,1,0,0,1,0,1,0,1
0.0172,0.882270567153,0.117729432847,0.677252246766,0,0,0,0,0,0,1,2
0.01722,0.884991246151,0.115008753849,0.656966599702,1,0,0,1,1,0,0,0
0.01724,0.884991246151,0.115008753849,0.656966599702,1,0,0,1,1,0,0,0
0.01726,0.884991246151,0.115008753849,0.656966599702,1,0,0,1,1,0,0,0
0.01728,0.884991246151,0.115008753849,0.656966599702,1,0,0,1,0,1,0,1
0.0173,0.884991246151,0.115008753849,0.656966599702,0,0,0,0,0,0,1,2
0.01732,0.887844244689,0.112155755311,0.636785156468,1,0,0,1,1,0,0,0
0.01734,0.887844244689,0.112155755311,0.636785156468,1,0,0,1,1,0,0,0
0.01736,0.887844244689,0.112155755311,0.636785156468,1,0,0,1,1,0,0,0
0.01738,0.887844244689,0.112155755311,0.636785156468,1,0,0,1,0,1,0,1
0.0174,0.887844244689,0.112155755311,0.636785156468,0,0,0,0,0,0,1,2
0.01742,0.890773314183,0.109226685817,0.616679547197,1,0,0,1,1,0,0,0
0.01744,0.890773314183,0.109226685817,0.616679547197,1,0,0,1,1,0,0,0
0.01746,0.890773314183,0.109226685817,0.616679547197,1,0,0,1,1,0,0,0
0.01748,0.890773314183,0.109226685817,0.616679547197,1,0,0,1,0,1,0,1
0.0175,0.890773314183,0.109226685817,0.616679547197,0,0,0,0,0,0,1,2
0.01752,0.892052479347,0.107947520653,0.59608314609,1,0,0,1,1,0,0,0
0.01754,0.892052479347,0.107947520653,0.59608314609,1,0,0,1,1,0,0,0
0.01756,0.892052479347,0.107947520653,0.59608314609,1,0,0,1,1,0,0,0
0.01758,0.892052479347,0.107947520653,0.59608314609,1,0,0,1,0,1,0,1
0.0176,0.892052479347,0.107947520653,0.59608314609,0,0,0,0,0,0,1,2
0.01762,0.89328490095,0.10671509905,0.575523729483,1,0,0,1,1,0,0,0
0.01764,0.89328490095,0.10671509905,0.575523729483,1,0,0,1,1,0,0,0
0.01766,0.89328490095,0.10671509905,0.575523729483,1,0,0,1,0,0,0,1
0.01768,0.89328490095,0.10671509905,0.575523729483,1,0,0,1,0,1,0,1
0.0177,0.89328490095,0.10671509905,0.575523729483,0,0,0,0,0,0,1,2
0.01772,0.894412327664,0.105587672336,0.554983548637,1,0,0,1,1,0,0,0
0.01774,0.894412327664,0.105587672336,0.554983548637,1,0,0,1,1,0,0,0
0.01776,0.894412327664,0.105587672336,0.554983548637,1,0,0,1,0,1,0,1
0.01778,0.894412327664,0.105587672336,0.554983548637,1,0,0,1,0,1,0,1
0.0178,0.894412327664,0.105587672336,0.554983548637,0,0,0,0,0,0,1,2
0.01782,0.89537587313,0.10462412687,0.534448116152,1,0,0,1,1,0,0,0
0.01784,0.89537587313,0.10462412687,0.534448116152,1,0,0,1,1,0,0,0
0.01786,0.89537587313,0.10462412687,0.534448116152,1,0,0,1,0,1,0,1
0.01788,0.89537587313,0.10462412687,0.534448116152,1,0,0,1,0,1,0,1
0.0179,0.89537587313,0.10462412687,0.534448116152,0,0,0,0,0,0,1,2
0.01792,0.895936606464,0.104063393536,0.515563723576,1,0,0,1,1,0,0,0
0.01794,0.895936606464,0.104063393536,0.515563723576,1,0,0,1,1,0,0,0
0.01796,0.895936606464,0.104063393536,0.515563723576,1,0,0,1,0,1,0,1
0.01798,0.895936606464,0.104063393536,0.515563723576,1,0,0,1,0,1,0,1
0.018,0.895936606464,0.104063393536,0.515563723576,0,0,0,0,0,0,1,2
0.01802,0.894546097825,0.105453902175,0.496135906712,1,0,0,1,1,0,0,0
0.01804,0.894546097825,0.105453902175,0.496135906712,1,0,0,1,1,0,0,0
0.01806,0.894546097825,0.105453902175,0.496135906712,1,0,0,1,0,1,0,1
0.01808,0.894546097825,0.105453902175,0.496135906712,1,0,0,1,0,1,0,1
0.0181,0.894546097825,0.105453902175,0.496135906712,0,0,0,0,0,0,1,2
0.01812,0.892986610472,0.107013389528,0.475050157466,1,0,0,1,1,0,0,0
0.01814,0.892986610472,0.107013389528,0.475050157466,1,0,0,1,1,0,0,0
0.01816,0.892986610472,0.107013389528,0.475050157466,1,0,0,1,0,1,0,1
0.01818,0.892986610472,0.107013389528,0.475050157466,1,0,0,1,0,1,0,1
0.0182,0.892986610472,0.107013389528,0.475050157466,0,0,0,0,0,0,1,2
0.01822,0.892686576432,0.107313423568,0.454491294014,1,0,0,1,1,0,0,0
0.01824,0.892686576432,0.107313423568,0.454491294014,1,0,0,1,1,0,0,0
0.01826,0.892686576432,0.107313423568,0.454491294014,1,0,0,1,0,1,0,1
0.01828,0.892686576432,0.107313423568,0.454491294014,1,0,0,1,0,1,0,1
0.0183,0.892686576432,0.107313423568,0.454491294014,0,0,0,0,0,0,2,1
0.01832,0.891930916335,0.108069083665,0.433845194009,1,0,0,1,1,0,0,0
0.01834,0.891930916335,0.108069083665,0.433845194009,1,0,0,1,1,0,0,0
0.01836,0.891930916335,0.108069083665,0.433845194009,1,0,0,1,0,1,0,1
0.01838,0.891930916335,0.108069083665,0.433845194009,1,0,0,1,0,1,0,0
0.0184,0.891930916335,0.108069083665,0.433845194009,0,0,0,0,0,0,2,1
0.01842,0.890843527272,0.109156472728,0.411420482139,1,0,0,1,1,0,1,0
0.01844,0.890843527272,0.109156472728,0.411420482139,1,0,0,1,1,0,0,0
0.01846,0.890843527272,0.109156472728,0.411420482139,1,0,0,1,0,1,0,1
0.01848,0.890843527272,0.109156472728,0.411420482139,1,0,0,1,0,1,0,0
0.0185,0.890843527272,0.109156472728,0.411420482139,0,0,0,0,0,0,2,1
0.01852,0.889177446414,0.110822553586,0.388904021789,1,0,0,1,1,0,1,0
0.01854,0.889177446414,0.110822553586,0.388904021789,1,0,0,1,1,0,0,0
0.01856,0.889177446414,0.110822553586,0.388904021789,1,0,0,1,0,1,0,0
0.01858,0.889177446414,0.110822553586,0.388904021789,1,0,0,1,0,1,0,0
0.0186,0.889177446414,0.110822553586,0.388904021789,0,0,0,0,0,0,2,1
0.01862,0.886871355052,0.113128644948,0.366304988927,1,0,0,1,1,0,1,0
0.01864,0.886871355052,0.113128644948,0.366304988927,1,0,0,1,0,0,1,0
0.01866,0.886871355052,0.113128644948,0.366304988927,1,0,0,1,0,1,0,0
0.01868,0.886871355052,0.113128644948,0.366304988927,1,0,0,1,0,1,0,0
0.0187,0.886871355052,0.113128644948,0.366304988927,0,0,0,0,0,0,2,1
0.01872,0.884223197904,0.115776802096,0.340353597285,1,0,0,1,1,0,1,0
0.01874,0.884223197904,0.115776802096,0.340353597285,1,0,0,1,0,1,0,0
0.01876,0.884223197904,0.115776802096,0.340353597285,1,0,0,1,0,1,0,0
0.01878,0.884223197904,0.115776802096,0.340353597285,1,0,0,1,0,1,0,0
0.0188,0.884223197904,0.115776802096,0.340353597285,0,0,0,0,0,0,2,1
0.01882,0.880798082867,0.119201917133,0.314429032728,1,0,0,1,1,0,1,0
0.01884,0.880798082867,0.119201917133,0.314429032728,1,0,0,1,0,1,0,0
0.01886,0.880798082867,0.119201917133,0.314429032728,1,0,0,1,0,1,0,0
0.01888,0.880798082867,0.119201917133,0.314429032728,1,0,0,1,0,1,0,0
0.0189,0.880798082867,0.119201917133,0.314429032728,0,0,0,0,0,0,2,1
0.01892,0.878021790874,0.121978209126,0.290743282668,1,0,0,1,1,0,1,0
0.01894,0.878021790874,0.121978209126,0.290743282668,1,0,0,1,0,1,0,0
0.01896,0.878021790874,0.121978209126,0.290743282668,1,0,0,1,0,1,0,0
0.01898,0.878021790874,0.121978209126,0.290743282668,1,0,0,1,0,1,0,0
0.019,0.878021790874,0.121978209126,0.290743282668,0,0,0,0,0,0,2,1
0.01902,0.874171567415,0.125828432585,0.268795293316,1,0,0,1,1,0,1,0
0.01904,0.874171567415,0.125828432585,0.268795293316,1,0,0,1,0,1,0,0
0.01906,0.874171567415,0.125828432585,0.268795293316,1,0,0,1,0,1,0,0
0.01908,0.874171567415,0.125828432585,0.268795293316,1,0,0,1,0,1,0,0
0.0191,0.874171567415,0.125828432585,0.268795293316,0,0,0,0,0,0,2,1
0.01912,0.869369801425,0.130630198575,0.246972622256,1,0,0,1,1,0,1,0
0.01914,0.869369801425,0.130630198575,0.246972622256,1,0,0,1,0,1,0,0
0.01916,0.869369801425,0.130630198575,0.246972622256,1,0,0,1,0,1,0,0
0.01918,0.869369801425,0.130630198575,0.246972622256,1,0,0,1,0,1,0,0
0.0192,0.869369801425,0.130630198575,0.246972622256,0,0,0,0,0,0,2,1
0.01922,0.865225340741,0.134774659259,0.225841801938,1,0,0,1,1,0,1,0
0.01924,0.865225340741,0.134774659259,0.225841801938,1,0,0,1,0,1,0,0
0.01926,0.865225340741,0.134774659259,0.225841801938,1,0,0,1,0,1,0,0
0.01928,0.865225340741,0.134774659259,0.225841801938,1,0,0,1,0,1,0,0
0.0193,0.865225340741,0.134774659259,0.225841801938,0,0,0,0,0,0,2,1
0.01932,0.860016298928,0.139983701072,0.20490574139,1,0,0,1,1,0,1,0
0.01934,0.860016298928,0.139983701072,0.20490574139,1,0,0,1,0,1,0,0
0.01936,0.860016298928,0.139983701072,0.20490574139,1,0,0,1,0,1,0,0
0.01938,0.860016298928,0.139983701072,0.20490574139,1,0,0,1,0,1,0,0
0.0194,0.860016298928,0.139983701072,0.20490574139,0,0,0,0,0,0,2,1
0.01942,0.853683350457,0.146316649543,0.184207507273,1,0,0,1,0,0,1,0
0.01944,0.853683350457,0.146316649543,0.184207507273,1,0,0,1,0,1,0,0
0.01946,0.853683350457,0.146316649543,0.184207507273,1,0,0,1,0,1,0,0
0.01948,0.853683350457,0.146316649543,0.184207507273,1,0,0,1,0,1,0,0
0.0195,0.853683350457,0.146316649543,0.184207507273,0,0,0,0,0,0,2,1
0.01952,0.847653995341,0.152346004659,0.165975829319,1,0,0,1,0,1,0,0
0.01954,0.847653995341,0.152346004659,0.165975829319,1,0,0,1,0,1,0,0
0.01956,0.847653995341,0.152346004659,0.165975829319,1,0,0,1,0,1,0,0
0.01958,0.847653995341,0.152346004659,0.165975829319,1,0,0,1,0,1,0,0
0.0196,0.847653995341,0.152346004659,0.165975829319,0,0,0,0,0,0,2,1
0.01962,0.846725820586,0.162601884473,0.153274179414,1,0,0,1,0,1,0,0
0.01964,0.846725820586,0.162601884473,0.153274179414,1,0,0,1,0,1,0,0
0.01966,0.846725820586,0.162601884473,0.153274179414,1,0,0,1,0,1,0,0
0.01968,0.846725820586,0.162601884473,0.153274179414,1,0,0,1,0,1,0,0
0.0197,0.846725820586,0.162601884473,0.153274179414,0,0,0,0,0,0,2,1
0.01972,0.852697784025,0.181953437882,0.147302215975,1,0,0,1,0,1,0,0
0.01974,0.852697784025,0.181953437882,0.147302215975,1,0,0,1,0,1,0,0
0.01976,0.852697784025,0.181953437882,0.147302215975,1,0,0,1,0,1,0,0
0.01978,0.852697784025,0.181953437882,0.147302215975,1,0,0,1,0,1,0,0
0.0198,0.852697784025,0.181953437882,0.147302215975,0,0,0,0,0,0,2,1
0.01982,0.857607692786,0.201442172689,0.142392307214,1,0,0,1,0,1,0,0
0.01984,0.857607692786,0.201442172689,0.142392307214,1,0,0,1,0,1,0,0
0.01986,0.857607692786,0.201442172689,0.142392307214,1,0,0,1,0,1,0,0
0.01988,0.857607692786,0.201442172689,0.142392307214,1,0,0,1,0,1,0,0
0.0199,0.857607692786,0.201442172689,0.142392307214,0,0,0,0,0,0,2,1
0.01992,0.863058391122,0.22056321369,0.136941608878,1,0,0,0,0,1,1,0
0.01994,0.863058391122,0.22056321369,0.136941608878,1,0,0,1,0,1,0,0
0.01996,0.863058391122,0.22056321369,0.136941608878,1,0,0,1,0,1,0,0
0.01998,0.863058391122,0.22056321369,0.136941608878,1,0,0,1,0,1,0,0
0.02,0.863058391122,0.22056321369,0.136941608878,0,0,0,0,0,0,2,1
0.02002,0.867335569109,0.239924043534,0.132664430891,1,0,1,0,0,1,1,0
0.02004,0.867335569109,0.239924043534,0.132664430891,1,0,0,1,0,1,0,0
0.02006,0.867335569109,0.239924043534,0.132664430891,1,0,0,1,0,1,0,0
0.02008,0.867335569109,0.239924043534,0.132664430891,1,0,0,1,0,1,0,0
0.0201,0.867335569109,0.239924043534,0.132664430891,0,0,0,0,0,0,2,1
0.02012,0.87204607376,0.259006050489,0.12795392624,1,0,1,0,0,1,1,0
0.02014,0.87204607376,0.259006050489,0.12795392624,1,0,0,1,0,1,0,0
0.02016,0.87204607376,0.259006050489,0.12795392624,1,0,0,1,0,1,0,0
0.02018,0.87204607376,0.259006050489,0.12795392624,1,0,0,1,0,1,0,0
0.0202,0.87204607376,0.259006050489,0.12795392624,0,0,0,0,0,0,2,1
0.02022,0.875472720306,0.278410136302,0.124527279694,1,0,1,0,0,1,1,0
0.02024,0.875472720306,0.278410136302,0.124527279694,1,0,0,1,0,1,0,0
0.02026,0.875472720306,0.278410136302,0.124527279694,1,0,0,1,0,1,0,0
0.02028,0.875472720306,0.278410136302,0.124527279694,1,0,0,1,0,1,0,0
0.0203,0.875472720306,0.278410136302,0.124527279694,0,0,0,0,0,0,2,1
0.02032,0.879221039958,0.297612077104,0.120778960042,1,0,1,0,0,1,1,0
0.02034,0.879221039958,0.297612077104,0.120778960042,1,0,0,1,0,1,0,0
0.02036,0.879221039958,0.297612077104,0.120778960042,1,0,0,1,0,1,0,0
0.02038,0.879221039958,0.297612077104,0.120778960042,1,0,0,1,0,1,0,0
0.0204,0.879221039958,0.297612077104,0.120778960042,0,0,0,0,0,0,2,1
0.02042,0.881571281819,0.317205604815,0.118428718181,1,0,1,0,0,1,1,0
0.02044,0.881571281819,0.317205604815,0.118428718181,1,0,0,1,0,1,0,0
0.02046,0.881571281819,0.317205604815,0.118428718181,1,0,0,1,0,1,0,0
0.02048,0.881571281819,0.317205604815,0.118428718181,1,0,0,1,0,1,0,0
0.0205,0.881571281819,0.317205604815,0.118428718181,0,0,0,0,0,0,2,1
0.02052,0.884127855177,0.336660650785,0.115872144823,1,0,1,0,0,1,1,0
0.02054,0.884127855177,0.336660650785,0.115872144823,1,0,0,1,0,1,0,0
0.02056,0.884127855177,0.336660650785,0.115872144823,1,0,0,1,0,1,0,0
0.02058,0.884127855177,0.336660650785,0.115872144823,1,0,0,1,0,1,0,0
0.0206,0.884127855177,0.336660650785,0.115872144823,0,0,0,0,0,0,2,1
0.02062,0.886835955492,0.356008037913,0.113164044508,1,0,1,0,0,1,1,0
0.02064,0.886835955492,0.356008037913,0.113164044508,1,0,0,1,0,1,0,0
0.02066,0.886835955492,0.356008037913,0.113164044508,1,0,0,1,0,1,0,0
0.02068,0.886835955492,0.356008037913,0.113164044508,1,0,0,1,0,1,0,0
0.0207,0.886835955492,0.356008037913,0.113164044508,0,0,0,0,0,0,2,1
0.02072,0.889639838677,0.375275746609,0.110360161323,1,0,1,0,0,1,1,0
0.02074,0.889639838677,0.375275746609,0.110360161323,1,0,0,1,0,1,0,0
0.02076,0.889639838677,0.375275746609,0.110360161323,1,0,0,1,0,1,0,0
0.02078,0.889639838677,0.375275746609,0.110360161323,1,0,0,1,0,1,0,0
0.0208,0.889639838677,0.375275746609,0.110360161323,0,0,0,0,0,0,2,1
0.02082,0.890815236316,0.395042843095,0.109184763684,1,0,1,0,0,1,1,0
0.02084,0.890815236316,0.395042843095,0.109184763684,1,0,0,1,0,1,0,0
0.02086,0.890815236316,0.395042843095,0.109184763684,1,0,0,1,0,1,0,0
0.02088,0.890815236316,0.395042843095,0.109184763684,1,0,0,1,0,1,0,0
0.0209,0.890815236316,0.395042843095,0.109184763684,0,0,0,0,0,0,2,1
0.02092,0.891964537809,0.414768431078,0.108035462191,1,0,1,0,0,1,1,0
0.02094,0.891964537809,0.414768431078,0.108035462191,1,0,0,0,0,1,1,0
0.02096,0.891964537809,0.414768431078,0.108035462191,1,0,0,1,0,1,0,0
0.02098,0.891964537809,0.414768431078,0.108035462191,1,0,0,1,0,1,0,0
0.021,0.891964537809,0.414768431078,0.108035462191,0,0,0,0,0,0,2,1
0.02102,0.893029932465,0.434470022904,0.106970067535,1,0,1,0,0,1,1,0
0.02104,0.893029932465,0.434470022904,0.106970067535,1,0,1,0,0,1,1,0
0.02106,0.893029932465,0.434470022904,0.106970067535,1,0,0,1,0,1,0,0
0.02108,0.893029932465,0.434470022904,0.106970067535,1,0,0,1,0,1,0,0
0.0211,0.893029932465,0.434470022904,0.106970067535,0,0,0,0,0,0,2,1
0.02112,0.894131901019,0.455817528897,0.105868098981,1,0,1,0,0,1,1,0
0.02114,0.894131901019,0.455817528897,0.105868098981,1,0,1,0,0,1,1,0
0.02116,0.894131901019,0.455817528897,0.105868098981,1,0,0,1,0,1,0,0
0.02118,0.894131901019,0.455817528897,0.105868098981,1,0,0,1,0,1,0,0
0.0212,0.894131901019,0.455817528897,0.105868098981,0,0,0,0,0,0,2,1
0.02122,0.895030747048,0.477175461135,0.104969252952,1,0,1,0,0,1,1,0
0.02124,0.895030747048,0.477175461135,0.104969252952,1,0,1,0,0,1,1,0
0.02126,0.895030747048,0.477175461135,0.104969252952,1,0,0,1,0,1,0,0
0.02128,0.895030747048,0.477175461135,0.104969252952,1,0,0,1,0,1,0,0
0.0213,0.895030747048,0.477175461135,0.104969252952,0,0,0,0,0,0,2,1
0.02132,0.895694880258,0.4988141208,0.104305119742,1,0,1,0,0,1,1,0
0.02134,0.895694880258,0.4988141208,0.104305119742,1,0,1,0,0,1,0,0
0.02136,0.895694880258,0.4988141208,0.104305119742,1,0,0,1,0,1,0,1
0.02138,0.895694880258,0.4988141208,0.104305119742,1,0,0,1,0,1,0,0
0.0214,0.895694880258,0.4988141208,0.104305119742,0,0,0,0,0,0,2,1
0.02142,0.894528863282,0.522521890215,0.105471136718,1,0,1,0,0,1,1,0
0.02144,0.894528863282,0.522521890215,0.105471136718,1,0,1,0,0,1,0,0
0.02146,0.894528863282,0.522521890215,0.105471136718,1,0,0,1,0,1,0,1
0.02148,0.894528863282,0.522521890215,0.105471136718,1,0,0,1,0,1,0,0
