time_s,node_BUSC2_voltage,node_BUSCS2_voltage,node_BUSFD_voltage,node_BUSFQ_voltage,node_BUSMG_voltage,node_BUSMGR_voltage,node_BUSMS_voltage,node_UM1TLA_voltage,node_UM1TLB_voltage,node_UM1TLC_voltage,node_UM1MCC_voltage,output_fixed_1,output_fixed_2,output_fixed_3,output_fixed_4,output_fixed_5,branch_current_branch_fixed_5,branch_current_branch_fixed_7,branch_current_branch_fixed_8,torque_Nm,mechanical_speed_rad_s,mechanical_angle_rad,power_zero_axis_current_A,orthogonal_dummy_current_A,single_phase_stator_current_A,d_axis_rotor_current_A,q_axis_rotor_current_A
0.000246,16607.723096,-0.0926069348143,6481.99223166,-1331.49845451,184.725648031,92.3628240155,184.725657267,18600.5834766,-9.77753802582e-10,3.07251116227e-10,184.725648031,-0.0926069348143,16607.723096,6481.99223166,-1331.49845451,184.725648031,9.23628240155,0,9.23628059013,7.1783507354e-07,184.725648031,0.830840672813,0,-0.00435481407491,0.00645864288732,0.00648199223166,-0.00133149845451
0.000248,-16740.6198819,-0.0933576506028,-6482.69931665,1350.80558725,184.725648031,92.3628240155,184.725657267,-18749.4013575,-9.77763604575e-10,3.07239448283e-10,184.725648031,-0.0933576506028,-16740.6198819,-6482.69931665,1350.80558725,184.725648031,9.23628240155,0,9.23628059013,-4.6948484122e-07,184.725648031,0.831210124109,0,0.000512083734832,-0.00680893630688,-0.00648269931665,0.00135080558725
0.00025,16872.9396108,-0.0941083133185,6483.37220591,-1370.87093649,184.725648031,92.3628240155,184.725657267,18897.6263121,-9.77747475582e-10,3.07222376289e-10,184.725648031,-0.0941083133185,16872.9396108,6483.37220591,-1370.87093649,184.725648031,9.23628240155,0,9.23628059013,7.27884937171e-07,184.725648031,0.831579575405,0,-0.0044375717821,0.00644541836671,0.00648337220591,-0.00137087093649
0.000252,-17005.684005,-0.0948589225345,-6484.0125532,1390.37643934,184.725648031,92.3628240155,184.725657267,-19046.2730243,-9.77757279824e-10,3.07210787149e-10,184.725648031,-0.0948589225345,-17005.684005,-6484.0125532,1390.37643934,184.725648031,9.23628240155,0,9.23628059013,-4.76776663392e-07,184.725648031,0.831949026701,0,0.000539910368514,-0.00680651337246,-0.0064840125532,0.00139037643934
0.000254,17137.8392234,-0.0956094778244,6484.6219323,-1410.67008703,184.725648031,92.3628240155,184.725657267,19194.3142217,-9.77741147824e-10,3.07193635645e-10,184.725648031,-0.0956094778244,17137.8392234,6484.6219323,-1410.67008703,184.725648031,9.23628240155,0,9.23628059013,7.38308324628e-07,184.725648031,0.832318477997,0,-0.00452200980502,0.00643180242151,0.0064846219323,-0.00141067008703
0.000256,-17270.4276167,-0.0963599787613,-6485.20184088,1430.37000512,184.725648031,92.3628240155,184.725657267,-19342.7857181,-9.7775095406e-10,3.07182126158e-10,184.725648031,-0.0963599787613,-17270.4276167,-6485.20184088,1430.37000512,184.725648031,9.23628240155,0,9.23628059013,-4.84505541694e-07,184.725648031,0.832687929293,0,0.000566742634736,-0.0068041168184,-0.00648520184088,0.00143037000512
0.000258,17402.414502,-0.0971104249186,6485.75370418,-1450.88949999,184.725648031,92.3628240155,184.725657267,19490.6388821,-9.77734819293e-10,3.07164894302e-10,184.725648031,-0.0971104249186,17402.414502,6485.75370418,-1450.88949999,184.725648031,9.23628240155,0,9.23628059013,7.49125965664e-07,184.725648031,0.833057380589,0,-0.00460818369881,0.006417782102,0.00648575370418,-0.00145088949999
0.00026,-17534.8432716,-0.0978608158696,-6486.27887852,1470.77983811,184.725648031,92.3628240155,184.725657267,-19638.9310998,-9.77744627294e-10,3.07153465304e-10,184.725648031,-0.0978608158696,-17534.8432716,-6486.27887852,1470.77983811,184.725648031,9.23628240155,0,9.23628059013,-4.92691998494e-07,184.725648031,0.833426831886,0,0.000592508896475,-0.00680175796816,-0.00648627887852,0.00147077983811
0.000262,17666.6579755,-0.0986111511878,6486.77865461,-1491.52277703,184.725648031,92.3628240155,184.725657267,19786.5919258,-9.77728489981e-10,3.07136152265e-10,184.725648031,-0.0986111511878,17666.6579755,6486.77865461,-1491.52277703,184.725648031,9.23628240155,0,9.23628059013,7.60359646243e-07,184.725648031,0.833796283182,0,-0.00469615270697,0.00640334376255,0.00648677865461,-0.00149152277703
0.000264,-17798.9234857,-0.0993614304467,-6487.25426075,1511.59949657,184.725648031,92.3628240155,184.725657267,-19934.7007872,-9.77738299537e-10,3.07124804581e-10,184.725648031,-0.0993614304467,-17798.9234857,-6487.25426075,1511.59949657,184.725648031,9.23628240155,0,9.23628059013,-5.01357687506e-07,184.725648031,0.834165734478,0,0.000617133710736,-0.006799448947,-0.00648725426075,0.00151159949657
0.000266,17930.5621346,-0.10011165322,6487.70686584,-1532.56352759,184.725648031,92.3628240155,184.725657267,20082.1649424,-9.77722159876e-10,3.07107409541e-10,184.725648031,-0.10011165322,17930.5621346,6487.70686584,-1532.56352759,184.725648031,9.23628240155,0,9.23628059013,7.72032295567e-07,184.725648031,0.834535185774,0,-0.00478598001593,0.00638847300864,0.00648770686584,-0.00153256352759
0.000268,-18062.6607385,-0.10086181908,-6488.13758225,1552.82254319,184.725648031,92.3628240155,184.725657267,-20230.0863572,-9.77731970799e-10,3.07096143981e-10,184.725648031,-0.10086181908,-18062.6607385,-6488.13758225,1552.82254319,184.725648031,9.23628240155,0,9.23628059013,-5.10525483017e-07,184.725648031,0.83490463707,0,0.000640537564974,-0.00679720273694,-0.00648813758225,0.00155282254319
