time_s,phase_a_voltage_v,phase_b_voltage_v,phase_c_voltage_v,phase_a_current_a,phase_b_current_a,phase_c_current_a,zero_current_a,d_axis_current_a,q_axis_current_a,electromagnetic_torque_nm,shaft_mass_1_speed_rad_s,terminal_power_w,rotor_port_power_w,magnetic_coenergy_j,kinetic_energy_j,elastic_energy_j,dissipated_energy_j,maximum_energy_residual_j,maximum_energy_quadrature_defect_j,event_count,control_sample_count
0.00568,169.7930512317504,7.241603868340476,-296.76937499411014,19.927033255680065,-22.86265046032489,-4.251361461613312,-4.149404067624232,-25.838532939494367,-15.906419337472272,-5.525374247114236,188.46939310764216,4479.583404301504,0.0,39.6085143959049,31080.623121067587,0.0,0.8168542822549136,2.8060945019003913e-8,0.00017404275903343258,1,0
0.005690000000000001,169.36168519639523,8.46536570825576,-297.32949677963296,19.92365885317597,-22.8830116312442,-4.32622259904042,-4.20632890517499,-25.885564469905763,-15.86016880760366,-5.490276853801227,188.46942805184577,4466.9049650165725,0.0,39.66211245856925,31080.634646416132,0.0,0.8192541425371213,2.8060945019003913e-8,0.00017450037437787003,1,0
0.0057,168.92779845890246,9.688893538878013,-297.885506552574,19.92024483200527,-22.90315006204773,-4.401057956852949,-4.263133133640352,-25.932424892191086,-15.813752975401307,-5.4552938370416655,188.4694631962787,4454.188300421229,0.0,39.71551537369882,31080.64623780677,0.0,0.8216565934935363,2.8060945019003913e-8,0.00017495692311911282,1,0
0.005710000000000001,168.49139718576293,10.912169971168616,-298.4373964108038,19.916791435821104,-22.92306577835995,-4.47586665479637,-4.319816118926221,-25.979113946942068,-15.767172711649897,-5.420425740018693,188.46949854028583,4441.433617584556,0.0,39.76872297499397,31080.65789502345,0.0,0.8240616351880798,2.8060945019003913e-8,0.00017541237432985857,1,0
0.00572,168.05248757920478,12.135177619661746,-298.9851585107459,19.913298909212173,-22.942758807226085,-4.550647815070411,-4.376377228635592,-26.025631378659348,-15.720428886191598,-5.385673094362012,188.46953408320897,4428.64112270603,0.0,39.82173509928911,31080.669617849133,0.0,0.8264692676221648,2.8060945019003913e-8,0.00017586675294423149,1,0
0.005730000000000001,167.61107587710498,13.35789910271172,-299.52878506748846,19.909767497681884,-22.962229177102557,-4.625400562333514,-4.432815832077646,-26.07197693573223,-15.673522367901008,-5.35103642017792,188.4695698243869,4415.811021114632,0.0,39.87455158652254,31080.681406065763,0.0,0.828879490734529,2.8060945019003913e-8,0.00017632002326321838,1,0
0.00574,167.167168352901,14.580317042739331,-300.0682683548946,19.90619744762766,-22.981476917847402,-4.700124023707158,-4.489131300276652,-26.118150370418064,-15.626454024660461,-5.316516226080118,188.46960576315547,4402.943517268097,0.0,39.927172279706156,31080.693259454343,0.0,0.8312923044010693,2.8060945019003913e-8,0.00017677220183187625,1,0
0.005750000000000001,166.72077131550117,15.802414066480402,-300.60360070571284,19.902589006320152,-23.000502060710943,-4.7748173287799,-4.545323005980945,-26.164151438821754,-15.579224723335319,-5.282113009221092,188.46964189884767,4390.038814752091,0.0,39.97959702489536,31080.70517779489,0.0,0.833707708434678,2.8060945019003913e-8,0.00017722325185816346,1,0
0.00576,166.27189110919565,17.024172805230677,-301.1347745116855,19.898942421882495,-23.019304638326467,-4.849479609611433,-4.601390323671826,-26.209979900874917,-15.531835329749741,-5.247827255324175,188.46967823079365,4377.097116279638,0.0,40.03182567115889,31080.71716086653,0.0,0.8361257025850808,2.8060945019003913e-8,0.0001776731888123717,1,0
0.005770000000000001,165.8205341135657,18.24557589509425,-301.66178222365676,19.89525794326957,-23.03788468470109,-4.924110000736376,-4.657332629572481,-26.255635520315042,-15.484286708662374,-5.2136594387162205,188.46971475832086,4364.118623690445,0.0,40.08385807054886,31080.729208447472,0.0,0.8385462865386777,2.8060945019003913e-8,0.00017812200758669794,1,0
