time_s,terminal_1_voltage_v,terminal_1_current_a,terminal_power_kw,supplied_energy_j,maximum_network_kcl_residual_a
0.0047,-24.4600496919,21.5990905752,0.188294880836,11.6876592177,3.5527136788e-15
0.00471,-24.9926217588,21.5565990607,0.178537299612,11.689493236,3.5527136788e-15
0.00472,-25.524587681,21.5134467893,0.168851160876,11.691230036,3.5527136788e-15
0.00473,-26.0559252934,21.4696348823,0.159236550448,11.6928703326,5.3290705182e-15
0.00474,-26.5866124588,21.4251644891,0.149693549832,11.6944148414,3.5527136788e-15
0.00475,-27.1166270696,21.3800367868,0.140222236238,11.695864279,7.1054273576e-15
0.00476,-27.6459470481,21.3342529801,0.130822682609,11.6972193627,5.3290705182e-15
0.00477,-28.1745503478,21.2878143015,0.121494957642,11.6984808102,7.1054273576e-15
0.00478,-28.7024149536,21.2407220111,0.112239125814,11.6996493403,7.1054273576e-15
0.00479,-29.2295188835,21.1929773964,0.10305524741,11.7007256722,3.5527136788e-15
0.0048,-29.7558401888,21.1445817726,0.0939433785418,11.7017105256,3.5527136788e-15
0.00481,-30.2813569551,21.0955364823,0.084903571175,11.7026046211,3.5527136788e-15
0.00482,-30.8060473034,21.0458428954,0.0759358731544,11.7034086793,3.5527136788e-15
0.00483,-31.3298893908,20.9955024092,0.067040328228,11.7041234217,3.5527136788e-15
0.00484,-31.8528614112,20.9445164482,0.0582169760713,11.7047495699,3.5527136788e-15
0.00485,-32.3749415965,20.8928864642,0.0494658523124,11.7052878461,7.1054273576e-15
0.00486,-32.896108217,20.8406139361,0.0407869885567,11.7057389728,7.1054273576e-15
0.00487,-33.4163395827,20.7877003698,0.0321804124118,11.7061036725,3.5527136788e-15
0.00488,-33.9356140438,20.7341472983,0.0236461475119,11.7063826684,7.1054273576e-15
0.00489,-34.4539099917,20.6799562816,0.0151842135432,11.7065766837,3.5527136788e-15
0.0049,-34.9712058599,20.6251289064,0.0067946262683,11.7066864417,3.5527136788e-15
0.00491,-35.4874801246,20.5696667864,-0.00152260244852,11.706712666,3.5527136788e-15
0.00492,-36.002711306,20.513571562,-0.00976746461658,11.7066560802,3.5527136788e-15
0.00493,-36.5168779684,20.4568449001,-0.0179399560938,11.706517408,3.5527136788e-15
0.00494,-37.029958722,20.3994884945,-0.0260400765616,11.7062973731,5.3290705182e-15
0.00495,-37.5419322227,20.3415040652,-0.0340678295002,11.7059966993,3.5527136788e-15
0.00496,-38.0527771737,20.282893359,-0.0420232221631,11.70561611,3.5527136788e-15
0.00497,-38.5624723262,20.2236581489,-0.0499062655524,11.7051563289,3.5527136788e-15
0.00498,-39.0709964799,20.1638002341,-0.0577169743936,11.7046180795,3.5527136788e-15
0.00499,-39.5783284839,20.1033214403,-0.0654553671107,11.7040020849,5.3290705182e-15
0.005,-40.08383091,20.041915455,-0.0730457921729,11.7032716269,3.77475828373e-15
0.00501,-39.8238122255,19.9959870367,-0.0659956501269,11.7025763952,3.5527136788e-15
0.00502,-40.2621017545,19.9053699006,-0.0711233063233,11.701890648,7.1054273576e-15
0.00503,-40.8096853335,19.8705175343,-0.0806721828642,11.7011315704,7.1054273576e-15
0.00504,-41.2538305152,19.7829487906,-0.0859825470245,11.7002981483,7.1054273576e-15
