time_s,SRCE A_v_pu,BUS  A_v_pu,SRCE B_v_pu,BUS  B_v_pu,SRCE C_v_pu,BUS  C_v_pu,STP1 A_v_pu,CAP1 A_v_pu,STP1 B_v_pu,CAP1 B_v_pu,STP1 C_v_pu,CAP1 C_v_pu,STP2 A_v_pu,CAP2 A_v_pu,STP2 B_v_pu,CAP2 B_v_pu,STP2 C_v_pu,CAP2 C_v_pu,CAP1 S_v_pu,CAP2 8_v_pu,output_fixed_1_pu,output_fixed_2_pu,output_fixed_3_pu,output_fixed_4_pu,output_fixed_5_pu,output_fixed_6_pu,output_fixed_7_pu,output_fixed_8_pu,output_fixed_9_pu,switch_voltage_switch_fixed_1_pu,switch_voltage_switch_fixed_3_pu,switch_voltage_switch_fixed_4_pu,switch_voltage_switch_fixed_5_pu,switch_voltage_switch_fixed_6_pu,switch_voltage_switch_fixed_7_pu,switch_current_switch_fixed_1_pu,switch_current_switch_fixed_2_pu,switch_current_switch_fixed_3_pu,switch_current_switch_fixed_4_pu,switch_current_switch_fixed_5_pu,switch_current_switch_fixed_6_pu,switch_current_switch_fixed_7_pu
0.019,-0.98599603707,-0.971756116403,0.637423989749,0.63054168681,0.348572047322,0.341189984006,-0.971756116386,-0.97052744775,0.630541686816,0.629927938013,0.341189983982,0.340528670948,0,0,0,0,0,0,0.340528670948,0,-0.971756116403,0.63054168681,0.341189984006,-0.97052744775,0.629927938013,0.340528670948,0,0,0,-1.73414616e-11,-6.16084960825e-12,2.35069186338e-11,-0.971756116403,0.63054168681,0.341189984006,-0,0.0173414616,-0.00616084960825,0.0235069186338,-0,0,0
0.0195,-0.999780683475,-1.02001130412,0.481753674102,0.491854756206,0.518027009373,0.528138569419,-1.02001130412,-1.0221373665,0.491854756222,0.492897895442,0.528138569405,0.529187372723,0,0,0,0,0,0,0.529187372723,0,-1.02001130412,0.491854756206,0.528138569419,-1.0221373665,0.492897895442,0.529187372723,0,0,0,1.24500409981e-12,-1.5662138253e-11,1.44205758446e-11,-1.02001130412,0.491854756206,0.528138569419,0,-0.00124500409981,-0.015662138253,0.0144205758446,-0,0,0
0.02,-0.978147600734,-0.973466476351,0.309016994375,0.306409648512,0.669130606359,0.667043605569,-0.973466476366,-0.972839405881,0.306409648535,0.306054220695,0.667043605562,0.666746869498,0,0,0,0,0,0,0.666746869498,0,-0.973466476351,0.306409648512,0.667043605569,-0.972839405881,0.306054220695,0.666746869498,0,0,0,1.55668811175e-11,-2.24981144825e-11,6.93378687799e-12,-0.973466476351,0.306409648512,0.667043605569,0,-0.0155668811175,-0.0224981144825,0.00693378687799,-0,0,0
0.0205,-0.921863151589,-0.929539370771,0.125333233564,0.128660591641,0.796529918024,0.800869054822,-0.929539370785,-0.930526181802,0.128660591662,0.129089949568,0.800869054815,0.801408052988,0,0,0,0,0,0,0.801408052988,0,-0.929539370771,0.128660591641,0.800869054822,-0.930526181802,0.129089949568,0.801408052988,0,0,0,1.40933931192e-11,-2.09150197161e-11,6.82343070935e-12,-0.929539370771,0.128660591641,0.800869054822,0,-0.0140933931192,-0.0209150197161,0.00682343070935,-0,0,0
0.021,-0.83292124071,-0.83795912791,-0.0627905195293,-0.0610088365991,0.895711760239,0.898960812773,-0.837959127944,-0.83832803369,-0.0610088365695,-0.0609095223804,0.898960812778,0.899216831663,0,0,0,0,0,0,0.899216831663,0,-0.83795912791,-0.0610088365991,0.898960812773,-0.83832803369,-0.0609095223804,0.899216831663,0,0,0,3.4258929027e-11,-2.96599550476e-11,-4.59743354497e-12,-0.83795912791,-0.0610088365991,0.898960812773,0,-0.034258929027,-0.0296599550476,-0.00459743354497,-0,-0,0
0.0215,-0.714472679633,-0.714686821432,-0.248689887165,-0.249520935228,0.963162566798,0.964202496921,-0.714686821466,-0.714803961139,-0.249520935201,-0.249566465262,0.964202496927,0.96435518465,0,0,0,0,0,0,0.96435518465,0,-0.714686821432,-0.249520935228,0.964202496921,-0.714803961139,-0.249566465262,0.96435518465,0,0,0,3.32009975068e-11,-2.73492339886e-11,-5.85065329517e-12,-0.714686821432,-0.249520935228,0.964202496921,0,-0.0332009975068,-0.0273492339886,-0.00585065329517,-0,-0,0
0.022,-0.570713567684,-0.57705952941,-0.425779291565,-0.423712398055,0.99649285925,1.00076805919,-0.577059529455,-0.577679171154,-0.423712398024,-0.423522602261,1.00076805921,1.00119056388,0,0,0,0,0,0,1.00119056388,0,-0.57705952941,-0.423712398055,1.00076805919,-0.577679171154,-0.423522602261,1.00119056388,0,0,0,4.43045600207e-11,-3.0738467327e-11,-1.35653710487e-11,-0.57705952941,-0.423712398055,1.00076805919,0,-0.0443045600207,-0.030738467327,-0.0135653710487,-0,-0,0
0.0225,-0.406736643076,-0.405933071686,-0.587785252292,-0.589422162609,0.994521895368,0.995352389377,-0.405933071734,-0.405836943608,-0.589422162579,-0.589602404308,0.995352389395,0.99543110387,0,0,0,0,0,0,0.99543110387,0,-0.405933071686,-0.589422162609,0.995352389377,-0.405836943608,-0.589602404308,0.99543110387,0,0,0,4.79325468206e-11,-3.00854896551e-11,-1.78463910316e-11,-0.405933071686,-0.589422162609,0.995352389377,0,-0.0479325468206,-0.0300854896551,-0.0178463910316,-0,-0,0
0.023,-0.228350870111,-0.23110754903,-0.728968627421,-0.728910880702,0.957319497532,0.96001633744,-0.23110754908,-0.231418381514,-0.728910880674,-0.728895464773,0.960016337461,0.960307783209,0,0,0,0,0,0,0.960307783209,0,-0.23110754903,-0.728910880702,0.96001633744,-0.231418381514,-0.728895464773,0.960307783209,0,0,0,4.99349728234e-11,-2.84030576836e-11,-2.1531443295e-11,-0.23110754903,-0.728910880702,0.96001633744,0,-0.0499349728234,-0.0284030576836,-0.021531443295,-0,-0,0
0.0235,-0.0418756537293,-0.0416794013313,-0.844327925502,-0.845785466519,0.886203579231,0.887463329075,-0.0416794013848,-0.0416168564805,-0.845785466491,-0.845959861596,0.887463329101,0.88757225899,0,0,0,0,0,0,0.88757225899,0,-0.0416794013313,-0.845785466519,0.887463329075,-0.0416168564805,-0.845959861596,0.88757225899,0,0,0,5.34293512211e-11,-2.73449041188e-11,-2.60841348521e-11,-0.0416794013313,-0.845785466519,0.887463329075,0,-0.0534293512211,-0.0273449041188,-0.0260841348521,-0,-0,0
0.024,0.146083028562,0.146984120482,-0.929776485888,-0.931577211267,0.783693457326,0.784591959095,0.146984120431,0.14705686678,-0.931577211244,-0.931754949895,0.784591959122,0.784694803683,0,0,0,0,0,0,0.784694803683,0,0.146984120482,-0.931577211267,0.784591959095,0.14705686678,-0.931754949895,0.784694803683,0,0,0,5.0766973958e-11,-2.31860086686e-11,-2.75807154893e-11,0.146984120482,-0.931577211267,0.784591959095,0,-0.050766973958,-0.0231860086686,-0.0275807154893,0,-0,0
0.0245,0.328866646739,0.329698604196,-0.982287250729,-0.983996416592,0.65342060399,0.654296980095,0.329698604146,0.329809068942,-0.983996416572,-0.984186389562,0.654296980125,0.654374908765,0,0,0,0,0,0,0.654374908765,0,0.329698604196,-0.983996416592,0.654296980095,0.329809068942,-0.984186389562,0.654374908765,0,0,0,4.99758012751e-11,-2.00405247952e-11,-2.99351654576e-11,0.329698604196,-0.983996416592,0.654296980095,0,-0.0499758012751,-0.0200405247952,-0.0299351654576,0,-0,0
0.025,0.5,0.502967163286,-1,-1.00267401904,0.5,0.499706243637,0.50296716324,0.503277230562,-1.00267401902,-1.00295249828,0.499706243667,0.499673493915,0,0,0,0,0,0,0.499673493915,0,0.502967163286,-1.00267401904,0.499706243637,0.503277230562,-1.00295249828,0.499673493915,0,0,0,4.50841586286e-11,-1.50199852555e-11,-3.00640068396e-11,0.502967163286,-1.00267401904,0.499706243637,0,-0.0450841586286,-0.0150199852555,-0.0300640068396,0,-0,0
