time_s,terminal_1_voltage_v,terminal_1_current_a,terminal_power_kw,supplied_energy_j,maximum_network_kcl_residual_a
0.00601,-83.2502834895,12.8148035716,0.0997060208167,1.03641629488,3.5527136788e-15
0.00602,-83.5897975827,12.7355476143,0.0996945677056,1.03741328911,3.5527136788e-15
0.00603,-83.926777001,12.6561791861,0.0994437110418,1.03840896939,3.5527136788e-15
0.00604,-84.2594593343,12.5758093758,0.099518872315,1.03940377474,1.7763568394e-15
0.00605,-84.5899583093,12.4955260551,0.0991944797014,1.04039732933,3.5527136788e-15
0.00606,-84.915837431,12.4140964353,0.099327698993,1.04138993353,1.7763568394e-15
0.00607,-85.2397116229,12.3328639032,0.0989630639339,1.04238137448,1.7763568394e-15
0.00608,-85.5588379146,12.2504392719,0.0991177805521,1.04337177246,3.5527136788e-15
0.00609,-85.8759308254,12.1682166253,0.0987514783709,1.04436110565,1.7763568394e-15
0.0061,-86.1883607267,12.0848644832,0.0988887507928,1.0453493005,3.5527136788e-15
0.00611,-86.4985202553,12.0016126713,0.0985587802932,1.04633652532,1.7763568394e-15
0.00612,-86.8042996275,11.9173947315,0.0986431530041,1.04732252812,3.5527136788e-15
0.00613,-87.1073941591,11.8330847561,0.0983812845103,1.04830763822,3.5527136788e-15
0.00614,-87.4065434213,11.7480493572,0.0983860114559,1.04929146684,1.7763568394e-15
0.00615,-87.7024749078,11.6626689368,0.0982131865196,1.05027445187,3.5527136788e-15
0.00616,-87.9949782988,11.5768455607,0.0981240392918,1.05125612884,3.5527136788e-15
0.00617,-88.283690263,11.4904032073,0.0980474915134,1.05223697686,3.5527136788e-15
0.00618,-88.569490922,11.4037999642,0.0978646097068,1.05321652681,3.5527136788e-15
0.00619,-88.8509701326,11.3163258315,0.0978771025952,1.05419522708,3.5527136788e-15
0.0062,-89.1299717636,11.228930303,0.0976146505027,1.05517267399,3.5527136788e-15
0.00621,-89.4042433382,11.1404736831,0.0976959005452,1.0561492196,3.5527136788e-15
0.00622,-89.6763181706,11.0522569764,0.0973796303922,1.05712458441,3.5527136788e-15
0.00623,-89.9434349081,10.9628808535,0.0974996523781,1.05809897443,3.5527136788e-15
0.00624,-90.2084366716,10.8738042126,0.0971627879906,1.05907227325,1.7763568394e-15
0.00625,-90.4684643228,10.7835777453,0.097286615447,1.06004451411,3.5527136788e-15
0.00626,-90.7262441725,10.6936006675,0.096964714421,1.06101575738,3.5527136788e-15
0.00627,-90.9792449845,10.602590791,0.0970577529411,1.06198586323,3.5527136788e-15
0.00628,-91.2296678657,10.5116793671,0.0967833444088,1.06295505591,3.5527136788e-15
0.00629,-91.475684981,10.4199428309,0.0968165373869,1.06392304796,1.7763568394e-15
0.0063,-91.7186438866,10.3280770111,0.0966143475446,1.06489019062,3.5527136788e-15
0.00631,-91.9576890089,10.2356540834,0.0965683816878,1.06585609563,3.5527136788e-15
0.00632,-92.193114948,10.1428327556,0.0964518508522,1.0668211864,3.5527136788e-15
0.00633,-92.42516114,10.0497435445,0.0963197927221,1.06778503447,3.5527136788e-15
0.00634,-92.6530273419,9.95598667314,0.0962893751548,1.06874807143,3.5527136788e-15
0.00635,-92.8780079851,9.8622305909,0.096077382281,1.06970989355,3.5527136788e-15
0.00636,-93.098327789,9.7675781356,0.0961208381517,1.07067087719,3.5527136788e-15
0.00637,-93.3161417588,9.67313653254,0.0958468884774,1.07163070286,3.5527136788e-15
0.00638,-93.5289606316,9.57764437152,0.0959414707023,1.07258963827,3.5527136788e-15
0.00639,-93.7394827731,9.48248587382,0.0956323553641,1.07354749356,1.7763568394e-15
0.0064,-93.9448657964,9.38621941738,0.0957485099762,1.07450439208,3.5527136788e-15
0.00641,-94.1479609915,9.29030709573,0.0954355907172,1.07546029843,1.7763568394e-15
0.00642,-94.3459778274,9.19333361363,0.095541570638,1.07641517841,3.5527136788e-15
0.00643,-94.5415164278,9.09663284935,0.095255976528,1.07736915229,1.7763568394e-15
0.00644,-94.7322261089,8.99901370871,0.0953226468388,1.07832203893,3.5527136788e-15
0.00645,-94.9200983628,8.90149954623,0.0950906510644,1.07927409244,3.5527136788e-15
0.00646,-95.1035362155,8.80328353753,0.0950957552175,1.08022501683,1.7763568394e-15
0.00647,-95.2836635321,8.70494642444,0.0949350242182,1.08117515908,3.5527136788e-15
0.00648,-95.4598321524,8.60616515416,0.0948662834434,1.08212415643,3.5527136788e-15
0.00649,-95.6321735932,8.50701424699,0.0947835380891,1.0830723955,3.5527136788e-15
0.0065,-95.8010391203,8.40768023261,0.0946401518395,1.08401950307,3.5527136788e-15
0.00651,-95.9655922777,8.30774383999,0.0946305498392,1.08496584818,3.5527136788e-15
0.00652,-96.1270863752,8.20785151551,0.0944229210244,1.08591110307,3.5527136788e-15
0.00653,-96.2838826688,8.1071746948,0.0944711987994,1.08685556669,3.5527136788e-15
0.00654,-96.4379097504,8.00670409127,0.09421898287,1.08779900389,3.5527136788e-15
0.00655,-96.587005008,7.90534384037,0.0943021263797,1.08874160345,3.5527136788e-15
0.00656,-96.7334534788,7.80426631438,0.0940309552726,1.08968325442,3.5527136788e-15
0.00657,-96.8749153415,7.70228514349,0.0941219439013,1.09062401331,3.5527136788e-15
0.00658,-97.0136710712,7.6005702442,0.0938593664027,1.09156390534,3.5527136788e-15
0.00659,-97.1475651761,7.49802912491,0.0939313853488,1.09250285321,3.5527136788e-15
0.0066,-97.2785251541,7.39565155349,0.0937026670923,1.09344100951,3.5527136788e-15
0.00661,-97.404902164,7.29260329938,0.0937331323042,1.09437818172,3.5527136788e-15
0.00662,-97.5279863296,7.18954893836,0.0935575584303,1.09531462234,3.5527136788e-15
0.00663,-97.6468716786,7.08603297112,0.0935313489863,1.09625005868,3.5527136788e-15
0.00664,-97.762031258,6.9823031319,0.0934195736037,1.09718480201,3.5527136788e-15
0.00665,-97.8734190252,6.87834235267,0.0933310085435,1.09811854502,3.5527136788e-15
0.00666,-97.9806402685,6.77395567731,0.0932838159069,1.09905160957,3.5527136788e-15
0.00667,-98.0844919465,6.6695558345,0.093137121102,1.09998370263,3.5527136788e-15
0.00668,-98.1837948565,6.56454764335,0.0931457341078,1.10091510897,3.5527136788e-15
0.00669,-98.2800430572,6.45969921866,0.0929539854393,1.10184559442,3.5527136788e-15
0.0067,-98.3714754278,6.354118466,0.0930018147313,1.10277536678,3.5527136788e-15
0.00671,-98.4600318665,6.2488007424,0.0927845783146,1.10370428454,3.5527136788e-15
0.00672,-98.5436596007,6.14270507461,0.0928500879453,1.10463245198,3.5527136788e-15
0.00673,-98.6244261194,6.03689175425,0.0926301702336,1.10555983861,3.5527136788e-15
0.00674,-98.7003212854,5.9303414149,0.0926903763129,1.10648643554,3.5527136788e-15
0.00675,-98.7732022899,5.82400695845,0.0924902182118,1.10741232408,3.5527136788e-15
0.00676,-98.8414306477,5.71705842274,0.0925242581045,1.10833739005,2.6645352591e-15
0.00677,-98.9063451856,5.61018420539,0.092362541288,1.10926181051,3.5527136788e-15
0.00678,-98.9669549363,5.50288443917,0.0923547621743,1.1101853894,3.5527136788e-15
0.00679,-99.0238467384,5.39546386817,0.0922437403632,1.1111083698,3.5527136788e-15
0.0068,-99.0768600425,5.28784599838,0.0921858524336,1.11203050849,1.7763568394e-15
0.00681,-99.1257041687,5.17988789899,0.0921297873273,1.11295207631,3.5527136788e-15
0.00682,-99.1711125629,5.07196887281,0.0920217904296,1.11387282309,2.6645352591e-15
0.00683,-99.2119177826,4.96349869893,0.0920166849238,1.11479300689,3.5527136788e-15
0.00684,-99.2496820787,4.85527922908,0.0918664800681,1.11571240987,3.5527136788e-15
0.00685,-99.2824887054,4.74633795554,0.0919010916626,1.11663124073,3.5527136788e-15
0.00686,-99.3125433437,4.63780473699,0.0917228971737,1.11754934644,3.5527136788e-15
0.00687,-99.3374168571,4.52844560363,0.0917808158799,1.11846685913,3.5527136788e-15
0.00688,-99.359678089,4.41957548367,0.0915926891558,1.11938371159,3.5527136788e-15
0.00689,-99.3766994368,4.30985904604,0.0916551075966,1.12029994517,3.5527136788e-15
0.0069,-99.3910762076,4.20062457148,0.0914759998253,1.12121558551,3.5527136788e-15
0.00691,-99.4003301152,4.09061273583,0.0915247116786,1.1221305834,3.5527136788e-15
0.00692,-99.4067361644,3.980988321,0.0913715366186,1.12304505004,3.5527136788e-15
0.00693,-99.4082990422,3.8707381741,0.091391685034,1.12395885952,3.5527136788e-15
0.00694,-99.4066645763,3.7607060512,0.0912768584035,1.12487218886,3.5527136788e-15
0.00695,-99.4005936697,3.65026432385,0.0912590177664,1.1257848601,3.99680288865e-15
0.00696,-99.3908750165,3.53981946375,0.0911888279661,1.12669708765,3.5527136788e-15
0.00697,-99.3772002848,3.42921838627,0.091130127518,1.12760867241,3.5527136788e-15
0.00698,-99.3593861962,3.31837171034,0.0911041495123,1.12851983403,3.5527136788e-15
0.00699,-99.3381060542,3.20762683813,0.0910083132917,1.1294303844,3.5527136788e-15
0.007,-99.3122197618,3.09640626377,0.0910199015273,1.13034051756,3.5527136788e-15
0.00701,-99.2833013114,2.98551659296,0.0908962575892,1.13125008468,3.5527136788e-15
0.00702,-99.2493979993,2.8739657423,0.0909339802182,1.13215922948,3.5527136788e-15
0.00703,-99.2127817797,2.76291612973,0.090795653884,1.13306786271,3.5527136788e-15
0.00704,-99.1709417581,2.65109084576,0.090845387158,1.13397606247,3.5527136788e-15
0.00705,-99.1265504252,2.53985643302,0.0907070126835,1.13488380892,3.5527136788e-15
0.00706,-99.0768688836,2.42781955134,0.0907543231147,1.13579111038,3.5527136788e-15
0.00707,-99.0246186755,2.31637161002,0.0906296680294,1.13669801492,3.5527136788e-15
0.00708,-98.9671933876,2.20418668601,0.0906620833576,1.13760446793,3.5527136788e-15
0.00709,-98.9070068188,2.09249908948,0.0905619726183,1.13851057366,3.5527136788e-15
0.0071,-98.841925492,1.98022394447,0.0905707823252,1.13941623048,3.5527136788e-15
0.00711,-98.7737435044,1.86827936276,0.0905016394036,1.14032157949,3.5527136788e-15
0.00712,-98.7010725634,1.75596036161,0.0904829621154,1.14122649384,2.88657986403e-15
0.00713,-98.6248643898,1.64375528969,0.0904461654553,1.14213112821,3.66373598126e-15
0.00714,-98.5446408314,1.53142318466,0.0904011556868,1.14303535422,3.5527136788e-15
0.00715,-98.4604101022,1.41897105521,0.090393263362,1.143939317,2.6645352591e-15
0.00716,-98.3726376651,1.30663903077,0.09032747965,1.14484290822,3.5527136788e-15
0.00717,-98.2804237889,1.19397091605,0.090341227899,1.1457462442,3.5527136788e-15
0.00718,-98.1850740958,1.08163516962,0.0902633228933,1.1466492529,3.5527136788e-15
0.00719,-98.0849485992,0.968797913428,0.0902891801499,1.14755200916,3.5527136788e-15
0.0072,-97.9819672204,0.856440745968,0.0902091779514,1.1484544859,3.5527136788e-15
0.00721,-97.8740254693,0.743492739588,0.0902371548615,1.14935671196,3.21964677141e-15
0.00722,-97.7633421268,0.631087758185,0.0901646355955,1.15025870557,3.5527136788e-15
0.00723,-97.6476915463,0.518092931148,0.0901860251887,1.15116045318,3.5527136788e-15
0.00724,-97.5292330359,0.405611637917,0.0901285342975,1.15206201109,2.88657986403e-15
0.00725,-97.405979509,0.292632519844,0.090137287131,1.15296333367,1.44328993201e-15
0.00726,-97.2796834643,0.180051329882,0.0900992299751,1.15386450251,3.5527136788e-15
0.00727,-97.1489179165,0.0671422072656,0.0900927490906,1.15476545444,3.5527136788e-15
0.00728,-97.0147453489,-0.0455511569013,0.0900749321515,1.15566628074,3.5527136788e-15
0.00729,-96.8765325609,-0.158349947438,0.0900541863288,1.15656691655,3.5527136788e-15
0.0073,-96.7344772364,-0.27115167517,0.090054043471,1.15746744751,3.5527136788e-15
0.00731,-96.5888486491,-0.383817417437,0.0900230235052,1.15836782111,3.5527136788e-15
0.00732,-96.438941785,-0.496705215643,0.0900354416995,1.15926810513,3.5527136788e-15
0.00733,-96.2858934994,-0.609233835148,0.0900001007553,1.16016826936,3.5527136788e-15
0.00734,-96.128202945,-0.722167347132,0.090018656168,1.16106835641,7.1054273576e-15
0.00735,-95.9676993483,-0.83457156251,0.0899855615659,1.16196836271,2.6645352591e-15
0.00736,-95.8023232453,-0.947495602038,0.0900039115513,1.16286830434,3.5527136788e-15
0.00737,-95.634305833,-1.05980042688,0.0899788773274,1.16376820285,3.5527136788e-15
0.00738,-95.4613616139,-1.17265058994,0.0899920369535,1.16466805197,3.5527136788e-15
0.00739,-95.2857617491,-1.28488682601,0.0899789981047,1.1655678918,3.5527136788e-15
0.0074,-95.105372085,-1.39759665805,0.0899842629556,1.16646770219,3.5527136788e-15
0.00741,-94.9221257882,-1.50979335349,0.0899845964029,1.16736753197,3.5527136788e-15
0.00742,-94.7344036207,-1.62230198376,0.0899819491655,1.1682673576,3.10862446895e-15
0.00743,-94.5434661106,-1.73447901749,0.08999435448,1.16916722605,3.5527136788e-15
0.00744,-94.3485010987,-1.84673807168,0.0899862964667,1.17006712052,3.5527136788e-15
0.00745,-94.149858794,-1.95890003332,0.090007238876,1.17096707699,3.5527136788e-15
0.00746,-93.9477073373,-2.07087872215,0.0899980996762,1.17186709292,3.5527136788e-15
0.00747,-93.7413853755,-2.18301107753,0.0900227093916,1.17276718777,3.5527136788e-15
0.00748,-93.5320658546,-2.29469862434,0.0900175876263,1.17366737655,3.5527136788e-15
0.00749,-93.3181298588,-2.40676681484,0.0900408229952,1.17456766123,2.22044604925e-15
0.0075,-93.1016239386,-2.51817179131,0.0900443804769,1.17546807291,2.6645352591e-15
0.00751,-92.8801756505,-2.63012346106,0.090062213565,1.17636859992,3.5527136788e-15
0.00752,-92.6564355418,-2.74127008388,0.0900775715626,1.17726928342,3.5527136788e-15
0.00753,-92.4276029108,-2.85304013451,0.090087952198,1.17817010583,3.5527136788e-15
0.00754,-92.1965635354,-2.96396206111,0.0901159173557,1.17907110939,3.5527136788e-15
0.00755,-91.9604867456,-3.07547977805,0.0901193156512,1.17997228033,3.5527136788e-15
0.00756,-91.7220809524,-3.18621234631,0.0901580984898,1.18087365201,3.5527136788e-15
0.00757,-91.4788965376,-3.29740949974,0.09015750815,1.18177522406,3.5527136788e-15
0.00758,-91.233071006,-3.40798161722,0.0902030009735,1.18267701232,2.6645352591e-15
0.00759,-90.9828965372,-3.51880027147,0.0902033910457,1.18357903689,3.5527136788e-15
0.0076,-90.729625866,-3.62922722976,0.0902499622821,1.18448129101,3.5527136788e-15
0.00761,-90.472547627,-3.73962602829,0.0902572739455,1.18538381797,3.5527136788e-15
0.00762,-90.2118443734,-3.84990438261,0.0902989328462,1.18628658832,3.5527136788e-15
0.00763,-89.9479099883,-3.95986230767,0.0903188100687,1.18718966582,3.5527136788e-15
0.00764,-89.67982905,-4.06996764164,0.0903505186112,1.18809300374,3.5527136788e-15
0.00765,-89.4090462476,-4.17948464389,0.0903870196205,1.18899667839,3.5527136788e-15
0.00766,-89.1336828722,-4.28937258422,0.0904058921987,1.1899006359,3.5527136788e-15
0.00767,-88.856024602,-4.39846697281,0.0904604412725,1.1908049531,3.5527136788e-15
0.00768,-88.5735063199,-4.50807730286,0.0904665848526,1.19170958235,3.5527136788e-15
0.00769,-88.2889214249,-4.61678030181,0.090537387616,1.19261458693,3.5527136788e-15
0.0077,-87.9993951682,-4.72604352993,0.0905341943496,1.19351993943,3.5527136788e-15
0.00771,-87.7078229342,-4.83439185704,0.0906162600748,1.19442567635,3.5527136788e-15
0.00772,-87.4114393702,-4.94323720603,0.0906100611354,1.19533180225,3.5527136788e-15
0.00773,-87.1128256605,-5.05126484327,0.090695865978,1.1962383172,3.5527136788e-15
0.00774,-86.8097232009,-5.15962840446,0.0906949728852,1.19714526469,3.5527136788e-15
0.00775,-86.5040356415,-5.26735885261,0.0907756777888,1.19805260456,3.5527136788e-15
0.00776,-86.1943266319,-5.37519062812,0.0907889548056,1.19896041948,3.5527136788e-15
0.00777,-85.881566477,-5.48263085416,0.090855982631,1.19986863253,3.5527136788e-15
0.00778,-85.565327708,-5.58989959536,0.0908911895654,1.20077735828,3.5527136788e-15
0.00779,-85.2455365599,-5.6970366042,0.0909378881234,1.20168649395,3.5527136788e-15
0.0078,-84.9228055373,-5.80373171239,0.0910000888909,1.20259617186,3.5527136788e-15
0.00781,-84.5960659243,-5.91053225075,0.0910231752507,1.20350628026,3.5527136788e-15
0.00782,-84.2668434153,-6.01666247742,0.0911135122541,1.20441695011,3.5527136788e-15
0.00783,-83.9332732121,-6.12307587808,0.0911140163734,1.20532808125,3.5527136788e-15
0.00784,-83.5975315857,-6.22866506969,0.0912291012961,1.20623978214,7.1054273576e-15
0.00785,-83.2572732293,-6.33462874998,0.0912126017305,1.20715198498,3.5527136788e-15
